Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Saturday, May 6",boxscore,BOS,,TBD,L,0,1,,15-11,2,4.0,Trachsel,Martinez,,2:36,D,32497,1.27,-,
27,"Sunday, May 7",boxscore,BOS,,TBD,W,9,7,,16-11,2,3.0,Fassero,Rekar,Lowe,3:09,D,32336,1.25,+,
28,"Monday, May 8",boxscore,BOS,,CHW,W,3,2,,17-11,2,3.0,Rose,Sturtze,Lowe,2:31,N,23468,1.25,++,
29,"Tuesday, May 9",boxscore,BOS,,CHW,L,0,6,,17-12,2,4.0,Baldwin,Schourek,,2:22,N,25371,1.27,-,
30,"Wednesday, May 10",boxscore,BOS,,CHW,W,5,3,6,18-12,2,3.5,Martinez,Eldred,Garcés,2:16,N,28911,1.27,+,
31,"Thursday, May 11",boxscore,BOS,@,BAL,W,11,4,,19-12,2,2.5,Cormier,Mercedes,,3:32,N,43619,1.43,++,
32,"Friday, May 12",boxscore,BOS,@,BAL,W,9,0,,20-12,2,1.5,Martinez,Ponson,,2:17,N,48354,1.40,+++,
33,"Saturday, May 13",boxscore,BOS,@,BAL,W,5,1,,21-12,2,0.5,Garcés,Trombley,,2:48,D,48579,1.39,++++,
34,"Sunday, May 14",boxscore,BOS,@,BAL,W,10,1,,22-12,1,up 0.5,Rose,Mussina,,3:05,D,46107,1.37,+++++,
35,"Monday, May 15",boxscore,BOS,@,TOR,W,8,1,,23-12,1,up 1.0,Schourek,Castillo,,2:38,N,16124,1.50,++++++,
36,"Tuesday, May 16",boxscore,BOS,@,TOR,L-wo,6,7,,23-13,1,up 1.0,Munro,Lowe,,3:18,N,17663,1.49,-,
37,"Wednesday, May 17",boxscore,BOS,@,TOR,W,8,0,,24-13,1,up 1.0,Martinez,Carpenter,,2:38,N,20078,1.53,+,
38,"Friday, May 19",boxscore,BOS,,DET,W,3,0,,25-13,1,up 1.0,Fassero,Moehler,Lowe,2:38,N,31973,1.25,++,
39,"Saturday, May 20",boxscore,BOS,,DET,L,1,2,,25-14,1,up 1.0,Mlicki,Wakefield,Jones,3:12,D,31909,1.23,-,
40,"Sunday, May 21",boxscore,BOS,,DET,L,5,7,,25-15,1,up 1.0,Nomo,Martinez,Jones,3:34,D,31893,1.23,--,
41,"Tuesday, May 23",boxscore,BOS,,TOR,L,2,3,,25-16,1,up 1.0,Carpenter,Martinez,Koch,2:55,N,33402,1.50,---,
42,"Wednesday, May 24",boxscore,BOS,,TOR,W-wo,6,3,11,26-16,1,up 1.0,Cormier,Frascatore,,3:39,N,31250,1.55,+,
43,"Thursday, May 25",boxscore,BOS,,TOR,L,6,11,,26-17,1,Tied,Wells,Schourek,,3:06,N,32716,1.50,-,
44,"Friday, May 26",boxscore,BOS,@,NYY,W,4,1,,27-17,1,up 1.0,Martinez,Cone,Lowe,2:44,N,54470,1.65,+,
45,"Saturday, May 27",boxscore,BOS,@,NYY,L,3,8,,27-18,1,Tied,Stanton,Wasdin,,3:04,D,55671,1.63,-,
46,"Sunday, May 28",boxscore,BOS,@,NYY,W,2,0,,28-18,1,up 1.0,Martinez,Clemens,,2:59,N,55339,1.68,+,
47,"Tuesday, May 30",boxscore,BOS,,KCR,W,8,2,,29-18,1,up 1.5,Fassero,Suppan,,2:53,N,31861,1.39,++,
48,"Wednesday, May 31",boxscore,BOS,,KCR,L,7,9,,29-19,1,up 1.5,Suzuki,Schourek,Spradlin,3:35,N,32503,1.38,-,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
49,"Thursday, Jun 1",boxscore,BOS,,KCR,L,11,13,,29-20,1,up 1.0,Santiago,Lowe,Reichert,3:32,N,32661,1.41,--,
50,"Friday, Jun 2",boxscore,BOS,@,PHI,L-wo,1,2,11,29-21,1,Tied,Brantley,Wasdin,,3:35,N,22194,1.32,---,
51,"Saturday, Jun 3",boxscore,BOS,@,PHI,L,3,9,,29-22,1,Tied,Wolf,Wakefield,,2:43,N,31131,1.36,----,
52,"Sunday, Jun 4",boxscore,BOS,@,PHI,L-wo,5,6,12,29-23,2,1.0,Schrenk,Cormier,,4:03,D,27382,1.40,-----,
53,"Monday, Jun 5",boxscore,BOS,@,FLA,W,3,2,,30-23,1,Tied,Wakefield,Bones,Lowe,2:47,N,12523,1.37,+,
54,"Tuesday, Jun 6",boxscore,BOS,@,FLA,W,4,3,,31-23,1,Tied,Martinez,Sanchez,Lowe,3:25,N,14225,1.35,++,
55,"Wednesday, Jun 7",boxscore,BOS,@,FLA,L,2,6,,31-24,2,1.0,Darensbourg,Rose,,2:39,N,17088,1.39,-,
56,"Thursday, Jun 8",boxscore,BOS,,CLE,W,3,0,,32-24,2,0.5,Martinez,Colón,Lowe,2:30,N,31438,1.49,+,2000-04-21 (Rain)
57,"Friday, Jun 9",boxscore,BOS,@,ATL,L,4,6,,32-25,2,0.5,Maddux,Fassero,Seanez,2:45,N,48053,1.43,-,
58,"Saturday, Jun 10",boxscore,BOS,@,ATL,L,0,6,,32-26,2,1.5,Mulholland,Schourek,,2:39,N,49420,1.38,--,
59,"Sunday, Jun 11",boxscore,BOS,@,ATL,W,5,3,,33-26,2,1.0,Garcés,Seanez,Lowe,2:53,D,47437,1.36,+,
60,"Tuesday, Jun 13",boxscore,BOS,@,NYY,W,5,3,,34-26,1,Tied,Pichardo,Hernández,Lowe,3:38,N,52142,1.77,++,
61,"Wednesday, Jun 14",boxscore,BOS,@,NYY,L,1,2,,34-27,2,1.0,Grimsley,Wakefield,Rivera,2:58,D,54834,1.82,-,
62,"Friday, Jun 16",boxscore,BOS,,TOR,W,7,4,,35-27,1,up 0.5,Pichardo,Escobar,Lowe,3:09,N,33638,1.72,+,
63,"Saturday, Jun 17",boxscore,BOS,,TOR,L,10,11,,35-28,1,up 0.5,Wells,Martinez,Koch,3:12,N,32951,1.75,-,
64,"Sunday, Jun 18",boxscore,BOS,,TOR,L,1,5,,35-29,1,up 0.5,Castillo,Fassero,Koch,2:59,D,32925,1.77,--,
65,"Monday, Jun 19",boxscore,BOS,,NYY,L,1,22,,35-30,2,0.5,Mendoza,Rose,,3:02,N,33370,1.80,---,
66,"Tuesday, Jun 20",boxscore,BOS,,NYY,L,0,3,,35-31,2,1.5,Pettitte,Martinez,Rivera,2:40,N,33909,1.82,----,
67,"Wednesday, Jun 21",boxscore,BOS,,NYY,W,9,7,,36-31,2,0.5,Garcés,Grimsley,,3:25,N,32958,1.79,+,
68,"Thursday, Jun 22",boxscore,BOS,,NYY,W,4,2,,37-31,1,up 0.5,Martinez,Westbrook,Lowe,3:02,N,33744,1.84,++,
69,"Friday, Jun 23",boxscore,BOS,@,TOR,L,4,5,,37-32,2,0.5,Castillo,Wasdin,Koch,2:33,N,28198,1.91,-,
70,"Saturday, Jun 24",boxscore,BOS,@,TOR,L,4,6,,37-33,3,1.5,Halladay,Rose,Koch,2:35,D,30130,1.88,--,
71,"Sunday, Jun 25",boxscore,BOS,@,TOR,L-wo,5,6,13,37-34,3,2.5,DeWitt,Florie,,4:25,D,31022,1.82,---,
72,"Tuesday, Jun 27",boxscore,BOS,,BAL,L,3,6,10,37-35,3,2.5,Trombley,Lowe,Groom,3:43,N,32813,1.36,----,
73,"Wednesday, Jun 28",boxscore,BOS,,BAL,L,7,8,11,37-36,3,3.5,Mercedes,Florie,Groom,4:20,N,33834,1.34,-----,
74,"Thursday, Jun 29",boxscore,BOS,,BAL,W,12,4,,38-36,3,3.5,Wakefield,Erickson,,3:00,N,33612,1.27,+,
75,"Friday, Jun 30",boxscore,BOS,@,CHW,L,4,10,,38-37,3,3.5,Parque,Pichardo,,3:05,N,32157,1.27,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
76,"Saturday, Jul 1",boxscore,BOS,@,CHW,L,2,7,,38-38,3,3.5,Sirotka,Crawford,,2:44,D,28006,1.24,--,
77,"Sunday, Jul 2",boxscore,BOS,@,CHW,L,2,8,,38-39,3,3.5,Baldwin,Schourek,,2:44,D,32934,1.15,---,
78,"Monday, Jul 3",boxscore,BOS,@,MIN,W,11,8,,39-39,3,3.5,Pichardo,Lincoln,Lowe,3:44,N,13128,1.11,+,
79,"Tuesday, Jul 4",boxscore,BOS,@,MIN,W,14,4,,40-39,3,2.5,Wakefield,Milton,Florie,2:58,N,9209,1.18,++,
80,"Wednesday, Jul 5",boxscore,BOS,@,MIN,W,11,8,,41-39,3,1.5,Wasdin,Redman,Lowe,3:19,N,8488,1.35,+++,
81,"Thursday, Jul 6",boxscore,BOS,@,MIN,W,8,7,,42-39,3,1.5,Crawford,Radke,,2:56,N,10326,1.36,++++,
82,"Friday, Jul 7",boxscore,BOS,,ATL,L,3,5,,42-40,3,2.0,Glavine,Schourek,Ligtenberg,3:14,N,33686,1.44,-,
83,"Saturday, Jul 8",boxscore,BOS,,ATL,L,1,5,,42-41,3,3.5,Mulholland,Martinez,,2:56,N,33311,1.37,--,
84,"Sunday, Jul 9",boxscore,BOS,,ATL,W,7,2,,43-41,3,2.5,Wakefield,Millwood,,2:29,D,33018,1.14,+,
85,"Thursday, Jul 13",boxscore,BOS,,NYM,W-wo,4,3,,44-41,3,1.5,Garcés,Benítez,,3:10,N,33894,1.28,++,
86,"Friday, Jul 14",boxscore,BOS,,NYM,L,4,6,,44-42,3,2.5,Mahomes,Lowe,Benítez,3:21,N,33293,1.37,-,
87,"Saturday, Jul 15",boxscore,BOS,,NYM,W,6,4,,45-42,3,2.0,Martinez,Hampton,Lowe,3:00,D,33213,1.28,+,
88,"Sunday, Jul 16",boxscore,BOS,,MON,W,5,2,,46-42,3,2.0,Wakefield,Johnson,Wasdin,2:36,D,32164,1.35,++,
89,"Monday, Jul 17",boxscore,BOS,,MON,W,7,3,,47-42,3,1.0,Pichardo,Telford,,3:16,N,32703,1.42,+++,
90,"Tuesday, Jul 18",boxscore,BOS,,MON,W,3,1,,48-42,2,1.0,Martinez,Vazquez,Lowe,2:39,N,32629,1.52,++++,
91,"Thursday, Jul 20 (1)",boxscore,BOS,@,BAL,W,11,7,,49-42,3,1.0,Martinez,Ponson,,3:12,D,42048,1.64,+++++,2000-07-19 (Rain)
92,"Thursday, Jul 20 (2)",boxscore,BOS,@,BAL,L,4,9,,49-43,3,1.0,Erickson,Schourek,,3:14,N,46167,1.68,-,
93,"Friday, Jul 21",boxscore,BOS,,CHW,L,5,8,,49-44,3,2.0,Simas,Pichardo,Howry,3:16,N,33869,1.61,--,
94,"Saturday, Jul 22",boxscore,BOS,,CHW,W,8,6,,50-44,2,1.0,Fassero,Garland,,2:59,N,33384,1.53,+,
95,"Sunday, Jul 23",boxscore,BOS,,CHW,W,1,0,,51-44,2,1.0,Martinez,Sirotka,,2:28,D,33224,1.64,++,
96,"Monday, Jul 24",boxscore,BOS,,MIN,L,2,4,,51-45,2,2.0,Milton,Ohka,,2:58,N,33469,1.70,-,
97,"Tuesday, Jul 25",boxscore,BOS,,MIN,L,2,4,,51-46,2,3.0,Mays,Martinez,Guardado,3:02,N,33668,1.56,--,
98,"Thursday, Jul 27",boxscore,BOS,@,OAK,W,5,4,10,52-46,3,2.5,Garcés,Tam,Lowe,3:15,N,19343,1.64,+,
99,"Friday, Jul 28",boxscore,BOS,@,OAK,W,4,1,,53-46,2,2.5,Martinez,Mulder,Lowe,2:30,N,28072,1.81,++,
100,"Saturday, Jul 29",boxscore,BOS,@,OAK,L,1,12,,53-47,2,2.5,Appier,Fassero,,3:09,N,36325,1.91,-,
101,"Sunday, Jul 30",boxscore,BOS,@,OAK,L,2,5,,53-48,2,3.5,Heredia,Arrojo,Isringhausen,2:37,D,29847,1.89,--,
102,"Monday, Jul 31",boxscore,BOS,@,SEA,W,8,5,,54-48,2,3.0,Garcés,Mesa,Pichardo,3:24,N,36993,1.70,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
103,"Tuesday, Aug 1",boxscore,BOS,@,SEA,L-wo,4,5,19,54-49,2,4.0,Sasaki,Fassero,,5:34,N,37391,1.82,-,
104,"Wednesday, Aug 2",boxscore,BOS,@,SEA,W,5,2,,55-49,2,3.0,Martinez,García,,2:37,N,45121,1.76,+,
105,"Friday, Aug 4",boxscore,BOS,,KCR,W,5,4,,56-49,2,3.5,Garcés,Larkin,Lowe,3:06,N,33702,1.65,++,
106,"Saturday, Aug 5",boxscore,BOS,,KCR,L,5,7,,56-50,2,3.5,Meadows,Cormier,Bottalico,3:09,D,31441,1.68,-,
107,"Sunday, Aug 6",boxscore,BOS,,KCR,L,1,3,,56-51,2,3.5,Reichert,Wakefield,Bottalico,2:43,D,33442,1.72,--,
108,"Monday, Aug 7",boxscore,BOS,@,ANA,L,1,4,,56-52,2,3.5,Washburn,Ohka,Hasegawa,3:01,N,23078,1.72,---,
109,"Tuesday, Aug 8",boxscore,BOS,@,ANA,L,1,2,,56-53,2,4.5,Ortiz,Martinez,,2:02,N,27293,1.67,----,
110,"Wednesday, Aug 9",boxscore,BOS,@,ANA,W,4,2,,57-53,2,4.5,Fassero,Wise,Lowe,2:45,N,25334,1.49,+,
111,"Friday, Aug 11",boxscore,BOS,@,TEX,W,7,3,,58-53,2,4.0,Arrojo,Glynn,,3:15,N,39911,1.48,++,
112,"Saturday, Aug 12",boxscore,BOS,@,TEX,L,3,6,,58-54,2,4.0,Helling,Wakefield,,2:51,N,43822,1.75,-,
113,"Sunday, Aug 13",boxscore,BOS,@,TEX,W,4,2,,59-54,2,4.0,Ohka,Rogers,Lowe,2:41,N,28927,1.68,+,
114,"Monday, Aug 14",boxscore,BOS,,TBD,W-wo,7,3,,60-54,2,4.0,Lowe,Taylor,,3:07,N,32174,1.67,++,
115,"Tuesday, Aug 15",boxscore,BOS,,TBD,L,1,3,,60-55,2,5.0,Sturtze,Fassero,Hernández,3:31,N,33015,1.81,-,
116,"Wednesday, Aug 16",boxscore,BOS,,TBD,W,4,3,,61-55,2,4.0,Arrojo,Wilson,Lowe,3:12,N,31467,1.66,+,
117,"Thursday, Aug 17",boxscore,BOS,,TEX,W-wo,8,7,,62-55,2,4.0,Garcés,Wetteland,,3:18,N,33510,1.82,++,
118,"Friday, Aug 18",boxscore,BOS,,TEX,W,6,4,,63-55,2,3.0,Ohka,Rogers,Lowe,2:52,N,33009,1.92,+++,
119,"Saturday, Aug 19",boxscore,BOS,,TEX,W,9,0,,64-55,2,3.0,Martinez,Perisho,,2:46,D,33222,2.06,++++,
120,"Sunday, Aug 20",boxscore,BOS,,TEX,L,2,6,,64-56,2,3.0,Davis,Fassero,,2:51,D,32467,2.05,-,
121,"Monday, Aug 21",boxscore,BOS,,ANA,W-wo,7,6,11,65-56,2,3.0,Lowe,Holtz,,3:26,N,32795,2.15,+,
122,"Tuesday, Aug 22",boxscore,BOS,,ANA,L,4,11,,65-57,2,3.0,Mercker,Wakefield,,2:46,N,33163,2.24,-,
123,"Wednesday, Aug 23",boxscore,BOS,,ANA,W,3,1,,66-57,2,3.0,Ohka,Ortiz,Lowe,2:57,N,32958,2.23,+,
124,"Thursday, Aug 24",boxscore,BOS,@,KCR,W,9,7,10,67-57,2,3.0,Pichardo,Larkin,Lowe,3:24,N,18928,2.16,++,
125,"Friday, Aug 25",boxscore,BOS,@,KCR,L,2,6,,67-58,2,3.0,Suppan,Florie,,2:35,N,20028,2.20,-,
126,"Saturday, Aug 26",boxscore,BOS,@,KCR,W,5,3,,68-58,2,3.0,Arrojo,Meadows,Lowe,2:43,N,30199,2.24,+,
127,"Sunday, Aug 27",boxscore,BOS,@,KCR,L,7,11,,68-59,2,4.0,Reichert,Wakefield,,3:05,D,17037,2.25,-,
128,"Monday, Aug 28",boxscore,BOS,@,TBD,L,2,5,,68-60,2,5.0,Rekar,Pichardo,Hernández,2:32,N,17721,2.23,--,
129,"Tuesday, Aug 29",boxscore,BOS,@,TBD,W,8,0,,69-60,2,4.0,Martinez,Eiland,,2:58,N,17450,2.11,+,
130,"Wednesday, Aug 30",boxscore,BOS,@,TBD,L,1,3,,69-61,2,5.0,Lopez,Fassero,Hernández,2:30,N,15043,2.23,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
131,"Friday, Sep 1",boxscore,BOS,,SEA,W,6,2,,70-61,2,5.0,Arrojo,Halama,,2:49,N,33021,2.15,+,
132,"Saturday, Sep 2",boxscore,BOS,,SEA,L,1,4,,70-62,2,6.0,García,Garcés,Sasaki,3:13,D,31830,2.15,-,
133,"Sunday, Sep 3",boxscore,BOS,,SEA,L,0,5,,70-63,2,6.0,Abbott,Ohka,Paniagua,2:51,D,32668,2.06,--,
134,"Monday, Sep 4",boxscore,BOS,,SEA,W,5,1,,71-63,2,6.0,Martinez,Moyer,,2:36,D,32619,1.94,+,
135,"Tuesday, Sep 5",boxscore,BOS,,OAK,W,10,3,,72-63,2,6.0,Schourek,Appier,,2:59,N,31825,2.11,++,
136,"Wednesday, Sep 6",boxscore,BOS,,OAK,L,4,6,,72-64,2,6.0,Mulder,Arrojo,Mecir,3:26,N,31262,2.13,-,
137,"Thursday, Sep 7",boxscore,BOS,,MIN,W,11,6,,73-64,2,6.0,Martinez,Milton,,3:06,D,32283,1.69,+,2000-07-26 (Rain)
138,"Friday, Sep 8",boxscore,BOS,,NYY,L,0,4,,73-65,2,7.0,Clemens,Ohka,,3:15,N,33861,2.13,-,
139,"Saturday, Sep 9",boxscore,BOS,,NYY,L,3,5,,73-66,2,8.0,Pettitte,Martinez,,3:08,D,33355,2.00,--,
140,"Sunday, Sep 10",boxscore,BOS,,NYY,L,2,6,,73-67,3,9.0,Keisler,Schourek,Gooden,3:09,D,33062,1.57,---,
141,"Monday, Sep 11",boxscore,BOS,@,NYY,W,4,0,,74-67,2,8.0,Arrojo,Hernández,Lowe,2:57,N,40326,1.26,+,2000-06-12 (Rain)
142,"Tuesday, Sep 12",boxscore,BOS,@,CLE,W,8,6,,75-67,2,8.0,Martinez,Finley,Lowe,3:11,N,42714,2.27,++,
143,"Wednesday, Sep 13",boxscore,BOS,@,CLE,L,3,10,,75-68,2,9.0,Colón,Ohka,,3:41,N,42667,2.80,-,
144,"Thursday, Sep 14",boxscore,BOS,@,CLE,W,7,4,,76-68,2,8.0,Martinez,Nagy,Lowe,3:02,N,42709,2.42,+,
145,"Friday, Sep 15",boxscore,BOS,@,DET,W,7,6,,77-68,2,7.0,Beck,Cruz,Lowe,3:49,N,33785,2.08,++,
146,"Saturday, Sep 16 (1)",boxscore,BOS,@,DET,W,8,5,,78-68,2,7.5,Pichardo,Anderson,Lowe,3:16,D,34822,2.19,+++,2000-04-20 (Rain)
147,"Saturday, Sep 16 (2)",boxscore,BOS,@,DET,L,2,12,,78-69,2,7.5,Nomo,Ontiveros,,3:01,N,24216,2.49,-,
148,"Sunday, Sep 17",boxscore,BOS,@,DET,L,4,5,,78-70,2,7.5,Mlicki,Martinez,Jones,2:47,D,33174,2.25,--,
149,"Tuesday, Sep 19",boxscore,BOS,,CLE,W,7,4,,79-70,2,6.0,Beck,Nagy,Lowe,3:26,N,32512,1.74,+,
150,"Wednesday, Sep 20 (1)",boxscore,BOS,,CLE,L,1,2,,79-71,3,6.5,Woodard,Martinez,Wickman,2:44,D,33002,1.85,-,2000-04-22 (Rain)
151,"Wednesday, Sep 20 (2)",boxscore,BOS,,CLE,L,4,5,,79-72,3,6.5,Karsay,Cormier,Wickman,3:54,N,32751,1.15,--,
152,"Thursday, Sep 21 (1)",boxscore,BOS,,CLE,W,9,8,,80-72,3,6.0,Ontiveros,Speier,Lowe,4:04,D,31404,.35,+,2000-04-23 (Rain)
153,"Thursday, Sep 21 (2)",boxscore,BOS,,CLE,L,5,8,,80-73,3,6.0,Finley,Wakefield,,3:29,N,32743,.74,-,
154,"Friday, Sep 22",boxscore,BOS,,BAL,L,1,3,,80-74,3,6.0,Ponson,Martinez,,2:17,N,32708,.14,--,
155,"Saturday, Sep 23",boxscore,BOS,,BAL,W-wo,8,7,10,81-74,3,6.0,Carrasco,Kohlmeier,,3:34,N,32273,.06,+,
156,"Sunday, Sep 24",boxscore,BOS,,BAL,L,0,1,,81-75,3,7.0,Mussina,Ohka,Kohlmeier,2:52,D,32183,.04,-,
157,"Tuesday, Sep 26",boxscore,BOS,@,CHW,W,4,3,,82-75,2,5.5,Martinez,Beirne,Lowe,2:31,N,23319,.00,+,
158,"Wednesday, Sep 27",boxscore,BOS,@,CHW,W,2,1,,83-75,2,4.5,Crawford,Baldwin,Lowe,2:21,N,16368,.00,++,
159,"Thursday, Sep 28",boxscore,BOS,@,CHW,W,7,6,,84-75,2,3.5,Beck,Simas,Lowe,3:23,N,18326,.00,+++,
160,"Friday, Sep 29",boxscore,BOS,@,TBD,L,6,8,,84-76,2,3.5,Yan,Carrasco,Hernández,2:53,N,18290,.00,-,
161,"Saturday, Sep 30",boxscore,BOS,@,TBD,W,4,2,,85-76,2,2.5,Cormier,Hernández,Lowe,2:40,D,23477,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
162,"Sunday, Oct 1",boxscore,BOS,@,TBD,L-wo,2,3,10,85-77,2,2.5,Wheeler,Croushore,,3:25,D,28043,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
