Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
18,"Sunday, Apr 20",boxscore,NYY,@,MIN,W,8,2,,15-3,1,up 2.0,Mussina,Lohse,,2:50,D,18818,1.24,++++,
19,"Monday, Apr 21",boxscore,NYY,@,MIN,W,15,1,,16-3,1,up 3.0,Wells,Reed,,2:41,D,20845,1.21,+++++,
20,"Tuesday, Apr 22",boxscore,NYY,@,ANA,W,8,3,,17-3,1,up 3.0,Weaver,Lackey,,3:28,N,38343,1.14,++++++,
21,"Wednesday, Apr 23",boxscore,NYY,@,ANA,W,9,2,,18-3,1,up 4.0,Clemens,Callaway,,3:03,N,38340,1.15,+++++++,
22,"Thursday, Apr 24",boxscore,NYY,@,ANA,L,2,6,,18-4,1,up 4.0,Ortiz,Pettitte,,2:58,N,39169,1.07,-,
23,"Friday, Apr 25",boxscore,NYY,@,TEX,W,3,2,,19-4,1,up 4.0,Mussina,Lewis,Acevedo,2:41,N,40052,1.11,+,
24,"Saturday, Apr 26",boxscore,NYY,@,TEX,W,7,5,10,20-4,1,up 5.0,Hammond,Urbina,Acevedo,3:08,N,48247,1.05,++,
25,"Sunday, Apr 27",boxscore,NYY,@,TEX,L,7,10,,20-5,1,up 4.0,Dickey,Weaver,Urbina,3:32,D,49544,1.05,-,
26,"Tuesday, Apr 29",boxscore,NYY,,SEA,L,0,6,,20-6,1,up 3.0,Meche,Clemens,,2:38,N,38724,1.14,--,
27,"Wednesday, Apr 30",boxscore,NYY,,SEA,W,8,5,,21-6,1,up 3.0,Pettitte,Moyer,,3:13,N,30522,1.21,+,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
28,"Thursday, May 1",boxscore,NYY,,SEA,W,2,1,,22-6,1,up 3.0,Mussina,Pineiro,Rivera,2:33,N,34991,1.18,++,
29,"Friday, May 2",boxscore,NYY,,OAK,W,5,3,,23-6,1,up 4.0,Wells,Lilly,Rivera,2:58,N,38538,1.14,+++,
30,"Saturday, May 3",boxscore,NYY,,OAK,L,3,5,10,23-7,1,up 3.0,Foulke,Acevedo,,3:23,D,44176,1.07,-,
31,"Sunday, May 4",boxscore,NYY,,OAK,L,0,2,,23-8,1,up 3.0,Zito,Clemens,Foulke,2:31,D,45426,1.16,--,
32,"Tuesday, May 6",boxscore,NYY,@,SEA,L,7,12,,23-9,1,up 2.5,Moyer,Pettitte,,3:34,N,44979,1.16,---,
33,"Wednesday, May 7",boxscore,NYY,@,SEA,W,7,2,,24-9,1,up 2.5,Mussina,Pineiro,,2:55,N,43753,1.29,+,
34,"Thursday, May 8",boxscore,NYY,@,SEA,W,16,5,,25-9,1,up 3.0,Wells,García,,3:07,N,46000,1.17,++,
35,"Friday, May 9",boxscore,NYY,@,OAK,L,2,7,,25-10,1,up 3.0,Hudson,Weaver,,2:19,N,40317,1.14,-,
36,"Saturday, May 10",boxscore,NYY,@,OAK,W,5,2,,26-10,1,up 3.0,Clemens,Zito,Rivera,2:54,D,44486,1.23,+,
37,"Sunday, May 11",boxscore,NYY,@,OAK,L,2,5,,26-11,1,up 3.0,Mulder,Pettitte,Foulke,2:25,D,45390,1.11,-,
38,"Tuesday, May 13",boxscore,NYY,,ANA,L,3,10,,26-12,1,up 2.0,Lackey,Mussina,,3:21,N,37750,1.17,--,
39,"Wednesday, May 14",boxscore,NYY,,ANA,L,3,5,,26-13,1,up 1.0,Rodríguez,Wells,Percival,3:08,N,33647,1.28,---,
40,"Thursday, May 15",boxscore,NYY,,ANA,W,10,4,,27-13,1,up 1.0,Weaver,Sele,,3:13,N,29670,1.28,+,
41,"Friday, May 16",boxscore,NYY,,TEX,L,5,8,12,27-14,1,up 1.0,Dickey,Acevedo,Urbina,4:38,N,40055,1.26,-,
42,"Saturday, May 17",boxscore,NYY,,TEX,L,2,5,,27-15,1,up 1.0,Valdez,Pettitte,Urbina,2:32,D,51095,1.28,--,
43,"Sunday, May 18",boxscore,NYY,,TEX,L,1,5,,27-16,1,Tied,Thomson,Mussina,,2:39,D,54942,1.31,---,
44,"Monday, May 19",boxscore,NYY,@,BOS,W,7,3,,28-16,1,up 1.0,Wells,Fossum,,3:23,N,35099,1.58,+,
45,"Tuesday, May 20",boxscore,NYY,@,BOS,L,7,10,,28-17,1,Tied,Embree,Contreras,Lyon,3:01,N,35007,1.59,-,
46,"Wednesday, May 21",boxscore,NYY,@,BOS,W,4,2,,29-17,1,up 1.0,Clemens,Wakefield,Rivera,2:57,N,35003,1.63,+,
47,"Thursday, May 22",boxscore,NYY,,TOR,L,3,8,,29-18,1,up 0.5,Halladay,Pettitte,,3:14,N,45777,1.43,-,
48,"Friday, May 23",boxscore,NYY,,TOR,L,2,6,,29-19,2,0.5,Escobar,Mussina,,3:14,N,34134,1.56,--,
49,"Saturday, May 24",boxscore,NYY,,TOR,L,2,5,,29-20,2,1.5,Lidle,Wells,Politte,2:37,D,35023,1.58,---,
50,"Sunday, May 25",boxscore,NYY,,TOR,L,3,5,,29-21,2,1.5,Davis,Weaver,Politte,3:11,D,40940,1.62,----,
51,"Monday, May 26",boxscore,NYY,,BOS,L,4,8,,29-22,2,2.5,Wakefield,Clemens,,3:29,D,55093,1.61,-----,
52,"Tuesday, May 27",boxscore,NYY,,BOS,W,11,3,,30-22,2,1.5,Pettitte,Chen,,2:55,N,44769,1.60,+,
53,"Wednesday, May 28",boxscore,NYY,,BOS,W-wo,6,5,,31-22,2,0.5,Rivera,Lyon,,2:51,N,44617,1.65,++,
54,"Friday, May 30",boxscore,NYY,@,DET,W,6,0,,32-22,1,up 0.5,Contreras,Knotts,,2:20,N,28003,1.37,+++,
55,"Saturday, May 31",boxscore,NYY,@,DET,L,2,4,,32-23,1,up 0.5,Bernero,Weaver,Germán,2:17,D,24959,1.37,-,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
56,"Sunday, Jun 1",boxscore,NYY,@,DET,W,10,9,17,33-23,1,up 1.5,Wells,Sparks,Acevedo,5:10,D,44095,1.33,+,
57,"Tuesday, Jun 3",boxscore,NYY,@,CIN,L-wo,3,4,,33-24,1,up 1.0,Reitsma,Osuna,,2:42,N,41827,1.34,-,
58,"Wednesday, Jun 4",boxscore,NYY,@,CIN,L,2,6,,33-25,2,0.5,Wilson,Mussina,,2:34,N,42082,1.34,--,
59,"Thursday, Jun 5",boxscore,NYY,@,CIN,W,10,2,,34-25,1,up 0.5,Contreras,Graves,,3:18,N,42282,1.40,+,
60,"Friday, Jun 6",boxscore,NYY,@,CHC,W,5,3,,35-25,1,up 1.5,Wells,Zambrano,Rivera,2:53,D,39359,1.35,++,
61,"Saturday, Jun 7",boxscore,NYY,@,CHC,L,2,5,,35-26,1,up 0.5,Wood,Clemens,,2:59,D,39363,1.38,-,
62,"Sunday, Jun 8",boxscore,NYY,@,CHC,L,7,8,,35-27,2,0.5,Prior,Pettitte,Borowski,3:17,N,39341,1.41,--,
63,"Tuesday, Jun 10",boxscore,NYY,,HOU,W,5,3,,36-27,1,up 0.5,Mussina,Miller,Rivera,2:43,N,37602,1.41,+,
64,"Wednesday, Jun 11",boxscore,NYY,,HOU,L,0,8,,36-28,2,0.5,Lidge,Weaver,,2:52,N,29905,1.44,-,
65,"Thursday, Jun 12",boxscore,NYY,,HOU,W,6,5,,37-28,1,up 0.5,Osuna,Dotel,Rivera,3:06,D,39888,1.41,+,
66,"Friday, Jun 13",boxscore,NYY,,STL,W,5,2,,38-28,1,up 0.5,Clemens,Simontacchi,Rivera,3:03,N,55214,1.40,++,
67,"Saturday, Jun 14",boxscore,NYY,,STL,W,13,4,,39-28,1,up 0.5,Pettitte,Morris,,2:47,D,55174,1.46,+++,
68,"Sunday, Jun 15",boxscore,NYY,,STL,W,5,2,,40-28,1,up 0.5,Mussina,Williams,Rivera,2:38,D,54797,1.41,++++,
69,"Tuesday, Jun 17 (1)",boxscore,NYY,,TBD,L,2,11,,40-29,1,up 0.5,González,Weaver,,3:03,D,14077,1.43,-,2003-04-11 (Rain)
70,"Tuesday, Jun 17 (2)",boxscore,NYY,,TBD,W,10,2,,41-29,1,up 0.5,Wells,Brazelton,,2:25,N,47604,1.48,+,
71,"Wednesday, Jun 18",boxscore,NYY,,TBD,W-wo,1,0,12,42-29,1,up 1.5,Hammond,Carter,,3:17,N,32643,1.45,++,
72,"Friday, Jun 20",boxscore,NYY,@,NYM,W,5,0,,43-29,1,up 1.5,Pettitte,Trachsel,,3:19,N,55386,1.40,+++,
73,"Sunday, Jun 22",boxscore,NYY,@,NYM,W,7,3,11,44-29,1,up 2.0,Rivera,Lloyd,,3:36,N,55031,1.44,++++,
74,"Monday, Jun 23",boxscore,NYY,@,TBD,L,2,4,,44-30,1,up 1.0,Zambrano,Clemens,Carter,2:24,N,14759,1.43,-,
75,"Tuesday, Jun 24",boxscore,NYY,@,TBD,W,10,9,,45-30,1,up 2.0,Anderson,Carter,Rivera,3:52,N,16300,1.48,+,
76,"Wednesday, Jun 25",boxscore,NYY,@,TBD,W,8,5,,46-30,1,up 2.0,Pettitte,Bell,Rivera,3:14,N,16710,1.44,++,
77,"Thursday, Jun 26",boxscore,NYY,@,TBD,W,4,3,,47-30,1,up 2.0,Mussina,Standridge,Rivera,2:36,D,17132,1.37,+++,
78,"Friday, Jun 27",boxscore,NYY,,NYM,W,6,4,,48-30,1,up 2.0,Wells,Seo,Miceli,2:46,N,55226,1.40,++++,
79,"Saturday, Jun 28 (1)",boxscore,NYY,,NYM,W,7,1,,49-30,1,up 3.5,Clemens,Griffiths,,2:53,D,55343,1.36,+++++,2003-06-21 (Rain)
80,"Saturday, Jun 28 (2)",boxscore,NYY,@,NYM,W,9,8,,50-30,1,up 3.5,Claussen,Glavine,Rivera,3:14,N,36372,1.30,++++++,
81,"Sunday, Jun 29",boxscore,NYY,,NYM,W,5,3,,51-30,1,up 3.5,Weaver,Leiter,Rivera,2:45,N,55444,1.19,+++++++,
82,"Monday, Jun 30",boxscore,NYY,@,BAL,W,6,5,,52-30,1,up 4.0,Pettitte,Ponson,Rivera,3:09,N,38618,1.14,++++++++,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
83,"Tuesday, Jul 1",boxscore,NYY,@,BAL,L,3,7,,52-31,1,up 4.0,Lopez,Mussina,,3:36,N,36023,1.03,-,
84,"Friday, Jul 4",boxscore,NYY,,BOS,L,3,10,,52-32,1,up 3.0,Lowe,Wells,,3:16,D,55144,1.40,--,
85,"Saturday, Jul 5",boxscore,NYY,,BOS,L,2,10,,52-33,1,up 2.0,Mendoza,Clemens,,3:07,D,54948,1.41,---,
86,"Sunday, Jul 6",boxscore,NYY,,BOS,W,7,1,,53-33,1,up 3.0,Pettitte,Burkett,,2:49,D,54918,1.50,+,
87,"Monday, Jul 7",boxscore,NYY,,BOS,W-wo,2,1,,54-33,1,up 4.0,Rivera,Kim,,2:49,D,55016,1.49,++,
88,"Tuesday, Jul 8",boxscore,NYY,@,CLE,L,0,4,,54-34,1,up 3.0,Traber,Weaver,,2:11,N,26540,1.01,-,
89,"Wednesday, Jul 9",boxscore,NYY,@,CLE,W,6,2,,55-34,1,up 3.0,Wells,Sabathia,,3:08,N,25058,1.10,+,
90,"Thursday, Jul 10",boxscore,NYY,@,CLE,L-wo,2,3,10,55-35,1,up 2.0,Boyd,Hitchcock,,3:12,N,30167,.99,-,
91,"Friday, Jul 11",boxscore,NYY,@,TOR,W,8,5,,56-35,1,up 2.0,Pettitte,Miller,Rivera,3:23,N,27652,1.36,+,
92,"Saturday, Jul 12",boxscore,NYY,@,TOR,L,3,10,,56-36,1,up 1.0,Halladay,Mussina,,2:46,D,37119,1.21,-,
93,"Sunday, Jul 13",boxscore,NYY,@,TOR,W,6,2,,57-36,1,up 2.0,Weaver,Escobar,,2:52,D,32664,1.41,+,
94,"Thursday, Jul 17",boxscore,NYY,,CLE,W-wo,5,4,,58-36,1,up 3.0,Rivera,Riske,,2:30,N,46401,1.16,++,
95,"Friday, Jul 18",boxscore,NYY,,CLE,W,10,4,,59-36,1,up 4.0,Clemens,Anderson,,3:01,N,47341,1.03,+++,
96,"Saturday, Jul 19",boxscore,NYY,,CLE,W,7,4,,60-36,1,up 4.0,Wells,Sabathia,Rivera,2:41,D,54981,.90,++++,
97,"Sunday, Jul 20",boxscore,NYY,,CLE,W,7,4,,61-36,1,up 4.0,Mussina,Westbrook,Rivera,3:20,D,51891,.73,+++++,
98,"Monday, Jul 21",boxscore,NYY,,TOR,L,0,8,8,61-37,1,up 3.0,Hendrickson,Weaver,,2:42,N,51958,.73,-,
99,"Wednesday, Jul 23",boxscore,NYY,,BAL,W,4,2,,62-37,1,up 2.5,Pettitte,Helling,Rivera,2:37,N,39331,.89,+,
100,"Thursday, Jul 24",boxscore,NYY,,BAL,L,3,5,,62-38,1,up 2.5,Ponson,Clemens,Julio,2:44,D,44649,.78,-,
101,"Friday, Jul 25",boxscore,NYY,@,BOS,W,4,3,,63-38,1,up 3.5,Rivera,Kim,,3:41,N,34873,1.02,+,
102,"Saturday, Jul 26",boxscore,NYY,@,BOS,L-wo,4,5,,63-39,1,up 2.5,Kim,Benítez,,3:19,D,34356,.90,-,
103,"Sunday, Jul 27",boxscore,NYY,@,BOS,L,4,6,,63-40,1,up 1.5,Fossum,Hammond,Kim,3:21,D,34787,1.11,--,
104,"Tuesday, Jul 29",boxscore,NYY,@,ANA,W,6,2,,64-40,1,up 1.5,Pettitte,Appier,,2:59,N,43817,1.05,+,
105,"Wednesday, Jul 30",boxscore,NYY,@,ANA,W,8,0,,65-40,1,up 2.5,Clemens,Lackey,,2:42,N,43856,.93,++,
106,"Thursday, Jul 31",boxscore,NYY,@,ANA,W,2,1,10,66-40,1,up 3.5,Benítez,Percival,Rivera,3:39,N,43871,.76,+++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
107,"Friday, Aug 1",boxscore,NYY,@,OAK,L-wo,2,3,10,66-41,1,up 3.5,Foulke,Osuna,,3:25,N,41407,.90,-,
108,"Saturday, Aug 2",boxscore,NYY,@,OAK,W,10,7,,67-41,1,up 4.5,Weaver,Zito,Rivera,2:44,D,44234,.96,+,
109,"Sunday, Aug 3",boxscore,NYY,@,OAK,L-wo,1,2,,67-42,1,up 3.5,Mulder,Rivera,,2:25,D,44528,.78,-,
110,"Tuesday, Aug 5",boxscore,NYY,,TEX,W,6,2,,68-42,1,up 3.5,Clemens,Lewis,,2:58,N,40604,.75,+,
111,"Wednesday, Aug 6",boxscore,NYY,,TEX,L,4,5,,68-43,1,up 2.5,Mahay,Rivera,Cordero,3:06,N,47344,.77,-,
112,"Thursday, Aug 7",boxscore,NYY,,TEX,W,7,5,,69-43,1,up 2.5,Mussina,Fultz,Rivera,3:07,D,51763,.95,+,
113,"Friday, Aug 8",boxscore,NYY,,SEA,W,9,7,,70-43,1,up 4.0,Hitchcock,Franklin,Rivera,3:02,N,52793,.94,++,
114,"Saturday, Aug 9",boxscore,NYY,,SEA,L,1,2,,70-44,1,up 3.0,Meche,Pettitte,Hasegawa,2:21,D,54945,.66,-,
115,"Sunday, Aug 10",boxscore,NYY,,SEA,L,6,8,,70-45,1,up 3.0,Soriano,Osuna,Hasegawa,3:50,D,54828,.92,--,
116,"Monday, Aug 11",boxscore,NYY,@,KCR,L,9,12,,70-46,1,up 3.0,Carrasco,Hitchcock,,3:18,N,40406,.81,---,
117,"Tuesday, Aug 12",boxscore,NYY,@,KCR,W,6,0,,71-46,1,up 4.0,Mussina,May,,2:50,N,37820,.94,+,
118,"Wednesday, Aug 13",boxscore,NYY,@,KCR,L,0,11,,71-47,1,up 3.0,Appier,Weaver,,2:58,N,35596,.78,-,
119,"Thursday, Aug 14",boxscore,NYY,@,BAL,W,8,5,,72-47,1,up 3.0,Pettitte,DuBose,Rivera,3:31,N,41987,.95,+,2003-07-02 (Rain)
120,"Friday, Aug 15",boxscore,NYY,@,BAL,W,6,4,,73-47,1,up 4.0,Nelson,Julio,Rivera,3:48,N,47850,.78,++,
121,"Saturday, Aug 16",boxscore,NYY,@,BAL,W,5,4,12,74-47,1,up 4.0,Hammond,Carrasco,Nelson,3:50,N,48499,.56,+++,
122,"Sunday, Aug 17",boxscore,NYY,@,BAL,W,8,0,,75-47,1,up 5.0,Mussina,Lopez,,2:48,D,48700,.47,++++,
123,"Monday, Aug 18",boxscore,NYY,,KCR,W,11,6,,76-47,1,up 5.5,Weaver,Lima,,3:10,N,48937,.41,+++++,
124,"Tuesday, Aug 19",boxscore,NYY,,KCR,W,6,3,,77-47,1,up 6.5,Pettitte,Appier,Rivera,2:47,N,43841,.34,++++++,
125,"Wednesday, Aug 20",boxscore,NYY,,KCR,W,8,7,,78-47,1,up 7.5,Clemens,Gobble,Rivera,3:19,D,46973,.27,+++++++,
126,"Friday, Aug 22",boxscore,NYY,,BAL,L,3,4,,78-48,1,up 6.0,Hentgen,Wells,Groom,2:48,N,44121,.19,-,
127,"Saturday, Aug 23",boxscore,NYY,,BAL,L,2,7,,78-49,1,up 5.0,Lopez,Mussina,,2:42,D,54397,.23,--,
128,"Sunday, Aug 24",boxscore,NYY,,BAL,W,7,0,,79-49,1,up 5.0,Contreras,DuBose,,2:39,D,47047,.38,+,
129,"Monday, Aug 25",boxscore,NYY,,BAL,W,5,2,,80-49,1,up 5.0,Pettitte,Moss,Rivera,3:08,N,50595,.35,++,
130,"Tuesday, Aug 26",boxscore,NYY,,CHW,L,2,13,,80-50,1,up 5.0,Loaiza,Clemens,,2:59,N,38884,.28,-,
131,"Wednesday, Aug 27",boxscore,NYY,,CHW,L,2,11,,80-51,1,up 4.0,Colón,Wells,,3:09,N,40654,.39,--,
132,"Thursday, Aug 28",boxscore,NYY,,CHW,W,7,5,,81-51,1,up 4.5,Mussina,Cotts,Rivera,3:11,D,40569,.55,+,
133,"Friday, Aug 29",boxscore,NYY,@,BOS,L,5,10,,81-52,1,up 3.5,Lowe,Contreras,,3:11,N,34854,.45,-,
134,"Saturday, Aug 30",boxscore,NYY,@,BOS,W,10,7,,82-52,1,up 4.5,Pettitte,Martinez,Rivera,3:42,D,34350,.76,+,
135,"Sunday, Aug 31",boxscore,NYY,@,BOS,W,8,4,,83-52,1,up 5.5,Clemens,Wakefield,Rivera,3:13,D,34482,.62,++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,"Monday, Sep 1",boxscore,NYY,@,TOR,L,1,8,,83-53,1,up 4.5,Halladay,Wells,,2:11,D,26869,.34,-,
137,"Wednesday, Sep 3",boxscore,NYY,@,TOR,L,3,4,,83-54,1,up 3.0,Kershner,Osuna,Lopez,2:57,N,21770,.64,--,
138,"Thursday, Sep 4",boxscore,NYY,@,TOR,W,3,2,,84-54,1,up 3.5,Contreras,Walker,Rivera,3:12,N,17254,.77,+,
139,"Friday, Sep 5",boxscore,NYY,,BOS,L,3,9,,84-55,1,up 2.5,Martinez,Pettitte,,3:03,N,55261,.66,-,
140,"Saturday, Sep 6",boxscore,NYY,,BOS,L,0,11,,84-56,1,up 1.5,Wakefield,Clemens,,2:55,D,55237,1.15,--,
141,"Sunday, Sep 7",boxscore,NYY,,BOS,W,3,1,,85-56,1,up 2.5,Wells,Suppan,Rivera,2:38,D,55212,1.30,+,
142,"Monday, Sep 8",boxscore,NYY,,TOR,W,9,3,,86-56,1,up 3.5,Mussina,Escobar,,3:04,D,8848,.58,++,2003-07-22 (Rain)
143,"Tuesday, Sep 9",boxscore,NYY,,DET,W,4,2,,87-56,1,up 3.5,White,Rodney,Rivera,3:16,N,31826,.38,+++,
144,"Wednesday, Sep 10",boxscore,NYY,,DET,W,15,5,,88-56,1,up 3.5,Pettitte,Knotts,,3:11,N,34000,.23,++++,
145,"Thursday, Sep 11",boxscore,NYY,,DET,W,5,2,,89-56,1,up 4.0,Clemens,Cornejo,Rivera,2:38,N,31915,.21,+++++,
146,"Friday, Sep 12",boxscore,NYY,,TBD,W,10,4,,90-56,1,up 4.0,Wells,Zambrano,,3:17,N,37401,.15,++++++,
147,"Saturday, Sep 13 (1)",boxscore,NYY,,TBD,W,6,5,,91-56,1,up 5.5,White,Kennedy,Rivera,3:02,D,40887,.14,+++++++,2003-06-19 (Rain)
148,"Saturday, Sep 13 (2)",boxscore,NYY,,TBD,W,6,3,,92-56,1,up 5.5,Mussina,Reyes,Rivera,2:52,N,19599,.08,++++++++,
149,"Sunday, Sep 14",boxscore,NYY,,TBD,L,2,5,,92-57,1,up 5.5,Harper,Heredia,Carter,2:53,D,40861,.05,-,
150,"Monday, Sep 15",boxscore,NYY,@,BAL,W,13,1,,93-57,1,up 5.5,Pettitte,Lopez,,2:57,N,27335,.04,+,
151,"Tuesday, Sep 16",boxscore,NYY,@,BAL,W,6,3,,94-57,1,up 5.5,Clemens,Johnson,Rivera,2:55,N,26263,.01,++,
152,"Wednesday, Sep 17",boxscore,NYY,@,BAL,L,3,5,,94-58,1,up 5.5,DuBose,Wells,Julio,2:12,N,27108,.00,-,
153,"Thursday, Sep 18",boxscore,NYY,@,BAL,T,1,1,5,94-58,1,up 5.0,,,,1:27,N,29093,.01,-,
154,"Friday, Sep 19",boxscore,NYY,@,TBD,W,2,1,,95-58,1,up 5.0,Contreras,Waechter,Rivera,2:33,N,21435,.00,+,
155,"Saturday, Sep 20",boxscore,NYY,@,TBD,W,7,1,,96-58,1,up 6.0,Pettitte,Sosa,,3:02,N,27162,.00,++,
156,"Sunday, Sep 21",boxscore,NYY,@,TBD,W,6,0,,97-58,1,up 6.0,Clemens,González,,2:41,D,18803,.00,+++,
157,"Monday, Sep 22",boxscore,NYY,@,CHW,L-wo,3,6,10,97-59,1,up 5.0,Gordon,White,,3:21,N,39627,.00,-,
158,"Tuesday, Sep 23",boxscore,NYY,@,CHW,W,7,0,,98-59,1,up 5.0,Contreras,Buehrle,,2:48,N,31305,.00,+,
159,"Wednesday, Sep 24",boxscore,NYY,@,CHW,L,4,9,,98-60,1,up 5.0,Loaiza,Mussina,,2:45,D,26019,.00,-,
160,"Friday, Sep 26 (1)",boxscore,NYY,,BAL,W,11,2,,99-60,1,up 4.0,Pettitte,Moss,,2:39,D,,.00,+,
161,"Friday, Sep 26 (2)",boxscore,NYY,,BAL,L,2,3,10,99-61,1,up 4.0,Ligtenberg,Hammond,Julio,3:08,N,44983,.00,-,
162,"Saturday, Sep 27",boxscore,NYY,,BAL,W,6,2,,100-61,1,up 5.0,Clemens,Johnson,,2:51,D,42702,.00,+,
163,"Sunday, Sep 28",boxscore,NYY,,BAL,W,3,1,,101-61,1,up 6.0,Wells,DuBose,Rivera,2:24,D,42394,.00,++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
