Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
45,"Friday, May 21",boxscore,NYY,,CHW,W-wo,2,1,,26-19,3,1.5,Chapman,Marshall,,2:53,N,14011,1.28,++++,
46,"Saturday, May 22",boxscore,NYY,,CHW,W,7,0,,27-19,3,1.5,Cole,Cease,,3:06,D,14665,1.28,+++++,
47,"Sunday, May 23",boxscore,NYY,,CHW,W-wo,5,4,,28-19,3,0.5,Chapman,Bummer,,3:37,D,14007,1.29,++++++,
48,"Tuesday, May 25",boxscore,NYY,,TOR,L,2,6,,28-20,3,1.0,Matz,Kluber,,3:02,N,12025,1.41,-,
49,"Thursday, May 27 (1)",boxscore,NYY,,TOR,L,0,2,7,28-21,3,2.0,Manoah,Germán,Romano,2:11,D,,1.36,--,
50,"Thursday, May 27 (2)",boxscore,NYY,,TOR,W,5,3,7,29-21,3,2.0,Loáisiga,Ray,Green,2:16,N,14056,1.38,+,
51,"Friday, May 28",boxscore,NYY,@,DET,L-wo,2,3,10,29-22,3,2.5,Garcia,Wilson,,3:34,N,8000,1.18,-,
52,"Saturday, May 29",boxscore,NYY,@,DET,L,1,6,,29-23,3,3.5,Turnbull,García,,2:54,D,8000,1.20,--,
53,"Sunday, May 30",boxscore,NYY,@,DET,L,2,6,,29-24,3,4.5,Skubal,King,,3:06,D,8000,1.13,---,
54,"Monday, May 31",boxscore,NYY,,TBR,L,1,3,,29-25,3,5.5,Hill,Taillon,Feyereisen,2:43,D,17008,1.24,----,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
55,"Tuesday, Jun 1",boxscore,NYY,,TBR,W-wo,5,3,11,30-25,3,4.5,Cessa,Kittredge,,3:45,N,12537,1.27,+,
56,"Wednesday, Jun 2",boxscore,NYY,,TBR,W,4,3,,31-25,3,3.5,Montgomery,McClanahan,Chapman,3:38,N,13824,1.34,++,
57,"Thursday, Jun 3",boxscore,NYY,,TBR,L,2,9,,31-26,3,4.5,Yarbrough,Cole,,2:58,D,12614,1.42,-,
58,"Friday, Jun 4",boxscore,NYY,,BOS,L,2,5,,31-27,3,4.5,Eovaldi,King,Barnes,2:49,N,18040,1.25,--,
59,"Saturday, Jun 5",boxscore,NYY,,BOS,L,3,7,,31-28,4,5.5,Whitlock,Green,Barnes,3:14,N,20019,1.18,---,
60,"Sunday, Jun 6",boxscore,NYY,,BOS,L,5,6,10,31-29,4,6.5,Barnes,Cessa,Valdez,3:49,N,19103,1.10,----,
61,"Tuesday, Jun 8",boxscore,NYY,@,MIN,W,8,4,,32-29,3,6.5,Loáisiga,Rogers,,3:32,N,17949,.81,+,
62,"Wednesday, Jun 9",boxscore,NYY,@,MIN,W,9,6,,33-29,3,5.5,Cole,Dobnak,,3:08,N,17078,.85,++,
63,"Thursday, Jun 10",boxscore,NYY,@,MIN,L-wo,5,7,,33-30,3,6.0,Robles,Chapman,,3:31,N,17728,.93,-,
64,"Saturday, Jun 12",boxscore,NYY,@,PHI,L-wo,7,8,10,33-31,3,7.5,Bradley,Chapman,,4:02,D,38450,.90,--,
65,"Sunday, Jun 13",boxscore,NYY,@,PHI,L,0,7,,33-32,4,8.5,Nola,Germán,,2:57,D,38512,.81,---,
66,"Tuesday, Jun 15",boxscore,NYY,@,TOR,W,6,5,,34-32,3,8.0,Loáisiga,Mayza,Chapman,3:31,N,7145,.79,+,
67,"Wednesday, Jun 16",boxscore,NYY,@,TOR,W,3,2,,35-32,3,7.0,Cole,Stripling,Chapman,3:01,N,7271,.83,++,
68,"Thursday, Jun 17",boxscore,NYY,@,TOR,W,8,4,,36-32,3,6.0,Green,Castro,,3:43,N,7288,.93,+++,
69,"Friday, Jun 18",boxscore,NYY,,OAK,L,3,5,,36-33,3,6.0,Kaprielian,Peralta,Trivino,3:03,N,24037,.96,-,
70,"Saturday, Jun 19",boxscore,NYY,,OAK,W,7,5,,37-33,3,5.5,Green,Luzardo,Chapman,3:14,D,23985,.94,+,
71,"Sunday, Jun 20",boxscore,NYY,,OAK,W,2,1,,38-33,3,4.5,Loáisiga,Manaea,Chapman,3:01,D,27807,1.01,++,
72,"Tuesday, Jun 22",boxscore,NYY,,KCR,L,5,6,,38-34,3,5.5,Brentz,Loáisiga,Holland,3:38,N,21130,1.05,-,
73,"Wednesday, Jun 23",boxscore,NYY,,KCR,W-wo,6,5,,39-34,3,4.5,Chapman,Holland,,3:40,N,25032,.93,+,
74,"Thursday, Jun 24",boxscore,NYY,,KCR,W,8,1,,40-34,3,4.0,Taillon,Keller,,3:03,D,21350,1.03,++,
75,"Friday, Jun 25",boxscore,NYY,@,BOS,L,3,5,,40-35,3,5.0,Whitlock,Germán,Barnes,3:37,N,36869,1.28,-,
76,"Saturday, Jun 26",boxscore,NYY,@,BOS,L,2,4,,40-36,3,6.0,Eovaldi,Montgomery,Ottavino,3:22,N,36857,1.17,--,
77,"Sunday, Jun 27",boxscore,NYY,@,BOS,L,2,9,,40-37,4,6.5,Rodriguez,Cole,,3:09,D,34504,1.05,---,
78,"Monday, Jun 28",boxscore,NYY,,LAA,L,3,5,,40-38,4,7.5,Suarez,King,Iglesias,3:06,N,25054,.82,----,
79,"Tuesday, Jun 29",boxscore,NYY,,LAA,W,11,5,,41-38,4,7.5,Taillon,Heaney,,3:31,N,23152,.71,+,
80,"Wednesday, Jun 30",boxscore,NYY,,LAA,L,8,11,,41-39,4,8.5,Mayers,Luetge,Iglesias,3:44,N,30714,.78,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,"Saturday, Jul 3",boxscore,NYY,,NYM,L,3,8,,41-40,4,9.5,Walker,Montgomery,,3:40,D,40047,.70,--,
82,"Sunday, Jul 4 (1)",boxscore,NYY,,NYM,L,5,10,7,41-41,4,10.0,Familia,Chapman,,3:16,D,42714,.60,---,
83,"Sunday, Jul 4 (2)",boxscore,NYY,,NYM,W,4,2,7,42-41,4,10.0,Green,Oswalt,,2:14,N,42107,.56,+,
84,"Tuesday, Jul 6",boxscore,NYY,@,SEA,W,12,1,,43-41,4,9.5,Taillon,Sheffield,,3:37,N,16547,.63,++,
85,"Wednesday, Jul 7",boxscore,NYY,@,SEA,W,5,4,,44-41,4,8.5,Cessa,Kikuchi,Green,3:02,N,17205,.73,+++,
86,"Thursday, Jul 8",boxscore,NYY,@,SEA,L,0,4,,44-42,4,9.0,Gilbert,Montgomery,,2:27,D,17524,.79,-,
87,"Friday, Jul 9",boxscore,NYY,@,HOU,W,4,0,,45-42,3,9.0,Luetge,Odorizzi,,3:14,N,40857,.69,+,
88,"Saturday, Jul 10",boxscore,NYY,@,HOU,W,1,0,,46-42,3,8.0,Cole,Greinke,,3:00,N,41259,.77,++,
89,"Sunday, Jul 11",boxscore,NYY,@,HOU,L-wo,7,8,,46-43,3,8.0,Garza,Green,,3:38,D,37928,.85,-,
90,"Friday, Jul 16",boxscore,NYY,,BOS,L,0,4,,46-44,4,9.0,Rodriguez,Montgomery,Houck,3:03,N,40130,.89,--,
91,"Saturday, Jul 17",boxscore,NYY,,BOS,W,3,1,6,47-44,4,8.0,Cole,Sawamura,,2:43,N,37095,.70,+,
92,"Sunday, Jul 18",boxscore,NYY,,BOS,W,9,1,,48-44,4,7.0,Taillon,Pérez,,3:44,N,40309,.84,++,
93,"Tuesday, Jul 20",boxscore,NYY,,PHI,W,6,4,,49-44,3,7.0,Cessa,Nola,Chapman,3:46,N,36106,.70,+++,
94,"Wednesday, Jul 21",boxscore,NYY,,PHI,W-wo,6,5,10,50-44,3,7.0,Kriske,Suárez,,4:17,N,34112,.82,++++,
95,"Thursday, Jul 22",boxscore,NYY,@,BOS,L-wo,4,5,10,50-45,3,8.0,Barnes,Kriske,,3:48,N,34761,1.05,-,
96,"Friday, Jul 23",boxscore,NYY,@,BOS,L,2,6,,50-46,3,9.0,Ríos,Cole,,3:26,N,34922,.89,--,
97,"Saturday, Jul 24",boxscore,NYY,@,BOS,W,4,3,,51-46,3,8.0,Taillon,Ottavino,Chapman,3:02,D,35136,.74,+,
98,"Sunday, Jul 25",boxscore,NYY,@,BOS,L,4,5,,51-47,3,9.0,Workman,Loáisiga,Barnes,2:50,D,32009,.86,-,
99,"Tuesday, Jul 27",boxscore,NYY,@,TBR,W,4,3,,52-47,3,9.0,Montgomery,McClanahan,Chapman,3:38,N,12678,.75,+,
100,"Wednesday, Jul 28",boxscore,NYY,@,TBR,W,3,1,10,53-47,3,8.5,Green,Fairbanks,Chapman,3:25,N,11525,.89,++,
101,"Thursday, Jul 29",boxscore,NYY,@,TBR,L,0,14,,53-48,3,8.5,Patiño,Cole,,2:59,D,14134,1.02,-,
102,"Friday, Jul 30",boxscore,NYY,@,MIA,W,3,1,,54-48,3,7.5,Taillon,Thompson,Chapman,3:17,N,18462,.77,+,
103,"Saturday, Jul 31",boxscore,NYY,@,MIA,W,4,2,,55-48,3,7.0,Luetge,Hess,Loáisiga,3:25,N,25767,.78,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
104,"Sunday, Aug 1",boxscore,NYY,@,MIA,W,3,1,,56-48,3,7.0,Rodríguez,Bass,Chapman,3:04,D,20758,.91,+++,
105,"Monday, Aug 2",boxscore,NYY,,BAL,L,1,7,,56-49,3,7.0,López,Heaney,,3:12,N,28879,.99,-,
106,"Tuesday, Aug 3",boxscore,NYY,,BAL,W,13,1,,57-49,3,6.0,Gil,Wells,,3:04,N,30815,.93,+,
107,"Wednesday, Aug 4",boxscore,NYY,,BAL,W,10,3,,58-49,3,6.0,Loáisiga,Sulser,,2:56,N,30055,1.06,++,
108,"Thursday, Aug 5",boxscore,NYY,,SEA,W,5,3,,59-49,3,5.5,Green,Sewald,Chapman,3:13,N,33211,1.23,+++,
109,"Friday, Aug 6",boxscore,NYY,,SEA,W-wo,3,2,11,60-49,3,5.5,Abreu,Middleton,,4:16,N,43180,1.31,++++,
110,"Saturday, Aug 7",boxscore,NYY,,SEA,W,5,4,,61-49,3,5.5,Heaney,Misiewicz,Loáisiga,3:11,D,35165,1.39,+++++,
111,"Sunday, Aug 8",boxscore,NYY,,SEA,L,0,2,,61-50,3,6.5,Sewald,Luetge,Steckenrider,3:48,D,35437,1.39,-,
112,"Monday, Aug 9",boxscore,NYY,@,KCR,W,8,6,11,62-50,3,6.0,Holmes,Holland,Peralta,4:52,N,18477,1.20,+,
113,"Tuesday, Aug 10",boxscore,NYY,@,KCR,L,4,8,,62-51,3,7.0,Staumont,Cortés,,3:03,N,18218,1.28,-,
114,"Wednesday, Aug 11",boxscore,NYY,@,KCR,W,5,2,,63-51,3,6.0,Green,Singer,Britton,3:22,D,13748,1.17,+,
115,"Thursday, Aug 12",boxscore,NYY,@,CHW,L-wo,8,9,,63-52,3,7.0,Hendriks,Britton,,3:29,N,7832,1.30,-,
116,"Saturday, Aug 14",boxscore,NYY,@,CHW,W,7,5,10,64-52,3,6.5,Green,Hendriks,Abreu,4:20,N,38477,1.16,+,
117,"Sunday, Aug 15",boxscore,NYY,@,CHW,W,5,3,,65-52,3,5.5,Cortés,Giolito,Peralta,3:48,D,37696,1.24,++,
118,"Monday, Aug 16",boxscore,NYY,,LAA,W,2,1,,66-52,3,5.5,Cole,Suarez,Green,2:49,N,37010,1.35,+++,
119,"Tuesday, Aug 17 (1)",boxscore,NYY,,BOS,W,5,3,7,67-52,2,5.0,Abreu,Whitlock,Loáisiga,2:56,D,39078,1.81,++++,
120,"Tuesday, Aug 17 (2)",boxscore,NYY,,BOS,W,2,0,7,68-52,2,5.0,Peralta,Eovaldi,Green,2:31,N,35237,1.93,+++++,
121,"Wednesday, Aug 18",boxscore,NYY,,BOS,W,5,2,,69-52,2,5.0,Heaney,Pivetta,Luetge,3:41,N,39166,1.89,++++++,
122,"Thursday, Aug 19",boxscore,NYY,,MIN,W,7,5,,70-52,2,5.0,Taillon,Gant,Green,2:54,N,30019,1.50,+++++++,
123,"Friday, Aug 20",boxscore,NYY,,MIN,W,10,2,,71-52,2,4.0,Cortés,Barnes,,3:02,N,39124,1.49,++++++++,
124,"Saturday, Aug 21",boxscore,NYY,,MIN,W,7,1,,72-52,2,4.0,Cole,Maeda,,3:04,D,35247,1.58,+++++++++,
125,"Monday, Aug 23",boxscore,NYY,@,ATL,W,5,1,,73-52,2,4.0,Montgomery,Ynoa,,2:58,N,39176,1.45,++++++++++,
126,"Tuesday, Aug 24",boxscore,NYY,@,ATL,W,5,4,,74-52,2,4.0,Holmes,Morton,Peralta,3:35,N,37426,1.47,+++++++++++,
127,"Thursday, Aug 26",boxscore,NYY,@,OAK,W,7,6,,75-52,2,4.0,Loáisiga,Trivino,Chapman,3:43,N,8147,1.41,++++++++++++,
128,"Friday, Aug 27",boxscore,NYY,@,OAK,W,8,2,,76-52,2,4.0,Cole,Manaea,,3:27,N,22463,1.42,+++++++++++++,
129,"Saturday, Aug 28",boxscore,NYY,@,OAK,L,2,3,,76-53,2,5.0,Montas,Cortés,Romo,2:45,D,18337,1.24,-,
130,"Sunday, Aug 29",boxscore,NYY,@,OAK,L,1,3,,76-54,2,6.0,Guerra,Green,Chafin,3:12,D,18468,1.25,--,
131,"Monday, Aug 30",boxscore,NYY,@,LAA,L,7,8,,76-55,2,7.0,Guerra,Peralta,Iglesias,3:10,N,29436,1.05,---,
132,"Tuesday, Aug 31",boxscore,NYY,@,LAA,L,4,6,,76-56,2,8.0,Herget,Taillon,Iglesias,3:12,N,34813,.98,----,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Wednesday, Sep 1",boxscore,NYY,@,LAA,W,4,1,,77-56,2,7.0,Cole,Naughton,Chapman,2:50,D,28753,1.00,+,
134,"Friday, Sep 3",boxscore,NYY,,BAL,W-wo,4,3,11,78-56,2,6.5,Holmes,Tate,,3:48,N,34085,1.18,++,
135,"Saturday, Sep 4",boxscore,NYY,,BAL,L,3,4,,78-57,2,7.5,Sulser,Chapman,,3:54,D,34571,1.08,-,
136,"Sunday, Sep 5",boxscore,NYY,,BAL,L,7,8,,78-58,2,7.5,Diplán,Heaney,Wells,4:01,D,33091,1.06,--,
137,"Monday, Sep 6",boxscore,NYY,,TOR,L,0,8,,78-59,2,8.5,Ryu,Taillon,,2:45,D,31196,1.37,---,
138,"Tuesday, Sep 7",boxscore,NYY,,TOR,L,1,5,,78-60,2,9.5,Matz,Cole,,2:56,N,30164,1.47,----,
139,"Wednesday, Sep 8",boxscore,NYY,,TOR,L,3,6,,78-61,3,9.5,Richards,Holmes,Romano,3:54,N,25873,1.53,-----,
140,"Thursday, Sep 9",boxscore,NYY,,TOR,L,4,6,,78-62,3,10.0,Berríos,Romano,,3:30,N,30112,1.81,------,
141,"Friday, Sep 10",boxscore,NYY,@,NYM,L,3,10,,78-63,3,10.0,Megill,Montgomery,,3:23,N,37288,1.44,-------,
142,"Saturday, Sep 11",boxscore,NYY,@,NYM,W,8,7,,79-63,3,10.0,Holmes,May,Chapman,3:58,N,43144,1.45,+,
143,"Sunday, Sep 12",boxscore,NYY,@,NYM,L,6,7,,79-64,4,10.0,Lugo,Green,Díaz,4:06,N,33805,1.46,-,
144,"Monday, Sep 13",boxscore,NYY,,MIN,W-wo,6,5,10,80-64,3,9.0,Holmes,Garza,,3:31,D,31528,1.47,+,
145,"Tuesday, Sep 14",boxscore,NYY,@,BAL,W,7,2,,81-64,2,9.0,Cole,Wells,,3:28,N,10235,1.56,++,
146,"Wednesday, Sep 15",boxscore,NYY,@,BAL,W,4,3,,82-64,2,8.0,Peralta,Wells,Chapman,3:18,N,10402,1.47,+++,
147,"Thursday, Sep 16",boxscore,NYY,@,BAL,L-wo,2,3,10,82-65,4,9.0,Sulser,Peralta,,4:04,N,20164,1.54,-,
148,"Friday, Sep 17",boxscore,NYY,,CLE,W,8,0,,83-65,3,9.0,Kluber,Plesac,,2:50,N,31403,1.61,+,
149,"Saturday, Sep 18",boxscore,NYY,,CLE,L,3,11,,83-66,4,9.0,Civale,Gil,,3:26,D,39088,1.58,-,
150,"Sunday, Sep 19",boxscore,NYY,,CLE,L,1,11,,83-67,4,9.0,Morgan,Cole,,3:25,D,34110,1.66,--,
151,"Monday, Sep 20",boxscore,NYY,,TEX,W,4,3,,84-67,4,9.0,Green,Alexy,Chapman,3:21,N,22160,1.48,+,
152,"Tuesday, Sep 21",boxscore,NYY,,TEX,W,7,1,,85-67,4,8.0,Montgomery,Dunning,,3:00,N,23335,1.70,++,
153,"Wednesday, Sep 22",boxscore,NYY,,TEX,W,7,3,,86-67,3,8.0,Green,Patton,,3:21,N,25170,1.78,+++,
154,"Friday, Sep 24",boxscore,NYY,@,BOS,W,8,3,,87-67,3,8.0,Cole,Eovaldi,,3:31,N,36026,2.15,++++,
155,"Saturday, Sep 25",boxscore,NYY,@,BOS,W,5,3,,88-67,2,8.0,Severino,Houck,Chapman,3:33,D,36103,2.29,+++++,
156,"Sunday, Sep 26",boxscore,NYY,@,BOS,W,6,3,,89-67,2,8.0,Green,Richards,Chapman,3:42,N,36312,2.26,++++++,
157,"Tuesday, Sep 28",boxscore,NYY,@,TOR,W,7,2,,90-67,2,7.0,King,Ryu,,3:36,N,28769,2.12,+++++++,
158,"Wednesday, Sep 29",boxscore,NYY,@,TOR,L,5,6,,90-68,2,8.0,Cimber,Holmes,Romano,2:52,N,29601,1.00,-,
159,"Thursday, Sep 30",boxscore,NYY,@,TOR,W,6,2,,91-68,2,7.0,King,Ray,,3:29,N,29659,2.18,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
160,"Friday, Oct 1",boxscore,NYY,,TBR,L,3,4,,91-69,2,8.0,Head,Cortés,Kittredge,3:25,N,41469,.54,-,
161,"Saturday, Oct 2",boxscore,NYY,,TBR,L,2,12,,91-70,2,9.0,Patiño,Montgomery,,3:26,D,41648,1.01,--,
162,"Sunday, Oct 3",boxscore,NYY,,TBR,W-wo,1,0,,92-70,2,8.0,Chapman,Fleming,,3:03,D,40409,4.17,+,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
