Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
65,"Wednesday, Jun 17",boxscore,BAL,,NYM,W,6,4,,28-37,5,12.0,Johnson,Feliciano,Sherrill,2:55,N,31906,.21,+,
66,"Thursday, Jun 18",boxscore,BAL,,NYM,W-wo,5,4,,29-37,5,11.0,Albers,Rodríguez,,2:53,N,23009,.25,++,
67,"Friday, Jun 19",boxscore,BAL,@,PHI,W,7,2,,30-37,5,10.0,Hill,Bastardo,,2:54,N,45135,.28,+++,
68,"Saturday, Jun 20",boxscore,BAL,@,PHI,W,6,5,,31-37,5,10.0,Hendrickson,Madson,Sherrill,2:50,N,44939,.34,++++,
69,"Sunday, Jun 21",boxscore,BAL,@,PHI,W,2,1,,32-37,5,10.0,Guthrie,Hamels,Sherrill,2:24,D,45256,.41,+++++,
70,"Tuesday, Jun 23",boxscore,BAL,@,FLA,L-wo,6,7,12,32-38,5,11.0,Badenhop,Bass,,3:16,N,10222,.42,-,
71,"Wednesday, Jun 24",boxscore,BAL,@,FLA,L,2,5,,32-39,5,12.0,Nolasco,Berken,Meyer,2:42,N,12469,.39,--,
72,"Thursday, Jun 25",boxscore,BAL,@,FLA,L,3,11,,32-40,5,12.0,West,Hill,,2:36,N,12822,.29,---,
73,"Friday, Jun 26",boxscore,BAL,,WSN,W,11,1,,33-40,5,12.0,Bergesen,Detwiler,,2:59,N,45024,.22,+,
74,"Saturday, Jun 27",boxscore,BAL,,WSN,W,6,3,,34-40,5,12.0,Guthrie,Martis,Sherrill,2:38,N,39633,.23,++,
75,"Sunday, Jun 28",boxscore,BAL,,WSN,L,3,5,,34-41,5,12.0,Lannan,Hernandez,MacDougal,2:31,D,25068,.25,-,
76,"Monday, Jun 29",boxscore,BAL,,BOS,L,0,4,,34-42,5,13.0,Lester,Berken,Papelbon,2:48,N,36548,.25,--,
77,"Tuesday, Jun 30",boxscore,BAL,,BOS,W,11,10,,35-42,5,12.0,Hendrickson,Saito,Sherrill,3:27,N,31969,.17,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
78,"Wednesday, Jul 1",boxscore,BAL,,BOS,L,5,6,11,35-43,5,13.0,Ramirez,Báez,Papelbon,3:16,D,29391,.24,-,
79,"Thursday, Jul 2",boxscore,BAL,@,LAA,L,2,5,,35-44,5,13.5,Lackey,Guthrie,Fuentes,2:14,N,39180,.15,--,
80,"Friday, Jul 3",boxscore,BAL,@,LAA,W,6,4,,36-44,5,12.5,Hernandez,Santana,Sherrill,2:53,N,39104,.11,+,
81,"Saturday, Jul 4",boxscore,BAL,@,LAA,L,4,11,,36-45,5,12.5,Bulger,Báez,,3:14,N,41764,.13,-,
82,"Sunday, Jul 5",boxscore,BAL,@,LAA,L,6,9,,36-46,5,13.5,Oliver,Albers,Fuentes,3:01,D,35912,.13,--,
83,"Monday, Jul 6",boxscore,BAL,@,SEA,L,0,5,,36-47,5,13.5,Washburn,Bergesen,,2:09,N,24018,.09,---,
84,"Tuesday, Jul 7",boxscore,BAL,@,SEA,W,12,4,,37-47,5,13.5,Hendrickson,Jakubauskas,,3:01,N,19340,.07,+,
85,"Wednesday, Jul 8",boxscore,BAL,@,SEA,W,5,3,,38-47,5,13.5,Bass,Aardsma,Sherrill,3:03,D,27040,.10,++,
86,"Friday, Jul 10",boxscore,BAL,,TOR,L,0,2,,38-48,5,14.0,Cecil,Berken,Downs,2:38,N,30574,.09,-,
87,"Saturday, Jul 11",boxscore,BAL,,TOR,W-wo,4,3,12,39-48,5,14.0,Hendrickson,Carlson,,3:30,N,28281,.07,+,
88,"Sunday, Jul 12",boxscore,BAL,,TOR,W,4,2,,40-48,5,14.0,Bergesen,Rzepczynski,Sherrill,2:44,D,21621,.09,++,
89,"Friday, Jul 17",boxscore,BAL,@,CHW,L,8,12,,40-49,5,15.0,Danks,Berken,,3:19,N,32013,.12,-,
90,"Saturday, Jul 18",boxscore,BAL,@,CHW,L,3,4,,40-50,5,15.0,Buehrle,Bergesen,Jenks,2:26,D,32881,.07,--,
91,"Sunday, Jul 19",boxscore,BAL,@,CHW,W,10,2,,41-50,5,14.0,Guthrie,Contreras,,2:53,D,32069,.05,+,
92,"Monday, Jul 20",boxscore,BAL,@,NYY,L-wo,1,2,,41-51,5,14.0,Aceves,Johnson,,2:34,N,46342,.08,-,
93,"Tuesday, Jul 21",boxscore,BAL,@,NYY,L,4,6,,41-52,5,15.0,Mitre,Hill,Rivera,2:53,N,45589,.07,--,
94,"Wednesday, Jul 22",boxscore,BAL,@,NYY,L,4,6,,41-53,5,16.0,Burnett,Berken,Rivera,2:50,D,47134,.05,---,
95,"Friday, Jul 24",boxscore,BAL,@,BOS,L,1,3,,41-54,5,17.5,Penny,Bergesen,Papelbon,2:53,N,38058,.02,----,
96,"Saturday, Jul 25",boxscore,BAL,@,BOS,L,2,7,,41-55,5,17.5,Lester,Guthrie,,2:32,N,38063,.01,-----,
97,"Sunday, Jul 26",boxscore,BAL,@,BOS,W,6,2,,42-55,5,17.5,Hernandez,Smoltz,,2:38,D,37606,.02,+,
98,"Monday, Jul 27",boxscore,BAL,,KCR,L,3,5,,42-56,5,18.5,Tejeda,Albers,Soria,2:55,N,15169,.01,-,
99,"Tuesday, Jul 28",boxscore,BAL,,KCR,L,3,4,11,42-57,5,18.5,Wright,Báez,Soria,3:25,N,21545,.01,--,
100,"Wednesday, Jul 29",boxscore,BAL,,KCR,W,7,3,,43-57,5,18.5,Albers,Tejeda,Johnson,3:13,N,19741,.00,+,
101,"Thursday, Jul 30",boxscore,BAL,,KCR,W,7,3,,44-57,5,17.5,Bergesen,Hochevar,,2:26,D,19194,.01,++,
102,"Friday, Jul 31",boxscore,BAL,,BOS,L,5,6,,44-58,5,17.5,Smoltz,Guthrie,Papelbon,2:44,N,44091,.01,-,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
103,"Saturday, Aug 1",boxscore,BAL,,BOS,L,0,4,,44-59,5,17.5,Beckett,Hernandez,,3:20,N,49384,.01,--,
104,"Sunday, Aug 2",boxscore,BAL,,BOS,L,10,18,,44-60,5,18.5,Delcarmen,Berken,,3:46,D,43115,.01,---,
105,"Monday, Aug 3",boxscore,BAL,@,DET,L-wo,5,6,,44-61,5,19.0,Rodney,Báez,,2:28,N,27857,.00,----,
106,"Tuesday, Aug 4",boxscore,BAL,@,DET,W,8,2,,45-61,5,19.0,Matusz,Washburn,,2:44,N,29295,.00,+,
107,"Wednesday, Aug 5",boxscore,BAL,@,DET,L,2,4,,45-62,5,20.0,Jackson,Guthrie,Rodney,2:21,N,28978,.00,-,
108,"Thursday, Aug 6",boxscore,BAL,@,DET,L,3,7,,45-63,5,21.0,Porcello,Hernandez,Lyon,2:42,D,31165,.00,--,
109,"Friday, Aug 7",boxscore,BAL,@,TOR,W,7,5,,46-63,5,21.0,Berken,Romero,Johnson,2:54,N,30795,.00,+,
110,"Saturday, Aug 8",boxscore,BAL,@,TOR,L-wo,2,3,10,46-64,5,22.0,Frasor,Báez,,3:12,D,28613,.00,-,
111,"Sunday, Aug 9",boxscore,BAL,@,TOR,L,3,7,,46-65,5,23.0,Halladay,Matusz,,2:40,D,27464,.00,--,
112,"Monday, Aug 10",boxscore,BAL,,OAK,L,1,9,,46-66,5,23.0,Gonzalez,Guthrie,,2:36,N,14688,.00,---,
113,"Tuesday, Aug 11",boxscore,BAL,,OAK,W,3,2,,47-66,5,23.0,Hernandez,Cahill,Johnson,2:23,N,23006,.00,+,
114,"Wednesday, Aug 12",boxscore,BAL,,OAK,L,3,6,,47-67,5,24.0,Mazzaro,Berken,Bailey,2:36,D,19128,.00,-,
115,"Friday, Aug 14",boxscore,BAL,,LAA,W,16,6,,48-67,5,24.5,Tillman,Weaver,,3:09,N,25836,.00,+,
116,"Saturday, Aug 15",boxscore,BAL,,LAA,L,1,5,,48-68,5,25.5,Lackey,Matusz,Fuentes,2:51,N,28770,.00,-,
117,"Sunday, Aug 16",boxscore,BAL,,LAA,L,8,17,13,48-69,5,25.5,Bulger,Bass,,4:28,D,26529,.00,--,
118,"Monday, Aug 17",boxscore,BAL,,LAA,L,5,8,,48-70,5,25.5,Santana,Hernandez,Fuentes,2:56,N,18460,.00,---,
119,"Tuesday, Aug 18",boxscore,BAL,@,TBR,L,4,5,,48-71,5,26.5,Price,Berken,Howell,3:10,N,16514,.00,----,
120,"Wednesday, Aug 19",boxscore,BAL,@,TBR,L,1,3,,48-72,5,27.5,Niemann,Tillman,Howell,2:27,N,18474,.00,-----,
121,"Thursday, Aug 20",boxscore,BAL,@,TBR,W,8,7,,49-72,5,27.0,Matusz,Shields,Johnson,3:24,N,15870,.00,+,
122,"Friday, Aug 21",boxscore,BAL,@,CHW,W,5,1,,50-72,5,27.0,Guthrie,Floyd,,2:23,N,34125,.00,++,
123,"Saturday, Aug 22",boxscore,BAL,@,CHW,L,1,4,,50-73,5,27.0,Danks,Hernandez,Jenks,2:46,N,34730,.00,-,
124,"Sunday, Aug 23",boxscore,BAL,@,CHW,W,5,4,,51-73,5,27.0,Berken,Buehrle,Johnson,2:51,D,32742,.00,+,
125,"Monday, Aug 24",boxscore,BAL,@,MIN,L,1,2,,51-74,5,27.5,Baker,Tillman,Nathan,2:38,N,20271,.00,-,
126,"Tuesday, Aug 25",boxscore,BAL,@,MIN,L-wo,6,7,,51-75,5,27.5,Mijares,Mickolio,,3:26,N,23696,.00,--,
127,"Wednesday, Aug 26",boxscore,BAL,@,MIN,W,5,1,,52-75,5,27.5,Guthrie,Blackburn,,2:47,N,28446,.00,+,
128,"Thursday, Aug 27",boxscore,BAL,,CLE,L,4,5,,52-76,5,27.5,Perez,Johnson,Wood,3:08,N,13991,.00,-,
129,"Friday, Aug 28",boxscore,BAL,,CLE,W,13,4,,53-76,5,27.5,Berken,Hernández,,3:06,N,13961,.00,+,
130,"Saturday, Aug 29",boxscore,BAL,,CLE,L,3,5,,53-77,5,28.5,Perez,Ray,Perez,3:04,N,24358,.00,-,
131,"Sunday, Aug 30",boxscore,BAL,,CLE,W,5,2,,54-77,5,28.5,Matusz,Masterson,Johnson,2:26,D,20643,.00,+,
132,"Monday, Aug 31",boxscore,BAL,,NYY,L,1,5,,54-78,5,29.5,Pettitte,Guthrie,Rivera,2:46,N,25063,.00,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Tuesday, Sep 1",boxscore,BAL,,NYY,L,6,9,,54-79,5,30.5,Marte,Ray,Rivera,3:41,N,25782,.00,--,
134,"Wednesday, Sep 2",boxscore,BAL,,NYY,L,2,10,,54-80,5,31.5,Sabathia,Mickolio,Hughes,3:23,N,21126,.00,---,
135,"Friday, Sep 4",boxscore,BAL,,TEX,L,1,5,,54-81,5,32.0,Feldman,Tillman,Feliz,2:47,N,15557,.00,----,
136,"Saturday, Sep 5",boxscore,BAL,,TEX,W,5,4,,55-81,5,32.0,Matusz,Millwood,Johnson,2:36,D,18028,.00,+,
137,"Sunday, Sep 6",boxscore,BAL,,TEX,W,7,0,,56-81,5,31.0,Guthrie,Holland,,2:42,D,21599,.00,++,
138,"Tuesday, Sep 8",boxscore,BAL,@,BOS,L,0,10,,56-82,5,33.0,Buchholz,Hernandez,,2:42,N,37647,.00,-,
139,"Wednesday, Sep 9",boxscore,BAL,@,BOS,L,5,7,,56-83,5,34.0,Wagner,Albers,Papelbon,3:41,N,37712,.00,--,
140,"Friday, Sep 11",boxscore,BAL,@,NYY,W,10,4,,57-83,5,33.0,Tillman,Marte,Hendrickson,3:49,N,46771,.00,+,
141,"Saturday, Sep 12",boxscore,BAL,@,NYY,W,7,3,,58-83,5,32.0,Matusz,Burnett,,2:38,D,46497,.00,++,
142,"Sunday, Sep 13",boxscore,BAL,@,NYY,L,3,13,,58-84,5,33.0,Sabathia,Guthrie,,3:22,D,46413,.00,-,
143,"Monday, Sep 14",boxscore,BAL,,TBR,L,4,8,,58-85,5,34.0,Price,Hernandez,,3:02,N,10628,.00,--,
144,"Tuesday, Sep 15",boxscore,BAL,,TBR,W,10,5,,59-85,5,33.0,Berken,Niemann,,2:55,N,11575,.00,+,
145,"Wednesday, Sep 16",boxscore,BAL,,TBR,W-wo,4,2,,60-85,5,33.0,Johnson,Springer,,2:22,N,10548,.00,++,
146,"Thursday, Sep 17",boxscore,BAL,,TBR,L,0,3,,60-86,5,33.5,Davis,Hendrickson,,2:47,N,12436,.00,-,
147,"Friday, Sep 18",boxscore,BAL,,BOS,L,1,3,,60-87,5,33.5,Buchholz,Guthrie,Papelbon,2:50,N,26812,.00,--,
148,"Saturday, Sep 19",boxscore,BAL,,BOS,L,5,11,,60-88,5,34.5,Lester,Albers,,3:28,N,39285,.00,---,
149,"Sunday, Sep 20",boxscore,BAL,,BOS,L,3,9,,60-89,5,34.5,Matsuzaka,Berken,,2:54,D,27546,.00,----,
150,"Monday, Sep 21",boxscore,BAL,@,TOR,L,2,9,,60-90,5,34.5,Purcey,Tillman,,2:56,N,11598,.00,-----,
151,"Tuesday, Sep 22",boxscore,BAL,@,TOR,L-wo,5,6,11,60-91,5,35.5,Camp,Sarfate,,3:10,N,11869,.00,------,
152,"Wednesday, Sep 23",boxscore,BAL,@,TOR,L,3,7,,60-92,5,36.5,Richmond,Guthrie,,2:37,N,13743,.00,-------,
153,"Friday, Sep 25",boxscore,BAL,@,CLE,L,2,4,,60-93,5,37.5,Hernández,Hernandez,Wood,2:43,N,33472,.00,--------,
154,"Saturday, Sep 26",boxscore,BAL,@,CLE,L-wo,8,9,,60-94,5,38.5,Wood,Johnson,,3:25,N,31749,.00,---------,
155,"Sunday, Sep 27",boxscore,BAL,@,CLE,L,0,9,,60-95,5,39.5,Huff,Tillman,,2:28,D,29930,.00,----------,
156,"Monday, Sep 28",boxscore,BAL,@,TBR,L,6,7,,60-96,5,40.5,Cormier,Ray,Balfour,3:17,N,10352,.00,-----------,
157,"Tuesday, Sep 29",boxscore,BAL,@,TBR,L,1,3,,60-97,5,41.5,Davis,Guthrie,Balfour,2:25,N,10349,.00,------------,
158,"Wednesday, Sep 30",boxscore,BAL,@,TBR,L,3,5,,60-98,5,41.5,Shields,Hernandez,Springer,2:23,N,10554,.00,-------------,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
159,"Thursday, Oct 1",boxscore,BAL,@,TBR,W,3,2,,61-98,5,41.0,Waters,Garza,Johnson,2:29,N,10716,.00,+,
160,"Friday, Oct 2",boxscore,BAL,,TOR,W,13,7,,62-98,5,40.0,Berken,Purcey,,2:47,N,16921,.00,++,
161,"Saturday, Oct 3",boxscore,BAL,,TOR,W,6,3,,63-98,5,39.0,Hendrickson,Richmond,Johnson,2:36,N,23254,.00,+++,
162,"Sunday, Oct 4",boxscore,BAL,,TOR,W-wo,5,4,11,64-98,5,39.0,Albers,League,,2:47,D,17969,.00,++++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
