Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
19,"Monday, Apr 22",boxscore,BOS,,OAK,W,9,6,,13-6,1,up 2.0,Doubront,Griffin,Bailey,3:29,N,28926,1.19,+,
20,"Tuesday, Apr 23",boxscore,BOS,,OAK,L,0,13,7,13-7,1,up 1.0,Colón,Aceves,,2:33,N,29006,1.23,-,
21,"Wednesday, Apr 24",boxscore,BOS,,OAK,W,6,5,,14-7,1,up 2.0,Lester,Anderson,Bailey,3:40,D,29274,1.21,+,
22,"Thursday, Apr 25",boxscore,BOS,,HOU,W,7,2,,15-7,1,up 2.0,Buchholz,Humber,,2:59,N,30093,1.22,++,
23,"Friday, Apr 26",boxscore,BOS,,HOU,W,7,3,,16-7,1,up 2.0,Dempster,Bédard,,3:49,N,29312,1.20,+++,
24,"Saturday, Apr 27",boxscore,BOS,,HOU,W,8,4,,17-7,1,up 2.0,Doubront,Peacock,,3:40,N,34726,1.17,++++,
25,"Sunday, Apr 28",boxscore,BOS,,HOU,W,6,1,,18-7,1,up 2.5,Lackey,Norris,,2:56,D,36527,1.20,+++++,
26,"Tuesday, Apr 30",boxscore,BOS,@,TOR,L,7,9,,18-8,1,up 2.0,Delabar,Tazawa,Janssen,3:14,N,22915,1.30,-,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
27,"Wednesday, May 1",boxscore,BOS,@,TOR,W,10,1,,19-8,1,up 2.0,Buchholz,Buehrle,,2:52,N,21094,1.29,+,
28,"Thursday, May 2",boxscore,BOS,@,TOR,W,3,1,,20-8,1,up 2.5,Dempster,Happ,Hanrahan,3:22,N,25851,1.28,++,
29,"Friday, May 3",boxscore,BOS,@,TEX,L,0,7,,20-9,1,up 2.5,Holland,Doubront,,3:04,N,42441,1.28,-,
30,"Saturday, May 4",boxscore,BOS,@,TEX,L,1,5,,20-10,1,up 1.5,Ogando,Lackey,,2:55,N,47173,1.21,--,
31,"Sunday, May 5",boxscore,BOS,@,TEX,L-wo,3,4,,20-11,1,up 1.5,Nathan,Mortensen,,3:35,D,46228,1.28,---,
32,"Monday, May 6",boxscore,BOS,,MIN,W-wo,6,5,11,21-11,1,up 2.0,Mortensen,Burton,,4:44,N,31088,1.25,+,
33,"Tuesday, May 7",boxscore,BOS,,MIN,L,1,6,,21-12,1,up 1.0,Diamond,Dempster,,3:01,N,30549,1.26,-,
34,"Wednesday, May 8",boxscore,BOS,,MIN,L,8,15,,21-13,1,Tied,Pressly,Webster,,3:42,N,29969,1.27,--,
35,"Thursday, May 9",boxscore,BOS,,MIN,L,3,5,,21-14,1,Tied,Correia,Lackey,Perkins,3:04,N,31571,1.22,---,
36,"Friday, May 10",boxscore,BOS,,TOR,W,5,0,,22-14,1,Tied,Lester,Ortiz,,2:46,N,33606,1.20,+,
37,"Saturday, May 11",boxscore,BOS,,TOR,L,2,3,,22-15,2,1.0,Oliver,Tazawa,Janssen,2:42,D,36543,1.25,-,
38,"Sunday, May 12",boxscore,BOS,,TOR,L,4,12,,22-16,3,2.0,Jenkins,Dempster,,3:13,D,35532,1.18,--,
39,"Tuesday, May 14",boxscore,BOS,@,TBR,L,3,5,,22-17,3,3.0,Moore,Lackey,Rodney,3:14,N,15227,1.29,---,
40,"Wednesday, May 15",boxscore,BOS,@,TBR,W,9,2,,23-17,2,2.0,Lester,Price,,3:31,N,15767,1.25,+,
41,"Thursday, May 16",boxscore,BOS,@,TBR,W,4,3,,24-17,2,1.0,Tazawa,Rodney,,3:43,N,16055,1.35,++,
42,"Friday, May 17",boxscore,BOS,@,MIN,W,3,2,10,25-17,2,1.0,Wilson,Roenicke,Uehara,3:24,N,30210,1.22,+++,
43,"Saturday, May 18",boxscore,BOS,@,MIN,W,12,5,,26-17,2,1.0,Breslow,Diamond,,3:53,N,36967,1.26,++++,
44,"Sunday, May 19",boxscore,BOS,@,MIN,W,5,1,,27-17,2,0.5,Lackey,Hernández,,3:15,D,33042,1.29,+++++,
45,"Monday, May 20",boxscore,BOS,@,CHW,L,4,6,,27-18,2,1.5,Axelrod,Lester,Reed,2:52,N,21816,1.27,-,
46,"Tuesday, May 21",boxscore,BOS,@,CHW,L,1,3,,27-19,2,1.5,Quintana,Doubront,Reed,2:45,N,21984,1.22,--,
47,"Wednesday, May 22",boxscore,BOS,@,CHW,W,6,2,,28-19,2,0.5,Buchholz,Santiago,,3:15,N,21298,1.26,+,
48,"Thursday, May 23",boxscore,BOS,,CLE,L,3,12,,28-20,2,1.0,McAllister,Dempster,Barnes,3:34,N,35254,1.32,-,
49,"Friday, May 24",boxscore,BOS,,CLE,W,8,1,,29-20,2,1.0,Lackey,Masterson,,2:55,N,34074,1.34,+,
50,"Saturday, May 25",boxscore,BOS,,CLE,W,7,4,,30-20,2,1.0,Tazawa,Pestano,Bailey,3:24,D,36504,1.32,++,
51,"Sunday, May 26",boxscore,BOS,,CLE,W-wo,6,5,,31-20,1,Tied,Breslow,Perez,,3:19,D,37046,1.33,+++,
52,"Monday, May 27",boxscore,BOS,,PHI,W,9,3,,32-20,1,up 1.0,Aceves,Cloyd,,3:26,N,33627,1.30,++++,
53,"Tuesday, May 28",boxscore,BOS,,PHI,L,1,3,,32-21,1,up 1.0,Lee,Dempster,Papelbon,2:30,N,33463,1.30,-,
54,"Wednesday, May 29",boxscore,BOS,@,PHI,L,3,4,,32-22,1,up 1.0,Kendrick,Lackey,Papelbon,3:08,N,38831,1.28,--,
55,"Thursday, May 30",boxscore,BOS,@,PHI,W,9,2,,33-22,1,up 2.0,Morales,Pettibone,,3:15,N,40083,1.30,+,
56,"Friday, May 31",boxscore,BOS,@,NYY,L,1,4,,33-23,1,up 1.0,Sabathia,Lester,Rivera,2:53,N,45141,1.64,-,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
57,"Saturday, Jun 1",boxscore,BOS,@,NYY,W,11,1,,34-23,1,up 2.0,Doubront,Hughes,,3:25,N,48784,1.59,+,
58,"Sunday, Jun 2",boxscore,BOS,@,NYY,W,3,0,6,35-23,1,up 2.5,Buchholz,Kuroda,,1:58,N,43613,1.59,++,
59,"Tuesday, Jun 4",boxscore,BOS,,TEX,W,17,5,,36-23,1,up 2.5,Dempster,Grimm,,3:10,N,32035,1.41,+++,
60,"Wednesday, Jun 5",boxscore,BOS,,TEX,L,2,3,,36-24,1,up 1.5,Cotts,Breslow,Nathan,3:17,N,33296,1.37,-,
61,"Thursday, Jun 6",boxscore,BOS,,TEX,W-wo,6,3,,37-24,1,up 1.5,Bailey,Kirkman,,3:21,N,35352,1.42,+,
62,"Saturday, Jun 8 (1)",boxscore,BOS,,LAA,L,5,9,,37-25,1,up 1.5,Hanson,Doubront,Frieri,4:00,D,34499,1.34,-,2013-06-07 (Rain)
63,"Saturday, Jun 8 (2)",boxscore,BOS,,LAA,W,7,2,,38-25,1,up 1.5,Buchholz,Wilson,,3:25,N,36518,1.35,+,
64,"Sunday, Jun 9",boxscore,BOS,,LAA,W,10,5,,39-25,1,up 1.5,Dempster,Blanton,,3:33,D,37054,1.31,++,
65,"Monday, Jun 10",boxscore,BOS,@,TBR,W,10,8,14,40-25,1,up 2.0,Morales,Ramos,,5:24,N,15477,1.61,+++,
66,"Tuesday, Jun 11",boxscore,BOS,@,TBR,L,3,8,,40-26,1,up 2.0,Hernández,Lester,,3:06,N,16870,1.51,-,
67,"Wednesday, Jun 12",boxscore,BOS,@,TBR,W,2,1,,41-26,1,up 3.0,Aceves,Archer,Bailey,3:22,N,15091,1.59,+,
68,"Thursday, Jun 13",boxscore,BOS,@,BAL,L-wo,4,5,13,41-27,1,up 2.5,McFarland,Wilson,,4:35,N,20098,1.63,-,
69,"Friday, Jun 14",boxscore,BOS,@,BAL,L,0,2,,41-28,1,up 1.5,Tillman,Dempster,Johnson,2:43,N,39158,1.73,--,
70,"Saturday, Jun 15",boxscore,BOS,@,BAL,W,5,4,,42-28,1,up 2.5,Lackey,García,Bailey,2:48,D,42422,1.76,+,
71,"Sunday, Jun 16",boxscore,BOS,@,BAL,L,3,6,,42-29,1,up 1.5,González,Lester,Johnson,3:06,D,41311,1.77,-,
72,"Tuesday, Jun 18 (1)",boxscore,BOS,,TBR,W,5,1,,43-29,1,up 2.5,Aceves,Archer,,3:10,D,33430,1.59,+,2013-04-12 (Rain)
73,"Tuesday, Jun 18 (2)",boxscore,BOS,,TBR,W-wo,3,1,,44-29,1,up 2.5,Bailey,Peralta,,2:27,N,32156,1.54,++,
74,"Wednesday, Jun 19",boxscore,BOS,,TBR,L,2,6,,44-30,1,up 1.5,Hellickson,Dempster,,3:21,N,35710,1.48,-,
75,"Thursday, Jun 20",boxscore,BOS,@,DET,L-wo,3,4,,44-31,1,up 1.0,Smyly,Bailey,,2:53,N,36939,1.44,--,
76,"Friday, Jun 21",boxscore,BOS,@,DET,W,10,6,,45-31,1,up 2.0,Lester,Fister,,3:16,N,41126,1.47,+,
77,"Saturday, Jun 22",boxscore,BOS,@,DET,L,3,10,,45-32,1,up 2.0,Scherzer,Webster,,3:05,N,42508,1.43,-,
78,"Sunday, Jun 23",boxscore,BOS,@,DET,L,5,7,,45-33,1,up 2.0,Benoit,Miller,,3:47,D,41507,1.47,--,
79,"Tuesday, Jun 25",boxscore,BOS,,COL,W,11,4,,46-33,1,up 2.5,Dempster,Nicasio,,3:40,N,36286,1.46,+,
80,"Wednesday, Jun 26",boxscore,BOS,,COL,W,5,3,,47-33,1,up 3.5,Lackey,Oswalt,Uehara,2:36,D,34632,1.42,++,
81,"Thursday, Jun 27",boxscore,BOS,,TOR,W,7,4,,48-33,1,up 3.5,Lester,Wang,Uehara,2:34,N,34750,1.63,+++,
82,"Friday, Jun 28",boxscore,BOS,,TOR,W,7,5,,49-33,1,up 3.5,Miller,Wagner,Uehara,3:22,N,36383,1.53,++++,
83,"Saturday, Jun 29",boxscore,BOS,,TOR,L,2,6,,49-34,1,up 2.5,Delabar,Tazawa,,3:05,D,37437,1.45,-,
84,"Sunday, Jun 30",boxscore,BOS,,TOR,W-wo,5,4,,50-34,1,up 2.5,Uehara,Perez,,3:10,D,37425,1.58,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
85,"Tuesday, Jul 2",boxscore,BOS,,SDP,W,4,1,,51-34,1,up 3.5,Lackey,Erlin,Uehara,2:48,N,36498,1.38,++,
86,"Wednesday, Jul 3",boxscore,BOS,,SDP,W-wo,2,1,,52-34,1,up 3.5,Uehara,Gregerson,,3:05,N,36911,1.38,+++,
87,"Thursday, Jul 4",boxscore,BOS,,SDP,W,8,2,,53-34,1,up 4.5,Webster,Stults,,3:21,D,37607,1.31,++++,
88,"Friday, Jul 5",boxscore,BOS,@,LAA,W,6,2,,54-34,1,up 5.5,Doubront,Wilson,,3:14,N,37092,1.34,+++++,
89,"Saturday, Jul 6",boxscore,BOS,@,LAA,L-wo,7,9,11,54-35,1,up 5.0,De La Rosa,Breslow,,4:22,N,36112,1.25,-,
90,"Sunday, Jul 7",boxscore,BOS,@,LAA,L,0,3,,54-36,1,up 4.5,Weaver,Lackey,Frieri,2:57,N,39018,1.31,--,
91,"Monday, Jul 8",boxscore,BOS,@,SEA,L,4,11,,54-37,1,up 3.5,Hernández,Lester,,3:21,N,21830,1.38,---,
92,"Tuesday, Jul 9",boxscore,BOS,@,SEA,W,11,8,,55-37,1,up 3.5,Breslow,Beavan,Uehara,3:44,N,21076,1.43,+,
93,"Wednesday, Jul 10",boxscore,BOS,@,SEA,W,11,4,,56-37,1,up 3.5,Doubront,Harang,,3:23,N,20468,1.37,++,
94,"Thursday, Jul 11",boxscore,BOS,@,SEA,W,8,7,10,57-37,1,up 3.5,Wright,Wilhelmsen,Uehara,4:04,D,25367,1.38,+++,
95,"Friday, Jul 12",boxscore,BOS,@,OAK,W,4,2,,58-37,1,up 4.5,Lackey,Doolittle,Uehara,3:06,N,27084,1.37,++++,
96,"Saturday, Jul 13",boxscore,BOS,@,OAK,L,0,3,,58-38,1,up 3.5,Griffin,Lester,Balfour,2:49,N,36067,1.30,-,
97,"Sunday, Jul 14",boxscore,BOS,@,OAK,L-wo,2,3,11,58-39,1,up 2.5,Cook,Thornton,,3:34,D,31417,1.37,--,
98,"Friday, Jul 19",boxscore,BOS,,NYY,W,4,2,,59-39,1,up 2.5,Doubront,Pettitte,Uehara,2:55,N,38130,1.63,+,
99,"Saturday, Jul 20",boxscore,BOS,,NYY,L,2,5,,59-40,1,up 1.5,Kuroda,Lackey,Rivera,3:12,D,37601,1.54,-,
100,"Sunday, Jul 21",boxscore,BOS,,NYY,W-wo,8,7,11,60-40,1,up 1.5,Beato,Warren,,4:46,N,38138,1.62,+,
101,"Monday, Jul 22",boxscore,BOS,,TBR,L,0,3,,60-41,1,up 0.5,Moore,Workman,,2:52,N,35016,2.00,-,
102,"Tuesday, Jul 23",boxscore,BOS,,TBR,W,6,2,,61-41,1,up 1.5,Lester,Hernández,,3:06,N,34609,2.03,+,
103,"Wednesday, Jul 24",boxscore,BOS,,TBR,L,1,5,,61-42,1,up 0.5,Price,Doubront,,3:00,N,36514,1.97,-,
104,"Friday, Jul 26",boxscore,BOS,@,BAL,L,0,6,,61-43,2,0.5,Tillman,Lackey,,2:35,N,39063,1.87,--,
105,"Saturday, Jul 27",boxscore,BOS,@,BAL,W,7,3,,62-43,2,0.5,Dempster,Feldman,,3:21,N,44765,1.92,+,
106,"Sunday, Jul 28",boxscore,BOS,@,BAL,W,5,0,,63-43,1,up 0.5,Lester,Hammel,,2:58,D,32891,1.74,++,
107,"Monday, Jul 29",boxscore,BOS,,TBR,L,1,2,,63-44,2,0.5,Price,Doubront,Rodney,3:21,N,37242,2.11,-,2013-07-25 (Rain)
108,"Tuesday, Jul 30",boxscore,BOS,,SEA,W,8,2,,64-44,2,0.5,Workman,Saunders,,2:44,N,34578,1.44,+,
109,"Wednesday, Jul 31",boxscore,BOS,,SEA,W-wo,5,4,15,65-44,1,up 0.5,Britton,Luetge,,5:03,N,35059,1.47,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
110,"Thursday, Aug 1",boxscore,BOS,,SEA,W-wo,8,7,,66-44,1,up 1.0,Wright,Pérez,,3:17,N,35886,1.45,+++,
111,"Friday, Aug 2",boxscore,BOS,,ARI,L,6,7,,66-45,1,up 1.0,Delgado,Beato,Ziegler,3:32,N,37652,1.40,-,
112,"Saturday, Aug 3",boxscore,BOS,,ARI,W,5,2,,67-45,1,up 1.0,Peavy,Corbin,Uehara,3:02,N,37941,1.51,+,
113,"Sunday, Aug 4",boxscore,BOS,,ARI,W,4,0,,68-45,1,up 1.0,Doubront,McCarthy,,3:16,D,37611,1.52,++,
114,"Monday, Aug 5",boxscore,BOS,@,HOU,L,0,2,,68-46,1,up 0.5,Oberholtzer,Lackey,Fields,3:11,N,24543,1.37,-,
115,"Tuesday, Aug 6",boxscore,BOS,@,HOU,W,15,10,,69-46,1,up 1.5,Workman,Lyles,,3:54,N,21620,1.49,+,
116,"Wednesday, Aug 7",boxscore,BOS,@,HOU,W,7,5,,70-46,1,up 2.5,Tazawa,Fields,Uehara,3:53,N,22205,1.38,++,
117,"Thursday, Aug 8",boxscore,BOS,@,KCR,L,1,5,,70-47,1,up 2.0,Chen,Lester,Hochevar,2:38,N,21121,1.35,-,
118,"Friday, Aug 9",boxscore,BOS,@,KCR,L,6,9,,70-48,1,up 2.0,Bueno,Britton,Holland,3:25,N,29485,1.46,--,
119,"Saturday, Aug 10",boxscore,BOS,@,KCR,W,5,3,,71-48,1,up 3.0,Workman,Guthrie,Uehara,3:28,N,38742,1.58,+,
120,"Sunday, Aug 11",boxscore,BOS,@,KCR,L,3,4,,71-49,1,up 3.0,Shields,Lackey,Holland,2:56,D,24935,1.38,-,
121,"Tuesday, Aug 13",boxscore,BOS,@,TOR,W,4,2,11,72-49,1,up 4.0,Uehara,Loup,,3:37,N,32816,1.44,+,
122,"Wednesday, Aug 14",boxscore,BOS,@,TOR,L-wo,3,4,10,72-50,1,up 3.0,Lincoln,Workman,,3:20,N,31695,1.26,-,
123,"Thursday, Aug 15",boxscore,BOS,@,TOR,L,1,2,,72-51,1,up 2.0,Buehrle,Peavy,Janssen,2:43,N,40477,1.41,--,
124,"Friday, Aug 16",boxscore,BOS,,NYY,L,3,10,,72-52,1,up 1.0,Pettitte,Doubront,,3:31,N,38143,1.64,---,
125,"Saturday, Aug 17",boxscore,BOS,,NYY,W,6,1,,73-52,1,up 2.0,Lackey,Kuroda,,3:26,D,37517,1.85,+,
126,"Sunday, Aug 18",boxscore,BOS,,NYY,L,6,9,,73-53,1,up 1.0,Sabathia,Dempster,Rivera,4:12,N,37917,1.69,-,
127,"Monday, Aug 19",boxscore,BOS,@,SFG,W,7,0,,74-53,1,up 1.0,Lester,Lincecum,,2:59,N,41585,1.77,+,
128,"Tuesday, Aug 20",boxscore,BOS,@,SFG,L-wo,2,3,,74-54,1,Tied,Romo,Morales,,2:59,N,41551,1.63,-,
129,"Wednesday, Aug 21",boxscore,BOS,@,SFG,W,12,1,,75-54,1,up 1.0,Doubront,Zito,,2:46,D,41532,1.79,+,
130,"Friday, Aug 23",boxscore,BOS,@,LAD,L,0,2,,75-55,1,Tied,Nolasco,Lackey,Jansen,2:07,N,50240,1.72,-,
131,"Saturday, Aug 24",boxscore,BOS,@,LAD,W,4,2,,76-55,1,Tied,Lester,Ryu,Uehara,3:14,D,48165,1.79,+,
132,"Sunday, Aug 25",boxscore,BOS,@,LAD,W,8,1,,77-55,1,up 1.0,Peavy,Capuano,,3:00,N,44109,1.73,++,
133,"Tuesday, Aug 27",boxscore,BOS,,BAL,W,13,2,,78-55,1,up 2.5,Doubront,Chen,,2:59,N,36226,1.86,+++,
134,"Wednesday, Aug 28",boxscore,BOS,,BAL,W,4,3,,79-55,1,up 2.5,Breslow,Hunter,Uehara,3:00,N,31962,1.66,++++,
135,"Thursday, Aug 29",boxscore,BOS,,BAL,L,2,3,,79-56,1,up 2.5,Tillman,Lester,Johnson,3:20,N,33300,1.49,-,
136,"Friday, Aug 30",boxscore,BOS,,CHW,W,4,3,,80-56,1,up 3.5,Dempster,Santiago,Uehara,3:09,N,36063,1.36,+,
137,"Saturday, Aug 31",boxscore,BOS,,CHW,W,7,2,,81-56,1,up 4.5,Peavy,Danks,,3:11,N,37363,1.16,++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
138,"Sunday, Sep 1",boxscore,BOS,,CHW,W,7,6,,82-56,1,up 5.5,Workman,Rienzo,Uehara,3:39,D,37053,.97,+++,
139,"Monday, Sep 2",boxscore,BOS,,DET,L,0,3,,82-57,1,up 5.5,Fister,Lackey,Veras,2:59,D,36188,.86,-,
140,"Tuesday, Sep 3",boxscore,BOS,,DET,W,2,1,,83-57,1,up 5.5,Lester,Scherzer,Uehara,2:56,N,32071,.99,+,
141,"Wednesday, Sep 4",boxscore,BOS,,DET,W,20,4,,84-57,1,up 5.5,Dempster,Porcello,,3:33,N,33720,.89,++,
142,"Thursday, Sep 5",boxscore,BOS,@,NYY,W,9,8,10,85-57,1,up 6.5,Breslow,Chamberlain,Uehara,4:32,N,40481,.81,+++,
143,"Friday, Sep 6",boxscore,BOS,@,NYY,W,12,8,,86-57,1,up 7.5,Workman,Claiborne,,4:00,N,44117,.48,++++,
144,"Saturday, Sep 7",boxscore,BOS,@,NYY,W,13,9,,87-57,1,up 8.5,Lackey,Huff,,3:32,D,49046,.30,+++++,
145,"Sunday, Sep 8",boxscore,BOS,@,NYY,L-wo,3,4,,87-58,1,up 7.5,Rivera,Workman,,3:15,D,43078,.16,-,
146,"Tuesday, Sep 10",boxscore,BOS,@,TBR,W,2,0,,88-58,1,up 8.5,Buchholz,Price,Uehara,3:09,N,18605,.30,+,
147,"Wednesday, Sep 11",boxscore,BOS,@,TBR,W,7,3,10,89-58,1,up 9.5,Uehara,Peralta,,4:05,N,19215,.13,++,
148,"Thursday, Sep 12",boxscore,BOS,@,TBR,L,3,4,,89-59,1,up 8.5,McGee,De La Rosa,Rodney,3:17,N,20360,.06,-,
149,"Friday, Sep 13",boxscore,BOS,,NYY,W,8,4,,90-59,1,up 8.5,Workman,Kuroda,,3:06,N,37542,.11,+,
150,"Saturday, Sep 14",boxscore,BOS,,NYY,W,5,1,,91-59,1,up 8.5,Lester,Sabathia,,2:43,D,37510,.08,++,
151,"Sunday, Sep 15",boxscore,BOS,,NYY,W,9,2,,92-59,1,up 9.5,Buchholz,Nova,,3:13,N,37137,.09,+++,
152,"Tuesday, Sep 17",boxscore,BOS,,BAL,L,2,3,,92-60,1,up 9.0,Hunter,Uehara,Johnson,3:08,N,35030,.05,-,
153,"Wednesday, Sep 18",boxscore,BOS,,BAL,L,3,5,12,92-61,1,up 8.0,McFarland,Morales,Johnson,4:01,N,38540,.12,--,
154,"Thursday, Sep 19",boxscore,BOS,,BAL,W,3,1,,93-61,1,up 9.0,Lackey,Tillman,,2:18,N,36436,.14,+,
155,"Friday, Sep 20",boxscore,BOS,,TOR,W,6,3,,94-61,1,up 9.0,Lester,Rogers,Uehara,3:26,N,37215,.11,++,
156,"Saturday, Sep 21",boxscore,BOS,,TOR,L,2,4,,94-62,1,up 8.0,Buehrle,Buchholz,Janssen,3:07,N,37569,.12,-,
157,"Sunday, Sep 22",boxscore,BOS,,TOR,W,5,2,,95-62,1,up 8.0,Doubront,Dickey,Uehara,2:13,D,37020,.20,+,
158,"Tuesday, Sep 24",boxscore,BOS,@,COL,L,3,8,,95-63,1,up 6.5,Chatwood,Lackey,,2:40,N,32315,.10,-,
159,"Wednesday, Sep 25",boxscore,BOS,@,COL,W,15,5,,96-63,1,up 6.5,Peavy,Chacín,,3:30,N,48775,.10,+,
160,"Friday, Sep 27",boxscore,BOS,@,BAL,W,12,3,,97-63,1,up 7.0,Buchholz,Feldman,,3:16,N,30774,.06,++,
161,"Saturday, Sep 28",boxscore,BOS,@,BAL,L,5,6,,97-64,1,up 7.0,Gausman,Tazawa,Johnson,3:21,N,36556,.05,-,
162,"Sunday, Sep 29",boxscore,BOS,@,BAL,L,6,7,,97-65,1,up 6.0,McFarland,De La Rosa,Johnson,3:23,D,44230,.00,--,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
