Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
80,"Friday, Jul 3",boxscore,NYY,,TBR,W-wo,7,5,12,43-37,1,up 1.0,Shreve,Geltz,,4:30,N,43141,1.76,++,
81,"Saturday, Jul 4",boxscore,NYY,,TBR,W-wo,3,2,,44-37,1,up 2.0,Betances,Boxberger,,2:42,D,35508,1.84,+++,
82,"Sunday, Jul 5",boxscore,NYY,,TBR,L,1,8,,44-38,1,up 1.0,Ramírez,Nova,,2:59,D,35050,1.85,-,
83,"Tuesday, Jul 7",boxscore,NYY,,OAK,L,3,4,10,44-39,1,up 1.5,Pomeranz,Betances,Clippard,3:16,N,32337,1.53,--,
84,"Wednesday, Jul 8",boxscore,NYY,,OAK,W,5,4,,45-39,1,up 2.5,Sabathia,Scribner,Miller,3:09,N,41626,1.58,+,
85,"Thursday, Jul 9",boxscore,NYY,,OAK,W,6,2,,46-39,1,up 3.0,Tanaka,Chavez,,2:55,D,40084,1.67,++,
86,"Friday, Jul 10",boxscore,NYY,@,BOS,W,5,1,,47-39,1,up 3.0,Pineda,Buchholz,,3:03,N,37984,1.80,+++,
87,"Saturday, Jul 11",boxscore,NYY,@,BOS,L,3,5,,47-40,1,up 3.0,Rodriguez,Nova,Uehara,3:10,N,38047,1.79,-,
88,"Sunday, Jul 12",boxscore,NYY,@,BOS,W,8,6,,48-40,1,up 3.5,Eovaldi,Miley,,3:36,D,37283,1.77,+,
89,"Friday, Jul 17",boxscore,NYY,,SEA,W,4,3,,49-40,1,up 4.5,Tanaka,Beimel,Miller,2:43,N,47086,1.61,++,
90,"Saturday, Jul 18",boxscore,NYY,,SEA,L,3,4,,49-41,1,up 3.5,Iwakuma,Pineda,Smith,3:12,D,46119,1.56,-,
91,"Sunday, Jul 19",boxscore,NYY,,SEA,W,2,1,,50-41,1,up 4.0,Betances,Rodney,Miller,2:45,D,42926,1.64,+,
92,"Tuesday, Jul 21",boxscore,NYY,,BAL,W,3,2,,51-41,1,up 4.5,Wilson,Chen,Miller,2:48,N,37993,2.00,++,
93,"Wednesday, Jul 22",boxscore,NYY,,BAL,W,4,3,,52-41,1,up 5.5,Nova,Gausman,Miller,2:33,N,43887,1.94,+++,
94,"Thursday, Jul 23",boxscore,NYY,,BAL,W,9,3,,53-41,1,up 5.5,Tanaka,Jiménez,,2:40,D,46875,1.79,++++,
95,"Friday, Jul 24",boxscore,NYY,@,MIN,L,1,10,,53-42,1,up 5.5,Hughes,Pineda,,2:57,N,34334,1.47,-,
96,"Saturday, Jul 25",boxscore,NYY,@,MIN,W,8,5,,54-42,1,up 5.5,Warren,Perkins,Miller,2:54,N,40660,1.55,+,
97,"Sunday, Jul 26",boxscore,NYY,@,MIN,W,7,2,,55-42,1,up 6.5,Eovaldi,Gibson,,3:00,D,37391,1.52,++,
98,"Monday, Jul 27",boxscore,NYY,@,TEX,W,6,2,,56-42,1,up 7.0,Nova,Harrison,,3:01,N,33691,1.31,+++,
99,"Tuesday, Jul 28",boxscore,NYY,@,TEX,W,21,5,,57-42,1,up 7.0,Moreno,Pérez,Warren,3:38,N,28403,1.30,++++,
100,"Wednesday, Jul 29",boxscore,NYY,@,TEX,L,2,5,,57-43,1,up 6.0,Lewis,Tanaka,Tolleson,3:09,N,31658,1.13,-,
101,"Thursday, Jul 30",boxscore,NYY,@,TEX,L-wo,6,7,,57-44,1,up 6.0,Tolleson,Miller,,3:31,N,34407,1.22,--,
102,"Friday, Jul 31",boxscore,NYY,@,CHW,W,13,6,,58-44,1,up 6.0,Eovaldi,Rodón,,3:56,N,30359,1.39,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
103,"Saturday, Aug 1",boxscore,NYY,@,CHW,L,2,8,,58-45,1,up 5.0,Danks,Mitchell,,2:58,N,34379,1.24,-,
104,"Sunday, Aug 2",boxscore,NYY,@,CHW,W,12,3,,59-45,1,up 6.0,Nova,Samardzija,,3:09,D,38840,1.38,+,
105,"Tuesday, Aug 4",boxscore,NYY,,BOS,W,13,3,,60-45,1,up 5.5,Tanaka,Owens,,3:26,N,48522,1.30,++,
106,"Wednesday, Aug 5",boxscore,NYY,,BOS,L,1,2,,60-46,1,up 4.5,Wright,Severino,Uehara,2:51,N,47489,1.25,-,
107,"Thursday, Aug 6",boxscore,NYY,,BOS,W,2,1,,61-46,1,up 4.5,Wilson,Rodriguez,Miller,2:54,N,48608,1.38,+,
108,"Friday, Aug 7",boxscore,NYY,,TOR,L,1,2,10,61-47,1,up 3.5,Cecil,Pinder,Osuna,3:02,N,42839,1.74,-,
109,"Saturday, Aug 8",boxscore,NYY,,TOR,L,0,6,,61-48,1,up 2.5,Price,Nova,,2:57,D,45255,1.92,--,
110,"Sunday, Aug 9",boxscore,NYY,,TOR,L,0,2,,61-49,1,up 1.5,Estrada,Tanaka,Osuna,2:59,D,42034,2.08,---,
111,"Tuesday, Aug 11",boxscore,NYY,@,CLE,L-wo,4,5,16,61-50,1,up 0.5,Adams,Pinder,,5:04,N,23618,1.64,----,
112,"Wednesday, Aug 12",boxscore,NYY,@,CLE,L,1,2,,61-51,2,0.5,Salazar,Sabathia,Allen,2:54,N,18844,1.68,-----,
113,"Thursday, Aug 13",boxscore,NYY,@,CLE,W,8,6,,62-51,2,0.5,Eovaldi,Bauer,Miller,3:35,N,23076,1.78,+,
114,"Friday, Aug 14",boxscore,NYY,@,TOR,W,4,3,,63-51,1,up 0.5,Nova,Sanchez,Miller,3:14,N,46689,2.39,++,
115,"Saturday, Aug 15",boxscore,NYY,@,TOR,W,4,1,,64-51,1,up 1.5,Tanaka,Estrada,,2:57,D,46630,2.29,+++,
116,"Sunday, Aug 16",boxscore,NYY,@,TOR,L,1,3,,64-52,1,up 0.5,Hutchison,Severino,Osuna,2:41,D,46792,2.17,-,
117,"Monday, Aug 17",boxscore,NYY,,MIN,W-wo,8,7,10,65-52,1,up 1.0,Miller,Perkins,,4:13,N,38493,1.76,+,
118,"Tuesday, Aug 18",boxscore,NYY,,MIN,W,8,4,,66-52,1,up 1.0,Rumbelow,Graham,Miller,3:16,N,38007,1.66,++,
119,"Wednesday, Aug 19",boxscore,NYY,,MIN,W,4,3,,67-52,1,up 2.0,Eovaldi,Santana,Betances,2:34,D,38086,1.62,+++,
120,"Thursday, Aug 20",boxscore,NYY,,CLE,L,2,3,,67-53,1,up 1.5,Tomlin,Nova,Allen,3:07,N,36129,1.41,-,
121,"Friday, Aug 21",boxscore,NYY,,CLE,L,3,7,,67-54,1,up 0.5,Carrasco,Tanaka,Allen,3:39,N,35940,1.47,--,
122,"Saturday, Aug 22",boxscore,NYY,,CLE,W,6,2,,68-54,1,up 0.5,Severino,Salazar,,2:52,D,47031,1.67,+,
123,"Sunday, Aug 23",boxscore,NYY,,CLE,L,3,4,,68-55,2,0.5,Shaw,Betances,Allen,3:37,D,46945,1.59,-,
124,"Monday, Aug 24",boxscore,NYY,,HOU,W-wo,1,0,,69-55,1,Tied,Miller,Pérez,,2:47,N,37125,1.70,+,
125,"Tuesday, Aug 25",boxscore,NYY,,HOU,L,1,15,,69-56,2,1.0,Keuchel,Nova,,3:05,N,38015,1.60,-,
126,"Wednesday, Aug 26",boxscore,NYY,,HOU,L,2,6,,69-57,2,2.0,McHugh,Pineda,,3:26,D,37259,1.71,--,
127,"Friday, Aug 28",boxscore,NYY,@,ATL,W,15,4,,70-57,2,1.5,Tanaka,Pérez,,3:19,N,35546,1.66,+,
128,"Saturday, Aug 29",boxscore,NYY,@,ATL,W,3,1,,71-57,2,1.5,Severino,Wisler,Miller,3:04,N,49243,1.56,++,
129,"Sunday, Aug 30",boxscore,NYY,@,ATL,W,20,6,,72-57,2,1.5,Eovaldi,Teheran,,3:46,D,33093,1.50,+++,
130,"Monday, Aug 31",boxscore,NYY,@,BOS,L,3,4,,72-58,2,1.5,Rodriguez,Nova,Machi,3:44,N,36148,1.39,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
131,"Tuesday, Sep 1",boxscore,NYY,@,BOS,W,3,1,,73-58,2,1.5,Pineda,Porcello,Miller,2:41,N,35077,1.43,+,
132,"Wednesday, Sep 2",boxscore,NYY,@,BOS,W,13,8,,74-58,2,1.5,Tanaka,Owens,,3:33,D,34416,1.44,++,
133,"Friday, Sep 4",boxscore,NYY,,TBR,W,5,2,,75-58,2,0.5,Severino,Odorizzi,Miller,2:36,N,32530,1.41,+++,
134,"Saturday, Sep 5",boxscore,NYY,,TBR,L,2,3,,75-59,2,1.5,Cedeño,Eovaldi,Boxberger,3:35,D,35030,1.34,-,
135,"Sunday, Sep 6",boxscore,NYY,,TBR,W,6,4,,76-59,2,1.5,Nova,Archer,Miller,3:07,D,35299,1.39,+,
136,"Monday, Sep 7",boxscore,NYY,,BAL,W,8,6,,77-59,2,0.5,Wilson,Rondon,Miller,3:10,D,31039,1.30,++,
137,"Tuesday, Sep 8",boxscore,NYY,,BAL,L,1,2,,77-60,2,1.5,O'Day,Shreve,Britton,2:58,N,30785,1.28,-,
138,"Wednesday, Sep 9",boxscore,NYY,,BAL,L,3,5,,77-61,2,1.5,Jiménez,Warren,Britton,3:01,N,30038,1.25,--,
139,"Friday, Sep 11",boxscore,NYY,,TOR,L,5,11,,77-62,2,2.5,Price,Severino,,3:39,N,40220,2.52,---,
140,"Saturday, Sep 12 (1)",boxscore,NYY,,TOR,L,5,9,11,77-63,2,4.5,Hendriks,Mitchell,Tepera,4:32,D,,2.38,----,2015-09-10 (Rain)
141,"Saturday, Sep 12 (2)",boxscore,NYY,,TOR,L,7,10,,77-64,2,4.5,Stroman,Nova,Lowe,3:31,N,46278,2.11,-----,
142,"Sunday, Sep 13",boxscore,NYY,,TOR,W,5,0,,78-64,2,3.5,Tanaka,Dickey,,2:40,D,39127,1.71,+,
143,"Monday, Sep 14",boxscore,NYY,@,TBR,W,4,1,,79-64,2,3.0,Cotham,Boxberger,Miller,3:08,N,11940,1.30,++,
144,"Tuesday, Sep 15",boxscore,NYY,@,TBR,L,3,6,,79-65,2,3.0,Odorizzi,Rumbelow,Gomes,3:14,N,13539,1.33,-,
145,"Wednesday, Sep 16",boxscore,NYY,@,TBR,W,3,1,,80-65,2,3.0,Severino,Archer,Miller,3:07,N,13299,1.45,+,
146,"Friday, Sep 18",boxscore,NYY,@,NYM,L,1,5,,80-66,2,4.5,Matz,Tanaka,,2:56,N,43602,1.01,-,
147,"Saturday, Sep 19",boxscore,NYY,@,NYM,W,5,0,,81-66,2,3.5,Pineda,Syndergaard,,3:11,D,43630,.74,+,
148,"Sunday, Sep 20",boxscore,NYY,@,NYM,W,11,2,,82-66,2,2.5,Sabathia,Robles,,3:35,N,43571,.95,++,
149,"Monday, Sep 21",boxscore,NYY,@,TOR,L,2,4,,82-67,2,3.5,Price,Warren,Osuna,3:15,N,47648,2.30,-,
150,"Tuesday, Sep 22",boxscore,NYY,@,TOR,W,6,4,10,83-67,2,2.5,Miller,Lowe,,3:39,N,47992,1.76,+,
151,"Wednesday, Sep 23",boxscore,NYY,@,TOR,L,0,4,,83-68,2,3.5,Stroman,Nova,,2:52,N,48056,2.53,-,
152,"Thursday, Sep 24",boxscore,NYY,,CHW,W,3,2,,84-68,2,3.0,Pineda,Sale,Miller,2:46,N,35132,.81,+,
153,"Friday, Sep 25",boxscore,NYY,,CHW,L,2,5,,84-69,2,4.0,Rodón,Sabathia,Robertson,3:10,N,37316,.98,-,
154,"Saturday, Sep 26",boxscore,NYY,,CHW,W,2,1,,85-69,2,4.0,Warren,Danks,Miller,2:44,D,39134,.48,+,
155,"Sunday, Sep 27",boxscore,NYY,,CHW,W,6,1,,86-69,2,4.0,Severino,Johnson,,3:20,D,38690,.41,++,
156,"Monday, Sep 28",boxscore,NYY,,BOS,L,1,5,,86-70,2,5.0,Rodriguez,Nova,,2:56,N,39476,.34,-,
157,"Tuesday, Sep 29",boxscore,NYY,,BOS,L,4,10,,86-71,2,5.5,Porcello,Pineda,,2:57,N,38512,.09,--,
158,"Wednesday, Sep 30",boxscore,NYY,,BOS,L,5,9,11,86-72,2,6.0,Ogando,Bailey,,4:10,N,39328,.11,---,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
159,"Thursday, Oct 1",boxscore,NYY,,BOS,W,4,1,,87-72,2,5.0,Sabathia,Hill,Betances,3:10,N,40033,.21,+,
160,"Saturday, Oct 3 (1)",boxscore,NYY,@,BAL,L,2,9,,87-73,2,6.0,Chen,Nova,,3:15,D,29227,.05,-,2015-10-02 (Rain)
161,"Saturday, Oct 3 (2)",boxscore,NYY,@,BAL,L,3,4,,87-74,2,6.0,McFarland,Betances,Britton,2:31,N,35198,.09,--,
162,"Sunday, Oct 4",boxscore,NYY,@,BAL,L,4,9,,87-75,2,6.0,Tillman,Pineda,,3:39,D,33224,.29,---,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
