Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
74,"Wednesday, Jun 26",boxscore,TOR,@,TBD,L,2,4,,31-43,4,15.0,Sturtze,Parris,Yan,2:21,N,10154,.07,-,
75,"Thursday, Jun 27",boxscore,TOR,@,TBD,L,4,6,,31-44,4,15.5,Harper,Politte,Yan,2:29,D,10328,.06,--,
76,"Friday, Jun 28",boxscore,TOR,,MON,L,1,2,,31-45,4,16.5,Armas,Halladay,Stewart,2:18,N,20848,.04,---,
77,"Saturday, Jun 29",boxscore,TOR,,MON,W-wo,5,4,10,32-45,4,15.5,Escobar,Herges,,3:04,D,24344,.02,+,
78,"Sunday, Jun 30",boxscore,TOR,,MON,W,7,5,,33-45,4,15.5,Eyre,Lloyd,Escobar,2:56,D,24965,.04,++,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
79,"Monday, Jul 1",boxscore,TOR,@,BOS,L,0,4,,33-46,4,16.0,Martinez,Parris,,2:22,N,33005,.06,-,
80,"Tuesday, Jul 2 (1)",boxscore,TOR,@,BOS,L,1,2,,33-47,4,17.5,Banks,Eyre,Embree,2:34,D,32993,.04,--,2002-04-03 (Rain)
81,"Tuesday, Jul 2 (2)",boxscore,TOR,@,BOS,L,4,6,,33-48,4,17.5,Kim,Smith,Embree,3:14,N,32902,.03,---,
82,"Wednesday, Jul 3",boxscore,TOR,@,BOS,L,2,5,,33-49,4,18.5,Gomes,Politte,Urbina,3:04,N,31777,.02,----,
83,"Thursday, Jul 4",boxscore,TOR,@,BOS,L,5,9,,33-50,4,19.5,Lowe,Heredia,,2:42,D,32086,.01,-----,
84,"Friday, Jul 5",boxscore,TOR,@,NYY,L,3,6,,33-51,4,20.5,Hernández,Loaiza,Rivera,3:13,N,46788,.00,------,
85,"Saturday, Jul 6",boxscore,TOR,@,NYY,W,8,3,,34-51,4,19.5,Parris,Pettitte,,2:52,D,55005,.00,+,
86,"Sunday, Jul 7",boxscore,TOR,@,NYY,L,6,10,,34-52,4,20.5,Weaver,Thurman,,2:57,D,46922,.01,-,
87,"Thursday, Jul 11",boxscore,TOR,,BOS,L,3,10,,34-53,4,21.5,Burkett,Walker,,2:48,N,19494,.00,--,
88,"Friday, Jul 12",boxscore,TOR,,BOS,W,5,0,,35-53,4,20.5,Halladay,Lowe,,2:05,N,20185,.00,+,
89,"Saturday, Jul 13",boxscore,TOR,,BOS,W,4,1,,36-53,4,20.5,Carpenter,Castillo,,2:55,D,28112,.00,++,
90,"Sunday, Jul 14",boxscore,TOR,,BOS,W-wo,6,5,,37-53,4,19.5,Escobar,Urbina,,2:36,D,24140,.00,+++,
91,"Monday, Jul 15",boxscore,TOR,,NYY,W,8,5,,38-53,4,18.5,Parris,Hernández,Escobar,3:19,N,25371,.00,++++,
92,"Tuesday, Jul 16",boxscore,TOR,,NYY,L,6,7,,38-54,4,19.5,Karsay,Politte,Rivera,3:17,N,27197,.01,-,
93,"Wednesday, Jul 17",boxscore,TOR,,BAL,W,7,1,,39-54,4,19.5,Halladay,Johnson,,2:39,N,17015,.00,+,
94,"Thursday, Jul 18",boxscore,TOR,,BAL,W,5,4,,40-54,4,19.5,Carpenter,Driskill,Escobar,2:32,N,17004,.00,++,
95,"Friday, Jul 19",boxscore,TOR,,TBD,W,11,8,,41-54,4,18.5,Loaiza,Creek,Escobar,3:17,N,16985,.00,+++,
96,"Saturday, Jul 20",boxscore,TOR,,TBD,W,12,10,,42-54,4,18.5,Parris,de los Santos,Escobar,3:19,D,24449,.00,++++,
97,"Sunday, Jul 21",boxscore,TOR,,TBD,L,5,7,,42-55,4,19.5,Sosa,Walker,Yan,3:01,D,21442,.00,-,
98,"Monday, Jul 22",boxscore,TOR,@,BAL,W,6,3,,43-55,4,19.0,Halladay,Johnson,Escobar,2:40,N,27235,.00,+,
99,"Wednesday, Jul 24",boxscore,TOR,@,BAL,W,5,2,,44-55,4,18.5,Carpenter,Driskill,Politte,2:23,D,30961,.00,++,
100,"Friday, Jul 26",boxscore,TOR,@,MIN,L,5,10,,44-56,4,19.5,Fiore,Prokopec,,3:09,N,25049,.00,-,
101,"Saturday, Jul 27",boxscore,TOR,@,MIN,L-wo,4,5,10,44-57,4,19.5,Wells,Escobar,,3:03,N,40306,.00,--,
102,"Sunday, Jul 28",boxscore,TOR,@,MIN,L,0,4,,44-58,4,20.5,Santana,Loaiza,,3:35,D,30554,.00,---,
103,"Monday, Jul 29",boxscore,TOR,@,KCR,L,1,4,,44-59,4,21.5,Byrd,Carpenter,,2:02,N,14759,.00,----,
104,"Tuesday, Jul 30",boxscore,TOR,@,KCR,W,13,4,,45-59,4,21.5,Walker,Asencio,,3:04,N,13066,.00,+,
105,"Wednesday, Jul 31",boxscore,TOR,@,KCR,W,9,2,,46-59,4,20.5,Parris,Sedlacek,,2:53,N,13461,.00,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
106,"Thursday, Aug 1",boxscore,TOR,@,KCR,W,3,2,,47-59,4,19.5,Halladay,Hernández,Escobar,2:39,D,12669,.00,+++,
107,"Friday, Aug 2",boxscore,TOR,,BAL,L,8,9,,47-60,4,20.5,Ryan,Escobar,Julio,3:11,N,19052,.00,-,
108,"Saturday, Aug 3",boxscore,TOR,,BAL,L,4,8,,47-61,4,20.5,Driskill,Carpenter,,3:03,D,17534,.00,--,
109,"Sunday, Aug 4",boxscore,TOR,,BAL,W,5,4,,48-61,4,20.5,Heredia,Ryan,Escobar,2:48,D,17637,.00,+,
110,"Monday, Aug 5",boxscore,TOR,,BAL,W,7,1,,49-61,4,20.0,Parris,Lopez,,2:25,D,15245,.00,++,
111,"Tuesday, Aug 6",boxscore,TOR,,SEA,W,14,12,,50-61,4,19.0,Halladay,Baldwin,Escobar,3:16,N,25392,.00,+++,
112,"Wednesday, Aug 7",boxscore,TOR,,SEA,L,4,5,10,50-62,4,20.0,Sasaki,Prokopec,,3:16,N,27733,.00,-,
113,"Thursday, Aug 8",boxscore,TOR,,SEA,L,1,3,,50-63,4,21.0,Moyer,Carpenter,Nelson,2:52,N,25486,.00,--,
114,"Friday, Aug 9",boxscore,TOR,,ANA,W,5,4,,51-63,4,20.0,Walker,Ortiz,Escobar,3:02,N,18728,.00,+,
115,"Saturday, Aug 10",boxscore,TOR,,ANA,L,4,11,,51-64,4,20.0,Lackey,Parris,,2:47,D,25118,.00,-,
116,"Sunday, Aug 11",boxscore,TOR,,ANA,L,0,1,,51-65,4,21.0,Washburn,Halladay,Percival,2:06,D,34013,.00,--,
117,"Monday, Aug 12",boxscore,TOR,@,OAK,W,2,1,,52-65,4,20.5,Loaiza,Harang,Escobar,2:29,N,14178,.00,+,
118,"Tuesday, Aug 13",boxscore,TOR,@,OAK,L,4,5,,52-66,4,21.5,Zito,Carpenter,Koch,2:23,N,17466,.00,-,
119,"Wednesday, Aug 14",boxscore,TOR,@,OAK,L,2,4,,52-67,4,22.5,Hudson,Walker,Koch,2:27,D,40528,.00,--,
120,"Friday, Aug 16",boxscore,TOR,@,TEX,L-wo,5,6,,52-68,4,24.0,Kolb,Escobar,,2:57,N,31194,.00,---,
121,"Saturday, Aug 17",boxscore,TOR,@,TEX,L,5,9,,52-69,4,25.0,Reyes,Parris,,3:02,N,30426,.00,----,
122,"Sunday, Aug 18",boxscore,TOR,@,TEX,L,7,10,,52-70,4,25.0,Myette,Loaiza,,3:17,N,20214,.00,-----,
123,"Monday, Aug 19",boxscore,TOR,,KCR,W,2,0,,53-70,4,24.5,Walker,Byrd,Escobar,2:23,N,16218,.00,+,
124,"Tuesday, Aug 20",boxscore,TOR,,KCR,L,5,6,12,53-71,4,25.5,Affeldt,Cassidy,Hernández,4:10,N,20002,.00,-,
125,"Wednesday, Aug 21",boxscore,TOR,,KCR,L,4,7,,53-72,4,25.5,Sedlacek,Halladay,Hernández,2:47,D,25304,.00,--,
126,"Friday, Aug 23",boxscore,TOR,@,BAL,L,7,11,,53-73,4,26.0,Brock,Cassidy,Ryan,2:47,N,32955,.00,---,
127,"Saturday, Aug 24 (1)",boxscore,TOR,@,BAL,W,4,1,,54-73,4,25.5,Walker,Driskill,Escobar,2:43,D,25880,.00,+,2002-07-23 (Rain)
128,"Saturday, Aug 24 (2)",boxscore,TOR,@,BAL,W,8,3,,55-73,4,25.5,Loaiza,Bauer,,2:28,N,30498,.00,++,
129,"Sunday, Aug 25",boxscore,TOR,@,BAL,W,5,2,,56-73,4,24.5,Miller,Johnson,Escobar,3:03,D,30812,.00,+++,
130,"Monday, Aug 26",boxscore,TOR,@,CHW,W,8,4,,57-73,4,24.5,Thurman,Parque,,3:23,N,15760,.00,++++,
131,"Tuesday, Aug 27",boxscore,TOR,@,CHW,L-wo,4,8,10,57-74,4,25.5,Osuna,Cassidy,,2:25,N,12185,.00,-,
132,"Wednesday, Aug 28",boxscore,TOR,@,CHW,L,0,8,,57-75,4,26.5,Garland,Parris,,2:20,D,12972,.00,--,
133,"Thursday, Aug 29",boxscore,TOR,,NYY,W,7,4,,58-75,4,25.5,Loaiza,Clemens,,2:44,N,32679,.00,+,
134,"Friday, Aug 30",boxscore,TOR,,NYY,L,7,9,,58-76,4,26.5,Weaver,Walker,Karsay,3:00,N,24301,.00,-,
135,"Saturday, Aug 31",boxscore,TOR,,NYY,W,5,1,,59-76,4,25.5,Miller,Hernández,,2:47,D,36021,.00,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,"Sunday, Sep 1",boxscore,TOR,,NYY,W,7,6,,60-76,4,24.5,Halladay,Wells,Escobar,2:53,D,32577,.00,++,
137,"Monday, Sep 2",boxscore,TOR,,CHW,L,3,5,,60-77,4,24.5,Garland,Thurman,Marte,2:58,D,18373,.00,-,
138,"Tuesday, Sep 3",boxscore,TOR,,CHW,L,4,5,,60-78,4,25.5,Rauch,Loaiza,Marte,2:59,N,14427,.00,--,
139,"Wednesday, Sep 4",boxscore,TOR,,CHW,W,6,2,,61-78,4,25.5,Walker,Wright,,2:39,N,21122,.00,+,
140,"Thursday, Sep 5",boxscore,TOR,@,BOS,W,5,4,,62-78,4,25.5,Miller,Hermanson,Escobar,3:04,N,30021,.00,++,
141,"Friday, Sep 6",boxscore,TOR,@,BOS,L,2,7,,62-79,4,26.5,Wakefield,Halladay,,2:33,N,31847,.00,-,
142,"Saturday, Sep 7",boxscore,TOR,@,BOS,L,1,4,,62-80,4,26.5,Fossum,Bowles,Urbina,2:48,N,31591,.00,--,
143,"Sunday, Sep 8",boxscore,TOR,@,BOS,W,9,4,,63-80,4,26.5,Loaiza,Castillo,,2:52,D,31344,.00,+,
144,"Monday, Sep 9",boxscore,TOR,@,CLE,W,11,9,,64-80,4,26.0,Bowles,Sadler,Escobar,3:14,N,28567,.00,++,
145,"Tuesday, Sep 10",boxscore,TOR,@,CLE,W,5,4,,65-80,3,26.5,Bowles,Wohlers,Escobar,2:45,N,24312,.00,+++,
146,"Wednesday, Sep 11",boxscore,TOR,@,CLE,W,6,5,11,66-80,3,26.5,Cassidy,Elder,Kershner,4:08,N,26609,.00,++++,
147,"Friday, Sep 13",boxscore,TOR,,TBD,W,5,2,,67-80,3,26.0,Halladay,Brazelton,Escobar,2:08,N,14257,.00,+++++,
148,"Saturday, Sep 14",boxscore,TOR,,TBD,W,8,4,,68-80,3,25.0,Hendrickson,Sturtze,Escobar,2:49,D,22155,.00,++++++,
149,"Sunday, Sep 15",boxscore,TOR,,TBD,L,4,7,,68-81,3,26.0,Kennedy,Loaiza,Yan,2:41,D,16513,.00,-,
150,"Monday, Sep 16",boxscore,TOR,@,BAL,W,2,0,,69-81,3,25.5,Walker,Ponson,Escobar,2:22,N,20279,.00,+,
151,"Tuesday, Sep 17",boxscore,TOR,@,BAL,L,4,10,,69-82,3,25.5,Stephens,Miller,,3:03,N,20486,.00,-,
152,"Wednesday, Sep 18",boxscore,TOR,@,BAL,W,2,1,,70-82,3,25.5,Halladay,Douglass,Escobar,2:28,N,20928,.00,+,
153,"Thursday, Sep 19",boxscore,TOR,@,BAL,W,9,3,,71-82,3,24.5,Hendrickson,Lopez,,2:47,N,24162,.00,++,
154,"Friday, Sep 20",boxscore,TOR,@,TBD,L,7,11,,71-83,3,25.5,Sturtze,Loaiza,,2:37,N,12682,.00,-,
155,"Saturday, Sep 21",boxscore,TOR,@,TBD,L,3,4,,71-84,3,26.5,Carter,Walker,,2:23,N,13351,.00,--,
156,"Sunday, Sep 22",boxscore,TOR,@,TBD,W,12,6,,72-84,3,26.5,Miller,Wilson,,2:59,D,19625,.00,+,
157,"Tuesday, Sep 24",boxscore,TOR,,BAL,W,11,1,,73-84,3,26.0,Halladay,Douglass,,2:21,N,14438,.00,++,
158,"Wednesday, Sep 25",boxscore,TOR,,BAL,W,3,2,,74-84,3,26.0,Hendrickson,Lopez,Escobar,2:37,N,17287,.00,+++,
159,"Thursday, Sep 26",boxscore,TOR,,BAL,W,5,1,,75-84,3,25.5,Loaiza,Hentgen,,1:59,N,13127,.00,++++,
160,"Friday, Sep 27",boxscore,TOR,,DET,W,5,2,,76-84,3,25.5,Walker,Van Hekken,Escobar,2:33,N,15407,.00,+++++,
161,"Saturday, Sep 28",boxscore,TOR,,DET,W,10,2,,77-84,3,25.5,Miller,Beverlin,,2:35,D,19541,.00,++++++,
162,"Sunday, Sep 29",boxscore,TOR,,DET,W,1,0,,78-84,3,25.5,Halladay,Maroth,Escobar,2:12,D,30029,.00,+++++++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
