Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
111,"Friday, Aug 1",boxscore,TOR,@,HOU,L,1,3,,60-51,2,2.5,Veras,Loup,Qualls,2:46,N,19576,1.72,-,
112,"Saturday, Aug 2",boxscore,TOR,@,HOU,L,2,8,,60-52,2,2.5,Oberholtzer,Dickey,,2:38,N,19946,1.73,--,
113,"Sunday, Aug 3",boxscore,TOR,@,HOU,L,1,6,,60-53,2,3.5,Feldman,Stroman,,2:39,D,19932,1.70,---,
114,"Tuesday, Aug 5",boxscore,TOR,,BAL,L,3,9,,60-54,2,5.0,Norris,Buehrle,,3:29,N,36183,2.16,----,
115,"Wednesday, Aug 6",boxscore,TOR,,BAL,W,5,1,,61-54,2,4.0,Hutchison,Chen,,2:41,N,33054,1.97,+,
116,"Thursday, Aug 7",boxscore,TOR,,BAL,L,1,2,,61-55,2,5.0,González,Happ,Britton,2:59,N,34676,2.12,-,
117,"Friday, Aug 8",boxscore,TOR,,DET,L,4,5,,61-56,3,6.0,Alburquerque,Janssen,Nathan,3:19,N,36237,1.43,--,
118,"Saturday, Aug 9",boxscore,TOR,,DET,W-wo,3,2,10,62-56,2,6.0,Loup,Chamberlain,,2:50,D,45927,1.24,+,
119,"Sunday, Aug 10",boxscore,TOR,,DET,W-wo,6,5,19,63-56,2,5.0,Jenkins,Porcello,,6:37,D,46126,1.36,++,
120,"Monday, Aug 11",boxscore,TOR,@,SEA,L,1,11,,63-57,2,6.0,Hernández,Hutchison,,2:43,N,41168,1.63,-,
121,"Tuesday, Aug 12",boxscore,TOR,@,SEA,L,3,6,,63-58,2,6.5,Young,Happ,Rodney,2:41,N,26076,1.55,--,
122,"Wednesday, Aug 13",boxscore,TOR,@,SEA,L,0,2,,63-59,2,7.5,Iwakuma,Dickey,Rodney,2:41,N,32368,1.39,---,
123,"Friday, Aug 15",boxscore,TOR,@,CHW,L,5,11,,63-60,2,7.5,Noesí,Stroman,,3:22,N,22739,.97,----,
124,"Saturday, Aug 16",boxscore,TOR,@,CHW,W,6,3,,64-60,2,6.5,Cecil,Lindstrom,Janssen,2:54,N,29420,.88,+,
125,"Sunday, Aug 17",boxscore,TOR,@,CHW,L,5,7,,64-61,3,7.5,Carroll,Hutchison,Petricka,3:00,D,25761,1.07,-,
126,"Tuesday, Aug 19",boxscore,TOR,@,MIL,L,1,6,,64-62,3,9.0,Fiers,Happ,,2:39,N,42221,.80,--,
127,"Wednesday, Aug 20",boxscore,TOR,@,MIL,W,9,5,,65-62,2,9.0,Dickey,Nelson,,3:23,D,39300,.55,+,
128,"Friday, Aug 22",boxscore,TOR,,TBR,L,0,8,,65-63,3,9.0,Smyly,Stroman,,2:45,N,28506,.69,-,
129,"Saturday, Aug 23",boxscore,TOR,,TBR,W &V,5,4,10,66-63,3,8.0,McGowan,Peralta,,3:19,D,37451,.55,+,
130,"Sunday, Aug 24",boxscore,TOR,,TBR,L,1,2,10,66-64,3,8.0,McGee,Santos,Boxberger,3:28,D,38869,.65,-,
131,"Monday, Aug 25",boxscore,TOR,,BOS,L,3,4,10,66-65,3,9.0,Uehara,Sanchez,Breslow,3:07,N,26041,.46,--,
132,"Tuesday, Aug 26",boxscore,TOR,,BOS,L,7,11,11,66-66,3,10.0,Tazawa,Janssen,,4:33,N,27321,.32,---,
133,"Wednesday, Aug 27",boxscore,TOR,,BOS,W,5,2,,67-66,3,9.0,Stroman,Layne,Cecil,2:38,N,30285,.19,+,
134,"Friday, Aug 29",boxscore,TOR,,NYY,L,3,6,,67-67,3,10.5,Capuano,Buehrle,Robertson,3:20,N,43318,.27,-,
135,"Saturday, Aug 30",boxscore,TOR,,NYY,W,2,0,,68-67,3,10.5,Hutchison,Pineda,Sanchez,2:32,D,45863,.19,+,
136,"Sunday, Aug 31",boxscore,TOR,,NYY,W,4,3,,69-67,3,10.5,Happ,McCarthy,Janssen,2:28,D,45678,.25,++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
137,"Tuesday, Sep 2",boxscore,TOR,@,TBR,W,8,2,,70-67,3,10.0,Dickey,Hellickson,,3:07,N,10125,.30,+++,
138,"Wednesday, Sep 3",boxscore,TOR,@,TBR,W,7,4,,71-67,3,10.0,Stroman,Archer,Sanchez,3:09,N,10264,.36,++++,
139,"Thursday, Sep 4",boxscore,TOR,@,TBR,W,1,0,10,72-67,3,10.0,Cecil,Geltz,Janssen,2:49,N,10392,.41,+++++,
140,"Friday, Sep 5",boxscore,TOR,@,BOS,L-wo,8,9,10,72-68,3,10.0,Layne,Janssen,,3:53,N,35667,.46,-,
141,"Saturday, Sep 6",boxscore,TOR,@,BOS,L,3,4,,72-69,3,10.0,Buchholz,Happ,Mujica,3:23,N,36677,.34,--,
142,"Sunday, Sep 7",boxscore,TOR,@,BOS,W,3,1,,73-69,3,10.0,Dickey,De La Rosa,Janssen,2:44,D,36261,.21,+,
143,"Monday, Sep 8",boxscore,TOR,,CHC,W,8,0,,74-69,2,10.0,Stroman,Turner,,2:20,N,16879,.31,++,
144,"Tuesday, Sep 9",boxscore,TOR,,CHC,W,9,2,,75-69,2,10.0,Buehrle,Ramírez,,3:04,N,17903,.34,+++,
145,"Wednesday, Sep 10",boxscore,TOR,,CHC,W,11,1,,76-69,2,10.0,Hutchison,Hendricks,,3:12,N,19411,.47,++++,
146,"Friday, Sep 12",boxscore,TOR,,TBR,L,0,1,,76-70,2,11.5,Karns,Happ,Balfour,2:55,N,19909,.71,-,
147,"Saturday, Sep 13",boxscore,TOR,,TBR,W,6,3,,77-70,2,10.5,Dickey,Boxberger,Janssen,2:40,D,31368,.50,+,
148,"Sunday, Sep 14",boxscore,TOR,,TBR,L,5,6,10,77-71,2,11.5,McGee,Morrow,Beliveau,3:26,D,28633,.63,-,
149,"Monday, Sep 15",boxscore,TOR,@,BAL,L,2,5,,77-72,2,12.5,Chen,Stroman,Britton,3:12,N,25061,.50,--,
150,"Tuesday, Sep 16",boxscore,TOR,@,BAL,L,2,8,,77-73,2,13.5,Jiménez,Hutchison,,3:02,N,35297,.30,---,
151,"Wednesday, Sep 17",boxscore,TOR,@,BAL,L,1,6,,77-74,2,14.5,Norris,Happ,,3:13,N,37537,.21,----,
152,"Thursday, Sep 18",boxscore,TOR,@,NYY,L-wo,2,3,,77-75,3,15.0,Robertson,Sanchez,,2:39,N,34279,.11,-----,
153,"Friday, Sep 19",boxscore,TOR,@,NYY,L,3,5,,77-76,3,15.0,Kuroda,Buehrle,Warren,2:44,N,40059,.05,------,
154,"Saturday, Sep 20",boxscore,TOR,@,NYY,W,6,3,,78-76,3,15.0,Stroman,Capuano,Janssen,3:18,D,47292,.01,+,
155,"Sunday, Sep 21",boxscore,TOR,@,NYY,L,2,5,,78-77,3,15.0,Tanaka,Hutchison,Robertson,3:09,D,48144,.04,-,
156,"Monday, Sep 22",boxscore,TOR,,SEA,W,14,4,,79-77,3,14.0,Happ,Paxton,,2:48,N,15548,.00,+,
157,"Tuesday, Sep 23",boxscore,TOR,,SEA,W,10,2,,80-77,3,14.0,Dickey,Hernández,,2:36,N,16272,.00,++,
158,"Wednesday, Sep 24",boxscore,TOR,,SEA,W,1,0,,81-77,2,14.0,Buehrle,Walker,Sanchez,1:59,N,16836,.00,+++,
159,"Thursday, Sep 25",boxscore,TOR,,SEA,L,5,7,,81-78,3,14.0,Medina,Loup,Rodney,3:02,D,17173,.00,-,
160,"Friday, Sep 26",boxscore,TOR,,BAL,W,4,2,,82-78,3,13.0,Hutchison,Tillman,Stroman,2:36,N,27037,.00,+,
161,"Saturday, Sep 27",boxscore,TOR,,BAL,W,4,2,,83-78,2,12.0,Happ,Chen,Janssen,2:25,D,37996,.00,++,
162,"Sunday, Sep 28",boxscore,TOR,,BAL,L,0,1,,83-79,3,13.0,González,Dickey,Britton,2:26,D,45901,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
