Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
25,"Sunday, Apr 29",boxscore,BAL,@,CLE,L,1,6,,12-13,3,4.5,Hernández,Wright,,2:30,D,25402,1.06,-,
26,"Monday, Apr 30",boxscore,BAL,@,DET,L,4,8,,12-14,3,5.0,Bonderman,Cabrera,Rodney,3:21,N,24914,1.00,--,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
27,"Tuesday, May 1",boxscore,BAL,@,DET,L,4,5,,12-15,3,5.0,Zumaya,Báez,Jones,2:57,N,23126,.94,---,
28,"Wednesday, May 2",boxscore,BAL,@,DET,L,2,3,,12-16,4,6.0,Robertson,Trachsel,Jones,2:39,D,29278,.88,----,
29,"Friday, May 4",boxscore,BAL,,CLE,W-wo,3,2,10,13-16,2,6.5,Ray,Mastny,,3:19,N,28575,.84,+,
30,"Saturday, May 5",boxscore,BAL,,CLE,W,8,2,,14-16,2,5.5,Cabrera,Sowers,,2:41,N,25752,.86,++,
31,"Sunday, May 6",boxscore,BAL,,CLE,L,6,9,,14-17,3,6.5,Sabathia,Burres,Borowski,3:24,D,37464,.95,-,
32,"Monday, May 7",boxscore,BAL,,CLE,L,1,10,,14-18,4,7.0,Hernández,Bradford,,2:59,D,17944,.86,--,
33,"Tuesday, May 8",boxscore,BAL,,TBD,W,8,3,,15-18,3,7.0,Guthrie,Seo,,2:52,N,17818,.85,+,
34,"Wednesday, May 9",boxscore,BAL,,TBD,W-wo,1,0,10,16-18,3,7.0,Parrish,Stokes,,2:43,N,14780,.86,++,
35,"Thursday, May 10",boxscore,BAL,,TBD,W,11,6,,17-18,2,7.0,Cabrera,Fossum,,2:55,N,15915,.90,+++,
36,"Friday, May 11",boxscore,BAL,@,BOS,W,6,3,,18-18,2,6.0,Burres,Tavarez,Ray,3:21,N,37039,1.10,++++,
37,"Saturday, May 12",boxscore,BAL,@,BOS,L,4,13,,18-19,2,7.0,López,Leicester,,4:04,D,36503,1.24,-,
38,"Sunday, May 13",boxscore,BAL,@,BOS,L-wo,5,6,,18-20,2,8.0,Romero,Ray,,3:10,D,36379,1.11,--,
39,"Monday, May 14",boxscore,BAL,@,TOR,L,3,5,,18-21,3,9.0,Janssen,Báez,Accardo,2:28,N,19819,.89,---,
40,"Tuesday, May 15",boxscore,BAL,@,TOR,L,1,2,,18-22,3,9.0,Litsch,Cabrera,Accardo,2:06,N,30958,.86,----,
41,"Wednesday, May 16",boxscore,BAL,@,TOR,L,1,2,,18-23,4,9.5,Burnett,Burres,,2:15,N,24339,.81,-----,
42,"Friday, May 18",boxscore,BAL,@,WSN,W,5,4,,19-23,2,10.0,Trachsel,Simontacchi,Ray,3:12,N,22375,.64,+,
43,"Saturday, May 19",boxscore,BAL,@,WSN,W,3,2,11,20-23,2,9.5,Parrish,Abreu,Ray,3:31,N,30661,.69,++,
44,"Sunday, May 20",boxscore,BAL,@,WSN,L,3,4,,20-24,2,10.5,Colomé,Báez,Cordero,3:01,D,29281,.79,-,
45,"Tuesday, May 22",boxscore,BAL,,TOR,L,4,6,,20-25,4,11.0,Burnett,Cabrera,Accardo,2:45,N,17852,.77,--,
46,"Wednesday, May 23",boxscore,BAL,,TOR,W,5,2,,21-25,3,10.0,Trachsel,McGowan,Ray,2:46,N,16938,.67,+,
47,"Thursday, May 24",boxscore,BAL,,TOR,L,4,5,10,21-26,4,10.5,Janssen,Báez,Accardo,2:49,N,15182,.75,-,
48,"Friday, May 25",boxscore,BAL,,OAK,L,2,3,,21-27,4,11.5,Haren,Bédard,Embree,2:49,N,30382,.65,--,
49,"Saturday, May 26",boxscore,BAL,,OAK,W,8,3,,22-27,3,11.5,Burres,Kennedy,,2:53,N,29194,.54,+,
50,"Sunday, May 27",boxscore,BAL,,OAK,W,8,4,,23-27,2,11.5,Cabrera,Blanton,,2:27,D,30140,.58,++,
51,"Monday, May 28",boxscore,BAL,@,KCR,W,9,1,,24-27,2,11.5,Trachsel,Elarton,,2:27,N,14758,.64,+++,
52,"Tuesday, May 29",boxscore,BAL,@,KCR,W,6,2,,25-27,2,11.5,Guthrie,De La Rosa,,2:36,N,13556,.71,++++,
53,"Wednesday, May 30",boxscore,BAL,@,KCR,W,3,0,,26-27,2,10.5,Bédard,Meche,Ray,2:31,N,10513,.76,+++++,
54,"Thursday, May 31",boxscore,BAL,@,LAA,W,6,2,,27-27,2,10.0,Burres,Escobar,,2:54,N,42266,.90,++++++,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
55,"Friday, Jun 1",boxscore,BAL,@,LAA,L,2,3,,27-28,2,10.0,Lackey,Cabrera,Rodríguez,2:22,N,43012,.97,-,
56,"Saturday, Jun 2",boxscore,BAL,@,LAA,L,4,7,,27-29,2,11.0,Saunders,Trachsel,,2:52,N,42190,.91,--,
57,"Sunday, Jun 3",boxscore,BAL,@,LAA,L-wo,3,4,,27-30,3,11.0,Bootcheck,Ray,,2:12,D,41026,.85,---,
58,"Monday, Jun 4",boxscore,BAL,@,SEA,L,4,7,,27-31,3,11.0,Sherrill,Bradford,Putz,3:16,N,19090,.78,----,
59,"Tuesday, Jun 5",boxscore,BAL,@,SEA,L,4,5,,27-32,3,11.0,Davis,Walker,Putz,3:09,N,19287,.72,-----,
60,"Wednesday, Jun 6",boxscore,BAL,@,SEA,W,9,5,,28-32,3,10.0,Cabrera,Washburn,,2:55,D,29010,.67,+,
61,"Friday, Jun 8",boxscore,BAL,,COL,W,4,2,,29-32,2,10.5,Trachsel,Francis,Ray,2:48,N,22375,.65,++,
62,"Saturday, Jun 9",boxscore,BAL,,COL,L,2,3,10,29-33,4,11.5,Affeldt,Williams,Fuentes,2:46,N,27320,.71,-,
63,"Sunday, Jun 10",boxscore,BAL,,COL,L,1,6,,29-34,4,11.5,Hirsh,Bédard,,2:58,D,34784,.60,--,
64,"Tuesday, Jun 12",boxscore,BAL,,WSN,L,4,7,,29-35,5,12.5,Bowie,Cabrera,Cordero,2:57,N,21151,.50,---,
65,"Wednesday, Jun 13",boxscore,BAL,,WSN,L,6,9,11,29-36,5,12.5,Traber,Ray,Rivera,3:52,N,21782,.40,----,
66,"Thursday, Jun 14",boxscore,BAL,,WSN,L,1,3,,29-37,5,12.5,Simontacchi,Bradford,Cordero,2:37,N,20770,.35,-----,
67,"Friday, Jun 15",boxscore,BAL,,ARI,L,3,7,,29-38,5,13.5,Slaten,Williams,,3:19,N,26174,.29,------,
68,"Saturday, Jun 16",boxscore,BAL,,ARI,L,4,8,,29-39,5,14.5,González,Cabrera,,2:55,N,26964,.24,-------,
69,"Sunday, Jun 17",boxscore,BAL,,ARI,L,4,6,,29-40,5,15.5,Webb,Bradford,Valverde,2:43,D,27934,.22,--------,
70,"Tuesday, Jun 19",boxscore,BAL,@,SDP,L,6,12,,29-41,5,16.0,Peavy,Trachsel,,3:14,N,38181,.15,---------,
71,"Wednesday, Jun 20",boxscore,BAL,@,SDP,W,7,1,,30-41,5,16.0,Guthrie,Germano,,2:28,N,26931,.13,+,
72,"Thursday, Jun 21",boxscore,BAL,@,SDP,W,6,3,,31-41,5,15.5,Bédard,Wells,,2:42,D,40680,.14,++,
73,"Friday, Jun 22",boxscore,BAL,@,ARI,W,7,1,,32-41,4,15.5,Cabrera,Webb,,2:27,N,21722,.17,+++,
74,"Saturday, Jun 23",boxscore,BAL,@,ARI,L,4,7,,32-42,5,15.5,Cruz,Bell,Valverde,3:16,N,29832,.21,-,
75,"Sunday, Jun 24",boxscore,BAL,@,ARI,L,3,8,,32-43,5,16.5,Davis,Trachsel,,3:25,D,27744,.17,--,
76,"Tuesday, Jun 26",boxscore,BAL,,NYY,W-wo,3,2,,33-43,5,15.0,Ray,Proctor,,3:13,N,39934,.14,+,
77,"Wednesday, Jun 27",boxscore,BAL,,NYY,W,4,0,,34-43,4,14.0,Bédard,Clemens,,2:45,N,35776,.17,++,
78,"Thursday, Jun 28",boxscore,BAL,,NYY,L,7,8,,34-44,4,14.5,Myers,Parrish,Rivera,3:12,N,48402,.21,-,
79,"Friday, Jun 29",boxscore,BAL,,LAA,L,7,9,,34-45,4,15.5,Shields,Ray,Rodríguez,3:16,N,36689,.16,--,
80,"Saturday, Jun 30",boxscore,BAL,,LAA,W,6,3,,35-45,4,14.5,Burres,Colón,Shuey,2:43,N,26235,.12,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,"Sunday, Jul 1",boxscore,BAL,,LAA,L,3,4,,35-46,4,14.5,Lackey,Guthrie,Rodríguez,2:26,D,25058,.16,-,
82,"Monday, Jul 2",boxscore,BAL,@,CHW,W,7,6,,36-46,4,14.5,Bell,Jenks,Ray,2:53,N,35161,.11,+,
83,"Tuesday, Jul 3",boxscore,BAL,@,CHW,L,1,5,,36-47,4,15.5,Vazquez,Cabrera,,2:22,N,37281,.15,-,
84,"Wednesday, Jul 4",boxscore,BAL,@,CHW,W,9,6,,37-47,4,15.5,Bell,Contreras,,3:23,N,33640,.11,+,
85,"Thursday, Jul 5",boxscore,BAL,@,CHW,L,6,11,,37-48,4,16.5,Danks,Burres,,2:46,N,30364,.13,-,
86,"Friday, Jul 6",boxscore,BAL,@,TEX,L-wo,3,4,10,37-49,4,16.5,Benoit,Shuey,,3:09,N,24035,.09,--,
87,"Saturday, Jul 7",boxscore,BAL,@,TEX,W,3,0,,38-49,4,15.5,Bédard,McCarthy,,2:29,N,32849,.08,+,
88,"Sunday, Jul 8",boxscore,BAL,@,TEX,L,1,2,,38-50,4,15.5,Millwood,Cabrera,Gagné,2:39,D,22843,.10,-,
89,"Thursday, Jul 12",boxscore,BAL,,CHW,L,7,9,,38-51,4,16.5,Garland,Guthrie,Jenks,3:03,N,21000,.07,--,
90,"Friday, Jul 13",boxscore,BAL,,CHW,W,2,0,,39-51,4,15.5,Bédard,Buehrle,Ray,2:12,N,28162,.05,+,
91,"Saturday, Jul 14",boxscore,BAL,,CHW,W-wo,7,6,10,40-51,4,15.5,Ray,Haeger,,3:45,N,29208,.07,++,
92,"Sunday, Jul 15",boxscore,BAL,,CHW,W,5,3,,41-51,4,14.5,Olson,Contreras,Ray,2:50,D,29382,.08,+++,
93,"Monday, Jul 16",boxscore,BAL,@,SEA,L,2,4,,41-52,4,15.5,Ramirez,Burres,Putz,2:12,N,23128,.10,-,
94,"Tuesday, Jul 17",boxscore,BAL,@,SEA,W,8,3,,42-52,4,14.5,Guthrie,Hernández,,2:54,N,22470,.08,+,
95,"Wednesday, Jul 18",boxscore,BAL,@,SEA,L,5,6,,42-53,4,14.5,Green,Báez,Putz,2:54,N,28550,.10,-,
96,"Friday, Jul 20",boxscore,BAL,@,OAK,W,6,1,,43-53,4,14.0,Bédard,Blanton,,2:40,N,18444,.09,+,
97,"Saturday, Jul 21",boxscore,BAL,@,OAK,L,3,4,,43-54,4,15.0,Haren,Trachsel,Embree,2:53,N,30828,.10,-,
98,"Sunday, Jul 22",boxscore,BAL,@,OAK,W,2,0,,44-54,4,15.0,Guthrie,Braden,Walker,2:33,D,25552,.09,+,
99,"Tuesday, Jul 24",boxscore,BAL,,TBD,W,3,0,,45-54,4,15.5,Cabrera,Kazmir,Walker,2:42,N,42579,.07,++,
100,"Wednesday, Jul 25",boxscore,BAL,,TBD,W,6,1,,46-54,4,14.5,Bédard,Sonnanstine,,2:48,N,21427,.09,+++,
101,"Thursday, Jul 26",boxscore,BAL,,TBD,W,10,7,,47-54,4,14.5,Bell,Jackson,,3:08,D,22393,.10,++++,
102,"Friday, Jul 27",boxscore,BAL,,NYY,W,4,2,,48-54,4,14.5,Guthrie,Pettitte,Bradford,2:49,N,47952,.14,+++++,
103,"Saturday, Jul 28",boxscore,BAL,,NYY,W,7,5,,49-54,4,14.5,Burres,Clemens,Walker,3:30,N,48402,.17,++++++,
104,"Sunday, Jul 29",boxscore,BAL,,NYY,L,6,10,,49-55,4,14.5,Wang,Cabrera,,3:27,D,47936,.21,-,
105,"Tuesday, Jul 31",boxscore,BAL,@,BOS,W,5,3,,50-55,4,13.5,Bédard,Beckett,Walker,3:16,N,36866,.16,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
106,"Wednesday, Aug 1",boxscore,BAL,@,BOS,L,4,5,,50-56,4,14.5,López,Parrish,Papelbon,3:21,N,36649,.22,-,
107,"Thursday, Aug 2",boxscore,BAL,@,BOS,L,4,7,,50-57,4,15.5,Wakefield,Bell,,2:46,D,36457,.18,--,
108,"Friday, Aug 3",boxscore,BAL,@,TBD,W,3,1,,51-57,4,14.5,Cabrera,Shields,Báez,2:31,N,15542,.10,+,
109,"Saturday, Aug 4",boxscore,BAL,@,TBD,L,2,9,,51-58,4,15.5,Kazmir,Burres,,2:46,N,18230,.13,-,
110,"Sunday, Aug 5",boxscore,BAL,@,TBD,W,11,3,,52-58,4,15.5,Bédard,Sonnanstine,,3:03,D,19845,.10,+,
111,"Tuesday, Aug 7",boxscore,BAL,,SEA,L,3,10,,52-59,4,15.0,Weaver,Walker,,3:38,N,25060,.12,-,
112,"Wednesday, Aug 8",boxscore,BAL,,SEA,L,4,8,,52-60,4,16.0,Hernández,Guthrie,Putz,2:42,N,17511,.08,--,
113,"Thursday, Aug 9",boxscore,BAL,,SEA,L,8,13,,52-61,4,16.5,Ramirez,Cabrera,Sherrill,3:23,N,18679,.05,---,
114,"Friday, Aug 10",boxscore,BAL,,BOS,W-wo,6,5,,53-61,4,15.5,Hoey,Okajima,,3:24,N,48993,.03,+,
115,"Saturday, Aug 11",boxscore,BAL,,BOS,L,2,6,,53-62,4,16.5,Beckett,Olson,Papelbon,3:10,D,49242,.04,-,
116,"Sunday, Aug 12",boxscore,BAL,,BOS,W-wo,6,3,10,54-62,4,15.5,Bradford,Snyder,,3:25,D,48551,.02,+,
117,"Monday, Aug 13",boxscore,BAL,@,NYY,L-wo,6,7,,54-63,4,16.5,Rivera,Bradford,,3:10,N,54398,.03,-,
118,"Tuesday, Aug 14",boxscore,BAL,@,NYY,W,12,0,,55-63,4,16.5,Cabrera,Karstens,,3:10,N,52567,.01,+,
119,"Wednesday, Aug 15",boxscore,BAL,@,NYY,W,6,3,10,56-63,4,15.5,Bradford,Rivera,,3:36,D,53363,.02,++,
120,"Friday, Aug 17",boxscore,BAL,@,TOR,L,2,5,,56-64,4,16.0,Burnett,Olson,Accardo,3:03,N,25524,.04,-,
121,"Saturday, Aug 18",boxscore,BAL,@,TOR,W,5,3,,57-64,4,16.0,Trachsel,Litsch,Báez,2:31,D,33387,.02,+,
122,"Sunday, Aug 19",boxscore,BAL,@,TOR,L-wo,2,3,10,57-65,4,16.0,Downs,Bradford,,2:32,D,38132,.02,-,
123,"Tuesday, Aug 21",boxscore,BAL,,TEX,W,6,2,,58-65,4,16.5,Bédard,Padilla,,2:32,N,18926,.01,+,
124,"Wednesday, Aug 22 (1)",boxscore,BAL,,TEX,L,3,30,,58-66,4,17.0,Gabbard,Cabrera,Littleton,3:21,N,,.01,-,2007-08-20 (Rain)
125,"Wednesday, Aug 22 (2)",boxscore,BAL,,TEX,L,7,9,,58-67,4,17.0,Benoit,Hoey,Wilson,3:28,N,21828,.01,--,
126,"Thursday, Aug 23",boxscore,BAL,,MIN,L,2,5,,58-68,4,17.5,Bonser,Trachsel,Guerrier,2:51,N,19389,.00,---,
127,"Friday, Aug 24",boxscore,BAL,,MIN,L,4,7,,58-69,4,19.0,Santana,Hoey,Nathan,2:48,N,29742,.00,----,
128,"Saturday, Aug 25",boxscore,BAL,,MIN,L,1,8,,58-70,4,20.0,Garza,Liz,,3:01,N,28700,.00,-----,
129,"Sunday, Aug 26",boxscore,BAL,,MIN,L,3,11,,58-71,4,21.0,Baker,Bédard,,3:02,D,30876,.00,------,
130,"Tuesday, Aug 28",boxscore,BAL,,TBD,L,8,15,,58-72,4,21.0,Dohmann,Hoey,,3:35,N,17781,.00,-------,
131,"Wednesday, Aug 29",boxscore,BAL,,TBD,L,4,5,12,58-73,4,21.0,Balfour,Bell,Reyes,4:09,N,16944,.00,--------,
132,"Thursday, Aug 30",boxscore,BAL,,TBD,L,6,8,,58-74,4,21.0,Kazmir,Guthrie,Reyes,3:09,N,17546,.00,---------,
133,"Friday, Aug 31",boxscore,BAL,@,BOS,W,9,8,,59-74,4,20.0,Birkins,Tavarez,Báez,3:50,N,36810,.00,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
134,"Saturday, Sep 1",boxscore,BAL,@,BOS,L,0,10,,59-75,4,21.0,Buchholz,Olson,,3:02,N,36819,.00,-,
135,"Sunday, Sep 2",boxscore,BAL,@,BOS,L,2,3,,59-76,4,22.0,Lester,Cabrera,Papelbon,2:35,D,36340,.00,--,
136,"Monday, Sep 3",boxscore,BAL,@,TBD,L,7,9,,59-77,4,23.0,Shields,Hoey,,2:49,N,10350,.00,---,
137,"Tuesday, Sep 4",boxscore,BAL,@,TBD,W,8,4,,60-77,4,23.0,Bradford,Wheeler,,3:03,N,9112,.00,+,
138,"Wednesday, Sep 5",boxscore,BAL,@,TBD,L,2,17,,60-78,4,23.0,Sonnanstine,Liz,,2:54,N,9856,.00,-,
139,"Thursday, Sep 6",boxscore,BAL,,BOS,L,6,7,,60-79,4,24.0,Buchholz,Báez,Papelbon,3:14,N,27472,.00,--,
140,"Friday, Sep 7",boxscore,BAL,,BOS,L,0,4,,60-80,4,25.0,Lester,Cabrera,,3:12,N,34091,.00,---,
141,"Saturday, Sep 8",boxscore,BAL,,BOS,W,11,5,,61-80,4,24.0,Leicester,Matsuzaka,,3:03,N,48043,.00,+,
142,"Sunday, Sep 9",boxscore,BAL,,BOS,L,2,3,,61-81,4,25.0,Beckett,Bradford,Papelbon,3:20,D,39234,.00,-,
143,"Tuesday, Sep 11",boxscore,BAL,,LAA,L,5,10,,61-82,4,25.5,Saunders,Santos,,3:26,N,15371,.00,--,
144,"Wednesday, Sep 12",boxscore,BAL,,LAA,L,6,18,,61-83,4,26.5,Escobar,Cabrera,,3:35,N,15136,.00,---,
145,"Thursday, Sep 13",boxscore,BAL,,LAA,W,3,0,,62-83,4,26.0,Leicester,Lackey,Walker,2:16,N,16359,.00,+,
146,"Friday, Sep 14",boxscore,BAL,@,TOR,W,6,2,,63-83,4,25.0,Burres,Litsch,,2:35,N,31106,.00,++,
147,"Saturday, Sep 15",boxscore,BAL,@,TOR,L,3,8,,63-84,4,26.0,Halladay,Birkins,,2:50,D,37441,.00,-,
148,"Sunday, Sep 16",boxscore,BAL,@,TOR,W,8,6,12,64-84,4,25.0,Bell,Frasor,Cabrera,4:25,D,38934,.00,+,
149,"Monday, Sep 17",boxscore,BAL,@,NYY,L,5,8,,64-85,4,25.0,Hughes,Cabrera,Rivera,3:54,N,52548,.00,-,
150,"Tuesday, Sep 18",boxscore,BAL,@,NYY,L,0,12,,64-86,4,25.0,Mussina,Leicester,,3:01,N,52685,.00,--,
151,"Wednesday, Sep 19",boxscore,BAL,@,NYY,L,1,2,,64-87,4,25.0,Pettitte,Burres,Rivera,2:56,N,53857,.00,---,
152,"Thursday, Sep 20",boxscore,BAL,@,TEX,W,6,3,10,65-87,4,24.5,Walker,Rheinecker,,3:25,N,20136,.00,+,
153,"Friday, Sep 21",boxscore,BAL,@,TEX,L,2,3,,65-88,4,25.5,Mendoza,Santos,Benoit,2:37,N,30603,.00,-,
154,"Saturday, Sep 22",boxscore,BAL,@,TEX,W,11,9,,66-88,4,25.5,Hoey,Littleton,Walker,3:51,N,40148,.00,+,
155,"Sunday, Sep 23",boxscore,BAL,@,TEX,L,0,3,,66-89,4,25.5,Millwood,Leicester,Wilson,2:29,D,37812,.00,-,
156,"Monday, Sep 24",boxscore,BAL,,KCR,W,3,2,,67-89,4,25.0,Walker,Meche,Bradford,2:35,N,15769,.00,+,2007-04-15 (Rain)
157,"Tuesday, Sep 25",boxscore,BAL,,TOR,L,4,11,,67-90,4,26.0,Burnett,Burres,,3:14,N,15867,.00,-,
158,"Wednesday, Sep 26",boxscore,BAL,,TOR,L,5,8,,67-91,4,27.0,Halladay,Zambrano,Accardo,2:54,N,15424,.00,--,
159,"Thursday, Sep 27",boxscore,BAL,,TOR,W,8,5,,68-91,4,26.0,Hoey,Tallet,Walker,2:41,N,15817,.00,+,
160,"Friday, Sep 28",boxscore,BAL,,NYY,W-wo,10,9,10,69-91,4,26.0,Bradford,Ramirez,,3:49,N,38113,.00,++,
161,"Saturday, Sep 29",boxscore,BAL,,NYY,L,10,11,,69-92,4,27.0,Pettitte,Cabrera,Veras,3:10,N,47616,.00,-,
162,"Sunday, Sep 30",boxscore,BAL,,NYY,L,4,10,,69-93,4,27.0,Wright,Burres,,3:26,D,43589,.00,--,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
