Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
21,"Tuesday, Apr 28",boxscore,TOR,@,BOS,W,11,8,,10-11,4,3.0,Estrada,Buchholz,Cecil,4:01,N,33920,.97,+,
22,"Wednesday, Apr 29",boxscore,TOR,@,BOS,L,1,4,,10-12,5,3.0,Porcello,Dickey,Uehara,2:43,N,34220,1.02,-,
23,"Thursday, Apr 30",boxscore,TOR,@,CLE,W,5,1,,11-12,5,2.5,Francis,House,,2:46,N,9798,.84,+,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
24,"Friday, May 1",boxscore,TOR,@,CLE,L,4,9,,11-13,5,3.5,Carrasco,Buehrle,,2:37,N,15088,.88,-,
25,"Saturday, May 2",boxscore,TOR,@,CLE,W,11,4,,12-13,5,3.5,Sanchez,Kluber,,3:23,D,18008,.85,+,
26,"Sunday, May 3",boxscore,TOR,@,CLE,L,7,10,,12-14,5,4.5,Rzepczynski,Francis,,3:06,D,16128,.89,-,
27,"Monday, May 4",boxscore,TOR,,NYY,W,3,1,,13-14,4,3.5,Dickey,Martin,Cecil,2:18,N,19217,1.02,+,
28,"Tuesday, May 5",boxscore,TOR,,NYY,L,3,6,,13-15,5,4.5,Pineda,Estrada,Miller,2:54,N,21519,1.05,-,
29,"Wednesday, May 6",boxscore,TOR,,NYY,W,5,1,,14-15,3,3.5,Buehrle,Sabathia,,2:30,N,21312,1.01,+,
30,"Friday, May 8",boxscore,TOR,,BOS,W,7,0,,15-15,3,4.0,Sanchez,Miley,,2:41,N,30430,.98,++,
31,"Saturday, May 9",boxscore,TOR,,BOS,W,7,1,,16-15,3,3.0,Hutchison,Kelly,,3:12,D,42917,1.05,+++,
32,"Sunday, May 10",boxscore,TOR,,BOS,L,3,6,,16-16,3,4.0,Buchholz,Dickey,Uehara,2:38,D,42419,1.07,-,
33,"Monday, May 11",boxscore,TOR,@,BAL,L,2,5,,16-17,3,5.0,Jiménez,Estrada,Britton,2:43,N,20468,1.03,--,
34,"Tuesday, May 12",boxscore,TOR,@,BAL,W,10,2,,17-17,3,4.0,Buehrle,Tillman,,2:37,N,17319,.97,+,
35,"Wednesday, May 13",boxscore,TOR,@,BAL,L,1,6,,17-18,3,4.0,González,Sanchez,O'Day,2:39,N,24654,1.09,-,
36,"Thursday, May 14",boxscore,TOR,@,HOU,L,4,6,,17-19,4,4.0,Fields,Loup,Qualls,2:48,N,15777,.89,--,
37,"Friday, May 15",boxscore,TOR,@,HOU,L,4,8,,17-20,4,4.0,Keuchel,Dickey,,2:29,N,21653,.89,---,
38,"Saturday, May 16",boxscore,TOR,@,HOU,L,5,6,,17-21,4,5.0,Feldman,Francis,Gregerson,3:08,N,27102,.87,----,
39,"Sunday, May 17",boxscore,TOR,@,HOU,L,2,4,,17-22,5,5.0,McHugh,Buehrle,Gregerson,2:22,D,25307,.80,-----,
40,"Monday, May 18",boxscore,TOR,,LAA,W,10,6,,18-22,5,4.5,Osuna,Morin,,3:28,D,29306,.74,+,
41,"Tuesday, May 19",boxscore,TOR,,LAA,L,2,3,,18-23,5,4.5,Santiago,Sanchez,Street,2:32,N,15062,.77,-,
42,"Wednesday, May 20",boxscore,TOR,,LAA,L,3,4,,18-24,5,4.5,Weaver,Hutchison,Street,2:36,N,16402,.71,--,
43,"Thursday, May 21",boxscore,TOR,,LAA,W,8,4,,19-24,5,4.5,Dickey,Shoemaker,,2:22,N,19014,.67,+,
44,"Friday, May 22",boxscore,TOR,,SEA,L,3,4,,19-25,5,5.5,Hernández,Estrada,Rodney,2:30,N,21195,.72,-,
45,"Saturday, May 23",boxscore,TOR,,SEA,L,2,3,,19-26,5,5.5,Paxton,Buehrle,Rodney,2:25,D,33086,.63,--,
46,"Sunday, May 24",boxscore,TOR,,SEA,W,8,2,,20-26,5,4.5,Sanchez,Walker,,2:50,D,37929,.60,+,
47,"Monday, May 25",boxscore,TOR,,CHW,W,6,0,,21-26,5,3.5,Hutchison,Noesí,,2:10,N,15168,.70,++,
48,"Tuesday, May 26",boxscore,TOR,,CHW,W-wo,10,9,,22-26,4,3.0,Delabar,Robertson,,3:12,N,17276,.74,+++,
49,"Wednesday, May 27",boxscore,TOR,,CHW,L,3,5,10,22-27,4,4.0,Robertson,Osuna,,3:31,D,15463,.78,-,
50,"Friday, May 29",boxscore,TOR,@,MIN,W,6,4,,23-27,4,2.5,Buehrle,Perkins,,2:15,N,24509,.78,+,
51,"Saturday, May 30",boxscore,TOR,@,MIN,L,2,3,,23-28,4,3.5,Pressly,Loup,Boyer,2:41,D,32076,.88,-,
52,"Sunday, May 31",boxscore,TOR,@,MIN,L,5,6,,23-29,4,3.5,Pressly,Osuna,Perkins,3:08,D,33829,.81,--,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
53,"Tuesday, Jun 2 (1)",boxscore,TOR,@,WSN,L,0,2,,23-30,4,4.5,Zimmermann,Dickey,Storen,2:17,D,23192,.71,---,2015-06-01 (Rain)
54,"Tuesday, Jun 2 (2)",boxscore,TOR,@,WSN,W,7,3,,24-30,4,4.5,Estrada,Scherzer,,3:04,N,25765,.68,+,
55,"Wednesday, Jun 3",boxscore,TOR,@,WSN,W,8,0,,25-30,3,4.5,Buehrle,Jordan,,2:13,N,33654,.73,++,
56,"Friday, Jun 5",boxscore,TOR,,HOU,W,6,2,,26-30,3,4.5,Sanchez,Hernández,,2:35,N,22971,.75,+++,
57,"Saturday, Jun 6",boxscore,TOR,,HOU,W,7,2,,27-30,3,4.5,Hutchison,Oberholtzer,,3:16,D,31809,.81,++++,
58,"Sunday, Jun 7",boxscore,TOR,,HOU,W-wo,7,6,,28-30,3,4.5,Hendriks,Gregerson,,3:06,D,35571,.90,+++++,
59,"Monday, Jun 8",boxscore,TOR,,MIA,W,11,3,,29-30,3,4.0,Estrada,Hand,,2:47,N,17582,.87,++++++,
60,"Tuesday, Jun 9",boxscore,TOR,,MIA,W-wo,4,3,,30-30,3,4.0,Hendriks,Ramos,,2:16,N,20558,.91,+++++++,
61,"Wednesday, Jun 10",boxscore,TOR,,MIA,W,7,2,,31-30,3,3.0,Copeland,Koehler,,2:08,D,44106,1.04,++++++++,
62,"Friday, Jun 12",boxscore,TOR,@,BOS,W,13,10,,32-30,3,2.0,Delabar,Tazawa,Cecil,3:24,N,37575,1.15,+++++++++,
63,"Saturday, Jun 13",boxscore,TOR,@,BOS,W,5,4,11,33-30,3,1.0,Loup,Barnes,Cecil,3:26,D,37158,1.25,++++++++++,
64,"Sunday, Jun 14",boxscore,TOR,@,BOS,W,13,5,,34-30,3,1.0,Estrada,Rodriguez,,3:12,D,36296,1.30,+++++++++++,
65,"Monday, Jun 15",boxscore,TOR,@,NYM,L-wo,3,4,11,34-31,3,2.0,Robles,Cecil,,3:26,N,22172,1.27,-,
66,"Tuesday, Jun 16",boxscore,TOR,@,NYM,L,2,3,,34-32,3,2.0,Harvey,Copeland,Parnell,2:35,N,24522,1.17,--,
67,"Wednesday, Jun 17",boxscore,TOR,,NYM,W,8,0,,35-32,3,2.0,Hutchison,Niese,,2:33,N,28906,1.19,+,
68,"Thursday, Jun 18",boxscore,TOR,,NYM,W,7,1,,36-32,3,2.0,Dickey,Colón,,2:34,N,27588,1.25,++,
69,"Friday, Jun 19",boxscore,TOR,,BAL,W,5,4,,37-32,3,2.0,Estrada,Wright,Cecil,3:07,N,32322,1.43,+++,
70,"Saturday, Jun 20",boxscore,TOR,,BAL,L,3,5,,37-33,3,3.0,O'Day,Loup,Britton,2:56,D,46018,1.42,-,
71,"Sunday, Jun 21",boxscore,TOR,,BAL,L,9,13,,37-34,3,3.0,O'Day,Cecil,,3:44,D,46092,1.29,--,
72,"Monday, Jun 22",boxscore,TOR,@,TBR,W,8,5,,38-34,3,2.0,Hutchison,Andriese,Osuna,3:28,N,10324,1.40,+,
73,"Tuesday, Jun 23",boxscore,TOR,@,TBR,L,3,4,,38-35,4,3.0,Archer,Dickey,Boxberger,2:14,N,11474,1.54,-,
74,"Wednesday, Jun 24",boxscore,TOR,@,TBR,W,1,0,12,39-35,3,2.0,Cecil,Gomes,Delabar,3:39,D,18469,1.39,+,
75,"Friday, Jun 26",boxscore,TOR,,TEX,W,12,2,,40-35,3,1.0,Buehrle,Martinez,,2:26,N,25821,1.35,++,
76,"Saturday, Jun 27",boxscore,TOR,,TEX,L,0,4,,40-36,4,2.0,Gallardo,Boyd,,2:24,D,37167,1.41,-,
77,"Sunday, Jun 28",boxscore,TOR,,TEX,W,3,2,,41-36,4,1.0,Hutchison,González,Osuna,2:40,D,42376,1.27,+,
78,"Monday, Jun 29",boxscore,TOR,,BOS,L,1,3,,41-37,4,1.0,Buchholz,Dickey,Uehara,2:26,N,27107,1.35,-,
79,"Tuesday, Jun 30",boxscore,TOR,,BOS,L,3,4,,41-38,4,1.0,Rodriguez,Estrada,Uehara,3:04,N,28942,1.32,--,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
80,"Wednesday, Jul 1",boxscore,TOR,,BOS,W,11,2,,42-38,3,1.0,Buehrle,Porcello,,2:19,D,45392,1.34,+,
81,"Thursday, Jul 2",boxscore,TOR,,BOS,L,6,12,,42-39,3,1.0,Miley,Boyd,,3:34,N,29758,1.36,-,
82,"Friday, Jul 3",boxscore,TOR,@,DET,L,6,8,,42-40,3,2.0,Sánchez,Hutchison,Soria,3:01,N,39367,1.32,--,
83,"Saturday, Jul 4",boxscore,TOR,@,DET,L,3,8,,42-41,3,3.0,Price,Dickey,,3:10,D,37214,1.26,---,
84,"Sunday, Jul 5",boxscore,TOR,@,DET,W,10,5,,43-41,3,2.0,Estrada,Verlander,Osuna,3:17,D,35102,1.20,+,
85,"Monday, Jul 6",boxscore,TOR,@,CHW,L,2,4,,43-42,4,2.5,Sale,Buehrle,,1:54,N,24593,1.26,-,
86,"Tuesday, Jul 7",boxscore,TOR,@,CHW,W,2,1,,44-42,2,1.5,Doubront,Quintana,Osuna,2:33,N,17028,1.20,+,
87,"Wednesday, Jul 8",boxscore,TOR,@,CHW,L-wo,6,7,11,44-43,2,2.5,Putnam,Osuna,,3:51,N,17032,1.31,-,
88,"Thursday, Jul 9",boxscore,TOR,@,CHW,L,0,2,,44-44,3,3.5,Samardzija,Dickey,,2:15,D,23298,1.29,--,
89,"Friday, Jul 10",boxscore,TOR,@,KCR,L,0,3,,44-45,3,4.5,Duffy,Estrada,Holland,2:55,N,31558,1.18,---,
90,"Saturday, Jul 11",boxscore,TOR,@,KCR,W,6,2,,45-45,3,3.5,Buehrle,Young,,2:42,D,30790,1.07,+,
91,"Sunday, Jul 12",boxscore,TOR,@,KCR,L,10,11,,45-46,4,4.5,Davis,Schultz,Holland,3:23,D,31962,1.24,-,
92,"Friday, Jul 17",boxscore,TOR,,TBR,W,6,2,,46-46,2,4.5,Hutchison,Odorizzi,,2:35,N,32908,1.22,+,
93,"Saturday, Jul 18",boxscore,TOR,,TBR,L,2,3,,46-47,4,4.5,Jepsen,Tepera,McGee,2:38,D,41583,1.32,-,
94,"Sunday, Jul 19",boxscore,TOR,,TBR,W,4,0,,47-47,3,4.5,Estrada,Archer,,2:30,D,41683,1.22,+,
95,"Tuesday, Jul 21",boxscore,TOR,@,OAK,W,7,1,,48-47,2,4.5,Buehrle,Graveman,,2:38,N,19364,1.11,++,
96,"Wednesday, Jul 22",boxscore,TOR,@,OAK,L-wo,3,4,10,48-48,2,5.5,Rodriguez,Osuna,,3:49,N,18827,1.26,-,
97,"Thursday, Jul 23",boxscore,TOR,@,OAK,W,5,2,,49-48,2,5.5,Dickey,Otero,Schultz,2:34,D,19045,1.17,+,
98,"Friday, Jul 24",boxscore,TOR,@,SEA,L,2,5,,49-49,2,5.5,Hernández,Estrada,Smith,2:49,N,43328,1.24,-,
99,"Saturday, Jul 25",boxscore,TOR,@,SEA,W,8,6,,50-49,2,5.5,Sanchez,Smith,Osuna,3:29,D,45027,1.22,+,
100,"Sunday, Jul 26",boxscore,TOR,@,SEA,L-wo,5,6,10,50-50,2,6.5,Beimel,Loup,,3:05,D,35159,1.28,-,
101,"Tuesday, Jul 28",boxscore,TOR,,PHI,L,2,3,,50-51,4,8.0,Morgan,Doubront,Giles,2:29,N,30516,1.03,--,
102,"Wednesday, Jul 29",boxscore,TOR,,PHI,W,8,2,,51-51,3,7.0,Dickey,Williams,,2:37,N,27060,.91,+,
103,"Thursday, Jul 30",boxscore,TOR,,KCR,W,5,2,,52-51,2,6.0,Estrada,Duffy,Osuna,2:33,N,30057,1.05,++,
104,"Friday, Jul 31",boxscore,TOR,,KCR,W-wo,7,6,11,53-51,2,6.0,Hendriks,Morales,,3:23,N,29389,1.20,+++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Saturday, Aug 1",boxscore,TOR,,KCR,L,6,7,,53-52,3,6.0,Ventura,Lowe,Holland,2:30,D,37932,1.28,-,
106,"Sunday, Aug 2",boxscore,TOR,,KCR,W,5,2,,54-52,2,6.0,Dickey,Volquez,Osuna,3:02,D,45736,1.20,+,
107,"Monday, Aug 3",boxscore,TOR,,MIN,W,5,1,,55-52,2,5.5,Price,Santana,,2:37,D,45766,1.40,++,
108,"Tuesday, Aug 4",boxscore,TOR,,MIN,W,3,1,,56-52,2,5.5,Estrada,Hughes,Osuna,2:36,N,26504,1.45,+++,
109,"Wednesday, Aug 5",boxscore,TOR,,MIN,W,9,7,,57-52,2,4.5,Hutchison,Duffey,Hawkins,3:06,N,27725,1.55,++++,
110,"Thursday, Aug 6",boxscore,TOR,,MIN,W,9,3,,58-52,2,4.5,Buehrle,Gibson,,2:39,N,34847,1.64,+++++,
111,"Friday, Aug 7",boxscore,TOR,@,NYY,W,2,1,10,59-52,2,3.5,Cecil,Pinder,Osuna,3:02,N,42839,2.04,++++++,
112,"Saturday, Aug 8",boxscore,TOR,@,NYY,W,6,0,,60-52,2,2.5,Price,Nova,,2:57,D,45255,2.23,+++++++,
113,"Sunday, Aug 9",boxscore,TOR,@,NYY,W,2,0,,61-52,2,1.5,Estrada,Tanaka,Osuna,2:59,D,42034,2.29,++++++++,
114,"Tuesday, Aug 11",boxscore,TOR,,OAK,W,4,2,,62-52,2,0.5,Hutchison,Graveman,Osuna,2:35,N,39381,1.80,+++++++++,
115,"Wednesday, Aug 12",boxscore,TOR,,OAK,W,10,3,,63-52,1,up 0.5,Dickey,Brooks,,2:39,N,44597,1.79,++++++++++,
116,"Thursday, Aug 13",boxscore,TOR,,OAK,W,4,2,,64-52,1,up 0.5,Buehrle,Chavez,Osuna,2:25,D,46902,1.72,+++++++++++,
117,"Friday, Aug 14",boxscore,TOR,,NYY,L,3,4,,64-53,2,0.5,Nova,Sanchez,Miller,3:14,N,46689,2.42,-,
118,"Saturday, Aug 15",boxscore,TOR,,NYY,L,1,4,,64-54,2,1.5,Tanaka,Estrada,,2:57,D,46630,2.44,--,
119,"Sunday, Aug 16",boxscore,TOR,,NYY,W,3,1,,65-54,2,0.5,Hutchison,Severino,Osuna,2:41,D,46792,2.45,+,
120,"Tuesday, Aug 18",boxscore,TOR,@,PHI,W,8,5,,66-54,2,1.0,Hendriks,Gómez,Osuna,3:10,N,26547,1.78,++,
121,"Wednesday, Aug 19",boxscore,TOR,@,PHI,L,4,7,,66-55,2,2.0,Morgan,Buehrle,Giles,2:24,N,26246,1.71,-,
122,"Friday, Aug 21",boxscore,TOR,@,LAA,W,9,2,,67-55,2,0.5,Price,Santiago,,3:07,N,41110,1.85,+,
123,"Saturday, Aug 22",boxscore,TOR,@,LAA,W,15,3,,68-55,2,0.5,Estrada,Heaney,,3:16,N,42578,1.92,++,
124,"Sunday, Aug 23",boxscore,TOR,@,LAA,W,12,5,,69-55,1,up 0.5,Dickey,Richards,,3:03,D,37060,1.82,+++,
125,"Tuesday, Aug 25",boxscore,TOR,@,TEX,W,6,5,,70-55,1,up 1.0,Hawkins,Tolleson,Osuna,3:02,N,22227,1.68,++++,
126,"Wednesday, Aug 26",boxscore,TOR,@,TEX,W,12,4,,71-55,1,up 2.0,Price,Lewis,,3:19,N,20572,1.49,+++++,
127,"Thursday, Aug 27",boxscore,TOR,@,TEX,L,1,4,,71-56,1,up 1.5,Gallardo,Estrada,Tolleson,3:40,D,17884,1.32,-,
128,"Friday, Aug 28",boxscore,TOR,,DET,W,5,3,,72-56,1,up 1.5,Dickey,Boyd,Osuna,2:25,N,46518,1.41,+,
129,"Saturday, Aug 29",boxscore,TOR,,DET,W,15,1,,73-56,1,up 1.5,Hutchison,Farmer,,3:25,D,46444,1.27,++,
130,"Sunday, Aug 30",boxscore,TOR,,DET,W,9,2,,74-56,1,up 1.5,Buehrle,Simon,,2:38,D,46625,1.22,+++,
131,"Monday, Aug 31",boxscore,TOR,,CLE,L,2,4,,74-57,1,up 1.5,Salazar,Price,Allen,2:56,N,46643,1.18,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
132,"Tuesday, Sep 1",boxscore,TOR,,CLE,W-wo,5,3,10,75-57,1,up 1.5,Lowe,Shaw,,3:06,N,41356,1.30,+,
133,"Wednesday, Sep 2",boxscore,TOR,,CLE,W,5,1,,76-57,1,up 1.5,Dickey,Bauer,,2:34,N,46538,1.26,++,
134,"Friday, Sep 4",boxscore,TOR,,BAL,L,2,10,,76-58,1,up 0.5,Jiménez,Hutchison,,2:56,N,46201,1.23,-,
135,"Saturday, Sep 5",boxscore,TOR,,BAL,W,5,1,,77-58,1,up 1.5,Price,Wright,,2:42,D,46373,1.31,+,
136,"Sunday, Sep 6",boxscore,TOR,,BAL,W,10,4,,78-58,1,up 1.5,Estrada,Tillman,,3:22,D,46136,1.25,++,
137,"Monday, Sep 7",boxscore,TOR,@,BOS,L,4,11,,78-59,1,up 0.5,Porcello,Buehrle,,2:48,D,33659,1.16,-,
138,"Tuesday, Sep 8",boxscore,TOR,@,BOS,W,5,1,10,79-59,1,up 1.5,Sanchez,Ogando,,3:23,N,33432,1.26,+,
139,"Wednesday, Sep 9",boxscore,TOR,@,BOS,L,4,10,,79-60,1,up 1.5,Kelly,Hutchison,,3:31,N,34464,1.13,-,
140,"Friday, Sep 11",boxscore,TOR,@,NYY,W,11,5,,80-60,1,up 2.5,Price,Severino,,3:39,N,40220,2.33,+,
141,"Saturday, Sep 12 (1)",boxscore,TOR,@,NYY,W,9,5,11,81-60,1,up 4.5,Hendriks,Mitchell,Tepera,4:32,D,,2.00,++,2015-09-10 (Rain)
142,"Saturday, Sep 12 (2)",boxscore,TOR,@,NYY,W,10,7,,82-60,1,up 4.5,Stroman,Nova,Lowe,3:31,N,46278,1.58,+++,
143,"Sunday, Sep 13",boxscore,TOR,@,NYY,L,0,5,,82-61,1,up 3.5,Tanaka,Dickey,,2:40,D,39127,1.10,-,
144,"Tuesday, Sep 15",boxscore,TOR,@,ATL,L-wo,2,3,,82-62,1,up 3.0,Vizcaíno,Sanchez,,2:45,N,16399,.96,--,
145,"Wednesday, Sep 16",boxscore,TOR,@,ATL,W,9,1,,83-62,1,up 3.0,Price,Miller,,3:08,N,15178,.95,+,
146,"Thursday, Sep 17",boxscore,TOR,@,ATL,W,5,0,,84-62,1,up 3.5,Estrada,Wisler,,2:36,N,19367,.96,++,
147,"Friday, Sep 18",boxscore,TOR,,BOS,W,6,1,,85-62,1,up 4.5,Stroman,Porcello,,2:32,N,47126,.84,+++,
148,"Saturday, Sep 19",boxscore,TOR,,BOS,L,6,7,,85-63,1,up 3.5,Layne,Osuna,Ross,3:08,D,47415,.61,-,
149,"Sunday, Sep 20",boxscore,TOR,,BOS,L,3,4,,85-64,1,up 2.5,Hill,Cecil,Ross,2:51,D,46743,.85,--,
150,"Monday, Sep 21",boxscore,TOR,,NYY,W,4,2,,86-64,1,up 3.5,Price,Warren,Osuna,3:15,N,47648,2.25,+,
151,"Tuesday, Sep 22",boxscore,TOR,,NYY,L,4,6,10,86-65,1,up 2.5,Miller,Lowe,,3:39,N,47992,1.68,-,
152,"Wednesday, Sep 23",boxscore,TOR,,NYY,W,4,0,,87-65,1,up 3.5,Stroman,Nova,,2:52,N,48056,2.53,+,
153,"Friday, Sep 25",boxscore,TOR,,TBR,W,5,3,,88-65,1,up 4.0,Dickey,Odorizzi,Osuna,2:44,N,47696,1.02,++,
154,"Saturday, Sep 26",boxscore,TOR,,TBR,W,10,8,,89-65,1,up 4.0,Price,Archer,Osuna,3:17,D,47094,.58,+++,
155,"Sunday, Sep 27",boxscore,TOR,,TBR,W-wo,5,4,,90-65,1,up 4.0,Cecil,Geltz,,2:55,D,47287,.52,++++,
156,"Monday, Sep 28",boxscore,TOR,@,BAL,W,4,3,,91-65,1,up 5.0,Cecil,Brach,Osuna,2:36,N,19093,.40,+++++,
157,"Wednesday, Sep 30 (1)",boxscore,TOR,@,BAL,W,15,2,,92-65,1,up 6.0,Stroman,González,,3:17,D,,.07,++++++,2015-09-29 (Rain)
158,"Wednesday, Sep 30 (2)",boxscore,TOR,@,BAL,L,1,8,,92-66,1,up 6.0,Gausman,Tepera,,2:23,N,26330,.04,-,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
159,"Thursday, Oct 1",boxscore,TOR,@,BAL,L,4,6,,92-67,1,up 5.0,McFarland,Hutchison,Britton,3:12,D,18257,.03,--,
160,"Friday, Oct 2",boxscore,TOR,@,TBR,W,8,4,,93-67,1,up 5.5,Buehrle,Romero,,3:07,N,13668,.18,+,
161,"Saturday, Oct 3",boxscore,TOR,@,TBR,L-wo,3,4,,93-68,1,up 6.0,Colomé,Osuna,,3:00,N,21963,.14,-,
162,"Sunday, Oct 4",boxscore,TOR,@,TBR,L,3,12,,93-69,1,up 6.0,Moore,Buehrle,,3:09,D,15815,.23,--,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
