Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
42,"Sunday, Sep 6",boxscore,BOS,,TOR,L,8,10,,14-28,5,14.5,Hatch,Hall,Dolis,4:23,D,,.02,-,
43,"Tuesday, Sep 8 (1)",boxscore,BOS,@,PHI,L-wo,5,6,7,14-29,5,13.5,Neris,Barnes,,2:49,D,,.02,--,
44,"Tuesday, Sep 8 (2)",boxscore,BOS,@,PHI,W,5,2,7,15-29,5,13.5,Mazza,Phelps,Walden,2:36,N,,.01,+,2020-09-09 (Schedule change (to give both teams an off day); (Game 2))
45,"Thursday, Sep 10",boxscore,BOS,@,TBR,W,4,3,,16-29,5,12.5,Weber,Fairbanks,Barnes,3:22,N,,.01,++,
46,"Friday, Sep 11",boxscore,BOS,@,TBR,L,1,11,,16-30,5,13.5,Snell,Hall,,3:37,N,,.02,-,
47,"Saturday, Sep 12",boxscore,BOS,@,TBR,L,4,5,,16-31,5,14.5,Glasnow,Walden,Castillo,2:37,N,,.00,--,
48,"Sunday, Sep 13",boxscore,BOS,@,TBR,W,6,3,,17-31,5,13.5,Pérez,Fairbanks,Barnes,3:11,D,,.00,+,
49,"Tuesday, Sep 15",boxscore,BOS,@,MIA,W,2,0,,18-31,5,13.5,Houck,Alcántara,Barnes,3:05,N,,.00,++,
50,"Wednesday, Sep 16",boxscore,BOS,@,MIA,L,4,8,,18-32,5,13.5,García,Kickham,,3:35,N,,.00,-,
51,"Thursday, Sep 17",boxscore,BOS,@,MIA,W,5,3,,19-32,5,14.0,Eovaldi,Ureña,Barnes,3:09,D,,.00,+,2020-09-14 (Covid)
52,"Friday, Sep 18",boxscore,BOS,,NYY,L,5,6,12,19-33,5,15.0,Loáisiga,Weber,,4:55,N,,.00,-,
53,"Saturday, Sep 19",boxscore,BOS,,NYY,L,0,8,,19-34,5,16.0,Happ,Mazza,,2:59,N,,.00,--,
54,"Sunday, Sep 20",boxscore,BOS,,NYY,W,10,2,,20-34,5,15.0,Houck,García,,3:22,D,,.00,+,
55,"Tuesday, Sep 22",boxscore,BOS,,BAL,W,8,3,,21-34,5,14.5,Pivetta,Akin,Barnes,3:31,N,,.00,++,
56,"Wednesday, Sep 23",boxscore,BOS,,BAL,W,9,1,,22-34,5,14.5,Eovaldi,Kremer,,3:04,N,,.00,+++,
57,"Thursday, Sep 24",boxscore,BOS,,BAL,L,1,13,,22-35,5,15.0,Cobb,Pérez,,3:14,N,,.00,-,
58,"Friday, Sep 25",boxscore,BOS,@,ATL,L-wo,7,8,11,22-36,5,16.0,Greene,Springs,,3:59,N,,.00,--,
59,"Saturday, Sep 26",boxscore,BOS,@,ATL,W,8,2,,23-36,5,16.0,Houck,Davidson,,3:22,N,,.00,+,
60,"Sunday, Sep 27",boxscore,BOS,@,ATL,W,9,1,,24-36,5,16.0,Pivetta,Smith,,3:23,D,,.00,++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
