Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
77,"Friday, Jun 29",boxscore,TOR,,LAA,W,7,5,,39-38,5,7.5,Cordero,Walden,Janssen,3:12,N,24538,.87,+,
78,"Saturday, Jun 30",boxscore,TOR,,LAA,W,11,2,,40-38,5,7.5,Álvarez,Richards,,2:44,D,29287,.93,++,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
79,"Sunday, Jul 1",boxscore,TOR,,LAA,L,6,10,,40-39,5,8.5,Isringhausen,Cordero,,3:29,D,34853,1.04,-,
80,"Monday, Jul 2",boxscore,TOR,,KCR,L,3,11,,40-40,5,8.5,Teaford,Romero,,2:36,N,17127,.83,--,
81,"Tuesday, Jul 3",boxscore,TOR,,KCR,W,6,3,,41-40,5,7.5,Cecil,Mazzaro,Janssen,2:30,N,15516,.79,+,
82,"Wednesday, Jul 4",boxscore,TOR,,KCR,W,4,1,,42-40,4,7.5,Villanueva,Mendoza,Janssen,2:45,N,17831,.86,++,
83,"Thursday, Jul 5",boxscore,TOR,,KCR,L,6,9,,42-41,5,8.0,Hochevar,Álvarez,Broxton,3:16,N,20598,.85,-,
84,"Friday, Jul 6",boxscore,TOR,@,CHW,L,2,4,,42-42,5,9.0,Peavy,Laffey,Reed,2:31,N,27129,.88,--,
85,"Saturday, Jul 7",boxscore,TOR,@,CHW,L,0,2,,42-43,5,9.5,Floyd,Romero,Thornton,2:25,D,25399,.82,---,
86,"Sunday, Jul 8",boxscore,TOR,@,CHW,W,11,9,,43-43,4,9.5,Frasor,Axelrod,Janssen,3:48,D,27190,.73,+,
87,"Friday, Jul 13",boxscore,TOR,,CLE,L,0,1,,43-44,5,10.5,Masterson,Romero,Perez,2:40,N,32308,.76,-,
88,"Saturday, Jul 14",boxscore,TOR,,CLE,W,11,9,,44-44,4,10.5,Laffey,Jiménez,Janssen,3:15,D,32517,.67,+,
89,"Sunday, Jul 15",boxscore,TOR,,CLE,W,3,0,,45-44,4,9.5,Villanueva,Lowe,Oliver,2:42,D,26407,.69,++,
90,"Monday, Jul 16",boxscore,TOR,@,NYY,L,3,6,,45-45,5,10.5,Robertson,Loup,Soriano,3:04,N,42819,.90,-,
91,"Tuesday, Jul 17",boxscore,TOR,@,NYY,L,1,6,,45-46,5,11.5,Sabathia,Cecil,Soriano,3:08,N,44975,.82,--,
92,"Wednesday, Jul 18",boxscore,TOR,@,NYY,L,0,6,7,45-47,5,12.5,Kuroda,Romero,,2:12,D,45986,.71,---,
93,"Friday, Jul 20",boxscore,TOR,@,BOS,W,6,1,,46-47,5,11.0,Laffey,Beckett,,3:01,N,38093,.57,+,
94,"Saturday, Jul 21",boxscore,TOR,@,BOS,W,7,3,,47-47,5,10.0,Villanueva,Cook,,3:04,N,38170,.63,++,
95,"Sunday, Jul 22",boxscore,TOR,@,BOS,W,15,7,,48-47,4,9.0,Álvarez,Lester,,3:28,D,37737,.79,+++,
96,"Tuesday, Jul 24",boxscore,TOR,,OAK,L,2,7,,48-48,4,9.5,Blackley,Cecil,,3:00,N,25686,.82,-,
97,"Wednesday, Jul 25",boxscore,TOR,,OAK,L,0,16,,48-49,4,10.5,Griffin,Romero,,3:12,N,23948,.75,--,
98,"Thursday, Jul 26",boxscore,TOR,,OAK,W,10,4,,49-49,4,10.0,Lyon,Milone,,2:38,D,39003,.63,+,
99,"Friday, Jul 27",boxscore,TOR,,DET,W,8,3,,50-49,4,10.0,Villanueva,Porcello,,2:52,N,33962,.66,++,
100,"Saturday, Jul 28",boxscore,TOR,,DET,W,5,1,,51-49,4,9.0,Álvarez,Sánchez,,2:34,D,41832,.78,+++,
101,"Sunday, Jul 29",boxscore,TOR,,DET,L,1,4,,51-50,4,9.0,Fister,Cecil,Valverde,2:33,D,35975,.86,-,
102,"Monday, Jul 30",boxscore,TOR,@,SEA,L,1,4,,51-51,5,9.0,Iwakuma,Romero,Luetge,2:45,N,22443,.77,--,
103,"Tuesday, Jul 31",boxscore,TOR,@,SEA,L,2,7,,51-52,5,9.0,Vargas,Laffey,,2:54,N,21434,.68,---,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
104,"Wednesday, Aug 1",boxscore,TOR,@,SEA,L,3,5,,51-53,5,10.0,Beavan,Villanueva,Wilhelmsen,2:21,N,22537,.60,----,
105,"Thursday, Aug 2",boxscore,TOR,@,OAK,L,1,4,,51-54,5,10.5,Colón,Álvarez,Cook,2:47,N,10823,.58,-----,
106,"Friday, Aug 3",boxscore,TOR,@,OAK,L-wo,4,5,15,51-55,5,11.5,Blackley,Loup,,4:47,N,30169,.51,------,
107,"Saturday, Aug 4",boxscore,TOR,@,OAK,W,3,1,11,52-55,5,10.5,Chavez,Blevins,Oliver,3:37,D,17121,.41,+,
108,"Sunday, Aug 5",boxscore,TOR,@,OAK,W,6,5,,53-55,5,10.5,Laffey,Milone,Janssen,2:57,D,18308,.53,++,
109,"Tuesday, Aug 7",boxscore,TOR,@,TBR,L,1,4,,53-56,5,10.0,Shields,Happ,Rodney,2:35,N,13823,.56,-,
110,"Wednesday, Aug 8",boxscore,TOR,@,TBR,L,2,3,,53-57,5,11.0,Cobb,Villanueva,Rodney,2:42,N,13441,.49,--,
111,"Thursday, Aug 9",boxscore,TOR,@,TBR,L,1,7,,53-58,5,12.0,Moore,Álvarez,,2:54,D,23462,.37,---,
112,"Friday, Aug 10",boxscore,TOR,,NYY,L,4,10,,53-59,5,13.0,García,Romero,,3:08,N,41610,.29,----,
113,"Saturday, Aug 11",boxscore,TOR,,NYY,L,2,5,,53-60,5,14.0,Nova,Laffey,Soriano,2:47,D,45582,.19,-----,
114,"Sunday, Aug 12",boxscore,TOR,,NYY,W,10,7,,54-60,5,13.0,Happ,Hughes,Janssen,2:49,D,43924,.13,+,
115,"Monday, Aug 13",boxscore,TOR,,CHW,W-wo,3,2,11,55-60,5,13.0,Delabar,Septimo,,3:05,N,16828,.16,++,
116,"Tuesday, Aug 14",boxscore,TOR,,CHW,L,2,3,,55-61,5,14.0,Quintana,Álvarez,Reed,2:31,N,18919,.18,-,
117,"Wednesday, Aug 15",boxscore,TOR,,CHW,L,5,9,,55-62,5,15.0,Floyd,Romero,,2:39,N,20119,.13,--,
118,"Thursday, Aug 16",boxscore,TOR,,CHW,L,2,7,,55-63,5,15.0,Liriano,Laffey,,2:34,N,19855,.09,---,
119,"Friday, Aug 17",boxscore,TOR,,TEX,W,3,2,,56-63,5,15.0,Happ,Darvish,Janssen,2:42,N,26816,.06,+,
120,"Saturday, Aug 18",boxscore,TOR,,TEX,L,1,2,,56-64,5,15.0,Kirkman,Villanueva,Nathan,2:47,D,30033,.07,-,
121,"Sunday, Aug 19",boxscore,TOR,,TEX,L,2,11,,56-65,5,16.0,Harrison,Álvarez,,2:34,D,35701,.05,--,
122,"Tuesday, Aug 21",boxscore,TOR,@,DET,L,3,5,,56-66,5,15.5,Scherzer,Romero,Valverde,2:56,N,39499,.03,---,
123,"Wednesday, Aug 22",boxscore,TOR,@,DET,L,2,3,,56-67,5,15.5,Sánchez,Laffey,Valverde,2:47,N,37225,.01,----,
124,"Thursday, Aug 23",boxscore,TOR,@,DET,L-wo,2,3,11,56-68,5,16.0,Benoit,Jenkins,,3:25,D,39910,.01,-----,
125,"Friday, Aug 24",boxscore,TOR,@,BAL,L,4,6,,56-69,5,17.0,Britton,Villanueva,Johnson,2:52,N,25754,.01,------,
126,"Saturday, Aug 25",boxscore,TOR,@,BAL,L,2,8,,56-70,5,17.0,Johnson,Morrow,,2:41,N,25082,.00,-------,
127,"Monday, Aug 27",boxscore,TOR,@,NYY,W,8,7,11,57-70,5,16.5,Oliver,Lowe,,3:44,N,42962,.00,+,
128,"Tuesday, Aug 28",boxscore,TOR,@,NYY,L,1,2,,57-71,5,17.5,Hughes,Romero,Soriano,2:28,N,42472,.00,-,
129,"Wednesday, Aug 29",boxscore,TOR,@,NYY,W,8,5,,58-71,5,16.5,Happ,Sabathia,Janssen,3:37,D,46010,.00,+,
130,"Thursday, Aug 30",boxscore,TOR,,TBR,W,2,0,,59-71,5,16.0,Villanueva,Moore,Janssen,2:34,N,22711,.00,++,
131,"Friday, Aug 31",boxscore,TOR,,TBR,W,2,1,,60-71,5,15.0,Morrow,Hellickson,Janssen,2:28,N,20158,.00,+++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
132,"Saturday, Sep 1",boxscore,TOR,,TBR,L,4,5,,60-72,5,16.0,Davis,Álvarez,Rodney,3:14,D,20478,.00,-,
133,"Sunday, Sep 2",boxscore,TOR,,TBR,L,4,9,,60-73,5,16.0,Price,Romero,,2:58,D,18568,.00,--,
134,"Monday, Sep 3",boxscore,TOR,,BAL,L,0,4,,60-74,5,16.0,Saunders,Happ,,2:51,D,17220,.00,---,
135,"Tuesday, Sep 4",boxscore,TOR,,BAL,L,0,12,,60-75,5,16.0,Britton,Villanueva,,2:48,N,13556,.00,----,
136,"Wednesday, Sep 5",boxscore,TOR,,BAL,W,6,4,,61-75,5,16.0,Delabar,González,,2:46,N,14458,.00,+,
137,"Friday, Sep 7",boxscore,TOR,@,BOS,W,7,5,,62-75,4,15.5,Álvarez,Doubront,,3:08,N,37156,.00,++,
138,"Saturday, Sep 8",boxscore,TOR,@,BOS,W,9,2,,63-75,4,14.5,Lincoln,Matsuzaka,,2:55,N,37107,.00,+++,
139,"Sunday, Sep 9",boxscore,TOR,@,BOS,W,4,3,,64-75,4,14.5,Lyon,Buchholz,Janssen,3:03,D,37226,.00,++++,
140,"Tuesday, Sep 11",boxscore,TOR,,SEA,L,3,4,,64-76,4,14.5,Ramírez,Morrow,Wilhelmsen,2:48,N,12935,.00,-,
141,"Wednesday, Sep 12",boxscore,TOR,,SEA,L,2,3,,64-77,4,15.5,Millwood,Romero,Wilhelmsen,2:55,N,13519,.00,--,
142,"Thursday, Sep 13",boxscore,TOR,,SEA,W,8,3,,65-77,4,15.5,Álvarez,Hernández,,2:39,N,13756,.00,+,
143,"Friday, Sep 14",boxscore,TOR,,BOS,L,5,8,,65-78,4,15.5,Carpenter,Oliver,Bailey,3:42,N,21888,.00,-,
144,"Saturday, Sep 15",boxscore,TOR,,BOS,L,2,3,,65-79,4,16.5,Breslow,Delabar,Bailey,3:09,D,27325,.00,--,
145,"Sunday, Sep 16",boxscore,TOR,,BOS,W,5,0,,66-79,4,16.5,Lyon,Lester,,2:42,D,21698,.00,+,
146,"Wednesday, Sep 19 (1)",boxscore,TOR,@,NYY,L,2,4,,66-80,5,18.5,Pettitte,Álvarez,Soriano,2:41,D,39859,.00,-,2012-09-18 (Rain)
147,"Wednesday, Sep 19 (2)",boxscore,TOR,@,NYY,L,1,2,,66-81,5,18.5,Eppley,Delabar,Soriano,3:06,N,39997,.00,--,
148,"Thursday, Sep 20",boxscore,TOR,@,NYY,L,7,10,,66-82,5,19.5,Hughes,Laffey,Robertson,3:41,N,40511,.00,---,
149,"Friday, Sep 21",boxscore,TOR,@,TBR,L,1,12,,66-83,5,20.5,Shields,Villanueva,,2:56,N,14187,.00,----,
150,"Saturday, Sep 22",boxscore,TOR,@,TBR,L,5,11,,66-84,5,21.5,Badenhop,Morrow,,3:25,N,15699,.00,-----,
151,"Sunday, Sep 23",boxscore,TOR,@,TBR,L,0,3,,66-85,5,21.5,Hellickson,Jenkins,Rodney,3:00,D,18985,.00,------,
152,"Monday, Sep 24 (1)",boxscore,TOR,@,BAL,L,1,4,,66-86,5,22.0,Johnson,Álvarez,Johnson,2:43,D,,.00,-------,2012-08-26 (Rain)
153,"Monday, Sep 24 (2)",boxscore,TOR,@,BAL,W,9,5,,67-86,5,22.0,Romero,Chen,,3:15,N,31015,.00,+,
154,"Tuesday, Sep 25",boxscore,TOR,@,BAL,W,4,0,,68-86,5,21.0,Laffey,Saunders,,2:44,N,30205,.00,++,
155,"Wednesday, Sep 26",boxscore,TOR,@,BAL,L,2,12,,68-87,5,22.0,González,Villanueva,,2:47,N,26513,.00,-,
156,"Thursday, Sep 27",boxscore,TOR,,NYY,W,6,0,,69-87,4,21.0,Morrow,Nova,,2:36,N,23060,.00,+,
157,"Friday, Sep 28",boxscore,TOR,,NYY,L,4,11,,69-88,4,22.0,Kuroda,Jenkins,,3:43,N,25785,.00,-,
158,"Saturday, Sep 29",boxscore,TOR,,NYY,W,3,2,,70-88,4,21.0,Hill,Pettitte,Janssen,2:54,D,36139,.00,+,
159,"Sunday, Sep 30",boxscore,TOR,,NYY,L,6,9,,70-89,4,22.0,Logan,Oliver,,3:25,D,31418,.00,-,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
160,"Monday, Oct 1",boxscore,TOR,,MIN,W-wo,6,5,10,71-89,4,22.0,Lyon,Duensing,,3:14,N,12359,.00,+,
161,"Tuesday, Oct 2",boxscore,TOR,,MIN,W,4,3,,72-89,4,22.0,Jenkins,Swarzak,Janssen,2:33,N,13930,.00,++,
162,"Wednesday, Oct 3",boxscore,TOR,,MIN,W,2,1,,73-89,4,22.0,Morrow,Diamond,Lyon,2:21,N,19769,.00,+++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
