Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
15,"Tuesday, Apr 19",boxscore,TOR,@,BOS,W,4,3,,9-6,2,0.5,Halladay,Foulke,Batista,2:29,N,35598,1.28,+,
16,"Wednesday, Apr 20",boxscore,TOR,,NYY,L,2,11,,9-7,3,0.5,Pavano,Lilly,,2:40,N,22838,1.28,-,
17,"Thursday, Apr 21",boxscore,TOR,,NYY,L,3,4,,9-8,3,1.5,Mussina,Chacín,Rivera,3:17,N,23178,1.25,--,
18,"Friday, Apr 22",boxscore,TOR,,BAL,L,5,13,,9-9,3,1.5,Williams,Speier,,3:05,N,18095,1.24,---,
19,"Saturday, Apr 23",boxscore,TOR,,BAL,L,1,4,,9-10,3,2.5,Bédard,Bush,,2:49,D,20051,1.21,----,
20,"Sunday, Apr 24",boxscore,TOR,,BAL,L,1,7,,9-11,3,3.5,Ponson,Halladay,,2:22,D,20566,1.19,-----,
21,"Tuesday, Apr 26",boxscore,TOR,,TBD,W,7,5,,10-11,3,4.0,Lilly,Brazelton,Batista,2:40,N,16690,1.00,+,
22,"Wednesday, Apr 27",boxscore,TOR,,TBD,W,8,2,,11-11,3,3.5,Chacín,Kazmir,,2:41,N,19527,1.05,++,
23,"Thursday, Apr 28",boxscore,TOR,,TBD,W,7,4,,12-11,2,3.0,Towers,Waechter,Batista,2:42,D,21409,1.08,+++,
24,"Friday, Apr 29",boxscore,TOR,@,NYY,W,2,0,,13-11,2,3.0,Halladay,Johnson,,2:08,N,40839,1.16,++++,
25,"Saturday, Apr 30",boxscore,TOR,@,NYY,L-wo,3,4,,13-12,2,4.0,Rivera,Chulk,,2:42,D,47483,1.20,-,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Sunday, May 1",boxscore,TOR,@,NYY,W,8,6,,14-12,2,4.0,Walker,Stanton,Batista,3:31,D,54224,1.15,+,
27,"Monday, May 2",boxscore,TOR,@,BAL,W,6,2,12,15-12,2,3.0,Schoeneweis,Williams,,4:09,N,15641,1.37,++,
28,"Tuesday, May 3",boxscore,TOR,@,BAL,W,1,0,,16-12,2,2.0,Towers,Cabrera,Batista,2:36,N,17934,1.42,+++,
29,"Wednesday, May 4",boxscore,TOR,@,BAL,L,1,5,,16-13,2,3.0,Bédard,Halladay,,2:39,D,17645,1.49,-,
30,"Friday, May 6",boxscore,TOR,,CHW,L,3,5,,16-14,3,4.0,Hernández,Frasor,Hermanson,3:03,N,21769,1.22,--,
31,"Saturday, May 7",boxscore,TOR,,CHW,L,7,10,,16-15,3,5.0,Garland,Lilly,,2:51,D,23078,1.15,---,
32,"Sunday, May 8",boxscore,TOR,,CHW,L,4,5,,16-16,3,5.0,Buehrle,Chacín,Marte,2:38,D,20946,1.07,----,
33,"Monday, May 9",boxscore,TOR,,KCR,W,6,1,,17-16,3,5.0,Towers,Hernández,,2:39,N,13839,.96,+,
34,"Tuesday, May 10",boxscore,TOR,,KCR,W,3,1,,18-16,3,4.0,Halladay,Greinke,,1:44,N,20123,1.00,++,
35,"Wednesday, May 11",boxscore,TOR,,KCR,W,12,9,,19-16,3,4.0,Batista,Burgos,,3:47,D,24402,1.05,+++,
36,"Friday, May 13",boxscore,TOR,@,CLE,L,4,6,,19-17,3,3.5,Davis,Lilly,Wickman,2:36,N,19637,1.15,-,
37,"Saturday, May 14",boxscore,TOR,@,CLE,L,2,3,,19-18,3,4.5,Rhodes,Frasor,Wickman,2:46,D,22525,1.09,--,
38,"Sunday, May 15",boxscore,TOR,@,CLE,W,5,2,,20-18,3,4.5,Halladay,Sabathia,,2:25,D,23446,1.06,+,
39,"Tuesday, May 17",boxscore,TOR,@,MIN,W,10,3,,21-18,3,4.5,Towers,Santana,,2:49,N,18717,1.16,++,
40,"Wednesday, May 18",boxscore,TOR,@,MIN,L,2,3,,21-19,3,5.5,Lohse,Bush,Nathan,2:16,N,23929,1.22,-,
41,"Thursday, May 19",boxscore,TOR,@,MIN,L,0,4,,21-20,3,5.5,Mays,Chacín,,2:20,D,22680,1.15,--,
42,"Friday, May 20",boxscore,TOR,,WSN,W,6,1,,22-20,3,4.5,Lilly,Vargas,Walker,2:27,N,17465,1.04,+,
43,"Saturday, May 21",boxscore,TOR,,WSN,W,7,0,,23-20,3,4.5,Halladay,Armas,,2:03,D,24518,1.04,++,
44,"Sunday, May 22",boxscore,TOR,,WSN,L,2,9,,23-21,3,4.5,Ohka,Towers,,2:35,D,28408,1.09,-,
45,"Tuesday, May 24",boxscore,TOR,,BOS,W-wo,9,6,,24-21,3,4.5,Batista,Embree,,2:39,N,34280,1.27,+,
46,"Wednesday, May 25",boxscore,TOR,,BOS,W,6,1,,25-21,3,4.5,Lilly,Arroyo,,2:20,N,23221,1.30,++,
47,"Thursday, May 26",boxscore,TOR,,BOS,W,8,1,,26-21,2,4.5,Chacín,Miller,Walker,2:21,N,26255,1.35,+++,
48,"Friday, May 27",boxscore,TOR,,MIN,L,2,7,,26-22,3,4.5,Santana,Towers,,2:28,N,18702,1.29,-,
49,"Saturday, May 28",boxscore,TOR,,MIN,L,3,4,,26-23,4,4.5,Lohse,Bush,Nathan,2:16,D,29263,1.23,--,
50,"Sunday, May 29",boxscore,TOR,,MIN,W,4,0,,27-23,3,3.5,Halladay,Mays,,2:08,D,24287,1.16,+,
51,"Monday, May 30",boxscore,TOR,@,SEA,L,3,4,,27-24,4,4.5,Moyer,Lilly,Guardado,2:49,N,25540,1.16,-,
52,"Tuesday, May 31",boxscore,TOR,@,SEA,W,9,7,,28-24,3,3.5,Gaudin,Franklin,Batista,2:53,N,25737,1.10,+,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
53,"Wednesday, Jun 1",boxscore,TOR,@,SEA,L,0,3,,28-25,3,4.5,Meche,Chacín,Guardado,2:43,N,24815,1.16,-,
54,"Thursday, Jun 2",boxscore,TOR,@,OAK,L,3,5,,28-26,3,4.5,Saarloos,Towers,Street,2:28,N,10637,1.09,--,
55,"Friday, Jun 3",boxscore,TOR,@,OAK,W,6,2,,29-26,3,3.5,Halladay,Glynn,,2:25,N,12332,1.05,+,
56,"Saturday, Jun 4",boxscore,TOR,@,OAK,L,2,5,,29-27,3,4.5,Blanton,Lilly,Street,2:20,N,25273,1.10,-,
57,"Sunday, Jun 5",boxscore,TOR,@,OAK,L,4,12,,29-28,3,5.5,Haren,Gaudin,,2:25,D,28754,1.06,--,
58,"Monday, Jun 6",boxscore,TOR,@,CHC,W,4,1,,30-28,3,5.5,Chacín,Koronka,Batista,2:39,N,38807,.97,+,
59,"Tuesday, Jun 7",boxscore,TOR,@,CHC,W,6,4,,31-28,3,4.5,Schoeneweis,Wellemeyer,Batista,2:56,N,39159,1.06,++,
60,"Wednesday, Jun 8",boxscore,TOR,@,CHC,L,0,2,,31-29,3,4.5,Mitre,Halladay,Dempster,2:15,D,38086,1.12,-,
61,"Friday, Jun 10",boxscore,TOR,@,HOU,L,2,4,,31-30,3,5.5,Rodriguez,Lilly,Lidge,2:26,N,28607,1.11,--,
62,"Saturday, Jun 11",boxscore,TOR,@,HOU,L-wo,3,6,,31-31,3,5.5,Lidge,Schoeneweis,,2:58,N,34925,1.02,---,
63,"Sunday, Jun 12",boxscore,TOR,@,HOU,L,0,3,,31-32,3,5.5,Oswalt,Towers,,1:50,D,30584,1.00,----,
64,"Monday, Jun 13",boxscore,TOR,,STL,W,4,1,,32-32,3,5.5,Halladay,Suppan,,2:17,N,20032,.93,+,
65,"Tuesday, Jun 14",boxscore,TOR,,STL,L,0,7,,32-33,3,6.5,Carpenter,Gaudin,,2:17,N,37536,.95,-,
66,"Wednesday, Jun 15",boxscore,TOR,,STL,W,5,2,,33-33,3,6.5,Lilly,Marquis,Batista,2:38,N,22905,.83,+,
67,"Friday, Jun 17",boxscore,TOR,,MIL,W,9,5,,34-33,4,5.5,Walker,Davis,,3:07,N,17615,.85,++,
68,"Saturday, Jun 18",boxscore,TOR,,MIL,L,2,5,,34-34,4,6.5,Sheets,Halladay,Phelps,2:33,N,25264,.91,-,
69,"Sunday, Jun 19",boxscore,TOR,,MIL,L,2,5,,34-35,4,7.5,Capuano,Towers,Turnbow,3:10,D,30480,.80,--,
70,"Monday, Jun 20",boxscore,TOR,,BAL,W,11,2,,35-35,4,6.5,Lilly,Chen,,2:29,N,15849,.85,+,
71,"Tuesday, Jun 21",boxscore,TOR,,BAL,L,5,9,,35-36,4,7.5,Lopez,Chacín,,2:51,N,17884,.94,-,
72,"Wednesday, Jun 22",boxscore,TOR,,BAL,W,3,2,,36-36,4,6.5,Walker,Cabrera,Batista,2:37,N,20617,.82,+,
73,"Thursday, Jun 23",boxscore,TOR,,BAL,W,6,2,,37-36,4,5.5,Halladay,Ponson,,2:09,N,22390,.91,++,
74,"Friday, Jun 24",boxscore,TOR,@,WSN,L,0,3,,37-37,4,6.0,Loaiza,Towers,Cordero,2:34,N,36689,.85,-,
75,"Saturday, Jun 25",boxscore,TOR,@,WSN,L,2,5,,37-38,4,7.0,Hernández,Lilly,Cordero,2:40,N,39881,.79,--,
76,"Sunday, Jun 26",boxscore,TOR,@,WSN,W,9,5,,38-38,4,7.0,Speier,Ayala,Batista,3:42,D,33557,.72,+,
77,"Monday, Jun 27",boxscore,TOR,@,TBD,L,3,4,,38-39,4,7.0,Nomo,Walker,Báez,2:33,N,8779,.78,-,
78,"Tuesday, Jun 28",boxscore,TOR,@,TBD,W,3,1,11,39-39,4,6.0,Batista,Waechter,,2:56,N,8545,.72,+,
79,"Wednesday, Jun 29",boxscore,TOR,@,TBD,W,12,3,,40-39,3,6.0,Towers,Hendrickson,,2:27,D,20267,.81,++,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
80,"Friday, Jul 1",boxscore,TOR,@,BOS,W,15,2,,41-39,3,5.0,Lilly,Clement,,3:27,N,35302,1.18,+++,
81,"Saturday, Jul 2",boxscore,TOR,@,BOS,L,4,6,,41-40,3,6.0,Timlin,Walker,Foulke,3:17,N,35268,1.37,-,
82,"Sunday, Jul 3",boxscore,TOR,@,BOS,W,5,2,,42-40,3,5.0,Halladay,Arroyo,Schoeneweis,2:47,D,34794,1.16,+,
83,"Tuesday, Jul 5",boxscore,TOR,,OAK,L,7,10,11,42-41,4,5.5,Duchscherer,Batista,,3:41,N,21667,1.01,-,
84,"Wednesday, Jul 6",boxscore,TOR,,OAK,W,8,0,,43-41,4,5.5,Lilly,Blanton,,2:23,N,21208,.93,+,
85,"Thursday, Jul 7",boxscore,TOR,,OAK,W,4,2,,44-41,4,4.5,Chacín,Harden,Batista,3:01,N,22339,.99,++,
86,"Friday, Jul 8",boxscore,TOR,@,TEX,L-wo,6,7,,44-42,4,5.5,Cordero,Batista,,3:21,N,30242,1.17,-,
87,"Saturday, Jul 9",boxscore,TOR,@,TEX,L,10,12,,44-43,4,5.5,Rogers,Downs,Cordero,2:33,N,36285,1.07,--,
88,"Sunday, Jul 10",boxscore,TOR,@,TEX,L,8,9,,44-44,4,5.5,Loe,Frasor,,2:58,D,25767,.94,---,
89,"Thursday, Jul 14",boxscore,TOR,,TBD,L,0,3,,44-45,4,5.5,Fossum,Lilly,Báez,2:27,N,20010,.82,----,
90,"Friday, Jul 15",boxscore,TOR,,TBD,W,11,6,,45-45,4,5.5,Chacín,Nomo,,3:03,N,20841,.73,+,
91,"Saturday, Jul 16",boxscore,TOR,,TBD,L,5,6,,45-46,4,5.5,Hendrickson,Towers,Báez,2:54,D,24801,.78,-,
92,"Sunday, Jul 17",boxscore,TOR,,TBD,L,4,5,,45-47,4,5.5,Orvella,Batista,Báez,2:56,D,25198,.69,--,
93,"Tuesday, Jul 19",boxscore,TOR,,SEA,W,12,10,,46-47,4,5.0,Lilly,Sele,Batista,3:26,N,20516,.65,+,
94,"Wednesday, Jul 20",boxscore,TOR,,SEA,W,9,4,,47-47,4,5.0,Chacín,Franklin,,2:40,N,28801,.74,++,
95,"Thursday, Jul 21",boxscore,TOR,,SEA,W,6,3,,48-47,4,5.0,Towers,Pineiro,Batista,2:33,D,26837,.79,+++,
96,"Friday, Jul 22",boxscore,TOR,@,KCR,L,3,5,,48-48,4,5.0,Hernández,Walker,MacDougal,2:37,N,20958,.86,-,
97,"Saturday, Jul 23",boxscore,TOR,@,KCR,W,9,4,,49-48,4,5.0,Bush,Snyder,,2:39,N,26626,.83,+,
98,"Sunday, Jul 24",boxscore,TOR,@,KCR,L,5,6,,49-49,4,5.0,Carrasco,Gaudin,MacDougal,2:41,D,10994,.95,-,
99,"Tuesday, Jul 26",boxscore,TOR,,LAA,W,8,0,,50-49,4,4.5,Chacín,Byrd,,2:29,N,18754,.95,+,
100,"Wednesday, Jul 27",boxscore,TOR,,LAA,W-wo,3,2,10,51-49,3,4.5,Batista,Donnelly,,3:00,N,18998,.99,++,
101,"Thursday, Jul 28",boxscore,TOR,,LAA,W-wo,2,1,18,52-49,3,4.0,Walker,Shields,,4:50,N,19706,1.11,+++,
102,"Friday, Jul 29",boxscore,TOR,,TEX,L,1,4,,52-50,3,5.0,Brocail,Downs,Cordero,2:42,N,21113,1.18,-,
103,"Saturday, Jul 30",boxscore,TOR,,TEX,L,2,3,,52-51,3,6.0,Benoit,Frasor,Cordero,3:14,D,23039,1.09,--,
104,"Sunday, Jul 31",boxscore,TOR,,TEX,W,5,1,,53-51,3,6.0,Chacín,Wilson,,2:38,D,24123,.94,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Tuesday, Aug 2",boxscore,TOR,@,CHW,W,7,3,,54-51,3,6.0,Towers,Garland,,2:28,N,32162,.97,++,
106,"Wednesday, Aug 3",boxscore,TOR,@,CHW,W,4,3,,55-51,3,6.0,Bush,Hernández,Batista,2:52,N,28116,1.12,+++,
107,"Thursday, Aug 4",boxscore,TOR,@,CHW,L,4,5,,55-52,3,7.0,Vizcaino,Speier,Hermanson,3:13,D,32027,1.20,-,
108,"Friday, Aug 5",boxscore,TOR,,NYY,L,2,6,,55-53,3,7.0,Small,Chacín,Rivera,3:04,N,43688,1.24,--,
109,"Saturday, Aug 6",boxscore,TOR,,NYY,W,8,5,,56-53,3,6.0,Walker,Johnson,,3:15,D,48088,1.03,+,
110,"Sunday, Aug 7",boxscore,TOR,,NYY,L,2,6,,56-54,3,7.0,Leiter,Towers,Rivera,2:58,D,46114,1.19,-,
111,"Monday, Aug 8",boxscore,TOR,,DET,L,8,9,12,56-55,3,8.0,Darensbourg,Schoeneweis,Dingman,3:38,N,20887,.74,--,
112,"Tuesday, Aug 9",boxscore,TOR,,DET,W,6,4,,57-55,3,8.0,McGowan,Douglass,Batista,2:38,N,21145,.58,+,
113,"Wednesday, Aug 10",boxscore,TOR,,DET,W-wo,4,3,,58-55,3,8.0,Speier,Dingman,,2:26,N,24624,.64,++,
114,"Thursday, Aug 11",boxscore,TOR,,DET,W,2,1,,59-55,3,7.5,Downs,Bonderman,Batista,2:04,D,30578,.72,+++,
115,"Friday, Aug 12",boxscore,TOR,@,BAL,W,12,0,,60-55,3,7.5,Towers,Cabrera,,2:29,N,29069,.81,++++,
116,"Saturday, Aug 13",boxscore,TOR,@,BAL,L,0,1,,60-56,3,8.5,Maine,Bush,Ryan,2:14,D,29445,.93,-,
117,"Sunday, Aug 14",boxscore,TOR,@,BAL,W,7,6,,61-56,3,8.0,Frasor,Byrdak,Batista,3:33,D,30954,.73,+,
118,"Monday, Aug 15",boxscore,TOR,@,LAA,L-wo,4,5,11,61-57,3,8.0,Shields,Walker,,3:49,N,38936,.96,-,
119,"Tuesday, Aug 16",boxscore,TOR,@,LAA,W,4,3,,62-57,3,8.0,League,Rodríguez,Batista,2:39,N,42468,.80,+,
120,"Wednesday, Aug 17",boxscore,TOR,@,LAA,W,4,1,,63-57,3,7.0,Towers,Washburn,Batista,2:39,N,43026,.97,++,
121,"Friday, Aug 19",boxscore,TOR,@,DET,L,5,9,,63-58,3,7.5,Maroth,Bush,Dingman,2:48,N,32769,1.14,-,
122,"Saturday, Aug 20",boxscore,TOR,@,DET,L-wo,2,3,13,63-59,3,7.5,Germán,Batista,,3:54,N,38073,.91,--,
123,"Sunday, Aug 21",boxscore,TOR,@,DET,L,6,17,,63-60,3,8.5,Douglass,McGowan,,2:46,D,36818,.76,---,
124,"Monday, Aug 22",boxscore,TOR,@,NYY,L,0,7,,63-61,3,9.0,Wright,Downs,,2:56,N,50162,.72,----,
125,"Tuesday, Aug 23",boxscore,TOR,@,NYY,L-wo,4,5,,63-62,3,10.0,Rivera,Batista,,3:01,N,50528,.54,-----,
126,"Wednesday, Aug 24",boxscore,TOR,@,NYY,W,9,5,,64-62,3,9.0,Bush,Mussina,,3:21,N,54705,.34,+,
127,"Thursday, Aug 25",boxscore,TOR,@,NYY,L,2,6,,64-63,3,9.0,Chacón,Chacín,,2:46,D,54329,.48,-,
128,"Friday, Aug 26",boxscore,TOR,,CLE,L,3,9,,64-64,3,10.0,Sabathia,McGowan,,2:53,N,24649,.33,--,
129,"Saturday, Aug 27",boxscore,TOR,,CLE,W,2,1,,65-64,3,9.0,Downs,Millwood,Batista,2:45,D,27630,.18,+,
130,"Sunday, Aug 28",boxscore,TOR,,CLE,L,1,4,,65-65,3,10.0,Westbrook,Towers,Wickman,2:30,D,31785,.22,-,
131,"Tuesday, Aug 30",boxscore,TOR,,BAL,W,7,2,,66-65,3,10.5,Bush,Lopez,,2:46,N,25311,.07,+,
132,"Wednesday, Aug 31",boxscore,TOR,,BAL,L,0,7,,66-66,3,11.5,Chen,Chacín,,2:09,N,24686,.09,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Thursday, Sep 1",boxscore,TOR,,BAL,L,3,5,,66-67,3,12.5,Penn,McGowan,Ryan,2:42,N,20928,.05,--,
134,"Friday, Sep 2",boxscore,TOR,,TBD,W,4,3,,67-67,3,11.5,Schoeneweis,Borowski,Batista,2:29,N,15108,.03,+,
135,"Saturday, Sep 3",boxscore,TOR,,TBD,L,2,3,,67-68,3,12.5,McClung,Batista,Báez,2:15,D,18841,.04,-,
136,"Sunday, Sep 4",boxscore,TOR,,TBD,L,0,1,,67-69,3,13.5,Kazmir,Bush,Báez,2:29,D,20679,.02,--,
137,"Monday, Sep 5",boxscore,TOR,@,BAL,W,6,2,,68-69,3,12.5,Chacín,Chen,,2:56,D,22123,.01,+,
138,"Tuesday, Sep 6",boxscore,TOR,@,BAL,L,0,5,,68-70,3,13.5,Cabrera,Lilly,,2:49,N,20729,.01,-,
139,"Wednesday, Sep 7",boxscore,TOR,@,BAL,W,7,4,,69-70,3,13.5,Walker,Julio,Batista,3:02,N,20146,.00,+,
140,"Friday, Sep 9",boxscore,TOR,@,TBD,W,7,2,,70-70,3,12.0,Towers,McClung,,2:41,N,10092,.01,++,
141,"Saturday, Sep 10",boxscore,TOR,@,TBD,W,3,2,,71-70,3,12.0,Bush,Báez,Batista,2:34,N,10984,.01,+++,
142,"Sunday, Sep 11",boxscore,TOR,@,TBD,L-wo,5,6,11,71-71,3,12.0,Harper,Schoeneweis,,3:14,D,10590,.01,-,
143,"Monday, Sep 12",boxscore,TOR,,BOS,L,5,6,11,71-72,3,13.0,Papelbon,Walker,,4:07,N,24617,.00,--,
144,"Tuesday, Sep 13",boxscore,TOR,,BOS,W,9,3,,72-72,3,12.0,Downs,Clement,,2:40,N,25253,.00,+,
145,"Wednesday, Sep 14",boxscore,TOR,,BOS,L,3,5,,72-73,3,13.0,Wells,Towers,Timlin,2:24,N,25865,.00,-,
146,"Friday, Sep 16",boxscore,TOR,,NYY,L,10,11,,72-74,3,13.5,Proctor,Bush,Rivera,3:37,N,36543,.00,--,
147,"Saturday, Sep 17",boxscore,TOR,,NYY,L,0,1,,72-75,3,14.5,Chacón,Chacín,Gordon,2:39,D,43433,.00,---,
148,"Sunday, Sep 18",boxscore,TOR,,NYY,W,6,5,,73-75,3,13.5,Lilly,Wright,Batista,3:03,D,39891,.00,+,
149,"Monday, Sep 19",boxscore,TOR,,SEA,L,5,7,,73-76,3,13.5,Sherrill,Batista,Guardado,2:51,N,18762,.00,-,
150,"Tuesday, Sep 20",boxscore,TOR,,SEA,W,6,4,,74-76,3,13.5,Towers,Harris,Frasor,2:32,N,19002,.00,+,
151,"Wednesday, Sep 21",boxscore,TOR,,SEA,L,2,3,,74-77,3,14.0,Hernández,Bush,Guardado,2:39,N,21469,.00,-,
152,"Thursday, Sep 22",boxscore,TOR,,SEA,W,7,5,,75-77,3,14.0,Speier,Pineiro,Batista,2:40,N,23118,.00,+,
153,"Friday, Sep 23",boxscore,TOR,@,NYY,L,0,5,,75-78,3,15.0,Chacón,Lilly,,3:01,N,53175,.00,-,
154,"Saturday, Sep 24",boxscore,TOR,@,NYY,W,7,4,,76-78,3,14.0,Downs,Wright,Batista,3:08,D,53911,.00,+,
155,"Sunday, Sep 25",boxscore,TOR,@,NYY,L,4,8,,76-79,3,15.0,Wang,Towers,Rivera,2:46,D,55136,.00,-,
156,"Tuesday, Sep 27 (1)",boxscore,TOR,@,BOS,L,1,3,,76-80,3,15.0,Wakefield,Bush,Timlin,2:23,D,35700,.00,--,2005-09-26 (Rain)
157,"Tuesday, Sep 27 (2)",boxscore,TOR,@,BOS,W,7,5,,77-80,3,15.0,Frasor,Bradford,Batista,3:42,N,35476,.00,+,
158,"Wednesday, Sep 28",boxscore,TOR,@,BOS,W,7,2,,78-80,3,15.0,Lilly,Arroyo,,3:15,N,35313,.00,++,
159,"Thursday, Sep 29",boxscore,TOR,@,BOS,L-wo,4,5,,78-81,3,16.0,Papelbon,Batista,,3:24,N,35345,.00,-,
160,"Friday, Sep 30",boxscore,TOR,,KCR,W,10,1,,79-81,3,15.0,Towers,Greinke,,2:16,N,23381,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
161,"Saturday, Oct 1",boxscore,TOR,,KCR,L,6,7,,79-82,3,16.0,Burgos,Walker,MacDougal,2:42,D,28271,.00,-,
162,"Sunday, Oct 2",boxscore,TOR,,KCR,W,7,2,,80-82,3,15.0,Chacín,Hernández,,2:18,D,37046,.00,+,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
