Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
28,"Friday, May 6",boxscore,BAL,,KCR,W,3,1,,19-9,1,up 2.5,Ponson,Bautista,Ryan,2:30,N,30568,1.27,++,
29,"Saturday, May 7",boxscore,BAL,,KCR,W,5,3,,20-9,1,up 3.0,Chen,Lima,Ryan,2:48,D,30084,1.24,+++,
30,"Sunday, May 8",boxscore,BAL,,KCR,L,8,10,,20-10,1,up 2.5,Burgos,Williams,,3:23,D,35252,1.26,-,
31,"Monday, May 9",boxscore,BAL,,MIN,W,3,0,,21-10,1,up 2.5,Cabrera,Silva,Ryan,2:23,N,17310,1.36,+,
32,"Tuesday, May 10",boxscore,BAL,,MIN,L,4,6,10,21-11,1,up 1.5,Crain,Kline,Nathan,3:18,N,22410,1.37,-,
33,"Wednesday, May 11",boxscore,BAL,,MIN,W,7,4,,22-11,1,up 1.5,Ponson,Guerrier,Ryan,2:53,D,28575,1.38,+,
34,"Thursday, May 12",boxscore,BAL,@,CHW,L,2,3,,22-12,1,up 1.0,Garland,Chen,Hermanson,2:21,N,29031,1.36,-,
35,"Friday, May 13",boxscore,BAL,@,CHW,L,3,5,,22-13,1,up 1.0,Buehrle,Williams,Hermanson,2:29,N,28188,1.37,--,
36,"Saturday, May 14",boxscore,BAL,@,CHW,W,9,6,,23-13,1,up 1.0,Cabrera,García,Ryan,3:14,N,37311,1.33,+,
37,"Sunday, May 15",boxscore,BAL,@,CHW,W,6,2,,24-13,1,up 2.0,Bédard,Contreras,,3:00,D,34030,1.35,++,
38,"Tuesday, May 17",boxscore,BAL,@,KCR,W,12,8,,25-13,1,up 2.5,Parrish,Cerda,Ryan,3:21,N,13274,1.26,+++,
39,"Wednesday, May 18",boxscore,BAL,@,KCR,W,7,4,,26-13,1,up 3.5,Chen,Carrasco,Ryan,2:41,N,10375,1.26,++++,
40,"Thursday, May 19",boxscore,BAL,@,KCR,L,4,7,,26-14,1,up 3.0,Oviedo,Lopez,MacDougal,2:29,D,25419,1.24,-,
41,"Friday, May 20",boxscore,BAL,,PHI,L,3,9,,26-15,1,up 2.0,Wolf,Cabrera,,3:05,N,34642,1.27,--,
42,"Saturday, May 21",boxscore,BAL,,PHI,W,7,0,,27-15,1,up 3.0,Bédard,Padilla,,3:00,N,42331,1.26,+,
43,"Sunday, May 22",boxscore,BAL,,PHI,L,2,7,,27-16,1,up 2.0,Lidle,Ponson,,2:24,D,41614,1.30,-,
44,"Tuesday, May 24",boxscore,BAL,,SEA,W,3,2,,28-16,1,up 3.0,Williams,Putz,Ryan,3:15,N,19839,1.35,+,
45,"Wednesday, May 25",boxscore,BAL,,SEA,W,3,1,,29-16,1,up 4.0,Lopez,Moyer,Ryan,1:55,N,18820,1.32,++,
46,"Thursday, May 26",boxscore,BAL,,SEA,W,5,2,,30-16,1,up 4.5,Cabrera,Franklin,,2:26,N,22166,1.32,+++,
47,"Friday, May 27",boxscore,BAL,,DET,L,3,4,,30-17,1,up 3.5,Robertson,Ponson,Urbina,2:38,N,34175,1.30,-,
48,"Saturday, May 28",boxscore,BAL,,DET,L,3,5,,30-18,1,up 3.5,Johnson,Julio,Urbina,2:41,D,35955,1.35,--,
49,"Sunday, May 29",boxscore,BAL,,DET,L,6,8,,30-19,1,up 3.0,Spurling,Reed,Urbina,3:14,D,37061,1.40,---,
50,"Monday, May 30",boxscore,BAL,@,BOS,W,8,1,,31-19,1,up 4.0,Lopez,Arroyo,,3:01,N,35483,1.61,+,
51,"Tuesday, May 31",boxscore,BAL,@,BOS,L,1,5,,31-20,1,up 3.0,Miller,Cabrera,,2:48,N,35147,1.62,-,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
52,"Wednesday, Jun 1",boxscore,BAL,@,BOS,W,9,3,,32-20,1,up 4.0,Ponson,Wakefield,,3:01,N,35527,1.67,+,
53,"Thursday, Jun 2",boxscore,BAL,@,BOS,L-wo,4,6,,32-21,1,up 3.0,Foulke,Ryan,,3:23,D,35138,1.65,-,2005-04-27 (Rain)
54,"Friday, Jun 3",boxscore,BAL,@,DET,L,3,5,,32-22,1,up 2.0,Johnson,Chen,Farnsworth,2:29,N,30784,1.41,--,
55,"Saturday, Jun 4",boxscore,BAL,@,DET,W,14,7,,33-22,1,up 3.0,Reed,Walker,,3:44,N,33451,1.42,+,
56,"Sunday, Jun 5",boxscore,BAL,@,DET,W,6,2,,34-22,1,up 3.0,Cabrera,Maroth,,2:17,D,28252,1.45,++,
57,"Monday, Jun 6",boxscore,BAL,@,PIT,W,4,3,,35-22,1,up 4.0,Julio,Torres,Ryan,2:37,N,15860,1.36,+++,
58,"Tuesday, Jun 7",boxscore,BAL,@,PIT,L,5,6,,35-23,1,up 4.0,Meadows,Julio,Mesa,2:35,N,21422,1.30,-,
59,"Wednesday, Jun 8",boxscore,BAL,@,PIT,L,1,6,,35-24,1,up 3.0,Wells,Chen,,2:32,N,37438,1.35,--,
60,"Friday, Jun 10",boxscore,BAL,@,CIN,W,4,3,,36-24,1,up 4.0,Lopez,Harang,Ryan,2:53,N,24276,1.37,+,
61,"Saturday, Jun 11",boxscore,BAL,@,CIN,L,1,10,,36-25,1,up 4.0,Claussen,Cabrera,,2:33,N,32834,1.28,-,
62,"Sunday, Jun 12",boxscore,BAL,@,CIN,L,6,10,,36-26,1,up 3.0,Ortiz,Ponson,,2:32,D,27530,1.33,--,
63,"Monday, Jun 13",boxscore,BAL,,HOU,W,8,5,,37-26,1,up 3.0,Penn,Backe,Ryan,3:11,N,23297,1.39,+,
64,"Tuesday, Jun 14",boxscore,BAL,,HOU,W,6,1,,38-26,1,up 3.0,Chen,Pettitte,,3:01,N,24659,1.40,++,
65,"Wednesday, Jun 15",boxscore,BAL,,HOU,W,5,1,,39-26,1,up 3.0,Lopez,Rodriguez,,2:41,N,31547,1.37,+++,
66,"Friday, Jun 17",boxscore,BAL,,COL,L,1,2,,39-27,1,up 2.0,Jennings,Cabrera,Fuentes,2:53,N,49004,1.36,-,
67,"Saturday, Jun 18",boxscore,BAL,,COL,W,7,2,,40-27,1,up 3.0,Ponson,Kim,,2:34,N,43067,1.40,+,
68,"Sunday, Jun 19",boxscore,BAL,,COL,W,4,2,,41-27,1,up 3.0,Penn,Francis,Ryan,2:46,D,45945,1.41,++,
69,"Monday, Jun 20",boxscore,BAL,@,TOR,L,2,11,,41-28,1,up 2.0,Lilly,Chen,,2:29,N,15849,1.55,-,
70,"Tuesday, Jun 21",boxscore,BAL,@,TOR,W,9,5,,42-28,1,up 2.0,Lopez,Chacín,,2:51,N,17884,1.60,+,
71,"Wednesday, Jun 22",boxscore,BAL,@,TOR,L,2,3,,42-29,1,up 1.0,Walker,Cabrera,Batista,2:37,N,20617,1.58,-,
72,"Thursday, Jun 23",boxscore,BAL,@,TOR,L,2,6,,42-30,1,up 0.5,Halladay,Ponson,,2:09,N,22390,1.64,--,
73,"Friday, Jun 24",boxscore,BAL,@,ATL,L,5,7,,42-31,2,0.5,Davies,Penn,Reitsma,2:28,N,43822,1.49,---,
74,"Saturday, Jun 25",boxscore,BAL,@,ATL,L-wo,4,5,,42-32,2,1.5,Vasquez,Williams,,3:18,D,44106,1.47,----,
75,"Sunday, Jun 26",boxscore,BAL,@,ATL,L,1,8,,42-33,2,2.5,Smoltz,Lopez,,2:28,D,37157,1.52,-----,
76,"Monday, Jun 27",boxscore,BAL,,NYY,L,4,6,,42-34,2,2.5,Sturtze,Kline,Rivera,3:14,N,45801,1.69,------,
77,"Tuesday, Jun 28",boxscore,BAL,,NYY,W-wo,5,4,10,43-34,2,1.5,Ryan,Stanton,,2:48,N,47465,1.64,+,
78,"Thursday, Jun 30",boxscore,BAL,,CLE,L,3,9,,43-35,2,2.5,Westbrook,Penn,,3:01,N,27272,1.66,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
79,"Friday, Jul 1",boxscore,BAL,,CLE,L,1,3,,43-36,2,2.5,Sabathia,Lopez,Wickman,2:20,N,26407,1.62,--,
80,"Saturday, Jul 2",boxscore,BAL,,CLE,W,4,0,,44-36,2,2.5,Cabrera,Millwood,,2:50,D,38059,1.51,+,
81,"Sunday, Jul 3",boxscore,BAL,,CLE,L,4,9,,44-37,2,2.5,Lee,Ponson,,2:32,N,41655,1.53,-,
82,"Monday, Jul 4",boxscore,BAL,@,NYY,L,8,13,,44-38,2,2.5,Anderson,Ryan,,4:12,D,53844,1.54,--,
83,"Tuesday, Jul 5",boxscore,BAL,@,NYY,L,3,12,,44-39,2,3.5,Johnson,Lopez,,2:38,D,55276,1.50,---,
84,"Thursday, Jul 7",boxscore,BAL,,BOS,W,3,1,6,45-39,2,3.0,Cabrera,Wells,Byrdak,2:01,N,47389,1.55,+,
85,"Friday, Jul 8",boxscore,BAL,,BOS,L,2,7,,45-40,3,4.0,Arroyo,Ponson,,3:00,N,49174,1.69,-,
86,"Saturday, Jul 9",boxscore,BAL,,BOS,W,9,1,,46-40,2,3.0,Chen,Miller,,3:04,D,49331,1.52,+,
87,"Sunday, Jul 10",boxscore,BAL,,BOS,W,4,1,,47-40,2,2.0,Lopez,Wakefield,Ryan,2:05,D,49828,1.71,++,
88,"Thursday, Jul 14",boxscore,BAL,@,SEA,W,5,3,,48-40,2,1.0,Cabrera,Sele,Ryan,2:33,N,36316,1.44,+++,
89,"Friday, Jul 15",boxscore,BAL,@,SEA,W,6,3,,49-40,2,1.0,Lopez,Pineiro,Ryan,3:03,N,39044,1.51,++++,
90,"Saturday, Jul 16",boxscore,BAL,@,SEA,L-wo,2,3,,49-41,2,1.0,Putz,Ray,,2:39,N,39282,1.59,-,
91,"Sunday, Jul 17",boxscore,BAL,@,SEA,L,2,8,,49-42,3,1.0,Meche,Ponson,,2:42,D,41215,1.55,--,
92,"Monday, Jul 18",boxscore,BAL,@,MIN,W,3,2,11,50-42,2,0.5,Julio,Rincon,,2:58,N,20308,1.72,+,
93,"Tuesday, Jul 19",boxscore,BAL,@,MIN,L-wo,3,4,,50-43,3,1.0,Crain,Ryan,,3:18,N,26183,1.78,-,
94,"Wednesday, Jul 20",boxscore,BAL,@,MIN,L-wo,2,3,,50-44,3,2.0,Nathan,Grimsley,,2:31,D,30091,1.78,--,
95,"Friday, Jul 22",boxscore,BAL,@,TBD,L,5,7,,50-45,3,2.5,McClung,Chen,Báez,2:56,N,14747,1.43,---,
96,"Saturday, Jul 23",boxscore,BAL,@,TBD,L,2,3,,50-46,3,3.5,Kazmir,Ponson,Báez,2:14,N,20571,1.43,----,
97,"Sunday, Jul 24",boxscore,BAL,@,TBD,L,2,6,,50-47,3,3.5,Fossum,Bédard,,2:48,D,20129,1.31,-----,
98,"Monday, Jul 25",boxscore,BAL,,TEX,L,2,4,,50-48,3,3.5,Benoit,Cabrera,Cordero,3:21,N,29314,1.25,------,
99,"Tuesday, Jul 26",boxscore,BAL,,TEX,W,5,4,,51-48,3,3.5,Grimsley,Baldwin,Ryan,2:52,N,25235,1.16,+,
100,"Wednesday, Jul 27",boxscore,BAL,,TEX,L,8,11,11,51-49,3,4.5,Cordero,Julio,Baldwin,4:13,N,31540,1.22,-,
101,"Thursday, Jul 28",boxscore,BAL,,TEX,L,1,2,,51-50,4,5.0,Loe,Ray,Cordero,2:38,N,22254,1.06,--,
102,"Friday, Jul 29",boxscore,BAL,,CHW,L,2,7,,51-51,4,6.0,Hernández,Bédard,,3:25,N,45267,.88,---,
103,"Saturday, Jul 30",boxscore,BAL,,CHW,L,6,9,,51-52,4,7.0,Cotts,Ray,Hermanson,3:15,D,40100,.75,----,
104,"Sunday, Jul 31",boxscore,BAL,,CHW,L,4,9,,51-53,4,8.0,García,Lopez,,3:27,N,31982,.60,-----,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Monday, Aug 1",boxscore,BAL,,CHW,L,3,6,,51-54,4,8.5,Buehrle,Cabrera,Hermanson,3:09,D,47823,.46,------,
106,"Tuesday, Aug 2",boxscore,BAL,@,LAA,L,1,10,,51-55,4,9.5,Colón,Ponson,,2:50,N,43643,.40,-------,
107,"Wednesday, Aug 3",boxscore,BAL,@,LAA,L,4,8,,51-56,4,10.5,Lackey,Bédard,,3:10,N,43749,.31,--------,
108,"Thursday, Aug 4",boxscore,BAL,@,LAA,W,4,1,,52-56,4,10.5,Lopez,Santana,Ryan,3:03,D,43877,.23,+,
109,"Friday, Aug 5",boxscore,BAL,@,TEX,W,10,5,,53-56,4,9.5,Chen,Wilson,,2:46,N,37296,.27,++,
110,"Saturday, Aug 6",boxscore,BAL,@,TEX,L,3,10,,53-57,4,9.5,Wasdin,Cabrera,Loe,2:52,D,34632,.33,-,
111,"Sunday, Aug 7",boxscore,BAL,@,TEX,L,3,9,,53-58,4,10.5,Young,Ponson,,2:25,D,27137,.25,--,
112,"Tuesday, Aug 9",boxscore,BAL,,TBD,W,5,2,,54-58,4,11.0,Bédard,Kazmir,Ryan,3:00,N,34870,.15,+,
113,"Wednesday, Aug 10",boxscore,BAL,,TBD,W,9,5,,55-58,4,11.0,Lopez,Fossum,,2:37,N,25556,.18,++,
114,"Thursday, Aug 11",boxscore,BAL,,TBD,W,4,2,,56-58,4,10.5,Chen,Waechter,Ryan,2:12,N,27958,.20,+++,
115,"Friday, Aug 12",boxscore,BAL,,TOR,L,0,12,,56-59,4,11.5,Towers,Cabrera,,2:29,N,29069,.24,-,
116,"Saturday, Aug 13",boxscore,BAL,,TOR,W,1,0,,57-59,4,11.5,Maine,Bush,Ryan,2:14,D,29445,.17,+,
117,"Sunday, Aug 14",boxscore,BAL,,TOR,L,6,7,,57-60,4,12.0,Frasor,Byrdak,Batista,3:33,D,30954,.20,-,
118,"Monday, Aug 15",boxscore,BAL,@,OAK,W,6,2,,58-60,4,11.0,Lopez,Zito,,2:52,N,20285,.16,+,
119,"Tuesday, Aug 16",boxscore,BAL,@,OAK,W,4,3,,59-60,4,11.0,Chen,Witasick,Ryan,2:53,N,23252,.19,++,
120,"Wednesday, Aug 17",boxscore,BAL,@,OAK,W,5,3,,60-60,4,10.0,DuBose,Haren,Williams,2:34,D,32290,.26,+++,
121,"Friday, Aug 19",boxscore,BAL,@,CLE,L-wo,4,5,10,60-61,4,10.5,Cabrera,Kline,,3:15,N,33160,.34,-,
122,"Saturday, Aug 20",boxscore,BAL,@,CLE,L,1,6,,60-62,4,10.5,Lee,Lopez,,2:30,N,41034,.22,--,
123,"Sunday, Aug 21",boxscore,BAL,@,CLE,L,1,5,,60-63,4,11.5,Sabathia,Chen,,2:37,D,28025,.16,---,
124,"Tuesday, Aug 23",boxscore,BAL,,LAA,L,6,7,,60-64,4,12.5,Washburn,DuBose,Rodríguez,3:02,N,31768,.10,----,
125,"Wednesday, Aug 24",boxscore,BAL,,LAA,L,1,3,,60-65,4,12.5,Colón,Bédard,Rodríguez,2:40,N,27586,.04,-----,
126,"Thursday, Aug 25",boxscore,BAL,,LAA,W,2,0,,61-65,4,11.5,Lopez,Lackey,Ryan,2:24,N,26832,.03,+,
127,"Friday, Aug 26",boxscore,BAL,,OAK,L,1,4,,61-66,4,12.5,Blanton,Chen,Street,2:41,N,26105,.04,-,
128,"Saturday, Aug 27",boxscore,BAL,,OAK,L,3,12,,61-67,4,12.5,Kennedy,DuBose,,2:41,D,33195,.01,--,
129,"Sunday, Aug 28",boxscore,BAL,,OAK,L,3,10,,61-68,4,13.5,Haren,Maine,,3:06,D,26971,.01,---,
130,"Monday, Aug 29",boxscore,BAL,,OAK,L,5,10,12,61-69,4,14.5,Calero,Julio,,3:44,D,18287,.00,----,
131,"Tuesday, Aug 30",boxscore,BAL,@,TOR,L,2,7,,61-70,4,15.5,Bush,Lopez,,2:46,N,25311,.00,-----,
132,"Wednesday, Aug 31",boxscore,BAL,@,TOR,W,7,0,,62-70,4,15.5,Chen,Chacín,,2:09,N,24686,.00,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Thursday, Sep 1",boxscore,BAL,@,TOR,W,5,3,,63-70,4,15.5,Penn,McGowan,Ryan,2:42,N,20928,.00,++,
134,"Friday, Sep 2",boxscore,BAL,@,BOS,W,7,3,,64-70,4,14.5,Maine,DiNardo,,3:06,N,35156,.00,+++,
135,"Saturday, Sep 3",boxscore,BAL,@,BOS,L,6,7,,64-71,4,15.5,Clement,Bédard,Timlin,3:03,N,35142,.00,-,
136,"Sunday, Sep 4",boxscore,BAL,@,BOS,L,1,5,,64-72,4,16.5,Wells,Lopez,,2:20,D,35003,.00,--,
137,"Monday, Sep 5",boxscore,BAL,,TOR,L,2,6,,64-73,4,16.5,Chacín,Chen,,2:56,D,22123,.00,---,
138,"Tuesday, Sep 6",boxscore,BAL,,TOR,W,5,0,,65-73,4,16.5,Cabrera,Lilly,,2:49,N,20729,.00,+,
139,"Wednesday, Sep 7",boxscore,BAL,,TOR,L,4,7,,65-74,4,17.5,Walker,Julio,Batista,3:02,N,20146,.00,-,
140,"Friday, Sep 9",boxscore,BAL,@,SEA,L,2,3,,65-75,4,17.0,Moyer,Bédard,Putz,2:54,N,27429,.00,--,
141,"Saturday, Sep 10",boxscore,BAL,@,SEA,W,5,3,,66-75,4,17.0,Lopez,Harris,Ryan,2:54,N,30408,.00,+,
142,"Sunday, Sep 11",boxscore,BAL,@,SEA,W,6,3,,67-75,4,16.0,Chen,Hernández,Ryan,2:41,D,30212,.00,++,
143,"Monday, Sep 12",boxscore,BAL,@,TEX,W,4,2,,68-75,4,16.0,Cabrera,Volquez,Ryan,3:02,N,20418,.00,+++,
144,"Tuesday, Sep 13",boxscore,BAL,@,TEX,W,4,3,,69-75,4,15.0,Ray,Wilson,Ryan,2:44,N,21167,.00,++++,
145,"Wednesday, Sep 14",boxscore,BAL,@,TEX,L-wo,6,7,10,69-76,4,16.0,Benoit,Grimsley,,3:15,D,18077,.00,-,
146,"Friday, Sep 16",boxscore,BAL,,TBD,L,1,6,,69-77,4,16.5,Kazmir,Lopez,Báez,2:56,N,19972,.00,--,
147,"Saturday, Sep 17",boxscore,BAL,,TBD,W,2,1,,70-77,4,16.5,Williams,Borowski,Ryan,2:24,D,31400,.00,+,
148,"Sunday, Sep 18",boxscore,BAL,,TBD,L,5,6,,70-78,4,16.5,Harper,Williams,Báez,2:54,D,25980,.00,-,
149,"Monday, Sep 19",boxscore,BAL,@,NYY,L-wo,2,3,,70-79,4,16.5,Rivera,DuBose,,3:00,N,51521,.00,--,
150,"Tuesday, Sep 20",boxscore,BAL,@,NYY,L,9,12,,70-80,4,17.5,Small,Maine,,3:41,N,46982,.00,---,
151,"Wednesday, Sep 21",boxscore,BAL,@,NYY,L,1,2,,70-81,4,18.0,Johnson,Lopez,Rivera,2:50,N,50382,.00,----,
152,"Thursday, Sep 22",boxscore,BAL,@,NYY,L,6,7,,70-82,4,19.0,Mussina,Chen,Gordon,3:07,N,52368,.00,-----,
153,"Friday, Sep 23",boxscore,BAL,,BOS,L,3,6,,70-83,4,20.0,Arroyo,Cabrera,Timlin,3:11,N,46850,.00,------,
154,"Saturday, Sep 24",boxscore,BAL,,BOS,L,3,4,,70-84,4,20.0,Papelbon,Ryan,Timlin,3:44,D,48612,.00,-------,
155,"Sunday, Sep 25",boxscore,BAL,,BOS,L,3,9,,70-85,4,21.0,Wells,Maine,,2:49,D,46559,.00,--------,
156,"Monday, Sep 26",boxscore,BAL,,NYY,L,3,11,,70-86,4,22.0,Johnson,Lopez,,3:09,N,43039,.00,---------,2005-06-29 (Rain)
157,"Tuesday, Sep 27",boxscore,BAL,,NYY,W,17,9,,71-86,4,21.0,Rakers,Leiter,,4:16,N,29557,.00,+,
158,"Wednesday, Sep 28",boxscore,BAL,,NYY,L,1,2,,71-87,4,22.0,Chacón,Cabrera,Rivera,2:46,N,30539,.00,-,
159,"Thursday, Sep 29",boxscore,BAL,,NYY,L,4,8,,71-88,4,23.0,Small,Bédard,,2:57,N,36821,.00,--,
160,"Friday, Sep 30",boxscore,BAL,@,TBD,W,7,6,,72-88,4,22.0,DuBose,Waechter,Ryan,2:53,N,15805,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
161,"Saturday, Oct 1",boxscore,BAL,@,TBD,W,4,3,,73-88,4,22.0,Lopez,Hendrickson,Ryan,2:22,N,17481,.00,++,
162,"Sunday, Oct 2",boxscore,BAL,@,TBD,W,6,2,,74-88,4,21.0,Chen,Colomé,,2:39,D,17450,.00,+++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
