Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
58,"Saturday, Jun 1",boxscore,BOS,@,NYY,L,3,5,,29-29,3,9.5,Green,Porcello,Chapman,3:18,N,46307,.96,----,
59,"Sunday, Jun 2",boxscore,BOS,@,NYY,W,8,5,,30-29,3,8.5,Price,Sabathia,Workman,3:30,N,40068,.89,+,
60,"Tuesday, Jun 4",boxscore,BOS,@,KCR,W,8,3,,31-29,3,7.5,Rodriguez,Barlow,,3:08,N,13184,.82,++,
61,"Wednesday, Jun 5",boxscore,BOS,@,KCR,W,8,0,,32-29,3,6.5,Sale,Junis,,2:39,N,15523,.92,+++,
62,"Thursday, Jun 6",boxscore,BOS,@,KCR,W,7,5,,33-29,3,6.5,Brewer,Duffy,Barnes,3:26,D,19928,.98,++++,
63,"Friday, Jun 7",boxscore,BOS,,TBR,L,1,5,,33-30,3,6.5,Chirinos,Porcello,,2:43,N,36803,1.19,-,
64,"Saturday, Jun 8 (1)",boxscore,BOS,,TBR,L,2,9,,33-31,3,6.0,Yarbrough,Smith,,3:33,D,35564,1.17,--,2019-04-26 (Rain)
65,"Saturday, Jun 8 (2)",boxscore,BOS,,TBR,W,5,1,,34-31,3,6.0,Price,Poche,,3:21,N,37048,1.05,+,
66,"Sunday, Jun 9",boxscore,BOS,,TBR,L,1,6,,34-32,3,7.0,Snell,Rodriguez,,3:32,D,34643,1.18,-,
67,"Monday, Jun 10",boxscore,BOS,,TEX,L,3,4,11,34-33,3,8.0,Chavez,Brasier,Martin,3:25,N,34422,.96,--,
68,"Tuesday, Jun 11",boxscore,BOS,,TEX,L,5,9,,34-34,3,8.0,Jurado,Hernández,,3:40,N,35121,.86,---,
69,"Wednesday, Jun 12",boxscore,BOS,,TEX,W-wo,4,3,,35-34,3,7.5,Barnes,Chavez,,2:54,D,34330,.80,+,
70,"Thursday, Jun 13",boxscore,BOS,,TEX,W,7,6,,36-34,3,6.5,Workman,Fairbanks,Smith,4:06,N,35841,.89,++,
71,"Friday, Jun 14",boxscore,BOS,@,BAL,W,13,2,,37-34,3,6.0,Rodriguez,Ortiz,,3:24,N,19383,.90,+++,
72,"Saturday, Jun 15",boxscore,BOS,@,BAL,W,7,2,,38-34,3,5.5,Sale,Bundy,,3:19,D,30050,.95,++++,
73,"Sunday, Jun 16",boxscore,BOS,@,BAL,W,8,6,10,39-34,3,5.5,Workman,Givens,,4:44,D,27964,1.01,+++++,
74,"Monday, Jun 17",boxscore,BOS,@,MIN,W,2,0,,40-34,3,5.5,Porcello,Berríos,Brasier,2:43,N,27970,1.07,++++++,
75,"Tuesday, Jun 18",boxscore,BOS,@,MIN,L-wo,3,4,17,40-35,3,6.5,Littell,Johnson,,5:45,N,25741,1.14,-,
76,"Wednesday, Jun 19",boxscore,BOS,@,MIN,W,9,4,,41-35,3,6.5,Rodriguez,Gibson,,3:22,N,31835,1.07,+,
77,"Friday, Jun 21",boxscore,BOS,,TOR,W-wo,7,5,10,42-35,3,7.0,Workman,Romano,,3:58,N,36911,1.09,++,
78,"Saturday, Jun 22",boxscore,BOS,,TOR,L,7,8,,42-36,3,8.0,Kingham,Barnes,Giles,3:50,D,36712,1.12,-,
79,"Sunday, Jun 23",boxscore,BOS,,TOR,L,1,6,,42-37,3,8.0,Stroman,Porcello,,3:04,D,36495,1.05,--,
80,"Monday, Jun 24",boxscore,BOS,,CHW,W-wo,6,5,,43-37,3,8.0,Workman,Fry,,3:36,N,36117,1.03,+,
81,"Tuesday, Jun 25",boxscore,BOS,,CHW,W,6,3,,44-37,3,8.0,Price,Ruiz,Workman,3:24,N,34740,1.08,++,
82,"Wednesday, Jun 26",boxscore,BOS,,CHW,L,7,8,,44-38,3,9.0,Colomé,Barnes,,3:39,D,36823,1.10,-,
83,"Saturday, Jun 29",boxscore,BOS,,NYY,L,13,17,,44-39,3,10.0,Green,Wright,,4:42,N,59659,1.21,--,
84,"Sunday, Jun 30",boxscore,BOS,,NYY,L,8,12,,44-40,3,11.0,Ottavino,Walden,,4:24,D,59059,1.07,---,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
85,"Tuesday, Jul 2",boxscore,BOS,@,TOR,W,10,6,,45-40,3,10.0,Price,Thornton,,3:18,N,18415,.77,+,
86,"Wednesday, Jul 3",boxscore,BOS,@,TOR,L,3,6,,45-41,3,11.0,Waguespack,Sale,Giles,3:01,N,16883,.83,-,
87,"Thursday, Jul 4",boxscore,BOS,@,TOR,W,8,7,,46-41,3,11.0,Workman,Giles,,3:35,N,22217,.72,+,
88,"Friday, Jul 5",boxscore,BOS,@,DET,W,9,6,,47-41,3,11.0,Rodriguez,Carpenter,,3:22,N,27181,.81,++,
89,"Saturday, Jul 6",boxscore,BOS,@,DET,W,10,6,,48-41,3,10.0,Porcello,Zimmermann,,3:51,N,28114,.87,+++,
90,"Sunday, Jul 7",boxscore,BOS,@,DET,W,6,3,,49-41,3,9.0,Price,Soto,Hembree,3:30,D,23187,.94,++++,
91,"Friday, Jul 12",boxscore,BOS,,LAD,W,8,1,,50-41,3,9.0,Rodriguez,Maeda,,2:52,N,36579,1.02,+++++,
92,"Saturday, Jul 13",boxscore,BOS,,LAD,L,2,11,,50-42,3,9.0,Stripling,Sale,,3:40,N,36607,1.04,-,
93,"Sunday, Jul 14",boxscore,BOS,,LAD,L,4,7,12,50-43,3,10.0,Floro,Velázquez,Kelly,5:40,N,36700,.96,--,
94,"Monday, Jul 15",boxscore,BOS,,TOR,W,10,8,,51-43,3,9.0,Porcello,Thornton,Workman,3:28,N,35616,.85,+,
95,"Tuesday, Jul 16",boxscore,BOS,,TOR,L,4,10,,51-44,3,10.0,Shafer,Cashner,,3:45,N,36341,.94,-,
96,"Wednesday, Jul 17",boxscore,BOS,,TOR,W,5,4,,52-44,3,9.5,Rodriguez,Sanchez,Workman,3:35,N,34853,.80,+,
97,"Thursday, Jul 18",boxscore,BOS,,TOR,W,5,0,,53-44,3,10.0,Sale,Pannone,,2:50,D,35357,.88,++,
98,"Friday, Jul 19",boxscore,BOS,@,BAL,L,2,11,,53-45,3,11.0,Means,Price,,3:07,N,18243,.95,-,
99,"Saturday, Jul 20",boxscore,BOS,@,BAL,W,17,6,,54-45,3,11.0,Porcello,Eshelman,,3:29,N,21339,.88,+,
100,"Sunday, Jul 21",boxscore,BOS,@,BAL,L,0,5,,54-46,3,11.0,Wojciechowski,Cashner,,2:44,D,18173,.95,-,
101,"Monday, Jul 22",boxscore,BOS,@,TBR,W,9,4,,55-46,3,10.0,Rodriguez,Beeks,,3:20,N,10966,1.05,+,
102,"Tuesday, Jul 23",boxscore,BOS,@,TBR,W,5,4,,56-46,2,10.0,Sale,Poche,Walden,3:19,N,15876,1.20,++,
103,"Wednesday, Jul 24",boxscore,BOS,@,TBR,L,2,3,,56-47,3,11.0,Morton,Price,Pagán,3:11,D,24161,1.23,-,
104,"Thursday, Jul 25",boxscore,BOS,,NYY,W,19,3,,57-47,3,10.0,Porcello,Tanaka,,3:28,N,37591,1.07,+,
105,"Friday, Jul 26",boxscore,BOS,,NYY,W,10,5,,58-47,3,9.0,Cashner,Paxton,,3:16,N,37095,1.20,++,
106,"Saturday, Jul 27",boxscore,BOS,,NYY,W,9,5,,59-47,2,8.0,Rodriguez,Sabathia,,3:34,D,36862,1.33,+++,
107,"Sunday, Jul 28",boxscore,BOS,,NYY,L,6,9,,59-48,3,9.0,Germán,Sale,,3:28,N,37429,1.46,-,
108,"Tuesday, Jul 30",boxscore,BOS,,TBR,L,5,6,,59-49,3,9.0,Kolarek,Taylor,Pagán,4:05,N,36412,1.34,--,
109,"Wednesday, Jul 31",boxscore,BOS,,TBR,L,5,8,,59-50,3,10.0,Yarbrough,Porcello,Roe,3:50,N,33046,1.23,---,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
110,"Thursday, Aug 1",boxscore,BOS,,TBR,L,4,9,,59-51,3,10.5,McKay,Cashner,,3:20,N,37225,1.06,----,
111,"Friday, Aug 2",boxscore,BOS,@,NYY,L,2,4,,59-52,3,11.5,Paxton,Rodriguez,Chapman,2:41,N,46932,.84,-----,
112,"Saturday, Aug 3 (1)",boxscore,BOS,@,NYY,L,2,9,,59-53,3,13.5,Germán,Sale,,2:40,D,46625,.70,------,2019-05-30 (Rain)
113,"Saturday, Aug 3 (2)",boxscore,BOS,@,NYY,L,4,6,,59-54,3,13.5,Kahnle,Barnes,Chapman,4:02,N,48101,.58,-------,
114,"Sunday, Aug 4",boxscore,BOS,@,NYY,L,4,7,,59-55,3,14.5,Happ,Price,Green,3:18,N,47267,.43,--------,
115,"Monday, Aug 5",boxscore,BOS,,KCR,W,7,5,,60-55,3,14.5,Porcello,Montgomery,Workman,2:56,N,33636,.27,+,
116,"Tuesday, Aug 6",boxscore,BOS,,KCR,L,2,6,,60-56,3,15.5,Junis,Cashner,,2:48,N,36360,.35,-,
117,"Wednesday, Aug 7",boxscore,BOS,,KCR,W-wo,5,4,10,61-56,3,15.5,Taylor,Lovelady,,3:48,N,32453,.25,+,
118,"Thursday, Aug 8",boxscore,BOS,,LAA,W,3,0,,62-56,3,15.5,Sale,Peters,Workman,2:16,N,34744,.31,++,
119,"Friday, Aug 9",boxscore,BOS,,LAA,W,16,4,,63-56,3,14.5,Walden,Barría,,3:33,N,36650,.35,+++,
120,"Saturday, Aug 10",boxscore,BOS,,LAA,L,4,12,,63-57,3,14.5,Cole,Porcello,,3:28,D,36390,.37,-,
121,"Sunday, Aug 11",boxscore,BOS,,LAA,L,4,5,10,63-58,3,15.5,Robles,Weber,,4:02,D,36709,.32,--,
122,"Monday, Aug 12",boxscore,BOS,@,CLE,L-wo,5,6,,63-59,3,17.0,Hand,Walden,,3:34,N,24770,.24,---,
123,"Tuesday, Aug 13",boxscore,BOS,@,CLE,W,7,6,10,64-59,3,17.0,Workman,Wittgren,Cashner,4:07,N,26662,.16,+,
124,"Wednesday, Aug 14",boxscore,BOS,@,CLE,W,5,1,,65-59,3,17.0,Eovaldi,Bieber,,3:18,D,29535,.21,++,
125,"Friday, Aug 16",boxscore,BOS,,BAL,W,9,1,,66-59,3,16.5,Porcello,Brooks,,2:41,N,37213,.19,+++,
126,"Saturday, Aug 17",boxscore,BOS,,BAL,W,4,0,,67-59,3,16.5,Rodriguez,Wojciechowski,,3:11,N,36744,.25,++++,
127,"Sunday, Aug 18",boxscore,BOS,,BAL,W,13,7,,68-59,3,15.5,Walden,Fry,,3:38,D,36350,.25,+++++,
128,"Tuesday, Aug 20",boxscore,BOS,,PHI,L,2,3,,68-60,3,15.5,Nola,Johnson,Neris,3:17,N,37712,.32,-,
129,"Wednesday, Aug 21",boxscore,BOS,,PHI,L,2,5,,68-61,3,15.5,Hughes,Porcello,Neris,3:39,N,37077,.26,--,
130,"Friday, Aug 23",boxscore,BOS,@,SDP,W,11,0,,69-61,3,15.0,Rodriguez,Paddack,,3:04,N,42904,.16,+,
131,"Saturday, Aug 24",boxscore,BOS,@,SDP,W,5,4,,70-61,3,14.0,Barnes,Yates,Workman,3:48,N,42625,.18,++,
132,"Sunday, Aug 25",boxscore,BOS,@,SDP,L,1,3,,70-62,3,15.0,Lucchesi,Johnson,Yates,2:54,D,38026,.24,-,
133,"Tuesday, Aug 27",boxscore,BOS,@,COL,W,10,6,,71-62,3,15.5,Porcello,Garcia,,3:32,N,44101,.21,+,
134,"Wednesday, Aug 28",boxscore,BOS,@,COL,W,7,4,,72-62,3,15.5,Rodriguez,Lambert,Workman,3:48,N,40801,.24,++,
135,"Friday, Aug 30",boxscore,BOS,@,LAA,W,7,6,15,73-62,3,14.5,Cashner,Cahill,,5:23,N,39788,.25,+++,
136,"Saturday, Aug 31",boxscore,BOS,@,LAA,L,4,10,,73-63,3,15.5,García,Brasier,,3:37,N,43036,.28,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
137,"Sunday, Sep 1",boxscore,BOS,@,LAA,W,4,3,,74-63,3,15.5,Weber,Heaney,Workman,3:21,D,39382,.23,+,
138,"Tuesday, Sep 3",boxscore,BOS,,MIN,L,5,6,,74-64,3,16.0,Thorpe,Porcello,Rogers,3:28,N,35129,.27,-,
139,"Wednesday, Sep 4",boxscore,BOS,,MIN,W,6,2,,75-64,3,16.0,Rodriguez,Berríos,Workman,3:22,N,35218,.18,+,
140,"Thursday, Sep 5",boxscore,BOS,,MIN,L,1,2,,75-65,3,16.5,Pérez,Cashner,Rogers,2:58,N,32632,.19,-,
141,"Friday, Sep 6",boxscore,BOS,,NYY,W,6,1,,76-65,3,15.5,Walden,Germán,,3:08,N,36162,.11,+,
142,"Saturday, Sep 7",boxscore,BOS,,NYY,L,1,5,,76-66,3,16.5,Happ,Weber,,3:29,D,36619,.13,-,
143,"Sunday, Sep 8",boxscore,BOS,,NYY,L,5,10,,76-67,3,17.5,Green,Porcello,,3:48,N,35681,.07,--,
144,"Monday, Sep 9",boxscore,BOS,,NYY,L,0,5,,76-68,3,18.5,Paxton,Rodriguez,,3:25,N,35884,.02,---,
145,"Tuesday, Sep 10",boxscore,BOS,@,TOR,L,3,4,,76-69,3,18.5,Shafer,Taylor,Giles,3:37,N,17819,.01,----,
146,"Wednesday, Sep 11",boxscore,BOS,@,TOR,L,0,8,,76-70,3,19.0,Thornton,Kelley,,2:49,N,14463,.00,-----,
147,"Thursday, Sep 12",boxscore,BOS,@,TOR,W,7,4,,77-70,3,19.5,Taylor,Buchholz,Workman,3:32,N,17420,.00,+,
148,"Saturday, Sep 14",boxscore,BOS,@,PHI,W,2,1,,78-70,3,19.0,Barnes,Neris,Workman,3:21,N,40688,.00,++,
149,"Sunday, Sep 15",boxscore,BOS,@,PHI,W,6,3,,79-70,3,18.0,Porcello,Vargas,Workman,2:57,D,39061,.00,+++,
150,"Tuesday, Sep 17",boxscore,BOS,,SFG,L,6,7,15,79-71,3,19.0,Rodríguez,Kelley,,5:54,N,35925,.00,-,
151,"Wednesday, Sep 18",boxscore,BOS,,SFG,L,3,11,,79-72,3,19.0,Samardzija,Chacín,,3:34,N,35697,.00,--,
152,"Thursday, Sep 19",boxscore,BOS,,SFG,W,5,4,,80-72,3,19.0,Rodriguez,Bumgarner,Workman,3:17,D,35816,.00,+,
153,"Friday, Sep 20",boxscore,BOS,@,TBR,L-wo,4,5,11,80-73,3,19.0,Castillo,Kelley,,3:58,N,17117,.00,-,
154,"Saturday, Sep 21",boxscore,BOS,@,TBR,L-wo,4,5,11,80-74,3,20.0,Castillo,Smith,,3:57,N,18179,.00,--,
155,"Sunday, Sep 22",boxscore,BOS,@,TBR,W,7,4,,81-74,3,20.0,Eovaldi,Yarbrough,,3:32,D,17946,.00,+,
156,"Monday, Sep 23",boxscore,BOS,@,TBR,L,4,7,,81-75,3,20.5,Pruitt,Poyner,Poche,3:29,N,8779,.00,-,
157,"Tuesday, Sep 24",boxscore,BOS,@,TEX,W,12,10,,82-75,3,19.5,Rodriguez,Jurado,Workman,3:59,N,23341,.00,+,
158,"Wednesday, Sep 25",boxscore,BOS,@,TEX,W,10,3,,83-75,3,18.5,Porcello,Allard,,3:18,N,29290,.00,++,
159,"Thursday, Sep 26",boxscore,BOS,@,TEX,L,5,7,,83-76,3,19.0,Minor,Weber,Leclerc,3:02,D,24612,.00,-,
160,"Friday, Sep 27",boxscore,BOS,,BAL,L,1,4,,83-77,3,20.0,Wojciechowski,Eovaldi,,3:02,N,34533,.00,--,
161,"Saturday, Sep 28",boxscore,BOS,,BAL,L,4,9,,83-78,3,20.0,Means,Chacín,,3:37,D,36414,.00,---,
162,"Sunday, Sep 29",boxscore,BOS,,BAL,W-wo,5,4,,84-78,3,19.0,Workman,Tate,,3:22,D,35427,.00,+,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
