Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Sunday, May 1",boxscore,TOR,@,TBR,W,5,1,,12-14,3,3.5,Stroman,Cedeño,,2:34,D,27217,.91,+,
27,"Monday, May 2",boxscore,TOR,,TEX,L,1,2,,12-15,4,4.0,Barnette,Floyd,Tolleson,2:44,N,25323,.90,-,
28,"Tuesday, May 3",boxscore,TOR,,TEX,W-wo,3,1,10,13-15,3,3.5,Biagini,Klein,,3:25,N,24437,.81,+,
29,"Wednesday, May 4",boxscore,TOR,,TEX,W-wo,4,3,,14-15,3,3.0,Osuna,Barnette,,2:32,N,25229,.89,++,
30,"Thursday, May 5",boxscore,TOR,,TEX,W,12,2,,15-15,3,3.0,Happ,Holland,,2:33,N,35468,.93,+++,
31,"Friday, May 6",boxscore,TOR,,LAD,W,5,2,,16-15,3,2.0,Floyd,Blanton,Storen,2:53,N,42304,1.00,++++,
32,"Saturday, May 7",boxscore,TOR,,LAD,L,2,6,,16-16,3,2.5,Kershaw,Dickey,,2:28,D,47156,.99,-,
33,"Sunday, May 8",boxscore,TOR,,LAD,L,2,4,,16-17,4,3.5,Hatcher,Storen,Jansen,3:10,D,46665,.93,--,
34,"Monday, May 9",boxscore,TOR,@,SFG,W,3,1,,17-17,3,3.0,Sanchez,Peavy,Osuna,2:52,N,41256,.87,+,
35,"Tuesday, May 10",boxscore,TOR,@,SFG,W,4,0,,18-17,3,3.0,Happ,Cain,Osuna,2:29,N,41464,.91,++,
36,"Wednesday, May 11",boxscore,TOR,@,SFG,L-wo,4,5,13,18-18,3,4.0,Suárez,Tepera,,4:28,D,41372,.99,-,
37,"Friday, May 13",boxscore,TOR,@,TEX,W,5,0,,19-18,3,4.5,Dickey,Pérez,,2:38,N,40344,.96,+,
38,"Saturday, May 14",boxscore,TOR,@,TEX,L-wo,5,6,10,19-19,3,5.5,Barnette,Floyd,,3:01,N,47115,1.02,-,
39,"Sunday, May 15",boxscore,TOR,@,TEX,L,6,7,,19-20,3,5.5,Bush,Chavez,Dyson,3:29,D,41327,.91,--,
40,"Monday, May 16",boxscore,TOR,,TBR,L,2,13,,19-21,3,6.0,Smyly,Happ,,2:54,N,26516,.90,---,
41,"Tuesday, May 17",boxscore,TOR,,TBR,L,2,12,,19-22,4,6.0,Archer,Stroman,,2:43,N,27321,.86,----,
42,"Wednesday, May 18",boxscore,TOR,,TBR,L,3,6,,19-23,4,7.0,Odorizzi,Dickey,Colomé,2:48,N,29078,.80,-----,
43,"Thursday, May 19",boxscore,TOR,@,MIN,W,3,2,11,20-23,4,6.0,Osuna,Pressly,Biagini,3:07,N,25435,.66,+,
44,"Friday, May 20",boxscore,TOR,@,MIN,W,9,3,,21-23,4,6.0,Sanchez,Duffey,,2:48,N,29396,.71,++,
45,"Saturday, May 21",boxscore,TOR,@,MIN,L,3,5,,21-24,5,7.0,Abad,Happ,Jepsen,2:19,D,30460,.78,-,
46,"Sunday, May 22",boxscore,TOR,@,MIN,W,3,1,,22-24,5,6.0,Stroman,Hughes,Osuna,2:29,D,33421,.68,+,
47,"Tuesday, May 24",boxscore,TOR,@,NYY,L,0,6,,22-25,5,7.0,Eovaldi,Dickey,,2:40,N,35174,.79,-,
48,"Wednesday, May 25",boxscore,TOR,@,NYY,W,8,4,,23-25,4,7.0,Estrada,Nova,,2:59,N,38959,.74,+,
49,"Thursday, May 26",boxscore,TOR,@,NYY,W,3,1,,24-25,3,6.0,Happ,Sabathia,Osuna,2:34,D,38391,.81,++,
50,"Friday, May 27",boxscore,TOR,,BOS,W,7,5,,25-25,3,5.0,Biagini,Uehara,Osuna,2:53,N,46470,1.05,+++,
51,"Saturday, May 28",boxscore,TOR,,BOS,W-wo,10,9,,26-25,3,4.0,Floyd,Kimbrel,,3:37,D,48154,1.13,++++,
52,"Sunday, May 29",boxscore,TOR,,BOS,L,3,5,11,26-26,3,5.0,Buchholz,Floyd,Uehara,4:07,D,47916,1.19,-,
53,"Monday, May 30",boxscore,TOR,,NYY,W,4,2,,27-26,3,5.0,Estrada,Nova,Storen,2:26,N,32921,1.01,+,
54,"Tuesday, May 31",boxscore,TOR,,NYY,W,4,1,,28-26,3,5.0,Biagini,Sabathia,Osuna,2:37,N,33419,1.08,++,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
55,"Wednesday, Jun 1",boxscore,TOR,,NYY,W,7,0,,29-26,3,4.0,Sanchez,Tanaka,,2:57,N,39512,1.10,+++,
56,"Friday, Jun 3",boxscore,TOR,@,BOS,W,5,2,,30-26,3,2.5,Dickey,Price,Osuna,3:10,N,37129,1.37,++++,
57,"Saturday, Jun 4",boxscore,TOR,@,BOS,L,4,6,,30-27,3,3.5,Wright,Stroman,Kimbrel,3:08,D,37762,1.46,-,
58,"Sunday, Jun 5",boxscore,TOR,@,BOS,W,5,4,,31-27,3,2.5,Estrada,Rodriguez,,2:44,D,35823,1.37,+,
59,"Monday, Jun 6",boxscore,TOR,@,DET,L,0,11,,31-28,3,3.5,Fulmer,Happ,,2:57,N,29771,1.21,-,
60,"Tuesday, Jun 7",boxscore,TOR,@,DET,L-wo,2,3,10,31-29,3,4.5,Wilson,Biagini,,3:07,N,30745,1.13,--,
61,"Wednesday, Jun 8",boxscore,TOR,@,DET,W,7,2,,32-29,3,4.5,Dickey,Zimmermann,,2:56,D,36036,1.09,+,
62,"Thursday, Jun 9",boxscore,TOR,,BAL,L,5,6,,32-30,3,5.5,Bundy,Osuna,Britton,3:12,N,41448,1.30,-,
63,"Friday, Jun 10",boxscore,TOR,,BAL,W-wo,4,3,10,33-30,3,4.5,Storen,Brach,,2:54,N,44439,1.24,+,
64,"Saturday, Jun 11",boxscore,TOR,,BAL,W,11,6,,34-30,3,3.5,Happ,McFarland,,3:05,D,47651,1.28,++,
65,"Sunday, Jun 12",boxscore,TOR,,BAL,W,10,9,,35-30,3,2.5,Sanchez,Jiménez,Grilli,3:11,D,47249,1.37,+++,
66,"Monday, Jun 13",boxscore,TOR,,PHI,L,0,7,,35-31,3,3.0,Eickhoff,Dickey,,2:55,N,35678,1.16,-,
67,"Tuesday, Jun 14",boxscore,TOR,,PHI,W,11,3,,36-31,3,3.0,Stroman,Eflin,,2:43,D,47066,1.15,+,
68,"Wednesday, Jun 15",boxscore,TOR,@,PHI,W,7,2,,37-31,3,2.0,Estrada,Hellickson,,2:51,N,24753,1.21,++,
69,"Thursday, Jun 16",boxscore,TOR,@,PHI,W,13,2,,38-31,3,2.0,Happ,Nola,,3:04,N,22279,1.28,+++,
70,"Friday, Jun 17",boxscore,TOR,@,BAL,W,13,3,,39-31,2,1.0,Sanchez,Wright,,2:53,N,38306,1.62,++++,
71,"Saturday, Jun 18",boxscore,TOR,@,BAL,L,2,4,,39-32,3,2.0,Gallardo,Dickey,Britton,2:33,D,41901,1.72,-,
72,"Sunday, Jun 19",boxscore,TOR,@,BAL,L,6,11,,39-33,3,3.0,Tillman,Stroman,,3:31,D,39024,1.67,--,
73,"Tuesday, Jun 21",boxscore,TOR,,ARI,L,2,4,,39-34,3,2.5,Corbin,Estrada,Hudson,2:42,N,41838,1.26,---,
74,"Wednesday, Jun 22",boxscore,TOR,,ARI,W,5,2,,40-34,3,2.5,Happ,Ray,Osuna,2:54,D,46967,1.26,+,
75,"Friday, Jun 24",boxscore,TOR,@,CHW,L,2,3,,40-35,3,3.5,Jones,Chavez,Robertson,3:22,N,27196,1.39,-,
76,"Saturday, Jun 25",boxscore,TOR,@,CHW,W,10,8,,41-35,3,4.0,Dickey,González,Osuna,3:14,D,25776,1.32,+,
77,"Sunday, Jun 26",boxscore,TOR,@,CHW,L,2,5,,41-36,3,5.0,Sale,Stroman,Robertson,2:27,D,28345,1.31,-,
78,"Monday, Jun 27",boxscore,TOR,@,COL,L,5,9,,41-37,3,5.5,Gray,Storen,,2:48,N,36419,1.22,--,
79,"Tuesday, Jun 28",boxscore,TOR,@,COL,W,14,9,,42-37,3,5.5,Happ,Butler,,3:51,N,33917,1.19,+,
80,"Wednesday, Jun 29",boxscore,TOR,@,COL,W,5,3,,43-37,2,5.5,Sanchez,Anderson,,3:17,D,38412,1.18,++,
81,"Thursday, Jun 30",boxscore,TOR,,CLE,L,1,4,,43-38,3,5.5,Carrasco,Dickey,Allen,2:33,N,41365,1.29,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
82,"Friday, Jul 1",boxscore,TOR,,CLE,L,1,2,19,43-39,3,5.5,Bauer,Barney,,6:13,D,45825,1.24,--,
83,"Saturday, Jul 2",boxscore,TOR,,CLE,W,9,6,,44-39,3,4.5,Grilli,Otero,Osuna,3:19,D,46197,1.15,+,
84,"Sunday, Jul 3",boxscore,TOR,,CLE,W,17,1,,45-39,3,3.5,Happ,Kluber,,3:10,D,45962,1.29,++,
85,"Monday, Jul 4",boxscore,TOR,,KCR,W,6,2,,46-39,3,2.5,Sanchez,Volquez,,2:10,N,36438,1.40,+++,
86,"Tuesday, Jul 5",boxscore,TOR,,KCR,W,8,3,,47-39,2,2.5,Dickey,Young,,2:32,N,35917,1.47,++++,
87,"Wednesday, Jul 6",boxscore,TOR,,KCR,W,4,2,,48-39,2,2.5,Stroman,Herrera,Osuna,2:16,N,39971,1.53,+++++,
88,"Thursday, Jul 7",boxscore,TOR,,DET,W,5,4,,49-39,2,2.0,Grilli,Wilson,Osuna,3:18,N,46283,1.56,++++++,
89,"Friday, Jul 8",boxscore,TOR,,DET,W,6,0,,50-39,2,1.0,Happ,Pelfrey,,3:07,N,43228,1.61,+++++++,
90,"Saturday, Jul 9",boxscore,TOR,,DET,L,2,3,,50-40,2,2.0,Rondón,Grilli,Rodríguez,2:47,D,47684,1.62,-,
91,"Sunday, Jul 10",boxscore,TOR,,DET,W,6,1,,51-40,2,2.0,Dickey,Sánchez,,2:49,D,47747,1.56,+,
92,"Friday, Jul 15",boxscore,TOR,@,OAK,L,7,8,,51-41,3,3.0,Dull,Cecil,Madson,3:09,N,19192,1.49,-,
93,"Saturday, Jul 16",boxscore,TOR,@,OAK,L,4,5,,51-42,3,4.0,Gray,Dickey,Madson,2:41,D,27510,1.52,--,
94,"Sunday, Jul 17",boxscore,TOR,@,OAK,W,5,3,,52-42,3,3.0,Grilli,Axford,Osuna,3:12,D,21626,1.40,+,
95,"Tuesday, Jul 19",boxscore,TOR,@,ARI,W,5,1,,53-42,3,1.5,Sanchez,Godley,,2:58,N,26626,1.49,++,
96,"Wednesday, Jul 20",boxscore,TOR,@,ARI,W,10,4,,54-42,3,1.0,Stroman,Corbin,,2:52,D,20076,1.51,+++,
97,"Friday, Jul 22",boxscore,TOR,,SEA,L,1,2,,54-43,3,2.0,Paxton,Estrada,Cishek,2:41,N,46737,1.60,-,
98,"Saturday, Jul 23",boxscore,TOR,,SEA,L,5,14,,54-44,3,3.0,Iwakuma,Dickey,LeBlanc,3:18,D,47517,1.64,--,
99,"Sunday, Jul 24",boxscore,TOR,,SEA,W,2,0,,55-44,3,3.0,Happ,Miley,Osuna,2:21,D,47488,1.61,+,
100,"Monday, Jul 25",boxscore,TOR,,SDP,W,4,2,,56-44,3,3.0,Sanchez,Rea,Osuna,2:41,N,41483,1.53,++,
101,"Tuesday, Jul 26",boxscore,TOR,,SDP,W-wo,7,6,12,57-44,2,2.0,Chavez,Villanueva,,3:58,N,45515,1.56,+++,
102,"Wednesday, Jul 27",boxscore,TOR,,SDP,L,4,8,,57-45,2,2.0,Perdomo,Dickey,,2:42,D,47301,1.61,-,
103,"Friday, Jul 29",boxscore,TOR,,BAL,W,6,5,,58-45,2,0.5,Estrada,Gausman,Osuna,2:45,N,46112,2.28,+,
104,"Saturday, Jul 30",boxscore,TOR,,BAL,W,9,1,,59-45,1,up 0.5,Happ,Gallardo,,2:52,D,47305,2.23,++,
105,"Sunday, Jul 31",boxscore,TOR,,BAL,L,2,6,12,59-46,2,0.5,Givens,Morales,,3:47,D,46792,2.32,-,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
106,"Monday, Aug 1",boxscore,TOR,@,HOU,L-wo,1,2,14,59-47,2,1.0,Feliz,Feldman,,4:05,N,20623,1.79,--,
107,"Tuesday, Aug 2",boxscore,TOR,@,HOU,W,2,1,,60-47,2,1.0,Dickey,McCullers,Grilli,2:40,N,24399,1.85,+,
108,"Wednesday, Aug 3",boxscore,TOR,@,HOU,W,3,1,,61-47,2,1.0,Estrada,McHugh,Osuna,2:31,N,29399,1.85,++,
109,"Thursday, Aug 4",boxscore,TOR,@,HOU,W,4,1,,62-47,1,Tied,Happ,Fiers,Osuna,2:41,N,23190,1.83,+++,
110,"Friday, Aug 5",boxscore,TOR,@,KCR,W,4,3,,63-47,1,Tied,Cecil,Herrera,Benoit,2:40,N,31831,1.69,++++,
111,"Saturday, Aug 6",boxscore,TOR,@,KCR,L,2,4,,63-48,1,Tied,Duffy,Sanchez,Herrera,2:36,N,35986,1.68,-,
112,"Sunday, Aug 7",boxscore,TOR,@,KCR,L,1,7,,63-49,2,1.0,Ventura,Stroman,,2:39,D,25830,1.72,--,
113,"Monday, Aug 8",boxscore,TOR,,TBR,W,7,5,,64-49,1,Tied,Benoit,Cedeño,Osuna,3:13,N,43812,1.75,+,
114,"Tuesday, Aug 9",boxscore,TOR,,TBR,L,2,9,,64-50,1,Tied,Smyly,Estrada,Ramírez,2:56,N,43134,1.70,-,
115,"Wednesday, Aug 10",boxscore,TOR,,TBR,W,7,0,,65-50,1,up 1.0,Happ,Snell,,3:01,N,45501,1.81,+,
116,"Friday, Aug 12",boxscore,TOR,,HOU,L,3,5,,65-51,2,0.5,Musgrove,Liriano,Harris,2:49,N,46330,1.90,-,
117,"Saturday, Aug 13",boxscore,TOR,,HOU,W,4,2,,66-51,1,up 0.5,Sanchez,McHugh,Osuna,2:35,D,47505,1.96,+,
118,"Sunday, Aug 14",boxscore,TOR,,HOU,W,9,2,,67-51,1,up 0.5,Stroman,Fiers,,2:59,D,47261,1.98,++,
119,"Monday, Aug 15",boxscore,TOR,@,NYY,L,0,1,,67-52,1,Tied,Green,Dickey,Betances,2:55,N,36015,2.01,-,
120,"Tuesday, Aug 16",boxscore,TOR,@,NYY,W,12,6,,68-52,1,up 1.0,Feldman,Warren,,3:09,N,31874,2.07,+,
121,"Wednesday, Aug 17",boxscore,TOR,@,NYY,W,7,4,,69-52,1,up 1.0,Happ,Sabathia,Osuna,2:47,D,37736,1.93,++,
122,"Friday, Aug 19",boxscore,TOR,@,CLE,L-wo,2,3,,69-53,1,up 0.5,Manship,Osuna,,2:27,N,30665,1.89,-,
123,"Saturday, Aug 20",boxscore,TOR,@,CLE,W,6,5,,70-53,1,up 0.5,Biagini,Tomlin,Osuna,3:00,N,33604,1.86,+,
124,"Sunday, Aug 21",boxscore,TOR,@,CLE,L,2,3,,70-54,1,up 0.5,Clevinger,Cecil,Allen,2:53,D,26696,1.88,-,
125,"Tuesday, Aug 23",boxscore,TOR,,LAA,W,7,2,,71-54,1,Tied,Dickey,Skaggs,,2:38,N,46696,1.88,+,
126,"Wednesday, Aug 24",boxscore,TOR,,LAA,L,2,8,,71-55,1,Tied,Shoemaker,Estrada,,3:21,N,44404,1.85,-,
127,"Thursday, Aug 25",boxscore,TOR,,LAA,L,3,6,,71-56,1,Tied,Weaver,Happ,,3:06,N,46273,1.96,--,
128,"Friday, Aug 26",boxscore,TOR,,MIN,W,15,8,,72-56,1,up 1.0,Liriano,Dean,,3:11,N,42534,2.11,+,
129,"Saturday, Aug 27",boxscore,TOR,,MIN,W,8,7,,73-56,1,up 1.0,Grilli,Pressly,Osuna,3:06,D,47485,2.14,++,
130,"Sunday, Aug 28",boxscore,TOR,,MIN,W,9,6,,74-56,1,up 2.0,Feldman,Light,,3:00,D,47444,2.03,+++,
131,"Monday, Aug 29",boxscore,TOR,@,BAL,W,5,1,,75-56,1,up 2.0,Estrada,Miley,,2:35,N,15532,2.42,++++,
132,"Tuesday, Aug 30",boxscore,TOR,@,BAL,L,3,5,,75-57,1,up 2.0,Brach,Grilli,Britton,2:34,N,16083,2.21,-,
133,"Wednesday, Aug 31",boxscore,TOR,@,BAL,W,5,3,,76-57,1,up 2.0,Sanchez,Gallardo,,3:12,N,16161,2.51,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
134,"Friday, Sep 2",boxscore,TOR,@,TBR,L,3,8,,76-58,1,up 1.0,Farquhar,Stroman,,2:52,N,12602,1.78,-,
135,"Saturday, Sep 3",boxscore,TOR,@,TBR,L,5,7,,76-59,1,Tied,Snell,Estrada,Colomé,3:06,N,14353,2.04,--,
136,"Sunday, Sep 4",boxscore,TOR,@,TBR,W,5,3,,77-59,1,up 1.0,Benoit,Jepsen,Osuna,3:18,D,13884,2.09,+,
137,"Monday, Sep 5",boxscore,TOR,@,NYY,L,3,5,,77-60,1,up 1.0,Tanaka,Dickey,Betances,2:49,D,42141,2.09,-,
138,"Tuesday, Sep 6",boxscore,TOR,@,NYY,L,6,7,,77-61,1,Tied,Shreve,Grilli,Parker,3:21,N,27532,2.41,--,
139,"Wednesday, Sep 7",boxscore,TOR,@,NYY,L,0,2,,77-62,2,1.0,Mitchell,Stroman,Clippard,2:48,N,30501,2.61,---,
140,"Friday, Sep 9",boxscore,TOR,,BOS,L,3,13,,77-63,2,2.0,Porcello,Estrada,,3:23,N,46953,3.20,----,
141,"Saturday, Sep 10",boxscore,TOR,,BOS,W,3,2,,78-63,2,1.0,Happ,Rodriguez,Osuna,3:03,D,47829,3.16,+,
142,"Sunday, Sep 11",boxscore,TOR,,BOS,L,8,11,,78-64,2,2.0,Ross,Schultz,Kimbrel,3:46,D,47816,3.35,-,
143,"Monday, Sep 12",boxscore,TOR,,TBR,W,3,2,,79-64,2,2.0,Grilli,Boxberger,Osuna,2:13,N,35333,2.43,+,
144,"Tuesday, Sep 13",boxscore,TOR,,TBR,L,2,6,,79-65,2,2.0,Smyly,Stroman,,3:10,N,38338,2.41,-,
145,"Wednesday, Sep 14",boxscore,TOR,,TBR,L,1,8,,79-66,3,2.0,Cobb,Estrada,,2:58,D,41001,2.49,--,
146,"Thursday, Sep 15",boxscore,TOR,@,LAA,W,7,2,,80-66,2,2.0,Happ,Wright,,3:15,N,37559,2.50,+,
147,"Friday, Sep 16",boxscore,TOR,@,LAA,W,5,0,,81-66,2,2.0,Dickey,Weaver,Osuna,3:15,N,42159,2.60,++,
148,"Saturday, Sep 17",boxscore,TOR,@,LAA,L,1,6,,81-67,2,3.0,Nolasco,Liriano,,3:08,N,39195,2.43,-,
149,"Sunday, Sep 18",boxscore,TOR,@,LAA,L,0,4,,81-68,3,4.0,Meyer,Stroman,,3:25,D,36270,2.27,--,
150,"Monday, Sep 19",boxscore,TOR,@,SEA,W,3,2,,82-68,2,4.0,Estrada,Walker,Osuna,3:03,N,34809,2.76,+,
151,"Tuesday, Sep 20",boxscore,TOR,@,SEA,W,10,2,,83-68,2,4.0,Happ,Iwakuma,,3:33,N,33573,2.46,++,
152,"Wednesday, Sep 21",boxscore,TOR,@,SEA,L-wo,1,2,12,83-69,2,5.0,Vincent,Dickey,,4:23,D,39595,2.07,-,
153,"Friday, Sep 23",boxscore,TOR,,NYY,W,9,0,,84-69,2,5.5,Liriano,Mitchell,,3:06,N,47016,2.00,+,
154,"Saturday, Sep 24",boxscore,TOR,,NYY,W,3,0,,85-69,2,5.5,Grilli,Clippard,Osuna,2:34,D,47828,1.75,++,
155,"Sunday, Sep 25",boxscore,TOR,,NYY,W-wo,4,3,,86-69,2,5.5,Osuna,Clippard,,3:19,D,47896,1.23,+++,
156,"Monday, Sep 26",boxscore,TOR,,NYY,L,5,7,,86-70,2,6.0,Warren,Grilli,Layne,3:22,N,44532,.81,-,
157,"Tuesday, Sep 27",boxscore,TOR,,BAL,W,5,1,,87-70,2,5.0,Sanchez,Gausman,,2:39,N,44762,1.26,+,
158,"Wednesday, Sep 28",boxscore,TOR,,BAL,L,2,3,,87-71,2,5.0,Duensing,Osuna,Britton,3:04,N,44668,.73,-,
159,"Thursday, Sep 29",boxscore,TOR,,BAL,L,0,4,,87-72,2,5.0,Jiménez,Stroman,,2:35,N,47791,1.66,--,
160,"Friday, Sep 30",boxscore,TOR,@,BOS,L,3,5,,87-73,3,6.0,Ziegler,Biagini,Kimbrel,3:25,N,37661,2.32,---,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
161,"Saturday, Oct 1",boxscore,TOR,@,BOS,W,4,3,,88-73,2,5.0,Osuna,Kimbrel,,3:29,N,37396,4.44,+,
162,"Sunday, Oct 2",boxscore,TOR,@,BOS,W,2,1,,89-73,2,4.0,Sanchez,Ziegler,Osuna,3:14,D,36787,.77,++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
