Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
15,"Wednesday, Apr 18",boxscore,BOS,@,TBD,W,9,1,,11-4,1,Tied,Arrojo,Sturtze,,3:03,N,14954,1.30,++++,
16,"Thursday, Apr 19",boxscore,BOS,@,TBD,W,8,3,,12-4,1,up 1.0,Martinez,Wilson,Lowe,2:39,N,20289,1.28,+++++,
17,"Friday, Apr 20",boxscore,BOS,@,NYY,L,1,6,,12-5,1,Tied,Pettitte,Nomo,,2:39,N,54366,1.46,-,
18,"Saturday, Apr 21",boxscore,BOS,@,NYY,W,8,3,,13-5,1,up 1.0,Castillo,Mussina,,3:29,D,55483,1.41,+,
19,"Sunday, Apr 22",boxscore,BOS,@,NYY,L-wo,3,4,10,13-6,1,up 1.0,Rivera,Lowe,,3:48,D,55278,1.42,-,
20,"Tuesday, Apr 24",boxscore,BOS,,MIN,W,9,4,,14-6,1,up 1.0,Crawford,Redman,Wakefield,2:49,N,32557,1.28,+,
21,"Wednesday, Apr 25",boxscore,BOS,,MIN,L,4,6,10,14-7,1,Tied,Wells,Beck,Hawkins,3:25,N,33177,1.29,-,
22,"Thursday, Apr 26",boxscore,BOS,,MIN,W,2,0,,15-7,1,up 0.5,Nomo,Milton,Lowe,2:47,N,32222,1.30,+,
23,"Friday, Apr 27",boxscore,BOS,,KCR,W,9,2,,16-7,1,up 0.5,Castillo,Stein,Arrojo,2:40,N,31850,1.28,++,
24,"Saturday, Apr 28",boxscore,BOS,,KCR,L,2,8,,16-8,1,up 0.5,Reichert,Ohka,,3:01,D,32442,1.29,-,
25,"Sunday, Apr 29",boxscore,BOS,,KCR,L,8,11,11,16-9,2,0.5,Santiago,Lowe,Hernández,4:11,D,32791,1.26,--,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Tuesday, May 1",boxscore,BOS,@,SEA,W,2,0,,17-9,1,Tied,Martinez,Halama,Arrojo,2:43,N,36642,1.30,+,
27,"Wednesday, May 2",boxscore,BOS,@,SEA,L,1,5,,17-10,1,Tied,Sele,Nomo,,2:45,N,40170,1.26,-,
28,"Thursday, May 3",boxscore,BOS,@,SEA,L,3,10,,17-11,1,Tied,Moyer,Castillo,,3:02,N,32513,1.25,--,
29,"Friday, May 4",boxscore,BOS,@,OAK,L,3,7,,17-12,2,1.0,Heredia,Lowe,Tam,3:19,N,20631,1.27,---,
30,"Saturday, May 5",boxscore,BOS,@,OAK,W,7,1,,18-12,1,Tied,Crawford,Zito,,2:47,D,29248,1.21,+,
31,"Sunday, May 6",boxscore,BOS,@,OAK,W,5,4,,19-12,1,Tied,Martinez,Lidle,Beck,3:15,N,40186,1.24,++,
32,"Tuesday, May 8",boxscore,BOS,,SEA,W,12,4,,20-12,1,up 1.0,Nomo,Moyer,,3:01,N,32941,1.26,+++,
33,"Wednesday, May 9",boxscore,BOS,,SEA,L,5,10,,20-13,1,up 0.5,Nelson,Arrojo,Sasaki,3:35,N,31616,1.28,-,
34,"Thursday, May 10",boxscore,BOS,,SEA,L,2,5,,20-14,1,up 0.5,Halama,Ohka,Sasaki,3:00,N,31428,1.26,--,
35,"Friday, May 11",boxscore,BOS,,OAK,L,6,7,,20-15,2,0.5,Isringhausen,Beck,Tam,3:36,N,32718,1.23,---,
36,"Saturday, May 12",boxscore,BOS,,OAK,W,9,3,,21-15,2,0.5,Martinez,Heredia,,2:51,D,32686,1.21,+,
37,"Sunday, May 13",boxscore,BOS,,OAK,W-wo,5,4,11,22-15,1,up 0.5,Lowe,Tam,,3:53,D,31926,1.28,++,
38,"Tuesday, May 15",boxscore,BOS,@,MIN,W,5,2,,23-15,1,up 1.5,Castillo,Redman,,3:14,N,15332,1.39,+++,
39,"Wednesday, May 16",boxscore,BOS,@,MIN,L,3,4,,23-16,1,up 1.5,Wells,Schourek,Hawkins,2:20,N,22006,1.38,-,
40,"Thursday, May 17",boxscore,BOS,@,MIN,L,3,5,,23-17,1,up 1.5,Radke,Arrojo,,2:27,D,18466,1.38,--,
41,"Friday, May 18",boxscore,BOS,@,KCR,W,6,3,,24-17,1,up 1.5,Martinez,Stein,,2:50,N,34154,1.29,+,
42,"Saturday, May 19",boxscore,BOS,@,KCR,L,2,6,,24-18,1,up 0.5,Reichert,Nomo,,2:41,N,26583,1.26,-,
43,"Sunday, May 20",boxscore,BOS,@,KCR,W,10,3,,25-18,1,up 1.5,Castillo,Meadows,,3:02,D,18596,1.25,+,
44,"Wednesday, May 23",boxscore,BOS,@,NYY,L,3,7,,25-19,1,up 0.5,Pettitte,Cone,,2:58,N,44108,1.61,-,
45,"Thursday, May 24",boxscore,BOS,@,NYY,L,1,2,,25-20,2,0.5,Mussina,Martinez,Rivera,2:33,D,55592,1.59,--,
46,"Friday, May 25",boxscore,BOS,,TOR,W,4,0,,26-20,1,up 0.5,Nomo,Loaiza,,2:46,N,32912,1.53,+,
47,"Saturday, May 26",boxscore,BOS,,TOR,L,0,5,,26-21,2,0.5,Michalak,Castillo,,2:52,D,31035,1.56,-,
48,"Sunday, May 27",boxscore,BOS,,TOR,W,4,2,,27-21,2,0.5,Wakefield,Parris,Lowe,2:38,D,31420,1.52,+,
49,"Monday, May 28",boxscore,BOS,,NYY,L,3,4,,27-22,2,1.5,Pettitte,Schourek,Rivera,3:29,N,33125,1.63,-,
50,"Wednesday, May 30",boxscore,BOS,,NYY,W,3,0,,28-22,2,0.5,Martinez,Mussina,Lowe,2:45,N,33711,1.58,+,
51,"Thursday, May 31",boxscore,BOS,@,TOR,W,11,5,,29-22,1,Tied,Beck,Escobar,,3:09,N,21747,1.58,++,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
52,"Friday, Jun 1",boxscore,BOS,@,TOR,W,6,4,11,30-22,1,up 1.0,Lowe,Koch,,3:55,N,21564,1.55,+++,
53,"Saturday, Jun 2",boxscore,BOS,@,TOR,W,2,1,,31-22,1,up 1.0,Schourek,Plesac,Beck,2:55,D,24603,1.58,++++,
54,"Sunday, Jun 3",boxscore,BOS,@,TOR,W,5,4,,32-22,1,up 2.0,Pichardo,Carpenter,Lowe,3:05,D,24653,1.57,+++++,
55,"Monday, Jun 4",boxscore,BOS,@,NYY,L-wo,6,7,,32-23,1,up 1.0,Rivera,Beck,,3:21,N,41771,1.80,-,2001-05-22 (Rain)
56,"Tuesday, Jun 5",boxscore,BOS,,DET,W-wo,4,3,18,33-23,1,up 2.0,Wakefield,Borkowski,,5:52,N,32814,1.36,+,
57,"Wednesday, Jun 6",boxscore,BOS,,DET,L,3,7,,33-24,1,up 1.0,Mlicki,Castillo,Anderson,3:14,N,32794,1.36,-,
58,"Thursday, Jun 7",boxscore,BOS,,DET,W,8,1,,34-24,1,up 1.0,Wakefield,Santos,Arrojo,2:59,N,32132,1.35,+,
59,"Friday, Jun 8",boxscore,BOS,,PHI,W,3,2,,35-24,1,up 1.0,Cone,Wolf,Lowe,2:39,N,33435,1.38,++,
60,"Saturday, Jun 9",boxscore,BOS,,PHI,L,2,5,,35-25,1,up 1.0,Daal,Martinez,Mesa,2:33,D,32944,1.37,-,
61,"Sunday, Jun 10",boxscore,BOS,,PHI,W,5,4,,36-25,1,up 2.0,Nomo,Cormier,Lowe,3:11,D,32767,1.36,+,
62,"Tuesday, Jun 12",boxscore,BOS,,FLA,W,4,2,,37-25,1,up 3.0,Castillo,Dempster,Lowe,2:42,N,32816,1.34,++,
63,"Wednesday, Jun 13",boxscore,BOS,,FLA,L,2,4,,37-26,1,up 2.0,Clement,Wakefield,Alfonseca,2:51,N,32637,1.29,-,
64,"Thursday, Jun 14",boxscore,BOS,,FLA,W,6,4,,38-26,1,up 2.0,Cone,Smith,Beck,2:41,N,33225,1.35,+,
65,"Friday, Jun 15",boxscore,BOS,@,ATL,W,9,5,10,39-26,1,up 2.0,Beck,Cabrera,,4:00,N,48469,1.36,++,
66,"Saturday, Jun 16",boxscore,BOS,@,ATL,L,0,8,,39-27,1,up 1.0,Burkett,Nomo,,2:58,N,50524,1.31,-,
67,"Sunday, Jun 17",boxscore,BOS,@,ATL,W,4,3,,40-27,1,up 2.0,Castillo,Perez,Lowe,3:23,D,45362,1.36,+,
68,"Tuesday, Jun 19",boxscore,BOS,@,TBD,W,5,4,,41-27,1,up 2.5,Wakefield,Rekar,Lowe,2:44,N,12550,1.32,++,
69,"Wednesday, Jun 20",boxscore,BOS,@,TBD,W,8,2,,42-27,1,up 3.5,Garcés,Rupe,,3:01,N,12520,1.27,+++,
70,"Thursday, Jun 21",boxscore,BOS,@,TBD,W,7,4,,43-27,1,up 4.0,Beck,Yan,Lowe,3:09,N,15603,1.20,++++,
71,"Friday, Jun 22",boxscore,BOS,,TOR,L,3,4,,43-28,1,up 3.0,Borbón,Schourek,Koch,2:41,N,33844,1.23,-,
72,"Saturday, Jun 23",boxscore,BOS,,TOR,L,6,9,,43-29,1,up 2.0,File,Castillo,Koch,3:25,N,33266,1.35,--,
73,"Sunday, Jun 24",boxscore,BOS,,TOR,L,2,5,,43-30,1,up 2.0,Plesac,Wakefield,Koch,2:54,D,32804,1.47,---,
74,"Monday, Jun 25",boxscore,BOS,,TBD,W,12,8,,44-30,1,up 2.0,Cone,Rupe,Lowe,3:24,N,32854,1.38,+,
75,"Tuesday, Jun 26",boxscore,BOS,,TBD,W,7,6,,45-30,1,up 3.0,Beck,Zambrano,Lowe,2:55,N,32185,1.36,++,
76,"Wednesday, Jun 27",boxscore,BOS,,TBD,L,7,9,,45-31,1,up 2.0,Creek,Schourek,,3:36,N,33216,1.29,-,
77,"Thursday, Jun 28",boxscore,BOS,,TBD,L,3,4,,45-32,1,up 1.5,Colomé,Lowe,,2:56,N,33433,1.36,--,
78,"Friday, Jun 29",boxscore,BOS,@,TOR,L,4,8,,45-33,1,up 0.5,Quantrill,Florie,,3:20,N,23055,1.57,---,
79,"Saturday, Jun 30",boxscore,BOS,@,TOR,W,7,5,,46-33,1,up 0.5,Cone,Hamilton,,3:36,N,28543,1.64,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
80,"Sunday, Jul 1",boxscore,BOS,@,TOR,W,4,0,,47-33,1,up 0.5,Arrojo,Carpenter,,2:26,D,34348,1.59,++,
81,"Monday, Jul 2",boxscore,BOS,@,TOR,W,16,4,,48-33,1,up 0.5,Nomo,Loaiza,,3:32,D,38237,1.47,+++,
82,"Tuesday, Jul 3",boxscore,BOS,@,CLE,L,1,9,,48-34,2,0.5,Westbrook,Ohka,,3:03,N,42520,1.70,-,
83,"Wednesday, Jul 4",boxscore,BOS,@,CLE,W,13,4,,49-34,2,0.5,Wakefield,Burba,,3:02,D,42382,1.80,+,
84,"Thursday, Jul 5",boxscore,BOS,@,CLE,W,5,4,,50-34,2,0.5,Lowe,Rocker,,3:09,N,42647,1.81,++,
85,"Friday, Jul 6",boxscore,BOS,,ATL,L,5,6,10,50-35,2,1.5,Karsay,Kim,Cabrera,3:38,N,33723,1.33,-,
86,"Saturday, Jul 7",boxscore,BOS,,ATL,W,3,1,,51-35,2,0.5,Nomo,Marquis,Lowe,2:37,N,33355,1.43,+,
87,"Sunday, Jul 8",boxscore,BOS,,ATL,L,0,8,,51-36,2,1.5,Glavine,Ohka,,2:35,D,32677,1.49,-,
88,"Thursday, Jul 12",boxscore,BOS,@,NYM,L,2,4,,51-37,2,1.5,Leiter,Wakefield,Benítez,2:46,N,37698,1.50,--,
89,"Friday, Jul 13",boxscore,BOS,@,NYM,W,3,1,,52-37,2,0.5,Cone,Appier,Lowe,2:51,N,42219,1.59,+,
90,"Saturday, Jul 14",boxscore,BOS,@,NYM,L,0,2,,52-38,2,1.5,Rusch,Arrojo,Benítez,2:18,D,52006,1.48,-,
91,"Sunday, Jul 15",boxscore,BOS,@,MON,W,8,5,,53-38,2,0.5,Nomo,Thurman,Lowe,3:11,D,32965,1.60,+,
92,"Monday, Jul 16",boxscore,BOS,@,MON,W,6,5,,54-38,2,0.5,Pichardo,Lloyd,Lowe,3:29,N,16005,1.50,++,
93,"Tuesday, Jul 17",boxscore,BOS,@,MON,L,7,11,,54-39,2,1.5,Mattes,Wakefield,,2:53,N,13348,1.45,-,
94,"Wednesday, Jul 18",boxscore,BOS,@,TOR,W,5,4,,55-39,2,1.0,Garcés,Koch,Lowe,2:53,N,30449,1.58,+,
95,"Thursday, Jul 19",boxscore,BOS,@,TOR,L-wo,3,4,,55-40,2,1.0,Escobar,Lowe,,3:04,N,30488,1.55,-,
96,"Friday, Jul 20",boxscore,BOS,@,CHW,W,7,2,,56-40,1,Tied,Nomo,Biddle,,3:06,N,28740,1.68,+,
97,"Saturday, Jul 21",boxscore,BOS,@,CHW,L,3,10,,56-41,1,Tied,Baldwin,Ohka,,3:27,D,29303,1.52,-,
98,"Sunday, Jul 22",boxscore,BOS,@,CHW,L,8,13,,56-42,2,1.0,Garland,Wakefield,Howry,3:56,D,26211,1.58,--,
99,"Tuesday, Jul 24",boxscore,BOS,,TOR,W,6,4,,57-42,2,1.5,Cone,Hamilton,Lowe,2:38,N,33154,1.70,+,
100,"Wednesday, Jul 25",boxscore,BOS,,TOR,L,3,4,10,57-43,2,2.5,Quantrill,Lowe,Koch,3:16,N,33030,1.65,-,
101,"Thursday, Jul 26",boxscore,BOS,,TOR,W,6,3,,58-43,2,2.5,Nomo,File,Beck,3:19,N,33094,1.72,+,
102,"Friday, Jul 27",boxscore,BOS,,CHW,W,9,5,,59-43,2,2.5,Saberhagen,Wells,,2:42,N,33813,1.78,++,
103,"Saturday, Jul 28",boxscore,BOS,,CHW,L,1,3,,59-44,2,3.5,Buehrle,Wakefield,Foulke,2:53,N,33316,1.72,-,
104,"Sunday, Jul 29",boxscore,BOS,,CHW,W,4,3,,60-44,2,3.5,Beck,Embree,Lowe,3:02,D,33375,1.85,+,
105,"Tuesday, Jul 31",boxscore,BOS,,ANA,L,3,4,,60-45,2,3.5,Ortiz,Garcés,Percival,2:45,N,33909,1.87,-,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
106,"Wednesday, Aug 1",boxscore,BOS,,ANA,L,2,4,,60-46,2,4.5,Schoeneweis,Nomo,Levine,2:42,N,33551,1.96,--,
107,"Thursday, Aug 2",boxscore,BOS,,ANA,L,4,13,,60-47,2,4.5,Rapp,Saberhagen,,3:05,N,33611,2.10,---,
108,"Saturday, Aug 4 (1)",boxscore,BOS,,TEX,W,10,4,,61-47,2,4.5,Cone,Helling,,3:22,D,32249,1.89,+,2001-08-03 (Rain)
109,"Saturday, Aug 4 (2)",boxscore,BOS,,TEX,W,6,2,,62-47,2,4.5,Wakefield,Davis,,2:21,N,32338,1.88,++,
110,"Sunday, Aug 5",boxscore,BOS,,TEX,W,6,3,,63-47,2,3.5,Arrojo,Oliver,Lowe,2:46,D,32923,1.86,+++,
111,"Monday, Aug 6",boxscore,BOS,,TEX,W,10,7,,64-47,2,2.5,Fossum,Moreno,Lowe,3:16,N,33977,1.91,++++,
112,"Tuesday, Aug 7",boxscore,BOS,@,OAK,L,2,5,,64-48,2,2.5,Mulder,Saberhagen,Isringhausen,2:50,N,26650,2.57,-,
113,"Wednesday, Aug 8",boxscore,BOS,@,OAK,L,1,6,,64-49,2,3.5,Hudson,Castillo,,2:58,N,50863,2.58,--,
114,"Thursday, Aug 9",boxscore,BOS,@,OAK,L,0,6,,64-50,2,4.5,Zito,Wakefield,,2:28,D,28781,2.73,---,
115,"Saturday, Aug 11",boxscore,BOS,@,BAL,L,2,4,,64-51,2,4.0,Towers,Cone,Roberts,2:45,D,48748,1.88,----,
116,"Sunday, Aug 12",boxscore,BOS,@,BAL,W,12,10,,65-51,2,3.0,Wakefield,Johnson,Lowe,3:24,D,48037,1.86,+,
117,"Tuesday, Aug 14",boxscore,BOS,,SEA,L,3,6,11,65-52,2,4.0,Paniagua,Beck,Sasaki,3:53,N,33790,1.83,-,
118,"Wednesday, Aug 15",boxscore,BOS,,SEA,L,2,6,,65-53,2,5.0,García,Castillo,,2:44,N,33186,1.85,--,
119,"Thursday, Aug 16",boxscore,BOS,,SEA,W,6,4,,66-53,2,5.0,Garcés,Sele,Urbina,2:43,N,33548,1.76,+,
120,"Friday, Aug 17",boxscore,BOS,,BAL,L,5,11,,66-54,2,6.0,Towers,Wakefield,,3:05,N,33680,1.79,-,
121,"Saturday, Aug 18",boxscore,BOS,,BAL,W,5,1,,67-54,2,5.0,Garcés,Johnson,,3:03,N,31199,1.58,+,
122,"Sunday, Aug 19",boxscore,BOS,,BAL,L,7,13,,67-55,2,5.0,Wasdin,Pichardo,,4:05,D,33145,1.63,-,
123,"Monday, Aug 20",boxscore,BOS,@,ANA,W,6,1,,68-55,2,5.0,Castillo,Valdez,,2:42,N,22891,1.65,+,
124,"Tuesday, Aug 21",boxscore,BOS,@,ANA,W,8,5,,69-55,2,4.0,Cone,Schoeneweis,Urbina,2:50,N,24402,1.65,++,
125,"Wednesday, Aug 22",boxscore,BOS,@,ANA,L,2,4,,69-56,2,4.0,Levine,Wakefield,Percival,3:05,N,23017,1.90,-,
126,"Thursday, Aug 23",boxscore,BOS,@,ANA,W,7,6,,70-56,2,4.0,Garcés,Weber,Urbina,3:11,N,27377,1.94,+,
127,"Friday, Aug 24",boxscore,BOS,@,TEX,W,7,4,,71-56,2,3.0,Beck,Michalak,Urbina,3:27,N,45378,2.05,++,
128,"Saturday, Aug 25",boxscore,BOS,@,TEX,L-wo,7,8,18,71-57,2,4.0,Michalak,Lowe,,6:35,N,43775,2.19,-,
129,"Sunday, Aug 26",boxscore,BOS,@,TEX,L,4,5,,71-58,2,4.0,Davis,Wakefield,Zimmerman,3:07,N,26208,2.11,--,
130,"Tuesday, Aug 28",boxscore,BOS,@,CLE,L,3,8,,71-59,2,5.0,Burba,Cone,,3:06,N,41048,1.99,---,
131,"Wednesday, Aug 29",boxscore,BOS,@,CLE,L,1,2,,71-60,2,5.0,Sabathia,Fossum,Wickman,3:06,N,41320,1.67,----,
132,"Thursday, Aug 30",boxscore,BOS,@,CLE,L,1,3,,71-61,2,6.0,Colón,Nomo,Wickman,3:04,N,40616,1.49,-----,
133,"Friday, Aug 31",boxscore,BOS,,NYY,L,1,3,,71-62,2,7.0,Clemens,Lowe,Rivera,2:58,N,33501,1.66,------,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
134,"Saturday, Sep 1",boxscore,BOS,,NYY,L,1,2,,71-63,2,8.0,Hernández,Urbina,Rivera,2:51,D,33084,1.08,-------,
135,"Sunday, Sep 2",boxscore,BOS,,NYY,L,0,1,,71-64,2,9.0,Mussina,Cone,,3:00,N,33734,.71,--------,
136,"Tuesday, Sep 4",boxscore,BOS,,CLE,L,5,8,,71-65,2,9.5,Colón,Nomo,Wickman,3:35,N,32145,.19,---------,
137,"Wednesday, Sep 5",boxscore,BOS,,CLE,W,10,7,,72-65,2,9.5,Arrojo,Woodard,Urbina,3:12,N,32029,.11,+,
138,"Thursday, Sep 6",boxscore,BOS,,CLE,L,4,6,,72-66,2,10.0,Finley,Castillo,Rocker,3:08,N,32500,.08,-,
139,"Friday, Sep 7",boxscore,BOS,@,NYY,L,2,3,,72-67,2,11.0,Hernández,Martinez,Rivera,2:45,N,55524,.07,--,
140,"Saturday, Sep 8",boxscore,BOS,@,NYY,L,2,9,,72-68,2,12.0,Mussina,Cone,,3:14,D,55316,.02,---,
141,"Sunday, Sep 9",boxscore,BOS,@,NYY,L,2,7,,72-69,2,13.0,Pettitte,Nomo,,3:20,D,55318,.01,----,
142,"Tuesday, Sep 18",boxscore,BOS,,TBD,W,7,2,,73-69,2,13.0,Nomo,Sturtze,,2:40,N,30909,.00,+,
143,"Wednesday, Sep 19",boxscore,BOS,,TBD,L,2,12,,73-70,2,14.0,Wilson,Cone,,3:14,N,29627,.00,-,
144,"Thursday, Sep 20",boxscore,BOS,,TBD,W,2,1,,74-70,2,13.0,Arrojo,Creek,Beck,2:50,N,29530,.00,+,
145,"Friday, Sep 21",boxscore,BOS,,DET,W,5,2,,75-70,2,12.0,Fossum,Murray,Urbina,2:33,N,30905,.00,++,
146,"Saturday, Sep 22",boxscore,BOS,,DET,L,3,4,,75-71,2,12.0,Pettyjohn,Arrojo,Anderson,3:05,N,30871,.00,-,
147,"Sunday, Sep 23",boxscore,BOS,,DET,L,6,12,,75-72,2,13.0,Weaver,Nomo,,3:04,D,31333,.00,--,
148,"Monday, Sep 24",boxscore,BOS,,BAL,L,1,5,,75-73,2,13.5,Maduro,Wakefield,,2:51,N,30114,.00,---,
149,"Tuesday, Sep 25",boxscore,BOS,,BAL,L,7,12,,75-74,2,13.5,Mercedes,Castillo,,3:29,N,29726,.00,----,
150,"Wednesday, Sep 26",boxscore,BOS,,BAL,W,9,6,,76-74,2,13.5,Fossum,Bauer,Urbina,2:50,N,31603,.00,+,
151,"Thursday, Sep 27",boxscore,BOS,,BAL,L,2,4,,76-75,2,14.0,Douglass,Wakefield,Roberts,2:47,N,32719,.00,-,
152,"Friday, Sep 28",boxscore,BOS,@,DET,L,1,4,,76-76,2,15.0,Weaver,Nomo,Anderson,2:54,N,32453,.00,--,
153,"Saturday, Sep 29",boxscore,BOS,@,DET,L,2,7,,76-77,2,15.0,Sparks,Kim,,2:25,N,30089,.00,---,
154,"Sunday, Sep 30",boxscore,BOS,@,DET,W,8,5,,77-77,2,14.5,Castillo,Lima,Urbina,3:15,D,29229,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
155,"Monday, Oct 1",boxscore,BOS,@,TBD,L,3,10,,77-78,2,15.5,Sturtze,Cone,,2:57,N,10775,.00,-,2001-09-11 (9/11 attack)
156,"Tuesday, Oct 2",boxscore,BOS,@,TBD,L,3,10,,77-79,2,16.5,Wilson,Fossum,,2:50,N,11266,.00,--,2001-09-12 (9/11 attack)
157,"Wednesday, Oct 3",boxscore,BOS,@,TBD,W,10,3,,78-79,2,16.5,Lowe,Rupe,Wakefield,2:52,N,10985,.00,+,2001-09-13 (9/11 attack)
158,"Thursday, Oct 4",boxscore,BOS,@,BAL,W,5,4,,79-79,2,15.5,Nomo,Wasdin,Urbina,3:10,N,43302,.00,++,2001-09-14 (9/11 attack)
159,"Friday, Oct 5 (1)",boxscore,BOS,@,BAL,W,5,0,,80-79,2,14.0,Castillo,Kohlmeier,,2:54,D,46736,.00,+++,2001-08-10 (Rain)
160,"Friday, Oct 5 (2)",boxscore,BOS,@,BAL,W,7,5,10,81-79,2,14.0,Wakefield,Roberts,Garcés,3:25,N,47927,.00,++++,2001-09-15 (9/11 attack)
161,"Saturday, Oct 6",boxscore,BOS,@,BAL,W,5,1,,82-79,2,13.0,Cone,Bauer,,2:43,N,48807,.00,+++++,2001-09-16 (9/11 attack)
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
