Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
19,"Sunday, Apr 24",boxscore,BOS,@,TBD,W,11,3,,11-8,2,1.0,Arroyo,Nomo,,3:32,D,30236,1.24,+,
20,"Monday, Apr 25",boxscore,BOS,,BAL,L,4,8,,11-9,2,2.0,Chen,Wells,,3:18,N,35003,1.38,-,
21,"Tuesday, Apr 26",boxscore,BOS,,BAL,L,8,11,,11-10,2,3.0,Julio,Foulke,Ryan,4:03,N,35670,1.34,--,
22,"Friday, Apr 29",boxscore,BOS,@,TEX,L,2,7,,11-11,3,4.0,Park,Wakefield,Mahay,2:33,N,43933,1.11,---,
23,"Saturday, Apr 30",boxscore,BOS,@,TEX,W,9,2,,12-11,2,4.0,Arroyo,Astacio,,2:42,N,44114,1.03,+,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
24,"Sunday, May 1",boxscore,BOS,@,TEX,W,6,5,,13-11,2,4.0,Clement,Drese,Foulke,3:16,D,49342,1.06,++,
25,"Monday, May 2",boxscore,BOS,@,DET,L,3,8,,13-12,3,4.0,Bonderman,Neal,Urbina,3:18,N,17497,1.13,-,
26,"Tuesday, May 3",boxscore,BOS,@,DET,W,5,3,,14-12,3,3.0,Halama,Maroth,Foulke,2:52,N,19121,1.16,+,
27,"Wednesday, May 4",boxscore,BOS,@,DET,W,4,3,,15-12,2,3.0,Wakefield,Farnsworth,Foulke,2:52,N,23295,1.15,++,
28,"Thursday, May 5",boxscore,BOS,@,DET,W,2,1,,16-12,2,2.5,Arroyo,Urbina,Foulke,2:44,D,24870,1.19,+++,
29,"Friday, May 6",boxscore,BOS,,SEA,W,7,2,,17-12,2,2.5,Clement,Moyer,,3:05,N,35229,1.21,++++,
30,"Sunday, May 8 (1)",boxscore,BOS,,SEA,W,6,3,,18-12,2,2.5,González,Pineiro,Foulke,2:33,D,34848,1.25,+++++,2005-05-07 (Rain)
31,"Sunday, May 8 (2)",boxscore,BOS,,SEA,L,4,6,,18-13,2,2.5,Franklin,Halama,Guardado,3:04,N,34671,1.25,-,
32,"Monday, May 9",boxscore,BOS,,OAK,W,13,5,,19-13,2,2.5,Wakefield,Haren,,3:03,N,35000,1.26,+,
33,"Tuesday, May 10",boxscore,BOS,,OAK,W-wo,3,2,,20-13,2,1.5,Mantei,Dotel,,2:43,N,35644,1.28,++,
34,"Wednesday, May 11",boxscore,BOS,,OAK,W-wo,6,5,,21-13,2,1.5,Foulke,Dotel,,3:09,D,35375,1.28,+++,
35,"Friday, May 13",boxscore,BOS,@,SEA,L,7,14,,21-14,2,1.0,Mateo,González,,3:18,N,44534,1.26,-,
36,"Saturday, May 14",boxscore,BOS,@,SEA,W,6,3,,22-14,2,1.0,Myers,Villone,Foulke,3:15,N,46229,1.27,+,
37,"Sunday, May 15",boxscore,BOS,@,SEA,L,4,5,,22-15,2,2.0,Meche,Wakefield,Guardado,2:37,D,46145,1.29,-,
38,"Monday, May 16",boxscore,BOS,@,OAK,L,4,6,,22-16,2,2.5,Yabu,Myers,Dotel,2:46,N,30281,1.28,--,
39,"Tuesday, May 17",boxscore,BOS,@,OAK,W,7,5,,23-16,2,2.5,Embree,Cruz,Foulke,3:26,N,29494,1.26,+,
40,"Wednesday, May 18",boxscore,BOS,@,OAK,L,6,13,,23-17,2,3.5,Etherton,Wells,,2:48,D,42705,1.30,-,
41,"Friday, May 20",boxscore,BOS,,ATL,W,4,3,,24-17,2,2.0,Miller,Hudson,Foulke,2:37,N,35332,1.22,+,
42,"Saturday, May 21",boxscore,BOS,,ATL,L,5,7,,24-18,2,3.0,Davies,Wakefield,,3:07,N,35008,1.24,-,
43,"Sunday, May 22",boxscore,BOS,,ATL,W,5,2,,25-18,2,2.0,Clement,Colón,,2:46,D,34844,1.24,+,
44,"Tuesday, May 24",boxscore,BOS,@,TOR,L-wo,6,9,,25-19,2,3.0,Batista,Embree,,2:39,N,34280,1.53,-,
45,"Wednesday, May 25",boxscore,BOS,@,TOR,L,1,6,,25-20,2,4.0,Lilly,Arroyo,,2:20,N,23221,1.46,--,
46,"Thursday, May 26",boxscore,BOS,@,TOR,L,1,8,,25-21,4,5.0,Chacín,Miller,Walker,2:21,N,26255,1.43,---,
47,"Friday, May 27",boxscore,BOS,@,NYY,L,3,6,,25-22,4,5.0,Johnson,Wakefield,Rivera,3:15,N,55051,1.34,----,
48,"Saturday, May 28",boxscore,BOS,@,NYY,W,17,1,,26-22,3,4.0,Clement,Pavano,,3:20,D,55315,1.30,+,
49,"Sunday, May 29",boxscore,BOS,@,NYY,W,7,2,,27-22,2,3.0,Wells,Mussina,,3:12,N,55235,1.39,++,
50,"Monday, May 30",boxscore,BOS,,BAL,L,1,8,,27-23,2,4.0,Lopez,Arroyo,,3:01,N,35483,1.50,-,
51,"Tuesday, May 31",boxscore,BOS,,BAL,W,5,1,,28-23,2,3.0,Miller,Cabrera,,2:48,N,35147,1.50,+,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
52,"Wednesday, Jun 1",boxscore,BOS,,BAL,L,3,9,,28-24,2,4.0,Ponson,Wakefield,,3:01,N,35527,1.56,-,
53,"Thursday, Jun 2",boxscore,BOS,,BAL,W-wo,6,4,,29-24,2,3.0,Foulke,Ryan,,3:23,D,35138,1.53,+,2005-04-27 (Rain)
54,"Friday, Jun 3",boxscore,BOS,,LAA,W,7,4,,30-24,2,2.0,Myers,Shields,Foulke,3:05,N,35328,1.33,++,
55,"Saturday, Jun 4",boxscore,BOS,,LAA,L,6,13,,30-25,2,3.0,Colón,Embree,,3:51,D,34754,1.33,-,
56,"Sunday, Jun 5",boxscore,BOS,,LAA,W,6,3,,31-25,2,3.0,Myers,Woods,Foulke,2:52,D,35008,1.30,+,
57,"Monday, Jun 6",boxscore,BOS,@,STL,L,1,7,,31-26,2,4.0,Morris,Wakefield,,2:25,N,50270,1.29,-,
58,"Tuesday, Jun 7",boxscore,BOS,@,STL,L,2,9,,31-27,2,4.0,Suppan,Clement,,3:00,N,47496,1.25,--,
59,"Wednesday, Jun 8",boxscore,BOS,@,STL,W,4,0,,32-27,2,3.0,Wells,Carpenter,,2:48,N,46928,1.20,+,
60,"Friday, Jun 10",boxscore,BOS,@,CHC,L,6,14,,32-28,2,4.0,Maddux,Arroyo,,2:52,D,39215,1.25,-,
61,"Saturday, Jun 11",boxscore,BOS,@,CHC,L,6,7,,32-29,2,4.0,Wellemeyer,Miller,Dempster,3:02,D,39096,1.20,--,
62,"Sunday, Jun 12",boxscore,BOS,@,CHC,W,8,1,,33-29,2,3.0,Wakefield,Rusch,,2:28,N,39138,1.18,+,
63,"Monday, Jun 13",boxscore,BOS,,CIN,W,10,3,,34-29,2,3.0,Clement,Milton,,2:45,N,35478,1.28,++,
64,"Tuesday, Jun 14",boxscore,BOS,,CIN,W,7,0,,35-29,2,3.0,Wells,Hudson,,2:43,N,35387,1.30,+++,
65,"Wednesday, Jun 15",boxscore,BOS,,CIN,W,6,1,,36-29,2,3.0,Arroyo,Harang,,2:52,N,35265,1.35,++++,
66,"Friday, Jun 17",boxscore,BOS,,PIT,W-wo,6,5,,37-29,2,2.0,Foulke,White,,3:04,N,35377,1.37,+++++,
67,"Saturday, Jun 18",boxscore,BOS,,PIT,L,0,2,,37-30,2,3.0,White,Embree,Mesa,2:58,N,35216,1.37,-,
68,"Sunday, Jun 19",boxscore,BOS,,PIT,W,8,0,,38-30,2,3.0,Clement,Wells,,2:47,D,35046,1.34,+,
69,"Monday, Jun 20",boxscore,BOS,@,CLE,W,10,9,,39-30,2,2.0,Wells,Sabathia,Foulke,3:40,N,30562,1.53,++,
70,"Tuesday, Jun 21",boxscore,BOS,@,CLE,W,9,2,,40-30,2,2.0,Arroyo,Millwood,,2:54,N,28450,1.58,+++,
71,"Wednesday, Jun 22",boxscore,BOS,@,CLE,W,5,4,,41-30,2,1.0,Foulke,Wickman,,3:28,N,29915,1.61,++++,
72,"Friday, Jun 24",boxscore,BOS,@,PHI,W,8,0,,42-30,1,up 0.5,Wakefield,Lieber,,2:26,N,45090,1.47,+++++,
73,"Saturday, Jun 25",boxscore,BOS,@,PHI,W,7,1,,43-30,1,up 1.5,Clement,Padilla,,3:11,D,44868,1.42,++++++,
74,"Sunday, Jun 26",boxscore,BOS,@,PHI,W,12,8,,44-30,1,up 2.5,Timlin,Cormier,,3:14,D,45042,1.38,+++++++,
75,"Monday, Jun 27",boxscore,BOS,,CLE,L,0,7,,44-31,1,up 2.5,Millwood,Arroyo,,3:00,N,35458,1.45,-,
76,"Tuesday, Jun 28",boxscore,BOS,,CLE,L,8,12,,44-32,1,up 1.5,Miller,Foulke,,3:37,N,35445,1.52,--,
77,"Wednesday, Jun 29",boxscore,BOS,,CLE,W,5,2,,45-32,1,up 2.0,Wakefield,Elarton,Timlin,2:55,D,35069,1.60,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
78,"Friday, Jul 1",boxscore,BOS,,TOR,L,2,15,,45-33,1,up 2.5,Lilly,Clement,,3:27,N,35302,1.66,-,
79,"Saturday, Jul 2",boxscore,BOS,,TOR,W,6,4,,46-33,1,up 2.5,Timlin,Walker,Foulke,3:17,N,35268,1.77,+,
80,"Sunday, Jul 3",boxscore,BOS,,TOR,L,2,5,,46-34,1,up 2.5,Halladay,Arroyo,Schoeneweis,2:47,D,34794,1.76,-,
81,"Monday, Jul 4",boxscore,BOS,@,TEX,L-wo,5,6,,46-35,1,up 2.5,Benoit,Foulke,,3:14,N,50492,1.54,--,
82,"Tuesday, Jul 5",boxscore,BOS,@,TEX,W,7,4,,47-35,1,up 3.5,Wakefield,Young,Timlin,2:39,N,33356,1.56,+,
83,"Wednesday, Jul 6",boxscore,BOS,@,TEX,W,7,4,,48-35,1,up 4.0,Clement,Park,Embree,3:00,N,34962,1.52,++,
84,"Thursday, Jul 7",boxscore,BOS,@,BAL,L,1,3,6,48-36,1,up 3.0,Cabrera,Wells,Byrdak,2:01,N,47389,1.84,-,
85,"Friday, Jul 8",boxscore,BOS,@,BAL,W,7,2,,49-36,1,up 3.5,Arroyo,Ponson,,3:00,N,49174,1.92,+,
86,"Saturday, Jul 9",boxscore,BOS,@,BAL,L,1,9,,49-37,1,up 3.0,Chen,Miller,,3:04,D,49331,1.82,-,
87,"Sunday, Jul 10",boxscore,BOS,@,BAL,L,1,4,,49-38,1,up 2.0,Lopez,Wakefield,Ryan,2:05,D,49828,1.94,--,
88,"Thursday, Jul 14",boxscore,BOS,,NYY,L,6,8,,49-39,1,up 1.0,Gordon,Schilling,Rivera,3:14,N,35232,1.99,---,
89,"Friday, Jul 15",boxscore,BOS,,NYY,W,17,1,,50-39,1,up 1.0,Wells,Redding,,3:01,N,35083,2.12,+,
90,"Saturday, Jul 16",boxscore,BOS,,NYY,L,4,7,,50-40,1,up 1.0,Johnson,Clement,Rivera,3:34,D,34694,1.97,-,
91,"Sunday, Jul 17",boxscore,BOS,,NYY,L,3,5,,50-41,1,up 0.5,Leiter,Wakefield,Rivera,2:42,N,34802,2.09,--,
92,"Monday, Jul 18",boxscore,BOS,,TBD,L,1,3,,50-42,2,0.5,Kazmir,Miller,Báez,3:07,N,35405,1.69,---,
93,"Tuesday, Jul 19",boxscore,BOS,,TBD,W,5,2,,51-42,1,up 0.5,Arroyo,Fossum,Schilling,2:40,N,35428,1.68,+,
94,"Wednesday, Jul 20",boxscore,BOS,,TBD,W,9,4,,52-42,1,up 0.5,Wells,Hendrickson,,2:49,D,35123,1.70,++,
95,"Thursday, Jul 21",boxscore,BOS,@,CHW,W,6,5,,53-42,1,up 1.5,Schilling,Vizcaino,,3:17,N,36784,1.71,+++,
96,"Friday, Jul 22",boxscore,BOS,@,CHW,L,4,8,,53-43,1,up 1.5,Garland,Wakefield,,2:49,N,37511,1.70,-,
97,"Saturday, Jul 23",boxscore,BOS,@,CHW,W,3,0,,54-43,1,up 2.5,Miller,Hernández,Schilling,2:39,N,39408,1.69,+,
98,"Sunday, Jul 24",boxscore,BOS,@,CHW,L,4,6,,54-44,1,up 1.5,Contreras,Arroyo,Hermanson,3:16,D,37168,1.69,-,
99,"Monday, Jul 25",boxscore,BOS,@,TBD,L-wo,3,4,10,54-45,1,up 1.0,Colomé,Schilling,,3:30,N,21550,1.72,--,
100,"Tuesday, Jul 26",boxscore,BOS,@,TBD,W,10,9,10,55-45,1,up 1.0,Schilling,Báez,,3:48,N,24029,1.71,+,
101,"Wednesday, Jul 27",boxscore,BOS,@,TBD,W,4,1,,56-45,1,up 2.0,Wakefield,McClung,Schilling,2:58,D,22079,1.76,++,
102,"Friday, Jul 29",boxscore,BOS,,MIN,W,8,5,,57-45,1,up 2.5,Arroyo,Silva,Schilling,2:30,N,35211,1.92,+++,
103,"Saturday, Jul 30",boxscore,BOS,,MIN,W,6,2,,58-45,1,up 2.5,Wells,Lohse,,2:58,N,35167,1.77,++++,
104,"Sunday, Jul 31",boxscore,BOS,,MIN,W,4,3,,59-45,1,up 2.5,Timlin,Rincon,Schilling,3:03,D,34929,1.70,+++++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Tuesday, Aug 2",boxscore,BOS,,KCR,W,6,4,,60-45,1,up 3.5,Wakefield,Burgos,Schilling,2:43,N,35386,1.51,++++++,
106,"Wednesday, Aug 3",boxscore,BOS,,KCR,W,8,5,,61-45,1,up 4.5,Miller,Snyder,Schilling,3:03,N,35055,1.44,+++++++,
107,"Thursday, Aug 4",boxscore,BOS,,KCR,W,11,9,,62-45,1,up 4.5,Clement,Oviedo,Schilling,3:18,D,35060,1.28,++++++++,
108,"Friday, Aug 5",boxscore,BOS,@,MIN,L,0,12,,62-46,1,up 3.5,Radke,Arroyo,,2:57,N,38161,1.27,-,
109,"Saturday, Aug 6",boxscore,BOS,@,MIN,L-wo,3,4,,62-47,1,up 3.5,Nathan,Timlin,,2:49,N,40626,1.43,--,
110,"Sunday, Aug 7",boxscore,BOS,@,MIN,W,11,7,,63-47,1,up 3.5,Wakefield,Mays,Schilling,2:54,D,40982,1.51,+,
111,"Monday, Aug 8",boxscore,BOS,,TEX,W,11,6,,64-47,1,up 3.5,González,Karsay,,3:18,N,35453,1.39,++,
112,"Tuesday, Aug 9",boxscore,BOS,,TEX,W-wo,8,7,10,65-47,1,up 4.5,Schilling,Gryboski,,4:13,N,35308,1.32,+++,
113,"Wednesday, Aug 10",boxscore,BOS,,TEX,W,16,5,,66-47,1,up 5.5,Arroyo,Rogers,,3:31,N,35379,1.18,++++,
114,"Friday, Aug 12",boxscore,BOS,,CHW,W,9,8,,67-47,1,up 5.0,Bradford,Buehrle,,2:57,N,35132,1.12,+++++,
115,"Saturday, Aug 13",boxscore,BOS,,CHW,W,7,4,,68-47,1,up 5.0,Wakefield,Garland,,2:49,N,35055,1.08,++++++,
116,"Monday, Aug 15",boxscore,BOS,@,DET,L-wo,6,7,,68-48,1,up 3.5,Walker,Schilling,,3:08,N,30426,.99,-,
117,"Tuesday, Aug 16",boxscore,BOS,@,DET,W,10,7,10,69-48,1,up 4.5,Bradford,Dingman,,3:05,N,32129,1.17,+,
118,"Wednesday, Aug 17",boxscore,BOS,@,DET,L,5,6,,69-49,1,up 4.5,Bonderman,Wells,Rodney,2:55,D,30634,.98,-,
119,"Thursday, Aug 18",boxscore,BOS,@,LAA,L,4,13,,69-50,1,up 4.0,Colón,Wakefield,,2:57,N,44050,1.18,--,
120,"Friday, Aug 19",boxscore,BOS,@,LAA,W,4,3,10,70-50,1,up 4.0,Schilling,Shields,,3:44,N,43896,1.29,+,
121,"Saturday, Aug 20",boxscore,BOS,@,LAA,L,2,4,,70-51,1,up 3.0,Santana,Arroyo,Rodríguez,3:03,D,44014,1.22,-,
122,"Sunday, Aug 21",boxscore,BOS,@,LAA,W,5,1,,71-51,1,up 4.0,Timlin,Byrd,,3:04,D,44022,1.38,+,
123,"Tuesday, Aug 23",boxscore,BOS,@,KCR,W,5,2,,72-51,1,up 3.5,Wells,Greinke,,2:51,N,21323,1.08,++,
124,"Wednesday, Aug 24",boxscore,BOS,@,KCR,L-wo,3,4,11,72-52,1,up 3.5,Sisco,Arroyo,,3:58,N,18871,1.03,-,
125,"Thursday, Aug 25",boxscore,BOS,@,KCR,L,4,7,,72-53,1,up 2.5,Lima,Schilling,MacDougal,2:53,N,21815,1.10,--,
126,"Friday, Aug 26",boxscore,BOS,,DET,W,9,8,,73-53,1,up 2.5,Wakefield,Johnson,Timlin,3:09,N,35056,1.36,+,
127,"Saturday, Aug 27",boxscore,BOS,,DET,L,8,12,,73-54,1,up 1.5,Colón,Papelbon,,3:37,N,35228,1.31,-,
128,"Sunday, Aug 28",boxscore,BOS,,DET,W,11,3,,74-54,1,up 1.5,Wells,Robertson,,2:50,D,34568,1.59,+,
129,"Monday, Aug 29",boxscore,BOS,,TBD,W,10,6,,75-54,1,up 1.5,Clement,McClung,,3:16,N,35007,1.51,++,
130,"Tuesday, Aug 30",boxscore,BOS,,TBD,W-wo,7,6,,76-54,1,up 2.5,Timlin,Borowski,,3:26,N,35101,1.52,+++,
131,"Wednesday, Aug 31",boxscore,BOS,,TBD,W,7,6,,77-54,1,up 2.5,Wakefield,Fossum,Timlin,2:24,N,35253,1.28,++++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
132,"Thursday, Sep 1",boxscore,BOS,,TBD,W,7,4,,78-54,1,up 3.5,Arroyo,Waechter,Timlin,2:31,N,35337,1.13,+++++,
133,"Friday, Sep 2",boxscore,BOS,,BAL,L,3,7,,78-55,1,up 3.5,Maine,DiNardo,,3:06,N,35156,.91,-,
134,"Saturday, Sep 3",boxscore,BOS,,BAL,W,7,6,,79-55,1,up 3.5,Clement,Bédard,Timlin,3:03,N,35142,1.09,+,
135,"Sunday, Sep 4",boxscore,BOS,,BAL,W,5,1,,80-55,1,up 3.5,Wells,Lopez,,2:20,D,35003,.94,++,
136,"Monday, Sep 5",boxscore,BOS,,CHW,L,3,5,,80-56,1,up 3.0,McCarthy,Schilling,,3:11,D,35673,.82,-,2005-08-14 (Rain)
137,"Tuesday, Sep 6",boxscore,BOS,,LAA,W-wo,3,2,,81-56,1,up 4.0,Wakefield,Shields,,2:46,N,35061,1.13,+,
138,"Wednesday, Sep 7",boxscore,BOS,,LAA,W,6,3,,82-56,1,up 4.0,Arroyo,Santana,Timlin,2:34,N,35423,.81,++,
139,"Thursday, Sep 8",boxscore,BOS,,LAA,L,0,3,,82-57,1,up 4.0,Byrd,Clement,Rodríguez,3:18,N,35351,.80,-,
140,"Friday, Sep 9",boxscore,BOS,@,NYY,L,4,8,,82-58,1,up 3.0,Small,Wells,,3:40,N,55024,1.30,--,
141,"Saturday, Sep 10",boxscore,BOS,@,NYY,W,9,2,,83-58,1,up 4.0,Schilling,Chacón,,3:01,D,55076,1.94,+,
142,"Sunday, Sep 11",boxscore,BOS,@,NYY,L,0,1,,83-59,1,up 3.0,Johnson,Wakefield,Rivera,2:29,D,55123,1.46,-,
143,"Monday, Sep 12",boxscore,BOS,@,TOR,W,6,5,11,84-59,1,up 3.5,Papelbon,Walker,,4:07,N,24617,1.30,+,
144,"Tuesday, Sep 13",boxscore,BOS,@,TOR,L,3,9,,84-60,1,up 2.5,Downs,Clement,,2:40,N,25253,.96,-,
145,"Wednesday, Sep 14",boxscore,BOS,@,TOR,W,5,3,,85-60,1,up 2.5,Wells,Towers,Timlin,2:24,N,25865,1.41,+,
146,"Thursday, Sep 15",boxscore,BOS,,OAK,L,2,6,,85-61,1,up 1.5,Blanton,Schilling,,3:03,N,35079,1.44,-,
147,"Friday, Sep 16",boxscore,BOS,,OAK,W-wo,3,2,10,86-61,1,up 1.5,Timlin,Cruz,,3:07,N,35249,2.00,+,
148,"Saturday, Sep 17",boxscore,BOS,,OAK,W,2,1,,87-61,1,up 1.5,Arroyo,Haren,Timlin,2:29,N,35220,2.03,++,
149,"Sunday, Sep 18",boxscore,BOS,,OAK,L,3,12,,87-62,1,up 1.5,Saarloos,Clement,,2:36,D,34849,2.11,-,
150,"Monday, Sep 19",boxscore,BOS,@,TBD,L,7,8,,87-63,1,up 0.5,Hendrickson,Harville,Báez,3:32,N,16124,2.40,--,
151,"Tuesday, Sep 20",boxscore,BOS,@,TBD,W,15,2,,88-63,1,up 0.5,Schilling,McClung,,3:13,N,18723,3.07,+,
152,"Wednesday, Sep 21",boxscore,BOS,@,TBD,L,4,7,,88-64,2,0.5,Miller,Timlin,Báez,2:56,N,20002,2.96,-,
153,"Friday, Sep 23",boxscore,BOS,@,BAL,W,6,3,,89-64,2,1.0,Arroyo,Cabrera,Timlin,3:11,N,46850,3.78,+,
154,"Saturday, Sep 24",boxscore,BOS,@,BAL,W,4,3,,90-64,1,Tied,Papelbon,Ryan,Timlin,3:44,D,48612,3.93,++,
155,"Sunday, Sep 25",boxscore,BOS,@,BAL,W,9,3,,91-64,1,Tied,Wells,Maine,,2:49,D,46559,3.68,+++,
156,"Tuesday, Sep 27 (1)",boxscore,BOS,,TOR,W,3,1,,92-64,1,Tied,Wakefield,Bush,Timlin,2:23,D,35700,4.54,++++,2005-09-26 (Rain)
157,"Tuesday, Sep 27 (2)",boxscore,BOS,,TOR,L,5,7,,92-65,1,Tied,Frasor,Bradford,Batista,3:42,N,35476,3.99,-,
158,"Wednesday, Sep 28",boxscore,BOS,,TOR,L,2,7,,92-66,2,1.0,Lilly,Arroyo,,3:15,N,35313,4.38,--,
159,"Thursday, Sep 29",boxscore,BOS,,TOR,W-wo,5,4,,93-66,2,1.0,Papelbon,Batista,,3:24,N,35345,5.30,+,
160,"Friday, Sep 30",boxscore,BOS,,NYY,W,5,3,,94-66,1,Tied,Wells,Wang,Timlin,3:08,N,34832,7.99,++,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
161,"Saturday, Oct 1",boxscore,BOS,,NYY,L,4,8,,94-67,2,1.0,Johnson,Wakefield,,3:01,D,34556,5.25,-,
162,"Sunday, Oct 2",boxscore,BOS,,NYY,W,10,1,,95-67,1,Tied,Schilling,Wright,,3:36,D,34534,5.66,+,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
