Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
43,"Thursday, May 20",boxscore,BAL,,TBR,L,1,10,,17-26,5,9.0,Hill,Kremer,,3:14,D,6916,.43,---,
44,"Friday, May 21",boxscore,BAL,@,WSN,L,2,4,,17-27,5,10.0,Strasburg,López,,2:56,N,14369,.32,----,
45,"Saturday, May 22",boxscore,BAL,@,WSN,L,9,12,,17-28,5,11.0,Hudson,Plutko,Hand,3:41,D,15440,.26,-----,
46,"Sunday, May 23",boxscore,BAL,@,WSN,L,5,6,,17-29,5,11.0,Corbin,Harvey,Hand,3:14,D,14618,.23,------,
47,"Monday, May 24",boxscore,BAL,@,MIN,L,3,8,,17-30,5,12.0,Alcalá,Scott,,3:09,N,8530,.19,-------,
48,"Tuesday, May 25",boxscore,BAL,@,MIN,L,4,7,,17-31,5,12.0,Berríos,Kremer,Rogers,3:23,N,9969,.16,--------,
49,"Wednesday, May 26",boxscore,BAL,@,MIN,L,2,3,,17-32,5,13.0,Pineda,López,Robles,2:39,D,10574,.15,---------,
50,"Thursday, May 27",boxscore,BAL,@,CHW,L,1,5,,17-33,5,14.0,Cease,Tate,,3:18,N,9671,.11,----------,
51,"Saturday, May 29 (1)",boxscore,BAL,@,CHW,L,4,7,7,17-34,5,15.5,Keuchel,Harvey,Hendriks,2:44,D,,.10,-----------,
52,"Saturday, May 29 (2)",boxscore,BAL,@,CHW,L,1,3,7,17-35,5,15.5,Lynn,Means,Hendriks,2:12,N,20029,.08,------------,
53,"Sunday, May 30",boxscore,BAL,@,CHW,L,1,3,,17-36,5,16.5,Giolito,Tate,Hendriks,2:41,D,21067,.07,-------------,
54,"Monday, May 31",boxscore,BAL,,MIN,L,2,3,10,17-37,5,17.5,Rogers,Plutko,Robles,2:53,D,11010,.05,--------------,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
55,"Tuesday, Jun 1",boxscore,BAL,,MIN,W,7,4,,18-37,5,16.5,Zimmermann,Pineda,Sulser,3:21,N,5337,.04,+,
56,"Wednesday, Jun 2",boxscore,BAL,,MIN,W,6,3,,19-37,5,15.5,Wells,Dobnak,,2:54,N,5945,.04,++,
57,"Friday, Jun 4",boxscore,BAL,,CLE,W,3,1,,20-37,5,15.0,Sulser,Shaw,Fry,2:50,N,12009,.05,+++,
58,"Saturday, Jun 5",boxscore,BAL,,CLE,L,4,10,,20-38,5,16.0,Civale,Means,,3:28,D,9969,.07,-,
59,"Sunday, Jun 6",boxscore,BAL,,CLE,W,18,5,,21-38,5,16.0,López,Quantrill,,3:10,D,9423,.05,+,
60,"Tuesday, Jun 8",boxscore,BAL,,NYM,W,10,3,,22-38,5,16.0,Zimmermann,Peterson,,3:14,N,9431,.04,++,
61,"Wednesday, Jun 9",boxscore,BAL,,NYM,L,1,14,,22-39,5,16.0,Walker,Harvey,,2:43,N,9584,.06,-,
62,"Friday, Jun 11",boxscore,BAL,@,TBR,L,2,4,,22-40,5,17.0,Yarbrough,Akin,Fairbanks,2:54,N,6211,.06,--,
63,"Saturday, Jun 12",boxscore,BAL,@,TBR,L,4,5,,22-41,5,18.0,McHugh,López,Castillo,3:00,D,9225,.04,---,
64,"Sunday, Jun 13",boxscore,BAL,@,TBR,L,1,7,,22-42,5,19.0,Fleming,Zimmermann,,2:48,D,9101,.03,----,
65,"Monday, Jun 14",boxscore,BAL,@,CLE,L,3,4,,22-43,5,20.0,Sandlin,Kremer,Clase,2:46,N,11181,.02,-----,
66,"Tuesday, Jun 15",boxscore,BAL,@,CLE,L,2,7,,22-44,5,20.0,Karinchak,Harvey,,3:21,N,12025,.02,------,
67,"Wednesday, Jun 16",boxscore,BAL,@,CLE,L,7,8,,22-45,5,20.0,Civale,Akin,Clase,3:05,N,12825,.01,-------,
68,"Thursday, Jun 17",boxscore,BAL,@,CLE,L,3,10,,22-46,5,20.0,Stephan,López,,3:03,D,15121,.01,--------,
69,"Friday, Jun 18",boxscore,BAL,,TOR,W,7,1,,23-46,5,19.0,Wells,Ray,,3:10,N,13284,.00,+,
70,"Saturday, Jun 19",boxscore,BAL,,TOR,L,7,10,,23-47,5,19.5,Romano,Fry,,3:10,D,10721,.01,-,
71,"Sunday, Jun 20",boxscore,BAL,,TOR,L,4,7,,23-48,5,19.5,Ryu,Harvey,Chatwood,3:05,D,14917,.00,--,
72,"Monday, Jun 21",boxscore,BAL,,HOU,L,2,10,,23-49,5,20.0,Odorizzi,Akin,,3:40,N,7414,.00,---,
73,"Tuesday, Jun 22",boxscore,BAL,,HOU,L,1,3,,23-50,5,21.0,Greinke,López,Pressly,2:55,N,8510,.00,----,
74,"Wednesday, Jun 23",boxscore,BAL,,HOU,L,0,13,,23-51,5,21.0,Urquidy,Eshelman,,2:46,N,10013,.00,-----,
75,"Thursday, Jun 24",boxscore,BAL,@,TOR,L,0,9,,23-52,5,21.5,Kay,Kremer,,3:01,N,6264,.00,------,
76,"Friday, Jun 25",boxscore,BAL,@,TOR,W,6,5,10,24-52,5,21.5,Fry,Thornton,Sulser,3:36,N,7844,.00,+,
77,"Saturday, Jun 26",boxscore,BAL,@,TOR,L,4,12,,24-53,5,22.5,Ryu,Akin,,2:51,D,5913,.00,-,
78,"Sunday, Jun 27",boxscore,BAL,@,TOR,L,2,5,,24-54,5,23.0,Stripling,López,Romano,3:15,D,6044,.00,--,
79,"Monday, Jun 28",boxscore,BAL,@,HOU,W,9,7,,25-54,5,23.0,Fry,Bielak,Plutko,4:19,N,24419,.00,+,
80,"Tuesday, Jun 29",boxscore,BAL,@,HOU,W,13,3,,26-54,5,23.0,Wells,Garza,Tate,3:53,N,30346,.00,++,
81,"Wednesday, Jun 30",boxscore,BAL,@,HOU,W,5,2,,27-54,5,23.0,Scott,García,Sulser,3:34,N,28124,.00,+++,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
82,"Friday, Jul 2",boxscore,BAL,@,LAA,L-wo,7,8,,27-55,5,24.5,Iglesias,Fry,,3:26,N,23561,.00,-,
83,"Saturday, Jul 3",boxscore,BAL,@,LAA,L,1,4,,27-56,5,24.5,Cobb,López,Iglesias,2:52,N,28160,.00,--,
84,"Sunday, Jul 4",boxscore,BAL,@,LAA,L-wo,5,6,,27-57,5,25.5,Iglesias,Sulser,,3:04,D,18955,.00,---,
85,"Tuesday, Jul 6",boxscore,BAL,,TOR,W,7,5,,28-57,5,25.0,Watkins,Matz,,3:03,N,7388,.00,+,
86,"Wednesday, Jul 7",boxscore,BAL,,TOR,L,2,10,,28-58,5,25.0,Ryu,Harvey,,3:23,N,7457,.00,-,
87,"Friday, Jul 9",boxscore,BAL,,CHW,L,1,12,,28-59,5,26.0,Keuchel,López,,3:30,N,12077,.00,--,
88,"Saturday, Jul 10",boxscore,BAL,,CHW,L,3,8,,28-60,5,26.0,Giolito,Eshelman,Hendriks,3:24,D,26391,.00,---,
89,"Sunday, Jul 11",boxscore,BAL,,CHW,L,5,7,10,28-61,5,26.0,Hendriks,Wells,Foster,3:47,D,11600,.00,----,
90,"Friday, Jul 16",boxscore,BAL,@,KCR,L,2,9,,28-62,5,27.0,Staumont,Akin,,3:01,N,23763,.00,-----,
91,"Saturday, Jul 17",boxscore,BAL,@,KCR,W,8,4,,29-62,5,26.0,Fry,Singer,,3:03,N,27292,.00,+,
92,"Sunday, Jul 18",boxscore,BAL,@,KCR,W,5,0,,30-62,5,25.0,Harvey,Hernández,,3:06,D,13706,.00,++,
93,"Monday, Jul 19",boxscore,BAL,@,TBR,W,6,1,,31-62,5,25.0,Watkins,Yarbrough,,3:09,N,9922,.00,+++,
94,"Tuesday, Jul 20",boxscore,BAL,@,TBR,L,3,9,,31-63,5,25.5,McClanahan,Means,,3:00,N,10399,.00,-,
95,"Wednesday, Jul 21",boxscore,BAL,@,TBR,L-wo,4,5,,31-64,5,26.5,McHugh,Scott,,2:51,D,8968,.00,--,
96,"Friday, Jul 23",boxscore,BAL,,WSN,W,6,1,,32-64,5,27.0,Fry,Corbin,,2:47,N,17022,.00,+,
97,"Saturday, Jul 24",boxscore,BAL,,WSN,W,5,3,,33-64,5,26.0,Harvey,Lester,Tate,2:41,N,30898,.00,++,
98,"Sunday, Jul 25",boxscore,BAL,,WSN,W-wo,5,4,,34-64,5,26.0,Sulser,Hand,,3:18,D,15690,.00,+++,
99,"Tuesday, Jul 27",boxscore,BAL,,MIA,L,3,7,,34-65,5,27.0,Alcántara,Watkins,,3:06,N,10098,.00,-,
100,"Wednesday, Jul 28",boxscore,BAL,,MIA,W-wo,8,7,,35-65,5,26.5,Scott,Okert,,3:32,N,8363,.00,+,
101,"Thursday, Jul 29",boxscore,BAL,@,DET,L,2,6,,35-66,5,26.5,Mize,Wells,,2:35,N,15833,.00,-,
102,"Friday, Jul 30",boxscore,BAL,@,DET,W,4,3,,36-66,5,25.5,Harvey,Skubal,Sulser,2:52,N,18861,.00,+,
103,"Saturday, Jul 31",boxscore,BAL,@,DET,W,5,2,,37-66,5,25.0,Means,Manning,Sulser,2:59,N,25132,.00,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
104,"Sunday, Aug 1",boxscore,BAL,@,DET,L,2,6,,37-67,5,26.0,Ramírez,Watkins,,2:56,D,17134,.00,-,
105,"Monday, Aug 2",boxscore,BAL,@,NYY,W,7,1,,38-67,5,25.0,López,Heaney,,3:12,N,28879,.00,+,
106,"Tuesday, Aug 3",boxscore,BAL,@,NYY,L,1,13,,38-68,5,25.0,Gil,Wells,,3:04,N,30815,.00,-,
107,"Wednesday, Aug 4",boxscore,BAL,@,NYY,L,3,10,,38-69,5,26.0,Loáisiga,Sulser,,2:56,N,30055,.00,--,
108,"Friday, Aug 6",boxscore,BAL,,TBR,L,6,10,,38-70,5,27.0,Rasmussen,Fry,,3:47,N,11320,.00,---,
109,"Saturday, Aug 7",boxscore,BAL,,TBR,L,3,12,,38-71,5,28.0,McClanahan,Watkins,,3:02,N,18545,.00,----,
110,"Sunday, Aug 8",boxscore,BAL,,TBR,L,6,9,,38-72,5,29.0,Chargois,Fry,,3:32,D,10576,.00,-----,
111,"Tuesday, Aug 10",boxscore,BAL,,DET,L,4,9,,38-73,5,30.0,Funkhouser,Akin,,3:13,N,7124,.00,------,
112,"Wednesday, Aug 11",boxscore,BAL,,DET,L,2,5,,38-74,5,30.0,Skubal,Harvey,Soto,3:01,N,8990,.00,-------,
113,"Thursday, Aug 12",boxscore,BAL,,DET,L,4,6,,38-75,5,31.0,Manning,Means,Fulmer,3:00,D,8382,.00,--------,
114,"Friday, Aug 13",boxscore,BAL,@,BOS,L,1,8,,38-76,5,32.0,Pivetta,Watkins,Richards,3:05,N,28022,.00,---------,
115,"Saturday, Aug 14",boxscore,BAL,@,BOS,L,2,16,,38-77,5,32.0,Sale,López,,3:12,D,33118,.00,----------,
116,"Sunday, Aug 15",boxscore,BAL,@,BOS,L,2,6,,38-78,5,32.0,Rodriguez,Akin,,3:07,D,28935,.00,-----------,
117,"Monday, Aug 16",boxscore,BAL,@,TBR,L,2,9,,38-79,5,33.0,Fleming,Harvey,,2:53,N,5460,.00,------------,
118,"Tuesday, Aug 17",boxscore,BAL,@,TBR,L,0,10,,38-80,5,34.0,Ellis,Means,,2:55,N,4795,.00,-------------,
119,"Wednesday, Aug 18",boxscore,BAL,@,TBR,L,4,8,,38-81,5,35.0,Yarbrough,Watkins,,3:09,N,6673,.00,--------------,
120,"Thursday, Aug 19",boxscore,BAL,@,TBR,L,2,7,,38-82,5,36.0,McClanahan,López,,2:49,D,5826,.00,---------------,
121,"Friday, Aug 20",boxscore,BAL,,ATL,L,0,3,,38-83,5,36.0,Fried,Akin,,2:29,N,13583,.00,----------------,
122,"Saturday, Aug 21",boxscore,BAL,,ATL,L,4,5,,38-84,5,37.0,Smyly,Harvey,Smith,3:01,N,15774,.00,-----------------,
123,"Sunday, Aug 22",boxscore,BAL,,ATL,L,1,3,,38-85,5,38.0,Toussaint,Means,Smith,2:55,D,11180,.00,------------------,
124,"Tuesday, Aug 24",boxscore,BAL,,LAA,L,8,14,,38-86,5,39.0,Guerra,Watkins,,3:50,N,8781,.00,-------------------,
125,"Wednesday, Aug 25",boxscore,BAL,,LAA,W,10,6,,39-86,5,39.0,Scott,Petricka,,3:22,N,15867,.00,+,
126,"Thursday, Aug 26",boxscore,BAL,,LAA,W,13,1,,40-86,5,38.5,Akin,Peguero,,3:07,D,10211,.00,++,
127,"Friday, Aug 27",boxscore,BAL,,TBR,L,3,6,,40-87,5,39.5,McClanahan,Harvey,Mazza,2:25,N,7155,.00,-,
128,"Saturday, Aug 28",boxscore,BAL,,TBR,L,3,4,,40-88,5,40.5,Chargois,Sulser,Kittredge,2:50,N,11110,.00,--,
129,"Sunday, Aug 29",boxscore,BAL,,TBR,L,8,12,,40-89,5,41.5,Chargois,Watkins,,3:09,D,8353,.00,---,
130,"Monday, Aug 30",boxscore,BAL,@,TOR,L,3,7,,40-90,5,42.5,Ray,Tate,Romano,2:55,N,14406,.00,----,
131,"Tuesday, Aug 31",boxscore,BAL,@,TOR,W,4,2,,41-90,5,42.5,Akin,Ryu,Sulser,2:55,N,13963,.00,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
132,"Wednesday, Sep 1",boxscore,BAL,@,TOR,L,4,5,,41-91,5,42.5,Mayza,Tate,Romano,3:05,N,14262,.00,-,
133,"Friday, Sep 3",boxscore,BAL,@,NYY,L-wo,3,4,11,41-92,5,43.0,Holmes,Tate,,3:48,N,34085,.00,--,
134,"Saturday, Sep 4",boxscore,BAL,@,NYY,W,4,3,,42-92,5,43.0,Sulser,Chapman,,3:54,D,34571,.00,+,
135,"Sunday, Sep 5",boxscore,BAL,@,NYY,W,8,7,,43-92,5,42.0,Diplán,Heaney,Wells,4:01,D,33091,.00,++,
136,"Monday, Sep 6",boxscore,BAL,,KCR,L,2,3,,43-93,5,43.0,Tapia,Sulser,Barlow,3:02,D,11973,.00,-,
137,"Tuesday, Sep 7",boxscore,BAL,,KCR,W,7,3,,44-93,5,43.0,Baumann,Kowar,,2:47,N,4981,.00,+,
138,"Wednesday, Sep 8",boxscore,BAL,,KCR,W,9,8,,45-93,5,42.0,Barreda,Staumont,Wells,3:32,N,4965,.00,++,
139,"Thursday, Sep 9",boxscore,BAL,,KCR,L,0,6,,45-94,5,42.5,Hernández,Means,,2:44,N,5087,.00,-,
140,"Friday, Sep 10",boxscore,BAL,,TOR,W,6,3,,46-94,5,41.5,Greene,Merryweather,Sulser,3:34,N,11751,.00,+,
141,"Saturday, Sep 11 (1)",boxscore,BAL,,TOR,L,10,11,7,46-95,5,43.0,Pearson,Wells,Romano,3:11,D,,.00,-,
142,"Saturday, Sep 11 (2)",boxscore,BAL,,TOR,L,2,11,7,46-96,5,43.0,Richards,Akin,,2:28,N,10219,.00,--,
143,"Sunday, Sep 12",boxscore,BAL,,TOR,L,7,22,,46-97,5,43.0,Matz,Lowther,,3:26,D,8474,.00,---,
144,"Tuesday, Sep 14",boxscore,BAL,,NYY,L,2,7,,46-98,5,43.5,Cole,Wells,,3:28,N,10235,.00,----,
145,"Wednesday, Sep 15",boxscore,BAL,,NYY,L,3,4,,46-99,5,43.5,Peralta,Wells,Chapman,3:18,N,10402,.00,-----,
146,"Thursday, Sep 16",boxscore,BAL,,NYY,W-wo,3,2,10,47-99,5,43.5,Sulser,Peralta,,4:04,N,20164,.00,+,
147,"Friday, Sep 17",boxscore,BAL,@,BOS,L,1,7,,47-100,5,44.5,Sale,Akin,,3:27,N,29811,.00,-,
148,"Saturday, Sep 18",boxscore,BAL,@,BOS,L,3,9,,47-101,5,44.5,Houck,Baumann,,3:09,D,30027,.00,--,
149,"Sunday, Sep 19",boxscore,BAL,@,BOS,L,6,8,,47-102,5,44.5,Sawamura,Greene,Richards,2:55,D,27010,.00,---,
150,"Monday, Sep 20",boxscore,BAL,@,PHI,W,2,0,,48-102,5,44.5,Means,Suárez,Wells,2:49,N,21440,.00,+,
151,"Tuesday, Sep 21",boxscore,BAL,@,PHI,L-wo,2,3,10,48-103,5,44.5,Kennedy,Valdez,,3:40,N,18955,.00,-,
152,"Wednesday, Sep 22",boxscore,BAL,@,PHI,L,3,4,,48-104,5,45.5,Alvarado,Greene,Kennedy,3:19,N,18133,.00,--,
153,"Thursday, Sep 23",boxscore,BAL,,TEX,W,3,0,,49-104,5,45.0,Lowther,Otto,Wells,2:46,N,6328,,+,
154,"Friday, Sep 24",boxscore,BAL,,TEX,L,5,8,,49-105,5,46.0,Sborz,Greene,Barlow,3:33,N,7935,.00,-,
155,"Saturday, Sep 25",boxscore,BAL,,TEX,W,3,2,,50-105,5,46.0,Kriske,Lyles,Tate,2:54,N,10645,.00,+,
156,"Sunday, Sep 26",boxscore,BAL,,TEX,L,4,7,,50-106,5,47.0,Cotton,Means,Barlow,3:11,D,13495,.00,-,
157,"Tuesday, Sep 28",boxscore,BAL,,BOS,W,4,2,,51-106,5,46.0,Diplán,Sale,Sulser,2:37,N,8098,.00,+,
158,"Wednesday, Sep 29",boxscore,BAL,,BOS,L,0,6,,51-107,5,47.0,Eovaldi,Lowther,,3:02,N,8732,.00,-,
159,"Thursday, Sep 30",boxscore,BAL,,BOS,W,6,2,,52-107,5,46.0,Wells,Pivetta,,2:40,N,13012,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
160,"Friday, Oct 1",boxscore,BAL,@,TOR,L,4,6,,52-108,5,47.0,Matz,Eshelman,Romano,2:55,N,28855,.00,-,
161,"Saturday, Oct 2",boxscore,BAL,@,TOR,L,1,10,,52-109,5,48.0,Manoah,Means,,2:47,D,29916,.00,--,
162,"Sunday, Oct 3",boxscore,BAL,@,TOR,L,4,12,,52-110,5,48.0,Ryu,Zimmermann,,3:22,D,29942,.00,---,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
