Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
41,"Monday, Sep 7",boxscore,NYY,@,TOR,L,7,12,,21-20,3,6.5,Reid-Foley,Ottavino,,4:02,N,,1.55,----,2020-09-07 (Played at Buffalo)
42,"Tuesday, Sep 8",boxscore,NYY,@,TOR,L,1,2,,21-21,3,6.5,Yamaguchi,Happ,Dolis,3:00,N,,1.52,-----,2020-09-08 (Played at Buffalo)
43,"Wednesday, Sep 9",boxscore,NYY,@,TOR,W,7,2,,22-21,3,6.0,García,Stripling,,3:04,N,,1.54,+,2020-09-09 (Played at Buffalo)
44,"Friday, Sep 11 (1)",boxscore,NYY,,BAL,W,6,0,7,23-21,3,5.0,Cole,Cobb,,2:02,D,,1.91,++,2020-09-10 (Rain; (Game2))
45,"Friday, Sep 11 (2)",boxscore,NYY,,BAL,W,10,1,7,24-21,3,5.0,Tanaka,Akin,,2:40,N,,1.76,+++,
46,"Saturday, Sep 12",boxscore,NYY,,BAL,W-wo,2,1,10,25-21,3,5.0,Holder,Harvey,,3:11,D,,1.45,++++,
47,"Sunday, Sep 13",boxscore,NYY,,BAL,W,3,1,,26-21,3,4.0,Britton,Tate,Chapman,2:44,D,,1.09,+++++,
48,"Tuesday, Sep 15",boxscore,NYY,,TOR,W,20,6,,27-21,2,4.0,García,Walker,,3:12,N,,.81,++++++,
49,"Wednesday, Sep 16",boxscore,NYY,,TOR,W,13,2,,28-21,2,3.0,Cole,Roark,,3:02,N,,.62,+++++++,
50,"Thursday, Sep 17",boxscore,NYY,,TOR,W,10,7,,29-21,2,3.5,Tanaka,Anderson,Chapman,3:19,N,,.58,++++++++,
51,"Friday, Sep 18",boxscore,NYY,@,BOS,W,6,5,12,30-21,2,3.5,Loáisiga,Weber,,4:55,N,,.53,+++++++++,
52,"Saturday, Sep 19",boxscore,NYY,@,BOS,W,8,0,,31-21,2,3.5,Happ,Mazza,,2:59,N,,.52,++++++++++,
53,"Sunday, Sep 20",boxscore,NYY,@,BOS,L,2,10,,31-22,2,3.5,Houck,García,,3:22,D,,.55,-,
54,"Monday, Sep 21",boxscore,NYY,@,TOR,L,5,11,,31-23,2,4.5,Zeuch,King,,3:56,N,,.51,--,2020-09-21 (Played at Buffalo)
55,"Tuesday, Sep 22",boxscore,NYY,@,TOR,W,12,1,,32-23,2,3.5,Cole,Roark,,3:29,N,,.45,+,2020-09-22 (Played at Buffalo)
56,"Wednesday, Sep 23",boxscore,NYY,@,TOR,L,1,14,,32-24,2,4.5,Cole,Tanaka,Stripling,3:39,N,,.55,-,2020-09-23 (Played at Buffalo)
57,"Thursday, Sep 24",boxscore,NYY,@,TOR,L,1,4,,32-25,2,5.0,Ryu,Montgomery,Dolis,3:11,N,,.32,--,2020-09-24 (Played at Buffalo)
58,"Friday, Sep 25",boxscore,NYY,,MIA,L,3,4,10,32-26,2,6.0,Boxberger,Green,Kintzler,3:20,N,,.25,---,
59,"Saturday, Sep 26",boxscore,NYY,,MIA,W,11,4,,33-26,2,6.0,García,Tarpley,,3:20,D,,.18,+,
60,"Sunday, Sep 27",boxscore,NYY,,MIA,L,0,5,,33-27,2,7.0,Castano,Schmidt,,3:05,D,,.11,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
