Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
51,"Thursday, Jun 1",boxscore,NYY,@,TOR,W,12,2,,31-20,1,up 3.0,Sabathia,Estrada,,3:10,N,37722,1.47,+,
52,"Friday, Jun 2",boxscore,NYY,@,TOR,L,5,7,,31-21,1,up 2.5,Liriano,Pineda,Osuna,3:13,N,44261,1.45,-,
53,"Saturday, Jun 3",boxscore,NYY,@,TOR,W,7,0,,32-21,1,up 3.0,Montgomery,Biagini,,3:00,D,47226,1.49,+,
54,"Sunday, Jun 4",boxscore,NYY,@,TOR,L,2,3,,32-22,1,up 2.0,Smith,Clippard,Osuna,2:27,D,46782,1.45,-,
55,"Tuesday, Jun 6",boxscore,NYY,,BOS,L,4,5,,32-23,1,up 1.0,Pomeranz,Tanaka,Kimbrel,3:35,N,41516,1.64,--,
56,"Wednesday, Jun 7",boxscore,NYY,,BOS,W,8,0,,33-23,1,up 2.0,Sabathia,Porcello,,2:42,N,44380,1.70,+,
57,"Thursday, Jun 8",boxscore,NYY,,BOS,W,9,1,,34-23,1,up 3.0,Pineda,Price,,3:27,N,46194,1.70,++,
58,"Friday, Jun 9",boxscore,NYY,,BAL,W,8,2,,35-23,1,up 3.0,Montgomery,Bundy,,2:45,N,46031,1.60,+++,
59,"Saturday, Jun 10",boxscore,NYY,,BAL,W,16,3,,36-23,1,up 3.0,Severino,Tillman,,3:11,N,45232,1.58,++++,
60,"Sunday, Jun 11",boxscore,NYY,,BAL,W,14,3,,37-23,1,up 4.0,Warren,Gausman,,3:38,D,46348,1.57,+++++,
61,"Monday, Jun 12",boxscore,NYY,@,LAA,W,5,3,,38-23,1,up 4.0,Clippard,Álvarez,Betances,3:40,N,36245,1.36,++++++,
62,"Tuesday, Jun 13",boxscore,NYY,@,LAA,L-wo,2,3,11,38-24,1,up 3.0,Middleton,Shreve,,4:14,N,33159,1.32,-,
63,"Wednesday, Jun 14",boxscore,NYY,@,LAA,L,5,7,,38-25,1,up 2.0,Parker,Herrera,Hernandez,3:23,N,43851,1.33,--,
64,"Thursday, Jun 15",boxscore,NYY,@,OAK,L-wo,7,8,10,38-26,1,up 2.0,Hendriks,Gallegos,,4:29,N,21838,1.33,---,
65,"Friday, Jun 16",boxscore,NYY,@,OAK,L,6,7,,38-27,1,up 1.0,Coulombe,Holder,Casilla,3:13,N,30184,1.35,----,
66,"Saturday, Jun 17",boxscore,NYY,@,OAK,L,2,5,,38-28,1,up 1.0,Hahn,Tanaka,Doolittle,3:17,D,31418,1.40,-----,
67,"Sunday, Jun 18",boxscore,NYY,@,OAK,L,3,4,,38-29,1,Tied,Cotton,Cessa,Doolittle,2:55,D,34140,1.43,------,
68,"Tuesday, Jun 20",boxscore,NYY,,LAA,L,3,8,,38-30,2,0.5,Parker,Clippard,,3:26,N,39853,1.48,-------,
69,"Wednesday, Jun 21",boxscore,NYY,,LAA,W,8,4,,39-30,1,up 0.5,Montgomery,Nolasco,,3:14,N,39911,1.47,+,
70,"Thursday, Jun 22",boxscore,NYY,,LAA,L,5,10,,39-31,1,Tied,Petit,Severino,,3:24,N,43051,1.46,-,
71,"Friday, Jun 23",boxscore,NYY,,TEX,W-wo,2,1,10,40-31,1,Tied,Shreve,Bush,,3:32,N,39602,1.47,+,
72,"Saturday, Jun 24",boxscore,NYY,,TEX,L,1,8,,40-32,1,Tied,Bibens-Dirkx,Cessa,,3:03,D,40225,1.53,-,
73,"Sunday, Jun 25",boxscore,NYY,,TEX,L,6,7,,40-33,1,Tied,Martinez,Pineda,Bush,3:20,D,46625,1.52,--,
74,"Monday, Jun 26",boxscore,NYY,@,CHW,W,6,5,,41-33,1,Tied,Montgomery,Holmberg,Chapman,3:28,N,20339,1.45,+,
75,"Tuesday, Jun 27",boxscore,NYY,@,CHW,L-wo,3,4,,41-34,2,1.0,Jennings,Betances,,3:25,N,18023,1.45,-,
76,"Wednesday, Jun 28",boxscore,NYY,@,CHW,W,12,3,,42-34,1,Tied,Tanaka,Rodón,,3:51,N,15259,1.46,+,
77,"Thursday, Jun 29",boxscore,NYY,@,CHW,L,3,4,,42-35,2,1.0,Shields,Cessa,Robertson,3:01,N,21032,1.47,-,
78,"Friday, Jun 30",boxscore,NYY,@,HOU,W,13,4,,43-35,2,1.0,Pineda,Feliz,Mitchell,3:20,N,40024,1.51,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
79,"Saturday, Jul 1",boxscore,NYY,@,HOU,L,6,7,,43-36,2,2.0,Díaz,Betances,Giles,3:25,N,41010,1.44,-,
80,"Sunday, Jul 2",boxscore,NYY,@,HOU,L,1,8,,43-37,2,3.0,Devenski,Severino,,3:29,D,41761,1.44,--,
81,"Monday, Jul 3",boxscore,NYY,,TOR,W,6,3,,44-37,2,3.0,Tanaka,Stroman,,3:11,N,46616,1.46,+,
82,"Tuesday, Jul 4",boxscore,NYY,,TOR,L,1,4,,44-38,2,4.0,Happ,Sabathia,Osuna,3:08,D,44018,1.44,-,
83,"Wednesday, Jul 5",boxscore,NYY,,TOR,L,6,7,,44-39,2,4.0,Barnes,Betances,Osuna,3:28,D,38691,1.41,--,
84,"Friday, Jul 7",boxscore,NYY,,MIL,L,4,9,,44-40,2,4.5,Hader,Clippard,,3:57,N,43472,1.37,---,
85,"Saturday, Jul 8",boxscore,NYY,,MIL,W-wo,5,3,,45-40,2,3.5,Chapman,Knebel,,2:36,D,40224,1.31,+,
86,"Sunday, Jul 9",boxscore,NYY,,MIL,L,3,5,,45-41,2,3.5,Nelson,Tanaka,Knebel,3:59,D,43952,1.37,-,
87,"Friday, Jul 14",boxscore,NYY,@,BOS,L-wo,4,5,,45-42,3,4.5,Scott,Chapman,,3:27,N,37570,1.68,--,
88,"Saturday, Jul 15",boxscore,NYY,@,BOS,W,4,1,16,46-42,3,3.5,Heller,Fister,,5:50,D,36936,1.62,+,
89,"Sunday, Jul 16 (1)",boxscore,NYY,@,BOS,W,3,0,,47-42,3,3.5,Sabathia,Porcello,Chapman,3:13,D,37343,1.72,++,2017-04-25 (Rain)
90,"Sunday, Jul 16 (2)",boxscore,NYY,@,BOS,L,0,3,,47-43,3,3.5,Price,Tanaka,Kimbrel,2:59,N,36719,1.82,-,
91,"Monday, Jul 17",boxscore,NYY,@,MIN,L,2,4,,47-44,3,3.5,Rogers,Smith,Kintzler,3:02,N,27566,1.42,--,
92,"Tuesday, Jul 18",boxscore,NYY,@,MIN,W,6,3,,48-44,3,3.5,Shreve,Colón,Chapman,3:28,N,33114,1.43,+,
93,"Wednesday, Jul 19",boxscore,NYY,@,MIN,L,1,6,,48-45,3,4.5,Berríos,Montgomery,,2:58,D,33380,1.43,-,
94,"Thursday, Jul 20",boxscore,NYY,@,SEA,W,4,1,,49-45,3,3.5,Severino,Hernández,,3:14,N,35175,1.44,+,
95,"Friday, Jul 21",boxscore,NYY,@,SEA,W,5,1,,50-45,2,3.5,Sabathia,Moore,,2:50,N,34073,1.49,++,
96,"Saturday, Jul 22",boxscore,NYY,@,SEA,L-wo,5,6,10,50-46,2,3.5,Zych,Warren,,3:28,N,46197,1.56,-,
97,"Sunday, Jul 23",boxscore,NYY,@,SEA,W,6,4,,51-46,2,2.5,Green,Pazos,Chapman,3:13,D,38503,1.59,+,
98,"Tuesday, Jul 25",boxscore,NYY,,CIN,W,4,2,,52-46,2,1.0,Montgomery,Castillo,Chapman,2:38,N,44268,1.58,++,
99,"Wednesday, Jul 26",boxscore,NYY,,CIN,W,9,5,,53-46,2,1.0,Severino,Bailey,,2:52,D,42421,1.61,+++,
100,"Thursday, Jul 27",boxscore,NYY,,TBR,W-wo,6,5,11,54-46,2,0.5,Chapman,Kittredge,,3:56,N,44033,1.94,++++,
101,"Friday, Jul 28",boxscore,NYY,,TBR,W,6,1,,55-46,1,up 0.5,Tanaka,Pruitt,,2:23,N,40470,1.92,+++++,
102,"Saturday, Jul 29",boxscore,NYY,,TBR,W-wo,5,4,,56-46,1,up 0.5,Chapman,Boxberger,,3:22,D,43015,1.89,++++++,
103,"Sunday, Jul 30",boxscore,NYY,,TBR,L,3,5,,56-47,1,up 0.5,Cishek,Montgomery,Colomé,3:51,D,41547,1.82,-,
104,"Monday, Jul 31",boxscore,NYY,,DET,W,7,3,,57-47,1,up 0.5,Severino,Fulmer,Chapman,3:23,N,39904,1.65,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Tuesday, Aug 1",boxscore,NYY,,DET,L,3,4,,57-48,2,0.5,Sánchez,Sabathia,Greene,2:59,N,43238,1.59,-,
106,"Wednesday, Aug 2",boxscore,NYY,,DET,L,0,2,,57-49,2,1.0,Zimmermann,Tanaka,Greene,2:52,D,43379,1.63,--,
107,"Thursday, Aug 3",boxscore,NYY,@,CLE,L,1,5,,57-50,2,2.0,Kluber,Gray,,2:28,N,28124,1.78,---,
108,"Friday, Aug 4",boxscore,NYY,@,CLE,L,2,7,,57-51,2,3.0,Bauer,García,,2:58,N,34466,1.71,----,
109,"Saturday, Aug 5",boxscore,NYY,@,CLE,W,2,1,,58-51,2,3.0,Robertson,McAllister,Chapman,2:58,N,34651,1.71,+,
110,"Sunday, Aug 6",boxscore,NYY,@,CLE,W,8,1,,59-51,2,3.0,Severino,Carrasco,,2:56,D,33044,1.75,++,
111,"Tuesday, Aug 8",boxscore,NYY,@,TOR,L,2,4,,59-52,2,4.0,Happ,Sabathia,Osuna,2:50,N,41596,1.68,-,
112,"Wednesday, Aug 9",boxscore,NYY,@,TOR,W,11,5,,60-52,2,4.0,Green,Tepesch,,3:44,N,39554,1.63,+,
113,"Thursday, Aug 10",boxscore,NYY,@,TOR,L,0,4,,60-53,2,4.5,Estrada,Gray,,2:55,N,43212,1.60,-,
114,"Friday, Aug 11",boxscore,NYY,,BOS,W,5,4,,61-53,2,3.5,Warren,Reed,Chapman,3:40,N,46509,2.10,+,
115,"Saturday, Aug 12",boxscore,NYY,,BOS,L,5,10,,61-54,2,4.5,Pomeranz,Severino,,3:13,D,47241,2.20,-,
116,"Sunday, Aug 13",boxscore,NYY,,BOS,L,2,3,10,61-55,2,5.5,Kimbrel,Chapman,,3:40,N,46610,2.05,--,
117,"Monday, Aug 14",boxscore,NYY,,NYM,W,4,2,,62-55,2,4.5,Robertson,Robles,Betances,3:03,N,45619,1.53,+,
118,"Tuesday, Aug 15",boxscore,NYY,,NYM,W,5,4,,63-55,2,4.5,Gray,deGrom,Chapman,3:07,N,46474,1.61,++,
119,"Wednesday, Aug 16",boxscore,NYY,@,NYM,W,5,3,,64-55,2,4.5,Kahnle,Sewald,Robertson,3:13,N,42260,1.56,+++,
120,"Thursday, Aug 17",boxscore,NYY,@,NYM,W,7,5,,65-55,2,4.0,Severino,Matz,Betances,2:55,N,42549,1.53,++++,
121,"Friday, Aug 18",boxscore,NYY,@,BOS,L,6,9,,65-56,2,5.0,Reed,Kahnle,Kimbrel,4:09,N,36784,2.17,-,
122,"Saturday, Aug 19",boxscore,NYY,@,BOS,W,4,3,,66-56,2,4.0,Sabathia,Sale,Betances,3:09,N,37274,2.05,+,
123,"Sunday, Aug 20",boxscore,NYY,@,BOS,L,1,5,,66-57,2,5.0,Porcello,Gray,,3:36,D,36911,2.25,-,
124,"Tuesday, Aug 22",boxscore,NYY,@,DET,W,13,4,,67-57,2,4.5,Tanaka,Boyd,,3:14,N,27818,1.62,+,
125,"Wednesday, Aug 23",boxscore,NYY,@,DET,W,10,2,,68-57,2,4.5,Severino,Zimmermann,,2:55,N,29695,1.61,++,
126,"Thursday, Aug 24",boxscore,NYY,@,DET,L,6,10,,68-58,2,4.5,Wilson,Betances,Greene,4:13,D,32622,1.49,-,
127,"Friday, Aug 25",boxscore,NYY,,SEA,L,1,2,11,68-59,2,4.5,Pazos,Chapman,Díaz,3:51,N,42057,1.72,--,
128,"Saturday, Aug 26",boxscore,NYY,,SEA,W,6,3,,69-59,2,3.5,Gray,Gallardo,Betances,3:25,D,39810,1.80,+,
129,"Sunday, Aug 27",boxscore,NYY,,SEA,W,10,1,,70-59,2,2.5,Tanaka,Albers,,2:57,D,40112,1.80,++,
130,"Monday, Aug 28",boxscore,NYY,,CLE,L,2,6,,70-60,2,3.5,Kluber,Severino,,2:42,N,36253,1.68,-,
131,"Wednesday, Aug 30 (1)",boxscore,NYY,,CLE,L,1,2,,70-61,2,5.5,Bauer,García,Allen,3:12,D,,1.66,--,2017-08-29 (Rain)
132,"Wednesday, Aug 30 (2)",boxscore,NYY,,CLE,L,4,9,,70-62,2,5.5,Merritt,Montgomery,,3:04,N,39598,1.66,---,
133,"Thursday, Aug 31",boxscore,NYY,,BOS,W,6,2,,71-62,2,4.5,Sabathia,Rodriguez,,3:44,N,43309,1.97,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
134,"Friday, Sep 1",boxscore,NYY,,BOS,L,1,4,,71-63,2,5.5,Fister,Gray,Kimbrel,2:44,N,42332,2.15,-,
135,"Saturday, Sep 2",boxscore,NYY,,BOS,W,5,1,,72-63,2,4.5,Tanaka,Pomeranz,,2:58,D,46536,1.94,+,
136,"Sunday, Sep 3",boxscore,NYY,,BOS,W,9,2,,73-63,2,3.5,Severino,Sale,,3:46,N,46717,2.14,++,
137,"Monday, Sep 4",boxscore,NYY,@,BAL,W,7,4,,74-63,2,2.5,Green,Bundy,,3:25,D,37622,1.92,+++,
138,"Tuesday, Sep 5",boxscore,NYY,@,BAL,L-wo,6,7,,74-64,2,3.5,Britton,Betances,,3:34,N,14377,1.97,-,
139,"Thursday, Sep 7",boxscore,NYY,@,BAL,W,9,1,,75-64,2,3.5,Gray,Gausman,,3:19,D,14946,1.84,+,2017-09-06 (Rain)
140,"Friday, Sep 8",boxscore,NYY,@,TEX,L,5,11,,75-65,2,4.5,Pérez,Tanaka,,3:23,N,35883,1.74,-,
141,"Saturday, Sep 9",boxscore,NYY,@,TEX,W,3,1,,76-65,2,4.5,Robertson,Claudio,Chapman,2:57,D,38135,1.71,+,
142,"Sunday, Sep 10",boxscore,NYY,@,TEX,W,16,7,,77-65,2,3.5,Green,Griffin,,3:43,D,31349,1.38,++,
143,"Monday, Sep 11",boxscore,NYY,@,TBR,W,5,1,,78-65,2,3.0,Robertson,Odorizzi,,3:28,N,15327,1.37,+++,2017-09-11 (Hurricane Irma)
144,"Tuesday, Sep 12",boxscore,NYY,@,TBR,L,1,2,,78-66,2,4.0,Hunter,Gray,Colomé,2:36,N,21024,1.30,-,
145,"Wednesday, Sep 13",boxscore,NYY,@,TBR,W,3,2,,79-66,2,3.0,Green,Archer,Chapman,3:40,D,13159,1.12,+,
146,"Thursday, Sep 14",boxscore,NYY,,BAL,W,13,5,,80-66,2,3.0,Tanaka,Miley,,3:14,N,37128,1.31,++,
147,"Friday, Sep 15",boxscore,NYY,,BAL,W,8,2,,81-66,2,3.0,Severino,Ynoa,,2:38,N,40460,1.15,+++,
148,"Saturday, Sep 16",boxscore,NYY,,BAL,W,9,3,,82-66,2,3.0,Montgomery,Hellickson,,3:37,D,40114,1.03,++++,
149,"Sunday, Sep 17",boxscore,NYY,,BAL,L,4,6,,82-67,2,3.0,Jiménez,Gray,Britton,3:15,D,38189,.98,-,
150,"Monday, Sep 18",boxscore,NYY,,MIN,W,2,1,,83-67,2,3.0,Robertson,Santana,Chapman,3:16,N,30425,1.00,+,
151,"Tuesday, Sep 19",boxscore,NYY,,MIN,W,5,2,,84-67,2,3.0,Sabathia,Berríos,Chapman,3:30,N,30218,.91,++,
152,"Wednesday, Sep 20",boxscore,NYY,,MIN,W,11,3,,85-67,2,3.0,Shreve,Colón,,3:20,D,30099,.80,+++,
153,"Friday, Sep 22",boxscore,NYY,@,TOR,L,1,8,,85-68,2,4.0,Estrada,Tanaka,,2:32,N,42153,.73,-,
154,"Saturday, Sep 23",boxscore,NYY,@,TOR,W,5,1,,86-68,2,4.0,Gray,Biagini,,2:54,D,46949,.34,+,
155,"Sunday, Sep 24",boxscore,NYY,@,TOR,L,5,9,,86-69,2,5.0,Stroman,García,,3:17,D,47394,.30,-,
156,"Monday, Sep 25",boxscore,NYY,,KCR,W,11,3,,87-69,2,4.0,Sabathia,Junis,,2:51,D,40023,.09,+,2017-05-25 (Rain)
157,"Tuesday, Sep 26",boxscore,NYY,,TBR,W,6,1,,88-69,2,3.0,Montgomery,Snell,,3:11,N,30434,.17,++,
158,"Wednesday, Sep 27",boxscore,NYY,,TBR,W,6,1,,89-69,2,3.0,Severino,Andriese,,3:19,N,30549,.44,+++,
159,"Thursday, Sep 28",boxscore,NYY,,TBR,L,6,9,,89-70,2,3.0,Hu,Gray,,3:29,N,32933,.33,-,
160,"Friday, Sep 29",boxscore,NYY,,TOR,W,4,0,,90-70,2,2.0,Tanaka,Biagini,Chapman,2:51,D,35735,.17,+,
161,"Saturday, Sep 30",boxscore,NYY,,TOR,W,2,1,,91-70,2,2.0,Sabathia,Stroman,Chapman,2:57,D,39457,.59,++,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
162,"Sunday, Oct 1",boxscore,NYY,,TOR,L,1,2,,91-71,2,2.0,Barnes,Germán,Osuna,2:28,D,37428,.05,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
