Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
104,"Saturday, Jul 26",boxscore,BAL,,LAA,L,6,11,,49-55,5,12.5,Garland,Liz,,2:59,N,21819,.13,-----,
105,"Sunday, Jul 27",boxscore,BAL,,LAA,W,5,2,,50-55,5,11.5,Olson,Santana,Sherrill,2:38,D,23365,.10,+,
106,"Monday, Jul 28",boxscore,BAL,@,NYY,W,13,4,,51-55,5,10.5,Guthrie,Mussina,,3:31,N,54120,.14,++,
107,"Tuesday, Jul 29",boxscore,BAL,@,NYY,W,7,6,,52-55,5,10.5,Cabrera,Rasner,,3:08,N,54241,.22,+++,
108,"Wednesday, Jul 30",boxscore,BAL,@,NYY,L,3,13,,52-56,5,11.5,Chamberlain,Sarfate,,3:08,D,54296,.28,-,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
109,"Friday, Aug 1",boxscore,BAL,@,SEA,W,10,5,,53-56,5,11.5,Olson,Washburn,,2:52,N,28114,.19,+,
110,"Saturday, Aug 2",boxscore,BAL,@,SEA,W,3,1,,54-56,5,11.5,Guthrie,Hernández,,2:28,N,30502,.23,++,
111,"Sunday, Aug 3",boxscore,BAL,@,SEA,L,4,8,,54-57,5,12.5,Putz,Cabrera,,2:39,D,33334,.25,-,
112,"Monday, Aug 4",boxscore,BAL,@,LAA,L-wo,5,6,,54-58,5,12.5,Rodríguez,Sherrill,,3:06,N,41902,.16,--,
113,"Tuesday, Aug 5",boxscore,BAL,@,LAA,W,3,0,,55-58,5,12.5,Waters,Garland,Sherrill,2:17,N,44027,.16,+,
114,"Wednesday, Aug 6",boxscore,BAL,@,LAA,L,4,9,,55-59,5,13.5,Santana,Olson,,2:20,D,40130,.19,-,
115,"Friday, Aug 8",boxscore,BAL,,TEX,W,9,1,,56-59,5,13.0,Guthrie,Mendoza,,2:40,N,33351,.12,+,
116,"Saturday, Aug 9",boxscore,BAL,,TEX,W,9,0,,57-59,5,13.0,Cabrera,Padilla,,2:54,N,30914,.15,++,
117,"Sunday, Aug 10",boxscore,BAL,,TEX,L,7,15,,57-60,5,14.0,Harrison,Bierd,,3:05,D,26878,.17,-,
118,"Monday, Aug 11",boxscore,BAL,@,CLE,L,8,13,,57-61,5,14.5,Mujica,Cherry,,3:27,N,23408,.13,--,
119,"Tuesday, Aug 12",boxscore,BAL,@,CLE,L,5,7,,57-62,5,14.5,Perez,Johnson,Lewis,3:06,N,21143,.08,---,
120,"Wednesday, Aug 13",boxscore,BAL,@,CLE,W,6,1,,58-62,5,14.5,Guthrie,Reyes,,3:01,N,21299,.05,+,
121,"Thursday, Aug 14",boxscore,BAL,@,CLE,W,11,6,,59-62,5,14.5,Cabrera,Perez,,3:33,N,22140,.07,++,
122,"Friday, Aug 15",boxscore,BAL,@,DET,W,11,2,,60-62,5,14.5,Cormier,Robertson,,3:17,N,40546,.06,+++,
123,"Saturday, Aug 16",boxscore,BAL,@,DET,L,3,5,,60-63,5,14.5,Verlander,Sarfate,Rodney,2:53,N,41727,.09,-,
124,"Sunday, Aug 17",boxscore,BAL,@,DET,W,16,8,,61-63,5,14.5,Cabrera,Fossum,,3:33,D,40586,.07,+,
125,"Monday, Aug 18",boxscore,BAL,,BOS,L,3,6,,61-64,5,15.5,Lester,Guthrie,Papelbon,3:01,N,40429,.12,-,
126,"Tuesday, Aug 19",boxscore,BAL,,BOS,L,2,7,,61-65,5,16.5,Matsuzaka,Cabrera,,3:21,N,48515,.06,--,
127,"Wednesday, Aug 20",boxscore,BAL,,BOS,W,11,6,,62-65,5,15.5,Waters,Buchholz,,3:36,N,33364,.03,+,
128,"Friday, Aug 22",boxscore,BAL,,NYY,L,4,9,,62-66,5,16.5,Veras,Walker,Rivera,3:23,N,43543,.02,-,
129,"Saturday, Aug 23",boxscore,BAL,,NYY,L,3,5,,62-67,5,17.5,Pavano,Guthrie,Rivera,3:08,N,48817,.01,--,
130,"Sunday, Aug 24",boxscore,BAL,,NYY,L,7,8,,62-68,5,17.5,Ramirez,Walker,Rivera,4:01,D,42746,.01,---,
131,"Monday, Aug 25",boxscore,BAL,,CHW,L,3,4,,62-69,5,18.0,Richard,Waters,Jenks,2:33,N,20707,.00,----,
132,"Tuesday, Aug 26",boxscore,BAL,,CHW,L,3,8,,62-70,5,18.0,Floyd,Burres,,2:44,N,15398,.00,-----,
133,"Wednesday, Aug 27",boxscore,BAL,,CHW,W,11,3,,63-70,5,18.0,Liz,Danks,,2:49,N,15736,.00,+,
134,"Friday, Aug 29",boxscore,BAL,@,TBR,L,3,14,,63-71,5,19.5,Kazmir,Guthrie,,3:29,N,21439,.00,-,
135,"Saturday, Aug 30",boxscore,BAL,@,TBR,L-wo,9,10,,63-72,5,20.5,Wheeler,Cherry,,3:25,D,34805,.00,--,
136,"Sunday, Aug 31",boxscore,BAL,@,TBR,L,4,10,,63-73,5,21.5,Shields,Burres,,3:11,D,32379,.00,---,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
137,"Monday, Sep 1",boxscore,BAL,@,BOS,L,4,7,,63-74,5,22.0,Byrd,Olson,Papelbon,2:50,N,37565,.00,----,
138,"Tuesday, Sep 2",boxscore,BAL,@,BOS,L,2,14,,63-75,5,22.0,Lester,Liz,,3:24,N,37710,.00,-----,
139,"Wednesday, Sep 3",boxscore,BAL,@,BOS,L-wo,4,5,,63-76,5,22.0,Masterson,Miller,,3:03,D,37373,.00,------,
140,"Friday, Sep 5",boxscore,BAL,,OAK,L,2,11,,63-77,5,22.5,Braden,Waters,,2:57,N,14984,.00,-------,
141,"Saturday, Sep 6",boxscore,BAL,,OAK,L,1,5,,63-78,5,22.5,Smith,Cabrera,,2:54,N,21553,.00,--------,
142,"Monday, Sep 8",boxscore,BAL,,CLE,W,14,3,,64-78,5,21.0,Olson,Hernández,,3:04,N,11181,.00,+,
143,"Tuesday, Sep 9",boxscore,BAL,,CLE,L,1,6,,64-79,5,22.0,Sowers,Liz,,3:06,N,14900,.00,-,
144,"Wednesday, Sep 10",boxscore,BAL,,CLE,L,1,7,,64-80,5,23.0,Lewis,Waters,,2:40,N,12438,.00,--,
145,"Thursday, Sep 11",boxscore,BAL,,CLE,W,6,3,,65-80,5,22.5,Cormier,Jackson,Miller,2:51,N,12526,.00,+,
146,"Saturday, Sep 13 (1)",boxscore,BAL,,MIN,L,2,12,,65-81,5,23.5,Baker,Cabrera,,3:03,N,,.00,-,2008-09-12 (Rain)
147,"Saturday, Sep 13 (2)",boxscore,BAL,,MIN,L,6,12,,65-82,5,23.5,Korecky,Olson,,3:02,N,21712,.00,--,
148,"Sunday, Sep 14",boxscore,BAL,,MIN,W,7,3,,66-82,5,22.5,Liz,Blackburn,,2:43,D,18559,.00,+,
149,"Tuesday, Sep 16",boxscore,BAL,@,TOR,W,2,0,,67-82,5,22.0,Waters,Marcum,,2:35,N,25746,.00,++,
150,"Wednesday, Sep 17",boxscore,BAL,@,TOR,L,7,8,,67-83,5,23.0,Carlson,Mickolio,Ryan,2:41,N,24546,.00,-,
151,"Thursday, Sep 18",boxscore,BAL,@,TOR,L,2,3,,67-84,5,23.0,Litsch,Olson,Ryan,2:36,N,29063,.00,--,
152,"Friday, Sep 19",boxscore,BAL,@,NYY,L,2,3,,67-85,5,24.0,Pavano,Liz,Rivera,3:05,N,54136,.00,---,
153,"Saturday, Sep 20",boxscore,BAL,@,NYY,L-wo,0,1,,67-86,5,25.0,Rivera,Miller,,2:41,D,54662,.00,----,
154,"Sunday, Sep 21",boxscore,BAL,@,NYY,L,3,7,,67-87,5,25.0,Pettitte,Waters,,3:05,N,54610,.00,-----,
155,"Monday, Sep 22",boxscore,BAL,,TBR,L,2,4,,67-88,5,26.0,Balfour,Cherry,Wheeler,2:59,N,12489,.00,------,
156,"Tuesday, Sep 23 (1)",boxscore,BAL,,TBR,L,2,5,,67-89,5,28.0,Shields,Olson,Wheeler,2:43,N,,.00,-------,2008-04-03 (Rain)
157,"Tuesday, Sep 23 (2)",boxscore,BAL,,TBR,L,5,7,,67-90,5,28.0,Niemann,Walker,Howell,3:00,N,15215,.00,--------,
158,"Wednesday, Sep 24",boxscore,BAL,,TBR,L,6,11,,67-91,5,29.0,Jackson,Burres,Miller,3:43,N,13632,.00,---------,
159,"Friday, Sep 26",boxscore,BAL,,TOR,L,0,3,7,67-92,5,28.5,Richmond,Waters,,1:39,N,17716,.00,----------,
160,"Saturday, Sep 27",boxscore,BAL,,TOR,W,2,1,6,68-92,5,27.5,Bass,Parrish,,1:46,N,18378,.00,+,
161,"Sunday, Sep 28",boxscore,BAL,,TOR,L,1,10,,68-93,5,28.5,Litsch,Guthrie,,2:33,D,19554,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
