Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
34,"Saturday, May 4",boxscore,BAL,,TBR,W,3,0,,12-22,5,9.5,Bundy,Chirinos,Givens,2:19,N,15241,.40,+,
35,"Monday, May 6",boxscore,BAL,,BOS,W,4,1,,13-22,5,9.5,Means,Smith,Givens,2:39,N,11042,.48,++,
36,"Tuesday, May 7",boxscore,BAL,,BOS,L,5,8,,13-23,5,10.5,Walden,Kline,Barnes,3:21,N,10703,.47,-,
37,"Wednesday, May 8",boxscore,BAL,,BOS,L,1,2,12,13-24,5,10.5,Brasier,Ramírez,Hembree,4:01,N,12451,.40,--,
38,"Friday, May 10",boxscore,BAL,,LAA,L,3,8,,13-25,5,10.5,Cahill,Straily,,3:04,N,14495,.32,---,
39,"Saturday, May 11",boxscore,BAL,,LAA,L,2,7,,13-26,5,11.5,Bard,Bundy,,3:34,D,21106,.28,----,
40,"Sunday, May 12",boxscore,BAL,,LAA,W,5,1,,14-26,5,10.5,Means,Canning,,3:08,D,16387,.26,+,
41,"Wednesday, May 15 (1)",boxscore,BAL,@,NYY,L,3,5,,14-27,5,12.5,Happ,Hess,Chapman,2:12,D,,.29,-,2019-05-13 (Wet Grounds)
42,"Wednesday, May 15 (2)",boxscore,BAL,@,NYY,L,1,3,,14-28,5,12.5,Germán,Cashner,Chapman,2:29,N,41138,.26,--,
43,"Thursday, May 16",boxscore,BAL,@,CLE,L,7,14,,14-29,5,13.0,Cole,Ynoa,,3:54,N,16324,.19,---,
44,"Friday, May 17",boxscore,BAL,@,CLE,W,5,1,,15-29,5,12.5,Bundy,Rodriguez,,2:54,N,22999,.16,+,
45,"Saturday, May 18",boxscore,BAL,@,CLE,L,1,4,,15-30,5,13.0,Plutko,Means,Hand,2:36,D,25652,.19,-,
46,"Sunday, May 19",boxscore,BAL,@,CLE,L,0,10,,15-31,5,13.5,Bieber,Ramírez,,2:49,D,21377,.17,--,
47,"Monday, May 20",boxscore,BAL,,NYY,L,7,10,,15-32,5,14.5,Britton,Givens,Chapman,3:35,N,16457,.14,---,
48,"Tuesday, May 21",boxscore,BAL,,NYY,L,4,11,,15-33,5,15.5,Germán,Hess,Hale,2:49,N,17389,.12,----,
49,"Wednesday, May 22",boxscore,BAL,,NYY,L,5,7,,15-34,5,16.5,Sabathia,Straily,Chapman,3:18,N,17849,.09,-----,
50,"Thursday, May 23",boxscore,BAL,,NYY,L,5,6,,15-35,5,17.5,Kahnle,Givens,Britton,3:02,D,30624,.06,------,
51,"Friday, May 24",boxscore,BAL,@,COL,L-wo,6,8,,15-36,5,18.0,Oberg,Givens,,3:17,N,32397,.04,-------,
52,"Saturday, May 25",boxscore,BAL,@,COL,W,9,6,,16-36,5,18.5,Cashner,Freeland,Lucas,3:12,N,41239,.03,+,
53,"Sunday, May 26",boxscore,BAL,@,COL,L-wo,7,8,,16-37,5,18.5,Oberg,Fry,,3:28,D,46815,.04,-,
54,"Monday, May 27",boxscore,BAL,,DET,W,5,3,,17-37,5,18.5,Straily,Norris,Armstrong,2:55,D,18004,.03,+,
55,"Tuesday, May 28",boxscore,BAL,,DET,L,0,3,,17-38,5,18.5,Boyd,Bundy,Greene,3:00,N,8106,.04,-,
56,"Wednesday, May 29",boxscore,BAL,,DET,L,2,4,,17-39,5,19.5,Ramirez,Kline,Greene,2:35,N,10614,.03,--,
57,"Friday, May 31",boxscore,BAL,,SFG,W,9,6,,18-39,5,19.5,Cashner,Pomeranz,Bleier,3:09,N,17545,.02,+,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
58,"Saturday, Jun 1",boxscore,BAL,,SFG,L,2,8,,18-40,5,20.5,Anderson,Hess,,2:48,D,19352,.02,-,
59,"Sunday, Jun 2",boxscore,BAL,,SFG,L,1,8,,18-41,5,20.5,Samardzija,Ynoa,,3:01,D,16991,.02,--,
60,"Tuesday, Jun 4",boxscore,BAL,@,TEX,W,12,11,,19-41,5,19.5,Bundy,Smyly,Givens,3:42,N,21903,.01,+,
61,"Wednesday, Jun 5",boxscore,BAL,@,TEX,L-wo,1,2,12,19-42,5,19.5,Springs,Fry,,4:18,N,21163,.02,-,
62,"Thursday, Jun 6",boxscore,BAL,@,TEX,L,3,4,,19-43,5,20.5,Jurado,Hess,Kelley,2:29,N,20462,.01,--,
63,"Friday, Jun 7",boxscore,BAL,@,HOU,L-wo,3,4,11,19-44,5,20.5,Pérez,Kline,,3:13,N,35414,.01,---,
64,"Saturday, Jun 8",boxscore,BAL,@,HOU,W,4,1,,20-44,5,19.5,Fry,Harris,Castro,2:27,D,38425,.01,+,
65,"Sunday, Jun 9",boxscore,BAL,@,HOU,L,0,4,,20-45,5,20.5,Miley,Bundy,Osuna,2:46,D,35621,.01,-,
66,"Tuesday, Jun 11",boxscore,BAL,,TOR,W,4,2,,21-45,5,20.0,Means,Thornton,Givens,2:55,N,12524,.01,+,
67,"Wednesday, Jun 12",boxscore,BAL,,TOR,L,6,8,,21-46,5,20.5,Jackson,Hess,Hudson,4:05,N,11153,.01,-,
68,"Thursday, Jun 13",boxscore,BAL,,TOR,L,3,12,,21-47,5,20.5,Stroman,Ynoa,,3:23,N,14910,.00,--,
69,"Friday, Jun 14",boxscore,BAL,,BOS,L,2,13,,21-48,5,21.0,Rodriguez,Ortiz,,3:24,N,19383,.01,---,
70,"Saturday, Jun 15",boxscore,BAL,,BOS,L,2,7,,21-49,5,21.5,Sale,Bundy,,3:19,D,30050,.00,----,
71,"Sunday, Jun 16",boxscore,BAL,,BOS,L,6,8,10,21-50,5,22.5,Workman,Givens,,4:44,D,27964,.00,-----,
72,"Monday, Jun 17",boxscore,BAL,@,OAK,L,2,3,,21-51,5,23.5,Fiers,Cashner,Treinen,2:32,N,12345,.00,------,
73,"Tuesday, Jun 18",boxscore,BAL,@,OAK,L,2,16,,21-52,5,24.5,Anderson,Ynoa,,2:28,N,14310,.00,-------,
74,"Wednesday, Jun 19",boxscore,BAL,@,OAK,L,3,8,,21-53,5,25.5,Bassitt,Rogers,,3:08,D,15341,.00,--------,
75,"Thursday, Jun 20",boxscore,BAL,@,SEA,L,2,5,,21-54,5,26.5,LeBlanc,Bundy,Elías,3:16,N,15217,.00,---------,
76,"Friday, Jun 21",boxscore,BAL,@,SEA,L,9,10,,21-55,5,27.5,Leake,Gilmartin,Elías,3:18,N,21293,.00,----------,
77,"Saturday, Jun 22",boxscore,BAL,@,SEA,W,8,4,,22-55,5,27.5,Cashner,Milone,,3:05,D,27484,.00,+,
78,"Sunday, Jun 23",boxscore,BAL,@,SEA,L,3,13,,22-56,5,27.5,Kikuchi,Ynoa,,3:07,D,23920,.00,-,
79,"Tuesday, Jun 25",boxscore,BAL,,SDP,L,3,8,,22-57,5,29.0,Allen,Yacabonis,,2:47,N,21644,.00,--,
80,"Wednesday, Jun 26",boxscore,BAL,,SDP,L,5,10,,22-58,5,30.0,Strahm,Bundy,Stammen,3:18,D,13408,.00,---,
81,"Friday, Jun 28",boxscore,BAL,,CLE,W,13,0,,23-58,5,29.5,Means,Clevinger,,2:56,N,21248,.00,+,
82,"Saturday, Jun 29",boxscore,BAL,,CLE,W,13,0,,24-58,5,29.5,Cashner,Plesac,,2:57,N,26998,.00,++,
83,"Sunday, Jun 30",boxscore,BAL,,CLE,L,0,2,,24-59,5,30.5,Bieber,Ynoa,Hand,2:51,D,20048,.00,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
84,"Monday, Jul 1",boxscore,BAL,@,TBR,L,3,6,,24-60,5,31.0,Kolarek,Kline,Alvarado,3:11,N,20441,.00,--,
85,"Tuesday, Jul 2",boxscore,BAL,@,TBR,L,3,6,,24-61,5,31.0,Morton,Wojciechowski,,2:43,N,20925,.00,---,
86,"Wednesday, Jul 3",boxscore,BAL,@,TBR,W,9,6,,25-61,5,31.0,Givens,Alvarado,Armstrong,3:11,N,21545,.00,+,
87,"Friday, Jul 5",boxscore,BAL,@,TOR,W,4,1,,26-61,5,31.5,Bundy,Sanchez,Fry,2:48,N,20530,.00,++,
88,"Saturday, Jul 6",boxscore,BAL,@,TOR,W,8,1,,27-61,5,30.5,Cashner,Richard,,2:30,D,22405,.00,+++,
89,"Sunday, Jul 7",boxscore,BAL,@,TOR,L,1,6,,27-62,5,30.5,Thornton,Wojciechowski,,2:44,D,22487,.00,-,
90,"Friday, Jul 12",boxscore,BAL,,TBR,L,4,16,,27-63,5,31.5,Chirinos,Bundy,,2:49,N,22422,.00,--,
91,"Saturday, Jul 13 (1)",boxscore,BAL,,TBR,W,2,1,,28-63,5,31.0,Bleier,Poche,Givens,3:02,D,22596,.00,+,2019-05-05 (Rain)
92,"Saturday, Jul 13 (2)",boxscore,BAL,,TBR,L,4,12,,28-64,5,31.0,Morton,Means,,3:02,N,24810,.00,-,
93,"Sunday, Jul 14",boxscore,BAL,,TBR,L,1,4,,28-65,5,32.0,Yarbrough,Eshelman,Pagán,2:45,D,14082,.00,--,
94,"Tuesday, Jul 16",boxscore,BAL,,WSN,L,1,8,,28-66,5,32.5,Voth,Wojciechowski,,3:10,N,23362,.00,---,
95,"Wednesday, Jul 17",boxscore,BAL,,WSN,W,9,2,,29-66,5,32.0,Ynoa,Suero,Givens,2:51,N,20786,.00,+,
96,"Friday, Jul 19",boxscore,BAL,,BOS,W,11,2,,30-66,5,33.0,Means,Price,,3:07,N,18243,.00,++,
97,"Saturday, Jul 20",boxscore,BAL,,BOS,L,6,17,,30-67,5,34.0,Porcello,Eshelman,,3:29,N,21339,.00,-,
98,"Sunday, Jul 21",boxscore,BAL,,BOS,W,5,0,,31-67,5,33.0,Wojciechowski,Cashner,,2:44,D,18173,.00,+,
99,"Monday, Jul 22",boxscore,BAL,@,ARI,L,3,6,,31-68,5,33.0,Ray,Brooks,Holland,2:55,N,19192,.00,-,
100,"Tuesday, Jul 23",boxscore,BAL,@,ARI,W,7,2,,32-68,5,33.0,Bundy,Kelly,,2:57,N,20253,.00,+,
101,"Wednesday, Jul 24",boxscore,BAL,@,ARI,L,2,5,,32-69,5,34.0,Clarke,Means,López,3:24,D,20452,.00,-,
102,"Thursday, Jul 25",boxscore,BAL,@,LAA,W,10,8,16,33-69,5,33.0,Scott,Canning,Wilkerson,6:19,N,36214,.00,+,
103,"Friday, Jul 26",boxscore,BAL,@,LAA,W,9,3,,34-69,5,32.0,Wojciechowski,Tropeano,,3:00,N,38852,.00,++,
104,"Saturday, Jul 27",boxscore,BAL,@,LAA,W,8,7,,35-69,5,31.0,Bleier,Buttrey,Givens,3:24,N,42289,.00,+++,
105,"Sunday, Jul 28",boxscore,BAL,@,LAA,L-wo,4,5,,35-70,5,32.0,Cole,Givens,,3:02,D,35447,.00,-,
106,"Monday, Jul 29",boxscore,BAL,@,SDP,L,1,8,,35-71,5,32.5,Paddack,Hess,,2:50,N,34290,.00,--,
107,"Tuesday, Jul 30",boxscore,BAL,@,SDP,W,8,5,,36-71,5,31.5,Castro,Strahm,Armstrong,3:22,D,30286,.00,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
108,"Thursday, Aug 1",boxscore,BAL,,TOR,L,2,11,,36-72,5,32.5,Thornton,Wojciechowski,,3:17,N,9716,.00,-,
109,"Friday, Aug 2",boxscore,BAL,,TOR,L,2,5,,36-73,5,33.5,Kingham,Brooks,Law,3:04,N,16331,.00,--,
110,"Saturday, Aug 3",boxscore,BAL,,TOR,W,6,4,,37-73,5,34.0,Givens,Boshers,Fry,2:59,N,12951,.00,+,
111,"Sunday, Aug 4",boxscore,BAL,,TOR,W,6,5,,38-73,5,34.0,Eshelman,Reid-Foley,Armstrong,3:08,D,18837,.00,++,
112,"Monday, Aug 5",boxscore,BAL,,NYY,L,6,9,,38-74,5,35.0,Ottavino,Fry,Chapman,3:14,N,20151,.00,-,
113,"Tuesday, Aug 6",boxscore,BAL,,NYY,L,4,9,,38-75,5,36.0,Cortés,Wojciechowski,Ottavino,3:22,N,17201,.00,--,
114,"Wednesday, Aug 7",boxscore,BAL,,NYY,L,2,14,,38-76,5,37.0,Paxton,Means,,3:08,N,16299,.00,---,
115,"Friday, Aug 9",boxscore,BAL,,HOU,L,2,3,,38-77,5,37.5,Miley,Bundy,Osuna,2:58,N,19407,.00,----,
116,"Saturday, Aug 10",boxscore,BAL,,HOU,L,2,23,,38-78,5,37.5,Sanchez,Brooks,,3:03,N,21903,.00,-----,
117,"Sunday, Aug 11",boxscore,BAL,,HOU,W-wo,8,7,,39-78,5,37.5,Bleier,Osuna,,3:51,D,17979,.00,+,
118,"Monday, Aug 12 (1)",boxscore,BAL,@,NYY,L,5,8,,39-79,5,39.5,Paxton,Ynoa,Chapman,2:50,D,42843,.00,-,2019-05-14 (Wet Grounds)
119,"Monday, Aug 12 (2)",boxscore,BAL,@,NYY,L,8,11,,39-80,5,39.5,Mantiply,Blach,Ottavino,2:51,N,40354,.00,--,
120,"Tuesday, Aug 13",boxscore,BAL,@,NYY,L,3,8,,39-81,5,40.5,Germán,Means,,2:38,N,41284,.00,---,
121,"Wednesday, Aug 14",boxscore,BAL,@,NYY,L,5,6,,39-82,5,41.5,Happ,Bundy,Chapman,2:56,D,43909,.00,----,
122,"Friday, Aug 16",boxscore,BAL,@,BOS,L,1,9,,39-83,5,42.0,Porcello,Brooks,,2:41,N,37213,.00,-----,
123,"Saturday, Aug 17",boxscore,BAL,@,BOS,L,0,4,,39-84,5,43.0,Rodriguez,Wojciechowski,,3:11,N,36744,.00,------,
124,"Sunday, Aug 18",boxscore,BAL,@,BOS,L,7,13,,39-85,5,43.0,Walden,Fry,,3:38,D,36350,.00,-------,
125,"Monday, Aug 19",boxscore,BAL,,KCR,L,4,5,,39-86,5,43.5,López,Means,Kennedy,3:05,N,11659,.00,--------,
126,"Tuesday, Aug 20",boxscore,BAL,,KCR,W,4,1,,40-86,5,42.5,Harvey,Barnes,Givens,2:19,N,11826,.00,+,
127,"Wednesday, Aug 21",boxscore,BAL,,KCR,W,8,1,,41-86,5,41.5,Brooks,Montgomery,,2:52,N,9872,.00,++,
128,"Thursday, Aug 22",boxscore,BAL,,TBR,L,2,5,,41-87,5,41.5,Drake,Castro,Pagán,3:29,N,8153,.00,-,
129,"Friday, Aug 23",boxscore,BAL,,TBR,L,1,7,,41-88,5,42.5,Richards,Blach,Slegers,2:25,N,14762,.00,--,
130,"Saturday, Aug 24",boxscore,BAL,,TBR,W,7,1,,42-88,5,41.5,Means,Alvarado,,2:38,N,11409,.00,+,
131,"Sunday, Aug 25",boxscore,BAL,,TBR,W,8,3,,43-88,5,41.5,Bundy,Castillo,,2:54,D,13287,.00,++,
132,"Tuesday, Aug 27",boxscore,BAL,@,WSN,W,2,0,,44-88,5,42.0,Brooks,Corbin,Givens,2:52,N,24946,.00,+++,
133,"Wednesday, Aug 28",boxscore,BAL,@,WSN,L,4,8,,44-89,5,43.0,Suero,Wojciechowski,,3:12,N,25174,.00,-,
134,"Friday, Aug 30",boxscore,BAL,@,KCR,W,14,2,,45-89,5,42.0,Means,Skoglund,,3:07,N,16287,.00,+,
135,"Saturday, Aug 31",boxscore,BAL,@,KCR,L,5,7,,45-90,5,43.0,Barlow,Fry,Kennedy,2:54,N,18385,.00,-,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,"Sunday, Sep 1",boxscore,BAL,@,KCR,L,4,6,,45-91,5,44.0,McCarthy,Fry,Kennedy,2:45,D,18208,.00,--,
137,"Monday, Sep 2",boxscore,BAL,@,TBR,L-wo,4,5,10,45-92,5,44.0,Poche,Tate,,3:16,D,10566,.00,---,
138,"Tuesday, Sep 3 (1)",boxscore,BAL,@,TBR,W,4,2,,46-92,5,44.5,Blach,Drake,Bleier,2:41,D,,.00,+,
139,"Tuesday, Sep 3 (2)",boxscore,BAL,@,TBR,L,0,2,,46-93,5,44.5,Castillo,Ynoa,Pagán,2:27,N,6844,.00,-,2019-09-04 (Moved forward for hurricane Dorian)
140,"Thursday, Sep 5",boxscore,BAL,,TEX,L,1,3,,46-94,5,45.5,Allard,Means,Leclerc,2:35,N,8209,.00,--,
141,"Friday, Sep 6",boxscore,BAL,,TEX,L,6,7,,46-95,5,45.5,Martin,Fry,Leclerc,3:03,N,10596,.00,---,
142,"Saturday, Sep 7",boxscore,BAL,,TEX,L,4,9,,46-96,5,46.5,Méndez,Brooks,,3:11,N,11796,.00,----,
143,"Sunday, Sep 8",boxscore,BAL,,TEX,L,4,10,,46-97,5,47.5,Minor,Wojciechowski,,3:20,D,16142,.00,-----,
144,"Tuesday, Sep 10",boxscore,BAL,,LAD,L,3,7,,46-98,5,48.0,Buehler,Blach,,2:46,N,12356,.00,------,
145,"Wednesday, Sep 11",boxscore,BAL,,LAD,W,7,3,,47-98,5,47.5,Armstrong,Ferguson,,2:59,N,11438,.00,+,
146,"Thursday, Sep 12",boxscore,BAL,,LAD,L,2,4,,47-99,5,49.0,Gonsolin,Bundy,Jansen,3:09,N,12746,.00,-,
147,"Friday, Sep 13",boxscore,BAL,@,DET,W,6,2,,48-99,5,48.0,Brooks,Zimmermann,,3:02,N,14722,.00,+,
148,"Saturday, Sep 14",boxscore,BAL,@,DET,L-wo,4,8,12,48-100,5,49.0,Schreiber,Fry,,4:07,N,17760,.00,-,
149,"Sunday, Sep 15",boxscore,BAL,@,DET,W,8,2,,49-100,5,48.0,Wojciechowski,Jackson,,3:11,D,15688,.00,+,
150,"Monday, Sep 16",boxscore,BAL,@,DET,L,2,5,,49-101,5,48.5,Alexander,Means,Jiménez,2:35,D,14142,.00,-,
151,"Tuesday, Sep 17",boxscore,BAL,,TOR,L,5,8,,49-102,5,49.5,Law,Givens,,3:27,N,9280,.00,--,
152,"Wednesday, Sep 18",boxscore,BAL,,TOR,L,10,11,,49-103,5,49.5,Stewart,Castro,Law,4:08,N,9066,.00,---,
153,"Thursday, Sep 19",boxscore,BAL,,TOR,L,4,8,,49-104,5,50.5,Kay,Ynoa,,2:53,N,10148,.00,----,
154,"Friday, Sep 20",boxscore,BAL,,SEA,W,5,3,,50-104,5,49.5,Brooks,Hernández,,2:27,N,11714,.00,+,
155,"Saturday, Sep 21",boxscore,BAL,,SEA,L,6,7,13,50-105,5,50.5,Altavilla,Scott,Swanson,4:42,N,22556,.00,-,
156,"Sunday, Sep 22",boxscore,BAL,,SEA,W,2,1,,51-105,5,50.5,Means,Gonzales,Bleier,2:11,D,17540,.00,+,
157,"Monday, Sep 23",boxscore,BAL,@,TOR,L-wo,10,11,15,51-106,5,51.0,Adam,Eades,,5:21,N,13193,.00,-,
158,"Tuesday, Sep 24",boxscore,BAL,@,TOR,W,11,4,,52-106,5,50.0,Bundy,Pannone,,3:12,N,12625,.00,+,
159,"Wednesday, Sep 25",boxscore,BAL,@,TOR,L,2,3,,52-107,5,50.0,Waguespack,Ynoa,Giles,2:54,N,13853,.00,-,
160,"Friday, Sep 27",boxscore,BAL,@,BOS,W,4,1,,53-107,5,50.0,Wojciechowski,Eovaldi,,3:02,N,34533,.00,+,
161,"Saturday, Sep 28",boxscore,BAL,@,BOS,W,9,4,,54-107,5,49.0,Means,Chacín,,3:37,D,36414,.00,++,
162,"Sunday, Sep 29",boxscore,BAL,@,BOS,L-wo,4,5,,54-108,5,49.0,Workman,Tate,,3:22,D,35427,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
