Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
33,"Monday, May 6",boxscore,TOR,@,TBR,W,8,7,,12-21,5,9.5,Oliver,Rodney,Janssen,3:31,N,9952,.34,++,
34,"Tuesday, May 7",boxscore,TOR,@,TBR,W,6,4,,13-21,5,8.5,Delabar,Peralta,Janssen,3:23,N,10273,.37,+++,
35,"Wednesday, May 8",boxscore,TOR,@,TBR,L,4,10,,13-22,5,8.5,Moore,Romero,,3:23,N,11075,.44,-,
36,"Thursday, May 9",boxscore,TOR,@,TBR,L-wo,4,5,10,13-23,5,8.5,Farnsworth,Loup,,3:20,N,11979,.40,--,
37,"Friday, May 10",boxscore,TOR,@,BOS,L,0,5,,13-24,5,9.5,Lester,Ortiz,,2:46,N,33606,.39,---,
38,"Saturday, May 11",boxscore,TOR,@,BOS,W,3,2,,14-24,5,9.5,Oliver,Tazawa,Janssen,2:42,D,36543,.30,+,
39,"Sunday, May 12",boxscore,TOR,@,BOS,W,12,4,,15-24,5,9.5,Jenkins,Dempster,,3:13,D,35532,.34,++,
40,"Tuesday, May 14",boxscore,TOR,,SFG,W,10,6,,16-24,5,9.5,Dickey,Zito,,2:54,N,31753,.33,+++,
41,"Wednesday, May 15",boxscore,TOR,,SFG,W,11,3,,17-24,5,8.5,Ortiz,Vogelsong,,2:54,N,32863,.37,++++,
42,"Friday, May 17",boxscore,TOR,@,NYY,L,0,5,,17-25,5,9.0,Kuroda,Buehrle,,2:28,N,40008,.51,-,
43,"Saturday, May 18",boxscore,TOR,@,NYY,L,2,7,,17-26,5,10.0,Phelps,Morrow,,2:36,D,45577,.41,--,
44,"Monday, May 20",boxscore,TOR,,TBR,W,7,5,,18-26,5,10.0,Dickey,Lueke,,2:45,D,29885,.35,+,
45,"Tuesday, May 21",boxscore,TOR,,TBR,L,3,4,,18-27,5,10.0,Cobb,Ortiz,Rodney,3:15,N,15802,.39,-,
46,"Wednesday, May 22",boxscore,TOR,,TBR,W-wo,4,3,10,19-27,5,9.0,Loup,Ramos,,3:06,D,18771,.34,+,
47,"Thursday, May 23",boxscore,TOR,,BAL,W,12,6,,20-27,5,8.5,Morrow,Gausman,,2:53,N,21466,.42,++,
48,"Friday, May 24",boxscore,TOR,,BAL,L,6,10,,20-28,5,9.5,Tillman,Nolin,,3:14,N,25104,.45,-,
49,"Saturday, May 25",boxscore,TOR,,BAL,L,5,6,,20-29,5,10.5,García,Dickey,Johnson,2:56,D,35915,.41,--,
50,"Sunday, May 26",boxscore,TOR,,BAL,W-wo,6,5,,21-29,5,9.5,Delabar,Johnson,,3:19,D,28502,.33,+,
51,"Monday, May 27",boxscore,TOR,,ATL,W,9,3,,22-29,5,9.5,Buehrle,Hudson,,2:41,N,22808,.31,++,
52,"Tuesday, May 28",boxscore,TOR,,ATL,L,6,7,10,22-30,5,9.5,Gearrin,Weber,Kimbrel,3:18,D,45224,.32,-,
53,"Wednesday, May 29",boxscore,TOR,@,ATL,W,3,0,,23-30,5,8.5,Perez,Medlen,Janssen,2:55,N,22489,.32,+,
54,"Thursday, May 30",boxscore,TOR,@,ATL,L,3,11,,23-31,5,9.5,Minor,Dickey,,2:31,N,29976,.36,-,
55,"Friday, May 31",boxscore,TOR,@,SDP,L-wo,3,4,17,23-32,5,9.5,Richard,Redmond,,4:58,N,24200,.29,--,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
56,"Saturday, Jun 1",boxscore,TOR,@,SDP,L,3,4,,23-33,5,10.5,Erlin,Buehrle,Gregerson,2:21,N,40399,.27,---,
57,"Sunday, Jun 2",boxscore,TOR,@,SDP,W,7,4,11,24-33,5,10.5,Janssen,Boxberger,Loup,3:49,N,20380,.24,+,
58,"Tuesday, Jun 4",boxscore,TOR,@,SFG,L,1,2,,24-34,5,11.5,Lincecum,Johnson,Romo,2:16,N,41981,.26,-,
59,"Wednesday, Jun 5",boxscore,TOR,@,SFG,W,4,0,,25-34,5,10.5,Dickey,Zito,Janssen,2:21,D,41559,.20,+,
60,"Friday, Jun 7",boxscore,TOR,,TEX,W,6,1,,26-34,5,10.5,Wagner,Tepesch,,2:09,N,36010,.24,++,
61,"Saturday, Jun 8",boxscore,TOR,,TEX,W-wo,4,3,18,27-34,5,10.0,Loup,Wolf,,5:28,D,44079,.29,+++,
62,"Sunday, Jun 9",boxscore,TOR,,TEX,L,4,6,,27-35,5,11.0,Cotts,Wagner,Nathan,2:58,D,42722,.33,-,
63,"Monday, Jun 10",boxscore,TOR,@,CHW,L,6,10,,27-36,5,12.0,Jones,Dickey,,3:26,N,18126,.27,--,
64,"Tuesday, Jun 11",boxscore,TOR,@,CHW,W,7,5,10,28-36,5,11.0,Cecil,Troncoso,Janssen,3:17,N,20700,.21,+,
65,"Thursday, Jun 13",boxscore,TOR,@,TEX,W,3,1,,29-36,5,10.5,Rogers,Cotts,Janssen,2:36,N,32013,.26,++,
66,"Friday, Jun 14",boxscore,TOR,@,TEX,W,8,0,,30-36,5,9.5,Buehrle,Grimm,,2:08,N,37203,.35,+++,
67,"Saturday, Jun 15",boxscore,TOR,@,TEX,W,6,1,,31-36,5,9.5,Dickey,Lindblom,,2:55,D,33121,.41,++++,
68,"Sunday, Jun 16",boxscore,TOR,@,TEX,W,7,2,,32-36,5,8.5,Wang,Holland,,2:54,D,44052,.47,+++++,
69,"Monday, Jun 17",boxscore,TOR,,COL,W,2,0,,33-36,5,8.0,Cecil,Belisle,Janssen,2:24,N,20496,.51,++++++,
70,"Tuesday, Jun 18",boxscore,TOR,,COL,W,8,3,,34-36,5,8.5,Rogers,Francis,,2:20,N,22852,.54,+++++++,
71,"Wednesday, Jun 19",boxscore,TOR,,COL,W,5,2,,35-36,5,7.5,Buehrle,Nicasio,Janssen,2:58,N,27235,.58,++++++++,
72,"Friday, Jun 21",boxscore,TOR,,BAL,W-wo,7,6,,36-36,5,7.0,Janssen,Matusz,,2:37,N,35472,.77,+++++++++,
73,"Saturday, Jun 22",boxscore,TOR,,BAL,W,4,2,,37-36,4,6.0,Oliver,González,Janssen,2:35,D,43261,.85,++++++++++,
74,"Sunday, Jun 23",boxscore,TOR,,BAL,W,13,5,,38-36,4,5.0,Johnson,García,,2:36,D,45214,.96,+++++++++++,
75,"Monday, Jun 24",boxscore,TOR,@,TBR,L,1,4,,38-37,5,5.5,Hellickson,Rogers,Rodney,2:36,N,11407,.99,-,
76,"Tuesday, Jun 25",boxscore,TOR,@,TBR,L,1,5,,38-38,5,6.5,Moore,Buehrle,,3:10,N,12041,.94,--,
77,"Wednesday, Jun 26",boxscore,TOR,@,TBR,W,3,0,,39-38,5,6.5,Dickey,Hernández,,2:10,D,21502,.83,+,
78,"Thursday, Jun 27",boxscore,TOR,@,BOS,L,4,7,,39-39,5,7.5,Lester,Wang,Uehara,2:34,N,34750,1.01,-,
79,"Friday, Jun 28",boxscore,TOR,@,BOS,L,5,7,,39-40,5,8.5,Miller,Wagner,Uehara,3:22,N,36383,.88,--,
80,"Saturday, Jun 29",boxscore,TOR,@,BOS,W,6,2,,40-40,5,7.5,Delabar,Tazawa,,3:05,D,37437,.78,+,
81,"Sunday, Jun 30",boxscore,TOR,@,BOS,L-wo,4,5,,40-41,5,8.5,Uehara,Perez,,3:10,D,37425,.93,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
82,"Monday, Jul 1",boxscore,TOR,,DET,W,8,3,,41-41,5,8.0,Dickey,Álvarez,,2:20,D,45766,.64,+,
83,"Tuesday, Jul 2",boxscore,TOR,,DET,L,6,7,,41-42,5,9.0,Alburquerque,Wagner,Benoit,2:48,N,27189,.69,-,
84,"Wednesday, Jul 3",boxscore,TOR,,DET,L,2,6,,41-43,5,10.0,Scherzer,Johnson,,3:11,N,28958,.60,--,
85,"Thursday, Jul 4",boxscore,TOR,,DET,L,1,11,,41-44,5,11.0,Verlander,Rogers,,3:05,N,35978,.49,---,
86,"Friday, Jul 5",boxscore,TOR,,MIN,W,4,0,,42-44,5,11.0,Buehrle,Correia,,2:26,N,25672,.36,+,
87,"Saturday, Jul 6",boxscore,TOR,,MIN,L,0,6,,42-45,5,11.0,Pelfrey,Dickey,,2:33,D,37034,.41,-,
88,"Sunday, Jul 7",boxscore,TOR,,MIN,W,11,5,,43-45,5,10.0,Redmond,Diamond,,3:12,D,43795,.36,+,
89,"Tuesday, Jul 9",boxscore,TOR,@,CLE,L,0,3,,43-46,5,10.5,Jiménez,Johnson,Perez,2:16,N,13640,.45,-,
90,"Wednesday, Jul 10",boxscore,TOR,@,CLE,W,5,4,,44-46,5,10.5,Wagner,Hill,Delabar,3:17,N,14134,.37,+,
91,"Thursday, Jul 11",boxscore,TOR,@,CLE,L,2,4,,44-47,5,11.5,Salazar,Dickey,Perez,2:39,D,20641,.38,-,
92,"Friday, Jul 12",boxscore,TOR,@,BAL,L,5,8,,44-48,5,12.5,Tillman,Buehrle,Johnson,2:37,N,42660,.34,--,
93,"Saturday, Jul 13",boxscore,TOR,@,BAL,W,7,3,,45-48,5,11.5,Loup,Hammel,Janssen,2:52,D,46150,.27,+,
94,"Sunday, Jul 14",boxscore,TOR,@,BAL,L,4,7,,45-49,5,11.5,Feldman,Johnson,Johnson,2:32,D,34748,.33,-,
95,"Friday, Jul 19",boxscore,TOR,,TBR,L,5,8,,45-50,5,12.5,Price,Cecil,,3:15,N,33266,.29,--,
96,"Saturday, Jul 20",boxscore,TOR,,TBR,L,3,4,,45-51,5,12.5,Hellickson,Buehrle,Rodney,3:17,D,42639,.21,---,
97,"Sunday, Jul 21",boxscore,TOR,,TBR,L,3,4,,45-52,5,13.5,Archer,Dickey,Rodney,3:01,D,41247,.17,----,
98,"Monday, Jul 22",boxscore,TOR,,LAD,L,5,14,,45-53,5,13.5,Ryu,Johnson,,3:21,N,34515,.10,-----,
99,"Tuesday, Jul 23",boxscore,TOR,,LAD,L,9,10,,45-54,5,14.5,League,Oliver,Jansen,3:33,N,32158,.06,------,
100,"Wednesday, Jul 24",boxscore,TOR,,LAD,L,3,8,10,45-55,5,14.5,League,Perez,,3:44,N,35368,.04,-------,
101,"Thursday, Jul 25",boxscore,TOR,,HOU,W,4,0,,46-55,5,14.0,Buehrle,Bédard,,2:18,N,24188,.04,+,
102,"Friday, Jul 26",boxscore,TOR,,HOU,W,12,6,,47-55,5,13.5,Cecil,Clemens,,3:22,N,24088,.05,++,
103,"Saturday, Jul 27",boxscore,TOR,,HOU,L,6,8,,47-56,5,14.5,Keuchel,Johnson,Veras,2:49,D,34317,.06,-,
104,"Sunday, Jul 28",boxscore,TOR,,HOU,W-wo,2,1,,48-56,5,14.0,Janssen,Cisnero,,3:15,D,31634,.03,+,
105,"Monday, Jul 29",boxscore,TOR,@,OAK,L,4,9,,48-57,5,14.5,Griffin,Rogers,,2:38,N,13309,.06,-,
106,"Tuesday, Jul 30",boxscore,TOR,@,OAK,W,5,0,,49-57,5,14.5,Buehrle,Straily,,2:35,N,17479,.04,+,
107,"Wednesday, Jul 31",boxscore,TOR,@,OAK,W,5,2,10,50-57,5,14.0,Janssen,Chavez,Cecil,3:18,D,23638,.04,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
108,"Thursday, Aug 1",boxscore,TOR,@,LAA,L,2,8,,50-58,5,15.0,Richards,Johnson,,2:38,N,37179,.04,-,
109,"Friday, Aug 2",boxscore,TOR,@,LAA,L,5,7,,50-59,5,15.0,De La Rosa,Delabar,Frieri,3:15,N,38884,.03,--,
110,"Saturday, Aug 3",boxscore,TOR,@,LAA,L,3,7,,50-60,5,16.0,Weaver,Rogers,,2:35,N,41253,.03,---,
111,"Sunday, Aug 4",boxscore,TOR,@,LAA,W,6,5,,51-60,5,16.0,Cecil,Frieri,Janssen,3:05,D,33936,.01,+,
112,"Monday, Aug 5",boxscore,TOR,@,SEA,W,3,1,,52-60,5,15.0,Dickey,Iwakuma,Janssen,2:43,N,32300,.02,++,
113,"Tuesday, Aug 6",boxscore,TOR,@,SEA,W,7,2,,53-60,5,15.0,Johnson,Hernández,,2:56,N,28198,.03,+++,
114,"Wednesday, Aug 7",boxscore,TOR,@,SEA,L,7,9,,53-61,5,16.0,Maurer,Loup,Farquhar,3:35,D,34792,.03,-,
115,"Friday, Aug 9",boxscore,TOR,,OAK,L,6,14,,53-62,5,15.5,Parker,Rogers,,3:14,N,31862,.02,--,
116,"Saturday, Aug 10",boxscore,TOR,,OAK,W,5,4,,54-62,5,15.5,Buehrle,Gray,Janssen,2:49,D,39634,.01,+,
117,"Sunday, Aug 11",boxscore,TOR,,OAK,L,4,6,,54-63,5,15.5,Cook,Oliver,Balfour,3:16,D,45312,.02,-,
118,"Monday, Aug 12",boxscore,TOR,,OAK,L,1,5,,54-64,5,16.0,Cook,Janssen,,2:34,D,36111,.01,--,
119,"Tuesday, Aug 13",boxscore,TOR,,BOS,L,2,4,11,54-65,5,17.0,Uehara,Loup,,3:37,N,32816,.00,---,
120,"Wednesday, Aug 14",boxscore,TOR,,BOS,W-wo,4,3,10,55-65,5,16.0,Lincoln,Workman,,3:20,N,31695,.01,+,
121,"Thursday, Aug 15",boxscore,TOR,,BOS,W,2,1,,56-65,5,15.0,Buehrle,Peavy,Janssen,2:43,N,40477,.00,++,
122,"Friday, Aug 16",boxscore,TOR,@,TBR,L-wo,4,5,,56-66,5,15.0,Rodney,Loup,,3:04,N,15433,.01,-,
123,"Saturday, Aug 17",boxscore,TOR,@,TBR,W,6,2,,57-66,5,15.0,Happ,Hernández,,3:00,N,25036,.01,+,
124,"Sunday, Aug 18",boxscore,TOR,@,TBR,L-wo,1,2,10,57-67,5,15.0,McGee,Lincoln,,3:00,D,23373,.00,-,
125,"Tuesday, Aug 20 (1)",boxscore,TOR,@,NYY,L,4,8,,57-68,5,16.0,Nova,Wagner,,3:18,D,40248,.00,--,2013-05-19 (Rain)
126,"Tuesday, Aug 20 (2)",boxscore,TOR,@,NYY,L-wo,2,3,,57-69,5,16.0,Rivera,Oliver,,2:56,N,37190,.00,---,
127,"Wednesday, Aug 21",boxscore,TOR,@,NYY,L,2,4,,57-70,5,17.0,Huff,Dickey,Rivera,2:46,N,36140,.00,----,
128,"Thursday, Aug 22",boxscore,TOR,@,NYY,L,3,5,,57-71,5,17.5,Pettitte,Happ,Robertson,3:07,D,40116,.00,-----,
129,"Friday, Aug 23",boxscore,TOR,@,HOU,L,4,12,,57-72,5,17.5,Lyles,Redmond,,2:54,N,21186,.00,------,
130,"Saturday, Aug 24",boxscore,TOR,@,HOU,L,5,8,,57-73,5,18.5,Peacock,Wang,Lo,2:45,N,26312,.00,-------,
131,"Sunday, Aug 25",boxscore,TOR,@,HOU,W,2,1,,58-73,5,18.5,Buehrle,Lo,Janssen,2:50,D,21407,.00,+,
132,"Monday, Aug 26",boxscore,TOR,,NYY,W,5,2,,59-73,5,18.0,Dickey,Hughes,Janssen,2:33,N,35241,.00,++,
133,"Tuesday, Aug 27",boxscore,TOR,,NYY,L,1,7,,59-74,5,19.0,Pettitte,Happ,,2:43,N,34047,.00,-,
134,"Wednesday, Aug 28",boxscore,TOR,,NYY,W,7,2,,60-74,5,19.0,Redmond,Kuroda,,2:51,N,36565,.00,+,
135,"Friday, Aug 30",boxscore,TOR,,KCR,W,3,2,,61-74,5,18.5,Buehrle,Santana,Janssen,2:24,N,21031,.00,++,
136,"Saturday, Aug 31",boxscore,TOR,,KCR,W,4,2,,62-74,5,18.5,Dickey,Herrera,Janssen,2:32,D,34315,.00,+++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
137,"Sunday, Sep 1",boxscore,TOR,,KCR,L,0,5,,62-75,5,19.5,Shields,Happ,,2:51,D,22961,.00,-,
138,"Monday, Sep 2",boxscore,TOR,@,ARI,W,4,1,,63-75,5,18.5,Rogers,McCarthy,Janssen,2:17,D,21014,.00,+,
139,"Tuesday, Sep 3",boxscore,TOR,@,ARI,W,10,4,,64-75,5,18.5,Redmond,Miley,,3:00,N,19100,.00,++,
140,"Wednesday, Sep 4",boxscore,TOR,@,ARI,L-wo,3,4,10,64-76,5,19.5,Harris,Perez,,2:43,D,16154,.00,-,
141,"Friday, Sep 6",boxscore,TOR,@,MIN,W,6,5,,65-76,5,20.0,Dickey,Pelfrey,Janssen,2:51,N,27044,.00,+,
142,"Saturday, Sep 7",boxscore,TOR,@,MIN,W,11,2,,66-76,5,20.0,Happ,Correia,,3:21,N,32882,.00,++,
143,"Sunday, Sep 8",boxscore,TOR,@,MIN,W,2,0,,67-76,5,19.0,Rogers,Burton,Janssen,2:31,D,29450,.00,+++,
144,"Tuesday, Sep 10",boxscore,TOR,,LAA,L,6,12,,67-77,5,20.0,Williams,Buehrle,,2:43,N,19079,.00,-,
145,"Wednesday, Sep 11",boxscore,TOR,,LAA,L,4,5,,67-78,5,21.0,Wilson,Delabar,Frieri,2:43,N,17994,.00,--,
146,"Thursday, Sep 12",boxscore,TOR,,LAA,L,3,4,,67-79,5,21.0,Richards,Happ,Frieri,3:10,N,20767,.00,---,
147,"Friday, Sep 13",boxscore,TOR,,BAL,L,3,5,,67-80,5,22.0,Hunter,Delabar,Johnson,2:41,N,20024,.00,----,
148,"Saturday, Sep 14",boxscore,TOR,,BAL,W,4,3,,68-80,5,22.0,Jeffress,Tillman,Janssen,2:23,D,29942,.00,+,
149,"Sunday, Sep 15",boxscore,TOR,,BAL,L,1,3,,68-81,5,23.0,González,Buehrle,Johnson,2:53,D,22331,.00,-,
150,"Tuesday, Sep 17",boxscore,TOR,,NYY,W,2,0,,69-81,5,22.0,Dickey,Pettitte,Janssen,2:25,N,24894,.00,+,
151,"Wednesday, Sep 18",boxscore,TOR,,NYY,L,3,4,,69-82,5,22.0,Huff,Delabar,Rivera,2:52,N,24247,.00,-,
152,"Thursday, Sep 19",boxscore,TOR,,NYY,W,6,2,,70-82,5,22.0,Redmond,Kuroda,Janssen,2:53,N,32003,.00,+,
153,"Friday, Sep 20",boxscore,TOR,@,BOS,L,3,6,,70-83,5,23.0,Lester,Rogers,Uehara,3:26,N,37215,.00,-,
154,"Saturday, Sep 21",boxscore,TOR,@,BOS,W,4,2,,71-83,5,22.0,Buehrle,Buchholz,Janssen,3:07,N,37569,.00,+,
155,"Sunday, Sep 22",boxscore,TOR,@,BOS,L,2,5,,71-84,5,23.0,Doubront,Dickey,Uehara,2:13,D,37020,.00,-,
156,"Monday, Sep 23",boxscore,TOR,@,CHW,L,2,3,,71-85,5,23.5,Quintana,Happ,Reed,2:46,N,19122,.00,--,2013-06-12 (Rain)
157,"Tuesday, Sep 24",boxscore,TOR,@,BAL,W,3,2,10,72-85,5,22.5,Santos,Rodríguez,Janssen,3:17,N,16772,.00,+,
158,"Wednesday, Sep 25",boxscore,TOR,@,BAL,L,5,9,,72-86,5,23.5,McFarland,Rogers,Hammel,3:19,N,23698,.00,-,
159,"Thursday, Sep 26",boxscore,TOR,@,BAL,L,2,3,,72-87,5,24.0,González,Buehrle,Johnson,2:21,N,27498,.00,--,
160,"Friday, Sep 27",boxscore,TOR,,TBR,W,6,3,,73-87,5,24.0,Dickey,Hellickson,Santos,2:42,N,27288,.00,+,
161,"Saturday, Sep 28",boxscore,TOR,,TBR,W,7,2,,74-87,5,23.0,Happ,Torres,,3:18,D,33232,.00,++,
162,"Sunday, Sep 29",boxscore,TOR,,TBR,L,6,7,,74-88,5,23.0,Moore,Redmond,Rodney,3:22,D,44551,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
