Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
71,"Wednesday, Jun 23",boxscore,BAL,,FLA,L,5,7,,19-52,5,25.5,Nolasco,Matusz,Oviedo,3:00,N,13720,.00,---,
72,"Thursday, Jun 24",boxscore,BAL,,FLA,W,11,5,,20-52,5,25.0,Millwood,Robertson,,3:15,N,15397,.00,+,
73,"Friday, Jun 25",boxscore,BAL,,WSN,W-wo,7,6,,21-52,5,25.0,Simon,Clippard,,3:53,N,43484,.00,++,
74,"Saturday, Jun 26",boxscore,BAL,,WSN,W,6,5,,22-52,5,24.0,Berken,Burnett,Simon,2:57,D,28635,.00,+++,
75,"Sunday, Jun 27",boxscore,BAL,,WSN,W,4,3,,23-52,5,24.0,Hernandez,Clippard,Simon,2:30,D,22951,.00,++++,
76,"Tuesday, Jun 29",boxscore,BAL,,OAK,L,2,4,,23-53,5,24.0,Mazzaro,Matusz,Bailey,3:06,N,11987,.00,-,
77,"Wednesday, Jun 30",boxscore,BAL,,OAK,W,9,6,,24-53,5,23.0,Albers,Bowers,Simon,3:08,N,21392,.00,+,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
78,"Thursday, Jul 1",boxscore,BAL,,OAK,L,1,8,,24-54,5,24.0,Cahill,Arrieta,,2:55,N,15712,.00,-,
79,"Friday, Jul 2",boxscore,BAL,@,BOS,L,2,3,,24-55,5,24.0,Wakefield,Bergesen,Papelbon,2:07,N,38067,.00,--,
80,"Saturday, Jul 3",boxscore,BAL,@,BOS,L,3,9,,24-56,5,25.0,Lester,Guthrie,,2:56,N,38106,.00,---,
81,"Sunday, Jul 4",boxscore,BAL,@,BOS,W,6,1,,25-56,5,25.0,Matusz,Lackey,,2:48,D,37742,.00,+,
82,"Monday, Jul 5",boxscore,BAL,@,DET,L,9,12,,25-57,5,26.0,Bonine,Hendrickson,,3:44,D,26432,.00,-,
83,"Tuesday, Jul 6",boxscore,BAL,@,DET,L-wo,5,7,11,25-58,5,27.0,Perry,Hernandez,,3:56,N,22532,.00,--,
84,"Wednesday, Jul 7",boxscore,BAL,@,DET,L,2,4,,25-59,5,28.0,Scherzer,Bergesen,Coke,2:22,N,22837,.00,---,
85,"Thursday, Jul 8",boxscore,BAL,@,TEX,W,6,4,,26-59,5,28.0,Hernandez,Francisco,Simon,3:14,N,16240,.00,+,
86,"Friday, Jul 9",boxscore,BAL,@,TEX,W,7,6,10,27-59,5,28.0,Berken,Nippert,Simon,3:51,N,24216,.00,++,
87,"Saturday, Jul 10",boxscore,BAL,@,TEX,W,6,1,,28-59,5,27.0,Tillman,Lee,,2:20,N,41093,.00,+++,
88,"Sunday, Jul 11",boxscore,BAL,@,TEX,W,4,1,,29-59,5,27.0,Arrieta,Wilson,Simon,3:24,D,24566,.00,++++,
89,"Friday, Jul 16",boxscore,BAL,,TOR,L,2,4,,29-60,5,28.0,Romero,Bergesen,Gregg,2:44,N,18120,.00,-,
90,"Saturday, Jul 17",boxscore,BAL,,TOR,L,2,3,,29-61,5,28.0,Morrow,Berken,Camp,2:52,N,28518,.00,--,
91,"Sunday, Jul 18",boxscore,BAL,,TOR,L,1,10,,29-62,5,29.0,Marcum,Matusz,,2:55,D,14032,.00,---,
92,"Monday, Jul 19",boxscore,BAL,,TBR,L,1,8,,29-63,5,29.5,Davis,Tillman,,2:41,N,12792,.00,----,
93,"Tuesday, Jul 20",boxscore,BAL,,TBR,W-wo,11,10,13,30-63,5,28.5,Uehara,Cormier,,4:38,N,16623,.00,+,
94,"Wednesday, Jul 21",boxscore,BAL,,TBR,L,4,5,,30-64,5,29.5,Shields,Bergesen,Soriano,3:13,D,19287,.00,-,
95,"Thursday, Jul 22",boxscore,BAL,,MIN,L,0,5,,30-65,5,30.5,Pavano,Millwood,,2:38,N,20108,.00,--,
96,"Friday, Jul 23",boxscore,BAL,,MIN,W,3,2,,31-65,5,30.5,Guthrie,Slama,Simon,2:26,N,19013,.00,+,
97,"Saturday, Jul 24",boxscore,BAL,,MIN,L,2,7,,31-66,5,30.5,Baker,Matusz,,2:55,N,22299,.00,-,
98,"Sunday, Jul 25",boxscore,BAL,,MIN,L,4,10,,31-67,5,31.5,Slowey,Arrieta,,2:40,D,17408,.00,--,
99,"Monday, Jul 26",boxscore,BAL,@,TOR,L,5,9,,31-68,5,32.5,Morrow,Bergesen,Purcey,2:39,N,17422,.00,---,
100,"Tuesday, Jul 27",boxscore,BAL,@,TOR,L,2,8,,31-69,5,32.5,Romero,Millwood,,2:40,N,16862,.00,----,
101,"Wednesday, Jul 28",boxscore,BAL,@,TOR,L,0,5,,31-70,5,33.5,Mills,Guthrie,,2:24,N,17041,.00,-----,
102,"Thursday, Jul 29",boxscore,BAL,@,KCR,W,6,5,11,32-70,5,33.5,Hernandez,Wood,Simon,3:30,N,17220,.00,+,
103,"Friday, Jul 30",boxscore,BAL,@,KCR,L-wo,5,7,,32-71,5,33.5,Wood,Simon,,3:18,N,21537,.00,-,
104,"Saturday, Jul 31",boxscore,BAL,@,KCR,L,3,4,,32-72,5,34.5,Greinke,Hernandez,Soria,2:09,N,25055,.00,--,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
105,"Sunday, Aug 1",boxscore,BAL,@,KCR,L,4,5,,32-73,5,34.5,Chen,Millwood,Soria,2:51,D,14662,.00,---,
106,"Tuesday, Aug 3",boxscore,BAL,,LAA,W,6,3,,33-73,5,34.0,Guthrie,Rodriguez,,2:23,N,16723,.00,+,
107,"Wednesday, Aug 4",boxscore,BAL,,LAA,W,9,7,,34-73,5,33.0,Matusz,Santana,Simon,3:22,N,13467,.00,++,
108,"Thursday, Aug 5",boxscore,BAL,,LAA,W-wo,5,4,,35-73,5,32.5,Berken,Rodriguez,,2:52,N,17362,.00,+++,
109,"Friday, Aug 6",boxscore,BAL,,CHW,W-wo,2,1,10,36-73,5,31.5,Simon,Pena,,2:57,N,19687,.00,++++,
110,"Saturday, Aug 7",boxscore,BAL,,CHW,L,2,4,,36-74,5,32.5,Floyd,Berken,Putz,2:49,N,24929,.00,-,
111,"Sunday, Aug 8",boxscore,BAL,,CHW,W,4,3,,37-74,5,32.5,Guthrie,Buehrle,Simon,2:19,D,18283,.00,+,
112,"Monday, Aug 9",boxscore,BAL,,CHW,W-wo,3,2,10,38-74,5,31.5,Albers,Putz,,2:58,N,14135,.00,++,
113,"Tuesday, Aug 10",boxscore,BAL,@,CLE,W,14,8,,39-74,5,30.5,Arrieta,Masterson,,2:56,N,13541,.00,+++,
114,"Wednesday, Aug 11",boxscore,BAL,@,CLE,W,3,1,,40-74,5,30.5,Bergesen,Tomlin,,2:32,N,11155,.00,++++,
115,"Thursday, Aug 12",boxscore,BAL,@,CLE,L,1,4,,40-75,5,31.5,Gómez,Millwood,Perez,2:51,N,14533,.00,-,
116,"Friday, Aug 13",boxscore,BAL,@,TBR,W,5,0,,41-75,5,30.5,Guthrie,Shields,,2:44,N,24277,.00,+,
117,"Saturday, Aug 14",boxscore,BAL,@,TBR,L,3,7,,41-76,5,31.5,Sonnanstine,Matusz,,3:02,D,36189,.00,-,
118,"Sunday, Aug 15",boxscore,BAL,@,TBR,L,2,3,,41-77,5,31.5,Hellickson,Arrieta,Soriano,3:00,D,29654,.00,--,
119,"Monday, Aug 16",boxscore,BAL,,SEA,W-wo,5,4,11,42-77,5,30.5,Albers,White,,3:47,N,12375,.00,+,
120,"Tuesday, Aug 17",boxscore,BAL,,SEA,L,0,4,,42-78,5,31.5,French,Millwood,League,2:41,N,14739,.00,-,
121,"Wednesday, Aug 18",boxscore,BAL,,SEA,L,5,6,,42-79,5,32.5,Pauley,Guthrie,Aardsma,2:41,N,11213,.00,--,
122,"Thursday, Aug 19",boxscore,BAL,,TEX,W,4,0,,43-79,5,32.5,Matusz,Lewis,,2:27,N,14635,.00,+,
123,"Friday, Aug 20",boxscore,BAL,,TEX,L,0,2,,43-80,5,32.5,Wilson,Arrieta,Feliz,2:49,N,18751,.00,-,
124,"Saturday, Aug 21",boxscore,BAL,,TEX,W,8,6,,44-80,5,32.5,Bergesen,Lee,Uehara,2:45,D,23041,.00,+,
125,"Sunday, Aug 22",boxscore,BAL,,TEX,L,4,6,,44-81,5,33.5,Hunter,Millwood,Feliz,2:34,D,14788,.00,-,
126,"Tuesday, Aug 24",boxscore,BAL,@,CHW,L,5,7,,44-82,5,34.0,Floyd,Guthrie,Jenks,2:58,N,26263,.00,--,
127,"Wednesday, Aug 25",boxscore,BAL,@,CHW,W,4,2,,45-82,5,33.0,Matusz,Buehrle,Uehara,2:22,N,23733,.00,+,
128,"Thursday, Aug 26",boxscore,BAL,@,CHW,L,0,8,,45-83,5,33.5,Jackson,Arrieta,,2:42,N,23898,.00,-,
129,"Friday, Aug 27",boxscore,BAL,@,LAA,W,3,1,,46-83,5,32.5,Bergesen,Bell,Uehara,2:12,N,41037,.00,+,
130,"Saturday, Aug 28",boxscore,BAL,@,LAA,W,5,0,,47-83,5,32.5,Millwood,Kazmir,,2:41,N,43127,.00,++,
131,"Sunday, Aug 29",boxscore,BAL,@,LAA,W,1,0,,48-83,5,32.5,Guthrie,Weaver,Uehara,2:25,D,38232,.00,+++,
132,"Tuesday, Aug 31",boxscore,BAL,,BOS,W,5,2,,49-83,5,33.0,Matusz,Beckett,Uehara,2:58,N,18247,.00,++++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Wednesday, Sep 1",boxscore,BAL,,BOS,L,6,9,,49-84,5,34.0,Lester,Hendrickson,Papelbon,3:37,N,16210,.00,-,
134,"Thursday, Sep 2",boxscore,BAL,,BOS,L,4,6,,49-85,5,35.0,Matsuzaka,Bergesen,Papelbon,3:06,N,26954,.00,--,
135,"Friday, Sep 3",boxscore,BAL,,TBR,L,1,4,,49-86,5,36.0,Garza,Millwood,Soriano,3:05,N,13507,.00,---,
136,"Saturday, Sep 4",boxscore,BAL,,TBR,W,8,4,,50-86,5,36.0,Guthrie,Shields,,2:49,N,18943,.00,+,
137,"Sunday, Sep 5",boxscore,BAL,,TBR,W,8,7,,51-86,5,35.0,Simon,Wheeler,Uehara,3:16,D,28268,.00,++,
138,"Monday, Sep 6",boxscore,BAL,@,NYY,W,4,3,,52-86,5,34.0,Matusz,Burnett,Uehara,3:14,D,46103,.00,+++,
139,"Tuesday, Sep 7",boxscore,BAL,@,NYY,W,6,2,,53-86,5,33.0,Arrieta,Sabathia,,2:53,N,46432,.00,++++,
140,"Wednesday, Sep 8",boxscore,BAL,@,NYY,L-wo,2,3,,53-87,5,34.0,Chamberlain,Uehara,,2:44,D,44163,.00,-,
141,"Friday, Sep 10",boxscore,BAL,@,DET,W,6,3,,54-87,5,33.0,Hernandez,Coke,Uehara,2:53,N,28575,.00,+,
142,"Saturday, Sep 11",boxscore,BAL,@,DET,W,5,3,,55-87,5,32.0,Guthrie,Scherzer,Uehara,2:42,N,28139,.00,++,
143,"Sunday, Sep 12",boxscore,BAL,@,DET,L,2,6,,55-88,5,32.0,Verlander,Gonzalez,,2:44,D,24170,.00,-,
144,"Monday, Sep 13",boxscore,BAL,,TOR,W-wo,4,3,11,56-88,5,31.5,Hernandez,Tallet,,3:27,N,9882,.00,+,
145,"Tuesday, Sep 14",boxscore,BAL,,TOR,W,11,3,,57-88,5,31.0,Arrieta,Hill,,3:17,N,16589,.00,++,
146,"Wednesday, Sep 15",boxscore,BAL,,TOR,W,3,1,,58-88,5,30.5,Bergesen,Drabek,,1:55,N,13651,.00,+++,
147,"Friday, Sep 17",boxscore,BAL,,NYY,L,3,4,,58-89,5,31.0,Robertson,Uehara,Rivera,3:09,N,32874,.00,-,
148,"Saturday, Sep 18",boxscore,BAL,,NYY,L,3,11,,58-90,5,32.0,Sabathia,Guthrie,,2:59,N,48775,.00,--,
149,"Sunday, Sep 19",boxscore,BAL,,NYY,W-wo,4,3,11,59-90,5,31.0,Gonzalez,Robertson,,3:41,D,39537,.00,+,
150,"Monday, Sep 20",boxscore,BAL,@,BOS,W,4,2,,60-90,5,31.0,Hernandez,Matsuzaka,Uehara,3:12,N,37560,.00,++,
151,"Tuesday, Sep 21",boxscore,BAL,@,BOS,W,9,1,,61-90,5,31.0,Bergesen,Atchison,,3:28,N,37464,.00,+++,
152,"Wednesday, Sep 22",boxscore,BAL,@,BOS,L,1,6,,61-91,5,31.0,Lackey,Millwood,,2:44,N,37729,.00,-,
153,"Friday, Sep 24",boxscore,BAL,@,TOR,L,4,6,,61-92,5,31.0,Cecil,Tillman,Carlson,2:53,N,13412,.00,--,
154,"Saturday, Sep 25",boxscore,BAL,@,TOR,L-wo,4,5,11,61-93,5,32.0,Purcey,Hendrickson,,3:12,D,21504,.00,---,
155,"Sunday, Sep 26",boxscore,BAL,@,TOR,L,2,5,,61-94,5,32.0,Marcum,van den Hurk,Frasor,2:48,D,17831,.00,----,
156,"Monday, Sep 27",boxscore,BAL,@,TBR,W,4,0,,62-94,5,31.0,Matusz,Davis,,2:38,N,12446,.00,+,
157,"Tuesday, Sep 28",boxscore,BAL,@,TBR,L,0,5,,62-95,5,32.0,Price,Bergesen,,2:08,N,17891,.00,-,
158,"Wednesday, Sep 29",boxscore,BAL,@,TBR,W,2,0,,63-95,5,31.0,Millwood,Niemann,Uehara,2:21,N,36973,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
159,"Friday, Oct 1 (1)",boxscore,BAL,,DET,W,10,6,,64-95,5,29.5,Tillman,Bonderman,,2:32,D,,.00,++,2010-09-30 (Rain)
160,"Friday, Oct 1 (2)",boxscore,BAL,,DET,W,2,1,,65-95,5,29.5,Guthrie,Porcello,Uehara,2:14,N,20870,.00,+++,
161,"Saturday, Oct 2",boxscore,BAL,,DET,W,2,1,,66-95,5,29.0,Matusz,Galarraga,Uehara,2:00,N,35332,.00,++++,
162,"Sunday, Oct 3",boxscore,BAL,,DET,L,2,4,,66-96,5,30.0,Schlereth,Bergesen,Valverde,2:46,D,23914,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
