Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
18,"Sunday, Apr 22",boxscore,TOR,@,BAL,L,3,7,,8-10,4,4.5,Trachsel,Chacín,,2:57,D,27285,1.04,-----,
19,"Monday, Apr 23",boxscore,TOR,@,BOS,W,7,3,,9-10,3,3.5,Ohka,Wakefield,Frasor,3:02,N,36669,1.02,+,
20,"Tuesday, Apr 24",boxscore,TOR,@,BOS,W,10,3,,10-10,3,2.5,Halladay,Tavarez,,2:51,N,37161,1.12,++,
21,"Thursday, Apr 26",boxscore,TOR,@,NYY,W,6,0,,11-10,2,3.0,Burnett,Hughes,,3:19,N,45118,1.09,+++,
22,"Friday, Apr 27",boxscore,TOR,,TEX,L,3,5,,11-11,2,4.0,Tejeda,Towers,Otsuka,2:43,N,24795,1.08,-,
23,"Saturday, Apr 28",boxscore,TOR,,TEX,L,8,9,10,11-12,3,4.0,Otsuka,Tallet,Benoit,3:54,D,24119,1.04,--,
24,"Sunday, Apr 29",boxscore,TOR,,TEX,W,7,3,,12-12,2,4.0,Ohka,McCarthy,,2:39,D,27516,.99,+,
25,"Monday, Apr 30",boxscore,TOR,,TEX,W,6,1,,13-12,2,3.5,Halladay,Padilla,,2:02,N,19041,1.02,++,
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Tuesday, May 1",boxscore,TOR,@,CLE,L,4,12,,13-13,2,3.5,Sabathia,Burnett,,3:11,N,13389,1.10,-,
27,"Wednesday, May 2",boxscore,TOR,@,CLE,L-wo,6,7,11,13-14,2,4.5,Mastny,Marcum,,4:17,N,14163,1.06,--,
28,"Thursday, May 3",boxscore,TOR,@,CLE,L,5,6,,13-15,2,5.5,Fultz,Frasor,Borowski,2:45,N,16284,.98,---,
29,"Friday, May 4",boxscore,TOR,@,TEX,L,1,7,,13-16,2,6.5,McCarthy,Ohka,Eyre,2:16,N,24342,.91,----,
30,"Saturday, May 5",boxscore,TOR,@,TEX,L,4,11,,13-17,5,6.5,Padilla,Halladay,,2:26,N,27421,.85,-----,
31,"Sunday, May 6",boxscore,TOR,@,TEX,L,2,3,,13-18,5,7.5,Benoit,Burnett,Otsuka,2:21,D,19103,.79,------,
32,"Tuesday, May 8",boxscore,TOR,,BOS,L,2,9,,13-19,5,8.5,Beckett,Zambrano,,3:05,N,41203,.91,-------,
33,"Wednesday, May 9",boxscore,TOR,,BOS,L,3,9,,13-20,5,9.5,Matsuzaka,Ohka,,2:51,N,21784,.76,--------,
34,"Thursday, May 10",boxscore,TOR,,BOS,L,0,8,,13-21,5,10.5,Wakefield,Halladay,,2:18,N,22290,.68,---------,
35,"Friday, May 11",boxscore,TOR,,TBD,W,5,1,,14-21,4,9.5,Burnett,Kazmir,,2:52,N,20542,.54,+,
36,"Saturday, May 12",boxscore,TOR,,TBD,W,5,4,,15-21,4,9.5,Downs,Stokes,Accardo,2:37,D,23208,.57,++,
37,"Sunday, May 13",boxscore,TOR,,TBD,L,1,2,,15-22,4,10.5,Seo,Frasor,Reyes,2:21,D,25453,.60,-,
38,"Monday, May 14",boxscore,TOR,,BAL,W,5,3,,16-22,4,10.5,Janssen,Báez,Accardo,2:28,N,19819,.57,+,
39,"Tuesday, May 15",boxscore,TOR,,BAL,W,2,1,,17-22,4,9.5,Litsch,Cabrera,Accardo,2:06,N,30958,.61,++,
40,"Wednesday, May 16",boxscore,TOR,,BAL,W,2,1,,18-22,3,9.0,Burnett,Burres,,2:15,N,24339,.69,+++,
41,"Friday, May 18",boxscore,TOR,@,PHI,L,3,5,,18-23,4,10.5,Lieber,McGowan,Myers,2:41,N,34723,.68,-,
42,"Saturday, May 19",boxscore,TOR,@,PHI,W,13,2,,19-23,3,10.0,Marcum,Moyer,,2:57,N,32004,.60,+,
43,"Sunday, May 20",boxscore,TOR,@,PHI,L,3,5,,19-24,4,11.0,Eaton,Litsch,Myers,2:52,D,39030,.67,-,
44,"Tuesday, May 22",boxscore,TOR,@,BAL,W,6,4,,20-24,2,10.5,Burnett,Cabrera,Accardo,2:45,N,17852,.69,+,
45,"Wednesday, May 23",boxscore,TOR,@,BAL,L,2,5,,20-25,4,10.5,Trachsel,McGowan,Ray,2:46,N,16938,.73,-,
46,"Thursday, May 24",boxscore,TOR,@,BAL,W,5,4,10,21-25,3,10.0,Janssen,Báez,Accardo,2:49,N,15182,.68,+,
47,"Friday, May 25",boxscore,TOR,@,MIN,L,3,4,,21-26,3,11.0,Guerrier,Downs,Nathan,2:54,N,26781,.72,-,
48,"Saturday, May 26",boxscore,TOR,@,MIN,W,9,8,13,22-26,2,11.0,Tallet,Guerrier,,3:54,N,31434,.67,+,
49,"Sunday, May 27",boxscore,TOR,@,MIN,L,2,4,,22-27,3,12.0,Silva,Burnett,Nathan,2:16,D,25781,.68,-,
50,"Monday, May 28",boxscore,TOR,,NYY,W,7,2,,23-27,3,12.0,McGowan,DeSalvo,,2:46,N,28791,.62,+,
51,"Tuesday, May 29",boxscore,TOR,,NYY,W,3,2,,24-27,3,12.0,Accardo,Pettitte,,2:46,N,30116,.65,++,
52,"Wednesday, May 30",boxscore,TOR,,NYY,L,5,10,,24-28,3,12.0,Clippard,Litsch,Rivera,3:32,N,29187,.73,-,
53,"Thursday, May 31",boxscore,TOR,,CHW,W,2,0,,25-28,3,11.5,Halladay,Buehrle,Accardo,1:50,N,22436,.63,+,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
54,"Friday, Jun 1",boxscore,TOR,,CHW,L,0,3,,25-29,3,11.5,Vazquez,Burnett,Jenks,2:33,N,20051,.71,-,
55,"Saturday, Jun 2",boxscore,TOR,,CHW,W,9,3,,26-29,3,11.5,McGowan,MacDougal,Janssen,2:41,D,25691,.66,+,
56,"Sunday, Jun 3",boxscore,TOR,,CHW,W,4,3,,27-29,2,10.5,Tallet,Masset,Accardo,3:06,D,30886,.73,++,
57,"Tuesday, Jun 5",boxscore,TOR,,TBD,W-wo,12,11,,28-29,2,9.0,Towers,Fossum,,3:05,N,19063,.81,+++,
58,"Wednesday, Jun 6",boxscore,TOR,,TBD,L,2,6,,28-30,2,9.0,Kazmir,Ohka,,3:07,N,16663,.87,-,
59,"Thursday, Jun 7",boxscore,TOR,,TBD,L,3,5,,28-31,2,10.0,Glover,Accardo,Reyes,2:53,D,37105,.80,--,
60,"Friday, Jun 8",boxscore,TOR,@,LAD,L-wo,3,4,10,28-32,4,11.0,Seanez,Accardo,,2:42,N,52173,.66,---,
61,"Saturday, Jun 9",boxscore,TOR,@,LAD,W,1,0,,29-32,3,11.0,Marcum,Lowe,Janssen,2:24,N,51057,.55,+,
62,"Sunday, Jun 10",boxscore,TOR,@,LAD,W,11,5,,30-32,3,10.0,Halladay,Schmidt,,3:07,D,50183,.61,++,
63,"Monday, Jun 11",boxscore,TOR,@,SFG,L,3,4,,30-33,3,10.5,Morris,Towers,,2:12,N,38030,.65,-,
64,"Tuesday, Jun 12",boxscore,TOR,@,SFG,L,2,3,,30-34,3,11.5,Lowry,Burnett,Hennessey,2:47,N,37574,.59,--,
65,"Wednesday, Jun 13",boxscore,TOR,@,SFG,W,7,4,,31-34,3,10.5,McGowan,Lincecum,Accardo,2:59,D,40086,.53,+,
66,"Friday, Jun 15",boxscore,TOR,,WSN,W,7,2,,32-34,3,10.0,Halladay,Bacsik,,2:48,N,22042,.58,++,
67,"Saturday, Jun 16",boxscore,TOR,,WSN,W,7,3,,33-34,3,10.0,Marcum,Speigner,,2:32,D,26342,.69,+++,
68,"Sunday, Jun 17",boxscore,TOR,,WSN,L,2,4,,33-35,3,11.0,Bowie,Towers,Cordero,2:14,D,28867,.76,-,
69,"Tuesday, Jun 19",boxscore,TOR,,LAD,L,1,10,,33-36,3,11.5,Penny,McGowan,,2:41,N,22763,.59,--,
70,"Wednesday, Jun 20",boxscore,TOR,,LAD,W,12,1,,34-36,3,11.5,Halladay,Kuo,,2:23,N,24413,.55,+,
71,"Thursday, Jun 21",boxscore,TOR,,LAD,L,4,8,,34-37,3,12.0,Seanez,Janssen,,3:04,N,25265,.58,-,
72,"Friday, Jun 22",boxscore,TOR,,COL,W-wo,9,8,10,35-37,3,12.0,Wolfe,Fuentes,,3:55,N,27369,.48,+,
73,"Saturday, Jun 23",boxscore,TOR,,COL,W,11,6,,36-37,3,11.0,Wolfe,Cook,,3:10,D,32482,.55,++,
74,"Sunday, Jun 24",boxscore,TOR,,COL,W,5,0,,37-37,2,11.0,McGowan,Fogg,,2:10,D,33910,.61,+++,
75,"Monday, Jun 25",boxscore,TOR,@,MIN,W,8,5,,38-37,2,10.0,Halladay,Guerrier,Accardo,2:53,N,24240,.71,++++,
76,"Tuesday, Jun 26",boxscore,TOR,@,MIN,L-wo,1,2,12,38-38,2,10.0,Rincon,Tallet,,3:15,N,27000,.81,-,
77,"Wednesday, Jun 27",boxscore,TOR,@,MIN,W,5,4,,39-38,2,9.0,Towers,Bonser,Accardo,2:46,N,30959,.75,+,
78,"Thursday, Jun 28",boxscore,TOR,@,MIN,L,5,8,,39-39,2,9.5,Silva,Frasor,Nathan,2:35,D,31038,.90,-,
79,"Friday, Jun 29",boxscore,TOR,@,SEA,L,3,5,,39-40,2,10.5,Washburn,McGowan,Putz,2:47,N,41862,.82,--,
80,"Saturday, Jun 30",boxscore,TOR,@,SEA,L,3,8,,39-41,2,10.5,Batista,Halladay,,3:00,N,36102,.72,---,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,"Sunday, Jul 1",boxscore,TOR,@,SEA,L-wo,1,2,,39-42,2,10.5,Putz,Accardo,,2:52,D,38778,.61,----,
82,"Monday, Jul 2",boxscore,TOR,@,OAK,W,11,7,,40-42,2,10.5,Towers,DiNardo,,3:07,N,13281,.52,+,
83,"Tuesday, Jul 3",boxscore,TOR,@,OAK,L,1,3,,40-43,3,11.5,Blanton,Litsch,,2:08,N,35077,.59,-,
84,"Wednesday, Jul 4",boxscore,TOR,@,OAK,W,10,3,,41-43,2,11.5,McGowan,Kennedy,,2:54,D,26566,.50,+,
85,"Friday, Jul 6",boxscore,TOR,,CLE,W,8,6,,42-43,3,11.0,Halladay,Lee,Accardo,2:57,N,28526,.57,++,
86,"Saturday, Jul 7",boxscore,TOR,,CLE,L,4,9,,42-44,3,11.0,Hernández,Marcum,,3:29,D,25744,.63,-,
87,"Sunday, Jul 8",boxscore,TOR,,CLE,W-wo,1,0,,43-44,3,10.0,Accardo,Byrd,,2:17,D,28239,.54,+,
88,"Thursday, Jul 12",boxscore,TOR,@,BOS,L,4,7,,43-45,3,11.0,Wakefield,Halladay,Papelbon,3:05,N,36887,.81,-,
89,"Friday, Jul 13",boxscore,TOR,@,BOS,W,6,5,,44-45,3,10.0,Marcum,Snyder,Accardo,3:51,N,36908,.65,+,
90,"Saturday, Jul 14",boxscore,TOR,@,BOS,L,4,9,,44-46,3,11.0,Matsuzaka,McGowan,,3:13,N,36830,.81,-,
91,"Sunday, Jul 15",boxscore,TOR,@,BOS,W,2,1,,45-46,3,10.0,Litsch,Beckett,Accardo,2:52,D,36301,.62,+,
92,"Monday, Jul 16",boxscore,TOR,@,NYY,L,4,6,,45-47,3,11.0,Proctor,Towers,Rivera,3:16,N,52993,.62,-,
93,"Tuesday, Jul 17",boxscore,TOR,@,NYY,L-wo,2,3,10,45-48,3,11.0,Vizcaino,Janssen,,3:27,N,51961,.49,--,
94,"Wednesday, Jul 18",boxscore,TOR,@,NYY,L,1,6,,45-49,3,11.0,Myers,Marcum,Rivera,3:25,N,52147,.44,---,
95,"Thursday, Jul 19",boxscore,TOR,@,NYY,W,3,2,,46-49,3,10.0,McGowan,Wang,Accardo,2:46,D,53857,.42,+,
96,"Friday, Jul 20",boxscore,TOR,,SEA,L,2,4,,46-50,3,11.0,Batista,Litsch,Putz,2:45,N,27079,.47,-,
97,"Saturday, Jul 21",boxscore,TOR,,SEA,W,1,0,,47-50,3,11.0,Towers,Weaver,Accardo,2:06,D,28921,.34,+,
98,"Sunday, Jul 22",boxscore,TOR,,SEA,W,8,0,,48-50,3,11.0,Halladay,Hernández,,2:07,D,29083,.34,++,
99,"Monday, Jul 23",boxscore,TOR,,MIN,W,6,4,,49-50,3,11.0,Marcum,Santana,Accardo,2:28,N,26091,.37,+++,
100,"Tuesday, Jul 24",boxscore,TOR,,MIN,W,7,0,,50-50,3,11.0,McGowan,Baker,,2:29,N,30669,.42,++++,
101,"Wednesday, Jul 25",boxscore,TOR,,MIN,W,13,1,,51-50,3,10.0,Litsch,Silva,,2:39,D,37342,.56,+++++,
102,"Friday, Jul 27",boxscore,TOR,@,CHW,L,3,4,,51-51,3,11.5,Garland,Towers,Jenks,2:42,N,34590,.60,-,
103,"Saturday, Jul 28",boxscore,TOR,@,CHW,L,0,2,,51-52,3,12.5,Buehrle,Halladay,Jenks,2:07,N,37744,.51,--,
104,"Sunday, Jul 29",boxscore,TOR,@,CHW,W,4,1,,52-52,3,11.5,Marcum,Vazquez,Accardo,2:21,D,36571,.44,+,
105,"Monday, Jul 30",boxscore,TOR,@,TBD,L-wo,4,5,11,52-53,3,12.0,Dohmann,Wolfe,,3:32,N,8807,.53,-,
106,"Tuesday, Jul 31",boxscore,TOR,@,TBD,W,2,0,,53-53,3,11.0,Litsch,Jackson,Accardo,2:44,N,10569,.41,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
107,"Wednesday, Aug 1",boxscore,TOR,@,TBD,L,2,6,,53-54,3,12.0,Glover,Towers,,2:49,D,10109,.54,-,
108,"Friday, Aug 3",boxscore,TOR,,TEX,W,6,4,,54-54,3,11.5,Halladay,Wright,Accardo,2:51,N,23777,.43,+,
109,"Saturday, Aug 4",boxscore,TOR,,TEX,W,9,5,,55-54,3,11.5,Marcum,Eyre,,2:57,D,25231,.47,++,
110,"Sunday, Aug 5",boxscore,TOR,,TEX,W,4,1,,56-54,3,11.5,McGowan,McCarthy,Accardo,2:37,D,29593,.58,+++,
111,"Monday, Aug 6",boxscore,TOR,,NYY,L,4,5,,56-55,3,11.5,Pettitte,Downs,Rivera,3:17,D,42714,.82,-,
112,"Tuesday, Aug 7",boxscore,TOR,,NYY,L,2,9,,56-56,3,11.5,Clemens,Towers,,3:15,N,38078,.60,--,
113,"Wednesday, Aug 8",boxscore,TOR,,NYY,W,15,4,,57-56,3,11.5,Halladay,Wang,,2:59,N,40811,.42,+,
114,"Friday, Aug 10",boxscore,TOR,@,KCR,W,2,1,,58-56,3,10.5,Marcum,Meche,Accardo,3:10,N,21276,.43,++,
115,"Saturday, Aug 11",boxscore,TOR,@,KCR,L,1,4,,58-57,3,11.5,Oviedo,McGowan,Soria,2:46,N,25934,.53,-,
116,"Sunday, Aug 12",boxscore,TOR,@,KCR,W,4,1,,59-57,3,10.5,Burnett,Bannister,Accardo,2:53,N,18381,.38,+,
117,"Monday, Aug 13",boxscore,TOR,@,KCR,L,2,6,,59-58,3,11.5,Perez,Litsch,,2:55,N,14845,.41,-,
118,"Tuesday, Aug 14",boxscore,TOR,,LAA,W,4,1,,60-58,3,11.5,Halladay,Saunders,,1:58,N,31978,.29,+,
119,"Wednesday, Aug 15",boxscore,TOR,,LAA,W,2,1,,61-58,3,10.5,Marcum,Moseley,Accardo,2:33,N,30353,.43,++,
120,"Thursday, Aug 16",boxscore,TOR,,LAA,L,3,4,,61-59,3,11.0,Escobar,McGowan,Rodríguez,2:38,N,27861,.57,-,
121,"Friday, Aug 17",boxscore,TOR,,BAL,W,5,2,,62-59,3,10.5,Burnett,Olson,Accardo,3:03,N,25524,.45,+,
122,"Saturday, Aug 18",boxscore,TOR,,BAL,L,3,5,,62-60,3,11.5,Trachsel,Litsch,Báez,2:31,D,33387,.49,-,
123,"Sunday, Aug 19",boxscore,TOR,,BAL,W-wo,3,2,10,63-60,3,10.5,Downs,Bradford,,2:32,D,38132,.33,+,
124,"Monday, Aug 20",boxscore,TOR,,OAK,L,4,6,,63-61,3,11.5,Blanton,Marcum,Street,2:47,N,27193,.36,-,
125,"Tuesday, Aug 21",boxscore,TOR,,OAK,L,4,6,,63-62,3,12.5,Haren,Tallet,Street,3:11,N,32639,.23,--,
126,"Wednesday, Aug 22",boxscore,TOR,,OAK,L,1,4,,63-63,3,12.5,Loaiza,Burnett,Embree,2:36,D,31145,.15,---,
127,"Thursday, Aug 23",boxscore,TOR,@,LAA,W,5,4,,64-63,3,12.0,Litsch,Santana,Accardo,2:28,N,41009,.13,+,
128,"Friday, Aug 24",boxscore,TOR,@,LAA,L,0,3,,64-64,3,13.5,Weaver,Halladay,Rodríguez,2:28,N,41131,.17,-,
129,"Saturday, Aug 25",boxscore,TOR,@,LAA,W,9,2,,65-64,3,13.5,Marcum,Saunders,,2:58,N,41631,.10,+,
130,"Sunday, Aug 26",boxscore,TOR,@,LAA,L,1,3,,65-65,3,14.5,Escobar,McGowan,Rodríguez,2:19,D,40565,.13,-,
131,"Monday, Aug 27",boxscore,TOR,@,OAK,W,6,2,12,66-65,3,14.0,Accardo,Embree,,3:50,N,18092,.09,+,
132,"Tuesday, Aug 28",boxscore,TOR,@,OAK,W,5,4,,67-65,3,13.0,Wolfe,Brown,Janssen,2:48,N,20542,.14,++,
133,"Wednesday, Aug 29",boxscore,TOR,@,OAK,L-wo,4,5,11,67-66,3,13.0,Lugo,Frasor,,3:14,D,16015,.20,-,
134,"Friday, Aug 31",boxscore,TOR,,SEA,W,7,5,,68-66,3,11.5,Marcum,Washburn,Accardo,3:01,N,34518,.17,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
135,"Saturday, Sep 1",boxscore,TOR,,SEA,W,2,1,,69-66,3,11.5,McGowan,Green,Accardo,2:35,D,30672,.30,++,
136,"Sunday, Sep 2",boxscore,TOR,,SEA,W,6,4,,70-66,3,11.5,Burnett,Weaver,Janssen,2:41,D,32166,.34,+++,
137,"Monday, Sep 3",boxscore,TOR,@,BOS,L,10,13,,70-67,3,12.5,Matsuzaka,Litsch,Papelbon,3:59,N,36639,.46,-,
138,"Tuesday, Sep 4",boxscore,TOR,@,BOS,L,3,5,,70-68,3,13.5,Beckett,Halladay,Papelbon,2:32,N,36839,.34,--,
139,"Wednesday, Sep 5",boxscore,TOR,@,BOS,W,6,4,,71-68,3,12.5,Accardo,Okajima,,3:26,N,37106,.26,+,
140,"Friday, Sep 7",boxscore,TOR,@,TBD,W,7,2,,72-68,3,13.0,McGowan,Jackson,,2:35,N,18617,.31,++,
141,"Saturday, Sep 8",boxscore,TOR,@,TBD,L-wo,4,5,,72-69,3,13.0,Reyes,Accardo,,2:44,N,19822,.36,-,
142,"Sunday, Sep 9",boxscore,TOR,@,TBD,L,2,3,,72-70,3,14.0,Shields,Litsch,Reyes,2:35,D,20556,.20,--,
143,"Monday, Sep 10",boxscore,TOR,@,DET,L-wo,4,5,,72-71,3,14.0,Bazardo,Janssen,,2:57,N,35689,.12,---,2007-04-05 (Rain)
144,"Tuesday, Sep 11",boxscore,TOR,,NYY,L,2,9,,72-72,3,15.0,Hughes,Marcum,,3:08,N,30472,.08,----,
145,"Wednesday, Sep 12",boxscore,TOR,,NYY,L,1,4,,72-73,3,16.0,Mussina,McGowan,Rivera,3:18,N,27082,.02,-----,
146,"Thursday, Sep 13",boxscore,TOR,,NYY,W-wo,2,1,,73-73,3,15.5,Downs,Britton,,2:35,N,32632,.00,+,
147,"Friday, Sep 14",boxscore,TOR,,BAL,L,2,6,,73-74,3,15.5,Burres,Litsch,,2:35,N,31106,.00,-,
148,"Saturday, Sep 15",boxscore,TOR,,BAL,W,8,3,,74-74,3,15.5,Halladay,Birkins,,2:50,D,37441,.00,+,
149,"Sunday, Sep 16",boxscore,TOR,,BAL,L,6,8,12,74-75,3,15.5,Bell,Frasor,Cabrera,4:25,D,38934,.00,-,
150,"Monday, Sep 17",boxscore,TOR,,BOS,W,6,1,,75-75,3,14.5,McGowan,Wakefield,,2:13,N,29316,.00,+,
151,"Tuesday, Sep 18",boxscore,TOR,,BOS,W,4,3,,76-75,3,13.5,Burnett,Gagné,Downs,2:50,N,32290,.00,++,
152,"Wednesday, Sep 19",boxscore,TOR,,BOS,W,6,1,,77-75,3,12.5,Litsch,Buchholz,Accardo,2:53,N,34927,.00,+++,
153,"Friday, Sep 21",boxscore,TOR,@,NYY,W,5,4,14,78-75,3,12.5,Kennedy,Bruney,Frasor,4:45,N,54151,.00,++++,
154,"Saturday, Sep 22",boxscore,TOR,@,NYY,L-wo,11,12,10,78-76,3,13.5,Karstens,Towers,,5:00,D,54887,.00,-,
155,"Sunday, Sep 23",boxscore,TOR,@,NYY,L,5,7,,78-77,3,13.5,Mussina,McGowan,Chamberlain,3:38,D,54983,.00,--,
156,"Monday, Sep 24",boxscore,TOR,@,NYY,W,4,1,,79-77,3,13.0,Litsch,Pettitte,Janssen,2:42,D,53281,.00,+,2007-04-25 (Rain)
157,"Tuesday, Sep 25",boxscore,TOR,@,BAL,W,11,4,,80-77,3,13.0,Burnett,Burres,,3:14,N,15867,.00,++,
158,"Wednesday, Sep 26",boxscore,TOR,@,BAL,W,8,5,,81-77,3,13.0,Halladay,Zambrano,Accardo,2:54,N,15424,.00,+++,
159,"Thursday, Sep 27",boxscore,TOR,@,BAL,L,5,8,,81-78,3,13.0,Hoey,Tallet,Walker,2:41,N,15817,.00,-,
160,"Friday, Sep 28",boxscore,TOR,,TBD,W,5,4,,82-78,3,13.0,McGowan,Sonnanstine,Accardo,2:41,N,34670,.00,+,
161,"Saturday, Sep 29",boxscore,TOR,,TBD,W,5,3,,83-78,3,13.0,Downs,Wheeler,,2:34,D,37681,.00,++,
162,"Sunday, Sep 30",boxscore,TOR,,TBD,L,5,8,,83-79,3,13.0,Hammel,Burnett,Reyes,3:02,D,44156,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
