Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
118,"Tuesday, Aug 18",boxscore,BOS,@,TOR,W,10,9,,67-51,2,7.0,Okajima,Janssen,Papelbon,3:28,N,25472,1.99,+,
119,"Wednesday, Aug 19",boxscore,BOS,@,TOR,W,6,1,,68-51,2,7.0,Buchholz,Halladay,,2:57,N,25925,2.04,++,
120,"Thursday, Aug 20",boxscore,BOS,@,TOR,W,8,1,,69-51,2,6.5,Lester,Cecil,,2:41,N,22817,2.01,+++,
121,"Friday, Aug 21",boxscore,BOS,,NYY,L,11,20,,69-52,2,7.5,Pettitte,Penny,,3:57,N,37869,2.12,-,
122,"Saturday, Aug 22",boxscore,BOS,,NYY,W,14,1,,70-52,2,6.5,Tazawa,Burnett,,3:17,D,37277,2.13,+,
123,"Sunday, Aug 23",boxscore,BOS,,NYY,L,4,8,,70-53,2,7.5,Sabathia,Beckett,,3:13,N,38008,2.06,-,
124,"Monday, Aug 24",boxscore,BOS,,CHW,W,12,8,,71-53,2,7.0,Ramirez,Contreras,,3:42,N,37812,2.01,+,
125,"Tuesday, Aug 25",boxscore,BOS,,CHW,W,6,3,,72-53,2,6.0,Delcarmen,Linebrink,Papelbon,3:05,N,38059,1.97,++,
126,"Wednesday, Aug 26",boxscore,BOS,,CHW,W-wo,3,2,,73-53,2,6.0,Bard,Pena,,2:29,N,37839,2.07,+++,
127,"Thursday, Aug 27",boxscore,BOS,,CHW,L,5,9,,73-54,2,6.0,Danks,Tazawa,,3:04,N,38003,2.00,-,
128,"Friday, Aug 28",boxscore,BOS,,TOR,W,6,5,,74-54,2,6.0,Okajima,Tallet,Papelbon,3:40,N,37844,2.09,+,
129,"Saturday, Aug 29",boxscore,BOS,,TOR,W,3,2,,75-54,2,6.0,Buchholz,Romero,Papelbon,3:13,N,37452,2.03,++,
130,"Sunday, Aug 30",boxscore,BOS,,TOR,W,7,0,,76-54,2,6.0,Byrd,Halladay,,2:38,D,37560,1.97,+++,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
131,"Tuesday, Sep 1",boxscore,BOS,@,TBR,W,8,4,,77-54,2,6.5,Lester,Sonnanstine,Papelbon,3:44,N,17692,2.35,++++,
132,"Wednesday, Sep 2",boxscore,BOS,@,TBR,L,5,8,,77-55,2,7.5,Howell,Ramirez,Wheeler,3:34,N,19148,2.03,-,
133,"Thursday, Sep 3",boxscore,BOS,@,TBR,W,6,3,,78-55,2,7.5,Buchholz,Price,Papelbon,3:16,N,20823,2.48,+,
134,"Friday, Sep 4",boxscore,BOS,@,CHW,L,2,12,,78-56,2,7.5,García,Byrd,,2:58,N,28839,1.67,-,
135,"Saturday, Sep 5",boxscore,BOS,@,CHW,L,1,5,,78-57,2,8.5,Floyd,Wakefield,,2:14,D,33239,1.94,--,
136,"Sunday, Sep 6",boxscore,BOS,@,CHW,W,6,1,,79-57,2,7.5,Lester,Danks,,3:02,D,32134,2.01,+,
137,"Monday, Sep 7",boxscore,BOS,@,CHW,L,1,5,,79-58,2,9.0,Buehrle,Beckett,,2:25,D,22511,1.65,-,
138,"Tuesday, Sep 8",boxscore,BOS,,BAL,W,10,0,,80-58,2,9.0,Buchholz,Hernandez,,2:42,N,37647,1.79,+,
139,"Wednesday, Sep 9",boxscore,BOS,,BAL,W,7,5,,81-58,2,9.0,Wagner,Albers,Papelbon,3:41,N,37712,1.94,++,
140,"Saturday, Sep 12",boxscore,BOS,,TBR,W,9,1,5,82-58,2,7.5,Beckett,Davis,,1:44,N,37755,2.07,+++,
141,"Sunday, Sep 13 (1)",boxscore,BOS,,TBR,W,3,1,,83-58,2,7.0,Okajima,Garza,Papelbon,2:45,D,38228,1.61,++++,2009-09-11 (Rain)
142,"Sunday, Sep 13 (2)",boxscore,BOS,,TBR,W,4,0,,84-58,2,7.0,Lester,Shields,,2:35,N,37271,1.38,+++++,
143,"Tuesday, Sep 15",boxscore,BOS,,LAA,W,4,1,,85-58,2,6.5,Matsuzaka,Lackey,,2:44,N,37942,.89,++++++,
144,"Wednesday, Sep 16",boxscore,BOS,,LAA,W-wo,9,8,,86-58,2,6.5,Bard,Fuentes,,4:07,N,37706,.57,+++++++,
145,"Thursday, Sep 17",boxscore,BOS,,LAA,L,3,4,,86-59,2,7.0,Jepsen,Wagner,Fuentes,2:38,N,38157,.26,-,
146,"Friday, Sep 18",boxscore,BOS,@,BAL,W,3,1,,87-59,2,6.0,Buchholz,Guthrie,Papelbon,2:50,N,26812,.35,+,
147,"Saturday, Sep 19",boxscore,BOS,@,BAL,W,11,5,,88-59,2,6.0,Lester,Albers,,3:28,N,39285,.16,++,
148,"Sunday, Sep 20",boxscore,BOS,@,BAL,W,9,3,,89-59,2,5.0,Matsuzaka,Berken,,2:54,D,27546,.11,+++,
149,"Monday, Sep 21",boxscore,BOS,@,KCR,L,9,12,,89-60,2,5.0,Yabuta,Bard,Soria,3:21,N,16770,.09,-,
150,"Tuesday, Sep 22",boxscore,BOS,@,KCR,L,1,5,,89-61,2,6.0,Greinke,Byrd,Soria,2:31,N,21228,.13,--,
151,"Wednesday, Sep 23",boxscore,BOS,@,KCR,W,9,2,,90-61,2,6.0,Beckett,Hochevar,,3:10,N,18989,.06,+,
152,"Thursday, Sep 24",boxscore,BOS,@,KCR,W,10,3,,91-61,2,5.5,Buchholz,Lerew,,3:38,N,20807,.05,++,
153,"Friday, Sep 25",boxscore,BOS,@,NYY,L,5,9,,91-62,2,6.5,Chamberlain,Lester,,3:52,N,48449,.07,-,
154,"Saturday, Sep 26",boxscore,BOS,@,NYY,L,0,3,,91-63,2,7.5,Sabathia,Matsuzaka,Rivera,3:07,D,48809,.01,--,
155,"Sunday, Sep 27",boxscore,BOS,@,NYY,L,2,4,,91-64,2,8.5,Pettitte,Byrd,Rivera,2:56,D,47576,.01,---,
156,"Monday, Sep 28",boxscore,BOS,,TOR,L,5,11,7,91-65,2,9.5,Richmond,Bowden,,2:22,N,37591,.01,----,
157,"Tuesday, Sep 29",boxscore,BOS,,TOR,L,7,8,,91-66,2,10.5,Romero,Buchholz,Frasor,3:11,N,37618,.00,-----,
158,"Wednesday, Sep 30",boxscore,BOS,,TOR,L,0,12,,91-67,2,10.5,Halladay,Wakefield,,2:38,N,37246,.00,------,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
159,"Thursday, Oct 1",boxscore,BOS,,CLE,W,3,0,,92-67,2,10.0,Lester,Carrasco,Papelbon,2:45,N,37459,.00,+,
160,"Friday, Oct 2",boxscore,BOS,,CLE,W,6,2,,93-67,2,9.0,Matsuzaka,Sowers,,3:25,N,37787,.00,++,
161,"Saturday, Oct 3",boxscore,BOS,,CLE,W,11,6,,94-67,2,8.0,Beckett,Laffey,,2:50,N,37562,.00,+++,
162,"Sunday, Oct 4",boxscore,BOS,,CLE,W,12,7,,95-67,2,8.0,Bowden,Ohka,,3:15,D,37247,.00,++++,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
