Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
47,"Thursday, May 26",boxscore,NYY,,DET,W,4,3,,26-21,2,4.5,Brown,Bonderman,Rivera,2:55,N,42835,1.14,++++,
48,"Friday, May 27",boxscore,NYY,,BOS,W,6,3,,27-21,2,3.5,Johnson,Wakefield,Rivera,3:15,N,55051,1.30,+++++,
49,"Saturday, May 28",boxscore,NYY,,BOS,L,1,17,,27-22,2,3.5,Clement,Pavano,,3:20,D,55315,1.38,-,
50,"Sunday, May 29",boxscore,NYY,,BOS,L,2,7,,27-23,3,3.5,Wells,Mussina,,3:12,N,55235,1.36,--,
51,"Tuesday, May 31",boxscore,NYY,@,KCR,L,3,5,,27-24,4,4.0,Greinke,Brown,MacDougal,2:57,N,18680,1.09,---,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
52,"Wednesday, Jun 1",boxscore,NYY,@,KCR,L,1,3,,27-25,4,5.0,Carrasco,Johnson,MacDougal,2:23,N,28033,1.04,----,
53,"Thursday, Jun 2",boxscore,NYY,@,KCR,L,2,5,,27-26,4,5.0,Jensen,Pavano,Burgos,2:25,N,25590,1.05,-----,
54,"Friday, Jun 3",boxscore,NYY,@,MIN,L,3,6,,27-27,4,5.0,Lohse,Mussina,Nathan,2:28,N,41588,1.02,------,
55,"Saturday, Jun 4",boxscore,NYY,@,MIN,W,4,3,10,28-27,4,5.0,Gordon,Nathan,Rivera,2:59,N,45553,.96,+,
56,"Sunday, Jun 5",boxscore,NYY,@,MIN,L,3,9,,28-28,4,6.0,Silva,Brown,,3:00,D,37349,1.06,-,
57,"Monday, Jun 6",boxscore,NYY,@,MIL,L,3,4,,28-29,4,7.0,Davis,Johnson,Turnbow,3:06,N,34627,.88,--,
58,"Tuesday, Jun 7",boxscore,NYY,@,MIL,L,1,2,,28-30,4,7.0,Sheets,Pavano,Turnbow,2:27,N,35611,.81,---,
59,"Wednesday, Jun 8",boxscore,NYY,@,MIL,W,12,3,,29-30,4,6.0,Mussina,Capuano,,3:18,N,37586,.71,+,
60,"Friday, Jun 10",boxscore,NYY,@,STL,L,1,8,,29-31,4,7.0,Marquis,Wang,,2:33,N,50250,.83,-,
61,"Saturday, Jun 11",boxscore,NYY,@,STL,W,5,0,,30-31,4,6.0,Johnson,Mulder,Rivera,2:59,D,50177,.75,+,
62,"Sunday, Jun 12",boxscore,NYY,@,STL,L,3,5,,30-32,4,6.0,King,Sturtze,Isringhausen,3:10,D,50372,.85,-,
63,"Tuesday, Jun 14",boxscore,NYY,,PIT,W,9,0,,31-32,3,6.5,Mussina,Wells,,2:53,N,44541,.74,+,
64,"Wednesday, Jun 15",boxscore,NYY,,PIT,W-wo,7,5,10,32-32,3,6.5,Rivera,Mesa,,3:28,N,48828,.78,++,
65,"Thursday, Jun 16",boxscore,NYY,,PIT,W,6,1,,33-32,3,6.0,Johnson,Pérez,,2:19,N,54734,.81,+++,
66,"Friday, Jun 17",boxscore,NYY,,CHC,W,9,6,,34-32,3,5.0,Stanton,Ohman,Rivera,3:24,N,54773,.90,++++,
67,"Saturday, Jun 18",boxscore,NYY,,CHC,W,8,1,,35-32,3,5.0,Wang,Rusch,,2:42,D,55284,.92,+++++,
68,"Sunday, Jun 19",boxscore,NYY,,CHC,W,6,3,,36-32,3,5.0,Mussina,Mitre,Rivera,2:58,D,55060,1.01,++++++,
69,"Monday, Jun 20",boxscore,NYY,,TBD,L,4,5,,36-33,3,5.0,Fossum,Henn,Báez,3:07,N,43543,1.03,-,
70,"Tuesday, Jun 21",boxscore,NYY,,TBD,W,20,11,,37-33,3,5.0,Groom,Harper,,3:36,N,40241,.99,+,
71,"Wednesday, Jun 22",boxscore,NYY,,TBD,L,3,5,,37-34,3,5.0,Kazmir,Pavano,Báez,2:48,D,48452,1.02,-,
72,"Thursday, Jun 23",boxscore,NYY,,TBD,L,4,9,,37-35,3,5.0,Hendrickson,Wang,Báez,3:09,N,45382,.95,--,
73,"Friday, Jun 24",boxscore,NYY,,NYM,L,4,6,,37-36,3,5.5,Martinez,Mussina,,2:50,N,55297,.87,---,
74,"Saturday, Jun 25",boxscore,NYY,,NYM,L,3,10,,37-37,3,6.5,Glavine,Henn,,3:18,D,55114,.78,----,
75,"Sunday, Jun 26",boxscore,NYY,,NYM,W-wo,5,4,,38-37,3,6.5,Rivera,Looper,,3:25,N,55327,.71,+,
76,"Monday, Jun 27",boxscore,NYY,@,BAL,W,6,4,,39-37,3,5.5,Sturtze,Kline,Rivera,3:14,N,45801,.97,++,
77,"Tuesday, Jun 28",boxscore,NYY,@,BAL,L-wo,4,5,10,39-38,3,5.5,Ryan,Stanton,,2:48,N,47465,1.12,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
78,"Friday, Jul 1",boxscore,NYY,@,DET,L,2,10,,39-39,4,6.0,Bonderman,Johnson,,2:21,N,40776,.83,--,
79,"Saturday, Jul 2",boxscore,NYY,@,DET,W,8,4,,40-39,3,6.0,Gordon,Percival,,3:08,N,41207,.77,+,
80,"Sunday, Jul 3",boxscore,NYY,@,DET,W,1,0,,41-39,3,5.0,Wang,Robertson,Rivera,2:26,D,40056,.83,++,
81,"Monday, Jul 4",boxscore,NYY,,BAL,W,13,8,,42-39,3,4.0,Anderson,Ryan,,4:12,D,53844,1.08,+++,
82,"Tuesday, Jul 5",boxscore,NYY,,BAL,W,12,3,,43-39,3,4.0,Johnson,Lopez,,2:38,D,55276,1.20,++++,
83,"Thursday, Jul 7",boxscore,NYY,,CLE,W,7,2,,44-39,3,3.5,Mussina,Millwood,,2:53,N,52201,1.16,+++++,
84,"Friday, Jul 8",boxscore,NYY,,CLE,W,5,4,,45-39,2,3.5,Wang,Lee,Rivera,3:03,N,52938,1.30,++++++,
85,"Saturday, Jul 9",boxscore,NYY,,CLE,L,7,8,,45-40,3,3.5,Elarton,May,Wickman,3:12,D,54366,1.37,-,
86,"Sunday, Jul 10",boxscore,NYY,,CLE,W,9,4,,46-40,3,2.5,Johnson,Westbrook,Rivera,3:13,D,54256,1.27,+,
87,"Thursday, Jul 14",boxscore,NYY,@,BOS,W,8,6,,47-40,3,1.5,Gordon,Schilling,Rivera,3:14,N,35232,1.69,++,
88,"Friday, Jul 15",boxscore,NYY,@,BOS,L,1,17,,47-41,3,2.5,Wells,Redding,,3:01,N,35083,1.86,-,
89,"Saturday, Jul 16",boxscore,NYY,@,BOS,W,7,4,,48-41,3,1.5,Johnson,Clement,Rivera,3:34,D,34694,1.64,+,
90,"Sunday, Jul 17",boxscore,NYY,@,BOS,W,5,3,,49-41,2,0.5,Leiter,Wakefield,Rivera,2:42,N,34802,1.86,++,
91,"Monday, Jul 18",boxscore,NYY,@,TEX,W,11,10,,50-41,1,up 0.5,Sturtze,Brocail,Rivera,3:38,N,46538,1.71,+++,
92,"Tuesday, Jul 19",boxscore,NYY,@,TEX,L,1,2,,50-42,2,0.5,Loe,Franklin,Cordero,3:02,N,45208,1.71,-,
93,"Wednesday, Jul 20",boxscore,NYY,@,TEX,W,8,4,,51-42,2,0.5,Small,Benoit,,2:56,N,45354,1.69,+,
94,"Thursday, Jul 21",boxscore,NYY,@,LAA,L,5,6,,51-43,2,1.5,Colón,Gordon,Rodríguez,2:44,N,44109,1.72,-,
95,"Friday, Jul 22",boxscore,NYY,@,LAA,L,3,6,,51-44,2,1.5,Lackey,Leiter,Rodríguez,3:04,N,44043,1.64,--,
96,"Saturday, Jul 23",boxscore,NYY,@,LAA,L,6,8,,51-45,2,2.5,Santana,Brown,Rodríguez,3:14,N,44035,1.63,---,
97,"Sunday, Jul 24",boxscore,NYY,@,LAA,W,4,1,,52-45,2,1.5,Mussina,Washburn,Rivera,3:10,D,44032,1.53,+,
98,"Tuesday, Jul 26",boxscore,NYY,,MIN,W,4,0,,53-45,2,1.0,Johnson,Radke,,2:30,N,53855,1.77,++,
99,"Wednesday, Jul 27",boxscore,NYY,,MIN,L,3,7,,53-46,2,2.0,Santana,Leiter,Nathan,3:42,N,50334,1.88,-,
100,"Thursday, Jul 28",boxscore,NYY,,MIN,W,6,3,,54-46,2,1.5,Small,Mays,Rivera,2:24,D,53524,1.82,+,
101,"Friday, Jul 29",boxscore,NYY,,LAA,L,1,4,,54-47,2,2.5,Santana,Mussina,Rodríguez,2:59,N,54025,1.77,-,
102,"Saturday, Jul 30",boxscore,NYY,,LAA,W-wo,8,7,,55-47,2,2.5,Rivera,Rodríguez,,3:43,D,54220,1.68,+,
103,"Sunday, Jul 31",boxscore,NYY,,LAA,W-wo,8,7,11,56-47,2,2.5,Gordon,Gregg,,4:20,D,53653,1.81,++,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
104,"Tuesday, Aug 2",boxscore,NYY,@,CLE,L,5,6,,56-48,2,3.5,Elarton,Leiter,Wickman,3:12,N,34457,1.94,-,
105,"Wednesday, Aug 3",boxscore,NYY,@,CLE,L,4,7,,56-49,2,4.5,Lee,Mussina,Wickman,3:24,N,35737,1.84,--,
106,"Thursday, Aug 4",boxscore,NYY,@,CLE,W,4,3,,57-49,2,4.5,Gordon,Wickman,Rivera,2:58,N,40048,1.74,+,
107,"Friday, Aug 5",boxscore,NYY,@,TOR,W,6,2,,58-49,2,3.5,Small,Chacín,Rivera,3:04,N,43688,1.89,++,
108,"Saturday, Aug 6",boxscore,NYY,@,TOR,L,5,8,,58-50,2,3.5,Walker,Johnson,,3:15,D,48088,1.96,-,
109,"Sunday, Aug 7",boxscore,NYY,@,TOR,W,6,2,,59-50,2,3.5,Leiter,Towers,Rivera,2:58,D,46114,1.89,+,
110,"Monday, Aug 8",boxscore,NYY,,CHW,W,3,2,,60-50,2,3.5,Mussina,Hernández,Rivera,2:58,N,54871,1.74,++,
111,"Tuesday, Aug 9",boxscore,NYY,,CHW,L,1,2,,60-51,2,4.5,Contreras,Chacón,Hermanson,3:20,N,53946,1.81,-,
112,"Wednesday, Aug 10",boxscore,NYY,,CHW,L,1,2,10,60-52,2,5.5,Cotts,Rivera,Hermanson,2:58,D,54635,1.65,--,
113,"Thursday, Aug 11",boxscore,NYY,,TEX,W,9,8,,61-52,2,5.0,Sturtze,Baldwin,Rivera,3:35,N,54283,1.49,+,
114,"Friday, Aug 12",boxscore,NYY,,TEX,W,6,5,,62-52,2,5.0,Leiter,Wilson,Sturtze,3:37,N,54442,1.60,++,
115,"Saturday, Aug 13",boxscore,NYY,,TEX,W-wo,7,5,11,63-52,2,5.0,Small,Loe,,3:01,D,54919,1.69,+++,
116,"Sunday, Aug 14",boxscore,NYY,,TEX,W,10,3,,64-52,2,4.5,Chacón,Benoit,,3:13,D,54824,1.75,++++,
117,"Monday, Aug 15",boxscore,NYY,@,TBD,W,5,2,,65-52,2,3.5,Wright,Fossum,Rivera,2:42,N,19320,1.89,+++++,
118,"Tuesday, Aug 16",boxscore,NYY,@,TBD,L-wo,3,4,11,65-53,2,4.5,Orvella,Embree,,2:57,N,20678,2.00,-,
119,"Wednesday, Aug 17",boxscore,NYY,@,TBD,L,6,7,,65-54,2,4.5,Miller,Sturtze,Báez,2:55,N,20178,2.00,--,
120,"Friday, Aug 19",boxscore,NYY,@,CHW,W,3,1,,66-54,2,4.0,Mussina,Garland,Rivera,2:55,N,39496,1.93,+,
121,"Saturday, Aug 20",boxscore,NYY,@,CHW,W,5,0,,67-54,2,3.0,Chacón,Hernández,,3:07,D,38938,2.05,++,
122,"Sunday, Aug 21",boxscore,NYY,@,CHW,L,2,6,,67-55,2,4.0,Contreras,Johnson,,2:18,D,39480,2.18,-,
123,"Monday, Aug 22",boxscore,NYY,,TOR,W,7,0,,68-55,2,3.5,Wright,Downs,,2:56,N,50162,2.19,+,
124,"Tuesday, Aug 23",boxscore,NYY,,TOR,W-wo,5,4,,69-55,2,3.5,Rivera,Batista,,3:01,N,50528,2.23,++,
125,"Wednesday, Aug 24",boxscore,NYY,,TOR,L,5,9,,69-56,2,3.5,Bush,Mussina,,3:21,N,54705,2.25,-,
126,"Thursday, Aug 25",boxscore,NYY,,TOR,W,6,2,,70-56,2,2.5,Chacón,Chacín,,2:46,D,54329,2.21,+,
127,"Friday, Aug 26",boxscore,NYY,,KCR,W,5,1,,71-56,2,2.5,Johnson,Wood,,2:24,N,53922,2.24,++,
128,"Saturday, Aug 27",boxscore,NYY,,KCR,W-wo,8,7,,72-56,2,1.5,Embree,Camp,,3:33,D,54452,2.21,+++,
129,"Sunday, Aug 28",boxscore,NYY,,KCR,W,10,3,,73-56,2,1.5,Leiter,Greinke,,3:23,D,54951,2.30,++++,
130,"Monday, Aug 29",boxscore,NYY,@,SEA,W,7,4,,74-56,2,1.5,Small,Thornton,Rivera,3:12,N,41731,2.37,+++++,
131,"Tuesday, Aug 30",boxscore,NYY,@,SEA,L,3,8,,74-57,2,2.5,Harris,Chacón,,3:03,N,37773,2.32,-,
132,"Wednesday, Aug 31",boxscore,NYY,@,SEA,W,2,0,,75-57,2,2.5,Johnson,Hernández,Rivera,2:33,N,46240,2.42,+,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Thursday, Sep 1",boxscore,NYY,@,SEA,L,1,5,,75-58,2,3.5,Sherrill,Sturtze,,2:50,D,39986,2.48,-,
134,"Friday, Sep 2",boxscore,NYY,@,OAK,L,0,12,,75-59,2,3.5,Haren,Leiter,,2:45,N,36048,2.91,--,
135,"Saturday, Sep 3",boxscore,NYY,@,OAK,W,7,0,,76-59,2,3.5,Small,Saarloos,,2:25,D,40076,2.84,+,
136,"Sunday, Sep 4",boxscore,NYY,@,OAK,W,7,3,,77-59,2,3.5,Chacón,Zito,,3:35,N,43874,3.07,++,
137,"Tuesday, Sep 6",boxscore,NYY,,TBD,L,3,4,,77-60,2,4.0,Orvella,Rivera,Báez,3:00,N,48820,2.62,-,
138,"Wednesday, Sep 7",boxscore,NYY,,TBD,W,5,4,,78-60,2,4.0,Sturtze,Borowski,Rivera,2:40,N,52928,2.64,+,
139,"Thursday, Sep 8",boxscore,NYY,,TBD,L,4,7,,78-61,2,4.0,Hendrickson,Wang,Báez,2:55,N,49673,2.66,-,
140,"Friday, Sep 9",boxscore,NYY,,BOS,W,8,4,,79-61,2,3.0,Small,Wells,,3:40,N,55024,3.07,+,
141,"Saturday, Sep 10",boxscore,NYY,,BOS,L,2,9,,79-62,2,4.0,Schilling,Chacón,,3:01,D,55076,3.39,-,
142,"Sunday, Sep 11",boxscore,NYY,,BOS,W,1,0,,80-62,2,3.0,Johnson,Wakefield,Rivera,2:29,D,55123,2.93,+,
143,"Tuesday, Sep 13",boxscore,NYY,@,TBD,W,17,3,,81-62,2,2.5,Wright,Waechter,,3:09,N,14048,2.75,++,
144,"Wednesday, Sep 14",boxscore,NYY,@,TBD,W,6,5,,82-62,2,2.5,Wang,Orvella,Rivera,3:31,N,14396,2.87,+++,
145,"Thursday, Sep 15",boxscore,NYY,@,TBD,W,9,5,,83-62,2,1.5,Small,McClung,Rivera,3:09,N,18391,2.96,++++,
146,"Friday, Sep 16",boxscore,NYY,@,TOR,W,11,10,,84-62,2,1.5,Proctor,Bush,Rivera,3:37,N,36543,3.09,+++++,
147,"Saturday, Sep 17",boxscore,NYY,@,TOR,W,1,0,,85-62,2,1.5,Chacón,Chacín,Gordon,2:39,D,43433,3.18,++++++,
148,"Sunday, Sep 18",boxscore,NYY,@,TOR,L,5,6,,85-63,2,1.5,Lilly,Wright,Batista,3:03,D,39891,3.32,-,
149,"Monday, Sep 19",boxscore,NYY,,BAL,W-wo,3,2,,86-63,2,0.5,Rivera,DuBose,,3:00,N,51521,3.22,+,
150,"Tuesday, Sep 20",boxscore,NYY,,BAL,W,12,9,,87-63,2,0.5,Small,Maine,,3:41,N,46982,3.34,++,
151,"Wednesday, Sep 21",boxscore,NYY,,BAL,W,2,1,,88-63,1,up 0.5,Johnson,Lopez,Rivera,2:50,N,50382,3.54,+++,
152,"Thursday, Sep 22",boxscore,NYY,,BAL,W,7,6,,89-63,1,up 1.0,Mussina,Chen,Gordon,3:07,N,52368,3.42,++++,
153,"Friday, Sep 23",boxscore,NYY,,TOR,W,5,0,,90-63,1,up 1.0,Chacón,Lilly,,3:01,N,53175,3.38,+++++,
154,"Saturday, Sep 24",boxscore,NYY,,TOR,L,4,7,,90-64,1,Tied,Downs,Wright,Batista,3:08,D,53911,3.61,-,
155,"Sunday, Sep 25",boxscore,NYY,,TOR,W,8,4,,91-64,1,Tied,Wang,Towers,Rivera,2:46,D,55136,3.87,+,
156,"Monday, Sep 26",boxscore,NYY,@,BAL,W,11,3,,92-64,1,up 0.5,Johnson,Lopez,,3:09,N,43039,4.32,++,2005-06-29 (Rain)
157,"Tuesday, Sep 27",boxscore,NYY,@,BAL,L,9,17,,92-65,1,Tied,Rakers,Leiter,,4:16,N,29557,4.43,-,
158,"Wednesday, Sep 28",boxscore,NYY,@,BAL,W,2,1,,93-65,1,up 1.0,Chacón,Cabrera,Rivera,2:46,N,30539,4.94,+,
159,"Thursday, Sep 29",boxscore,NYY,@,BAL,W,8,4,,94-65,1,up 1.0,Small,Bédard,,2:57,N,36821,4.20,++,
160,"Friday, Sep 30",boxscore,NYY,@,BOS,L,3,5,,94-66,1,Tied,Wells,Wang,Timlin,3:08,N,34832,5.17,-,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
161,"Saturday, Oct 1",boxscore,NYY,@,BOS,W,8,4,,95-66,1,up 1.0,Johnson,Wakefield,,3:01,D,34556,6.05,+,
162,"Sunday, Oct 2",boxscore,NYY,@,BOS,L,1,10,,95-67,1,Tied,Schilling,Wright,,3:36,D,34534,.00,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
