Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
13,"Sunday, Apr 15",boxscore,TOR,,KCR,L,2,4,,9-4,1,up 0.5,Stein,Carpenter,Hernández,2:46,D,21379,1.19,-,
14,"Tuesday, Apr 17",boxscore,TOR,,NYY,W,6,5,,10-4,1,Tied,Loaiza,Keisler,Koch,3:27,N,20019,1.35,+,
15,"Wednesday, Apr 18",boxscore,TOR,,NYY,W,7,2,,11-4,1,Tied,Michalak,Hernández,,2:59,N,19770,1.40,++,
16,"Thursday, Apr 19",boxscore,TOR,,NYY,L,5,6,17,11-5,2,1.0,Choate,File,Mendoza,5:57,N,24684,1.39,-,
17,"Friday, Apr 20",boxscore,TOR,@,KCR,W,12,4,,12-5,1,Tied,Carpenter,Suzuki,,2:56,N,28018,1.21,+,
18,"Saturday, Apr 21",boxscore,TOR,@,KCR,L-wo,4,5,13,12-6,2,1.0,Henry,Plesac,,3:59,N,18246,1.22,-,
19,"Sunday, Apr 22",boxscore,TOR,@,KCR,L,1,5,,12-7,2,1.0,Reichert,Loaiza,Hernández,2:37,D,17371,1.19,--,
20,"Tuesday, Apr 24",boxscore,TOR,,TEX,W,7,5,,13-7,2,1.0,Frascatore,Mahomes,Koch,3:16,N,15381,1.20,+,
21,"Wednesday, Apr 25",boxscore,TOR,,TEX,W,8,5,,14-7,1,Tied,Quantrill,Rogers,Koch,2:38,N,15021,1.25,++,
22,"Friday, Apr 27",boxscore,TOR,,ANA,W,12,4,,15-7,2,0.5,Loaiza,Washburn,,3:17,N,16174,1.25,+++,
23,"Saturday, Apr 28",boxscore,TOR,,ANA,L,1,4,,15-8,2,0.5,Ortiz,Michalak,Percival,3:01,D,19261,1.25,-,
24,"Sunday, Apr 29",boxscore,TOR,,ANA,W,2,0,,16-8,1,up 0.5,Parris,Schoeneweis,Koch,2:47,D,23949,1.25,+,
25,"Monday, Apr 30",boxscore,TOR,,KCR,L,3,6,,16-9,1,Tied,Suppan,Hamilton,Hernández,3:05,D,13766,1.29,-,2001-04-12 (Stadium damage (Roof))
Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
26,"Tuesday, May 1",boxscore,TOR,@,OAK,W,5,4,10,17-9,1,Tied,Quantrill,Isringhausen,Koch,3:19,N,10935,1.25,+,
27,"Wednesday, May 2",boxscore,TOR,@,OAK,L,0,6,,17-10,1,Tied,Mulder,Loaiza,,2:42,N,14048,1.25,-,
28,"Thursday, May 3",boxscore,TOR,@,OAK,L-wo,2,3,15,17-11,1,Tied,Bradford,Borbón,,4:29,D,10586,1.23,--,
29,"Friday, May 4",boxscore,TOR,@,SEA,W,8,3,,18-11,1,up 1.0,Parris,Abbott,,3:08,N,42284,1.21,+,
30,"Saturday, May 5",boxscore,TOR,@,SEA,L,5,7,,18-12,1,Tied,Rhodes,Borbón,Sasaki,3:13,D,42894,1.26,-,
31,"Sunday, May 6",boxscore,TOR,@,SEA,W,11,3,,19-12,1,Tied,Carpenter,Halama,,2:43,D,45080,1.27,+,
32,"Tuesday, May 8",boxscore,TOR,,OAK,L,5,8,,19-13,2,1.0,Mulder,Loaiza,Mecir,2:43,N,16479,1.21,-,
33,"Wednesday, May 9",boxscore,TOR,,OAK,L,5,8,,19-14,3,1.0,Hudson,Michalak,Isringhausen,3:32,N,16241,1.23,--,
34,"Thursday, May 10",boxscore,TOR,,OAK,L,8,14,,19-15,3,1.0,Guthrie,Painter,,3:31,N,16130,1.22,---,
35,"Friday, May 11",boxscore,TOR,,SEA,L,2,7,,19-16,3,1.5,Abbott,Hamilton,,2:57,N,20279,1.19,----,
36,"Saturday, May 12",boxscore,TOR,,SEA,L,7,11,,19-17,3,2.5,Tomko,Escobar,,3:24,D,24908,1.09,-----,
37,"Sunday, May 13",boxscore,TOR,,SEA,L,5,7,,19-18,3,3.0,Moyer,Loaiza,Sasaki,3:09,D,20624,1.07,------,
38,"Tuesday, May 15",boxscore,TOR,@,ANA,W,9,3,,20-18,3,3.0,Michalak,Valdez,,2:40,N,15904,1.05,+,
39,"Wednesday, May 16",boxscore,TOR,@,ANA,L,1,3,,20-19,3,3.0,Schoeneweis,Parris,Percival,2:51,N,15611,1.12,-,
40,"Thursday, May 17",boxscore,TOR,@,ANA,L,2,4,,20-20,3,3.0,Hasegawa,Escobar,Percival,2:37,N,15204,1.04,--,
41,"Friday, May 18",boxscore,TOR,@,TEX,W,9,3,,21-20,3,3.0,Carpenter,Myette,,2:35,N,35368,.98,+,
42,"Saturday, May 19",boxscore,TOR,@,TEX,W,6,5,,22-20,3,2.0,Quantrill,Brantley,Koch,2:53,N,48336,1.00,++,
43,"Sunday, May 20",boxscore,TOR,@,TEX,L,2,3,,22-21,3,3.0,Mahomes,Michalak,Zimmerman,2:58,D,33272,1.10,-,
44,"Monday, May 21",boxscore,TOR,,CHW,W,10,3,,23-21,3,2.5,Parris,Biddle,,2:38,D,20806,1.04,+,
45,"Wednesday, May 23",boxscore,TOR,,CHW,W,9,6,,24-21,3,1.5,Hamilton,Wells,Koch,3:08,N,19115,1.04,++,
46,"Thursday, May 24",boxscore,TOR,,CHW,L,1,3,,24-22,3,2.0,Wells,Carpenter,Foulke,2:36,N,17062,1.12,-,
47,"Friday, May 25",boxscore,TOR,@,BOS,L,0,4,,24-23,3,2.5,Nomo,Loaiza,,2:46,N,32912,1.37,--,
48,"Saturday, May 26",boxscore,TOR,@,BOS,W,5,0,,25-23,3,2.0,Michalak,Castillo,,2:52,D,31035,1.28,+,
49,"Sunday, May 27",boxscore,TOR,@,BOS,L,2,4,,25-24,3,3.0,Wakefield,Parris,Lowe,2:38,D,31420,1.34,-,
50,"Monday, May 28",boxscore,TOR,@,CHW,L,3,6,,25-25,3,4.0,Garland,Hamilton,Howry,3:05,N,20631,1.00,--,
51,"Tuesday, May 29",boxscore,TOR,@,CHW,W,4,0,,26-25,3,3.5,Carpenter,Wells,,2:47,N,13356,.98,+,
52,"Wednesday, May 30",boxscore,TOR,@,CHW,L,3,4,,26-26,3,3.5,Wunsch,Escobar,Foulke,2:30,N,13208,1.05,-,
53,"Thursday, May 31",boxscore,TOR,,BOS,L,5,11,,26-27,3,4.0,Beck,Escobar,,3:09,N,21747,1.22,--,
Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
54,"Friday, Jun 1",boxscore,TOR,,BOS,L,4,6,11,26-28,3,5.0,Lowe,Koch,,3:55,N,21564,1.15,---,
55,"Saturday, Jun 2",boxscore,TOR,,BOS,L,1,2,,26-29,4,6.0,Schourek,Plesac,Beck,2:55,D,24603,1.06,----,
56,"Sunday, Jun 3",boxscore,TOR,,BOS,L,4,5,,26-30,4,7.0,Pichardo,Carpenter,Lowe,3:05,D,24653,.91,-----,
57,"Tuesday, Jun 5",boxscore,TOR,,TBD,W,13,1,,27-30,4,6.5,Loaiza,Lopez,,2:50,N,15078,.65,+,
58,"Wednesday, Jun 6",boxscore,TOR,,TBD,L,2,6,,27-31,4,6.5,Kennedy,Michalak,,2:57,N,16298,.65,-,
59,"Thursday, Jun 7",boxscore,TOR,,TBD,W,8,7,,28-31,3,6.5,Borbón,Phelps,,3:02,D,26835,.60,+,
60,"Friday, Jun 8",boxscore,TOR,,FLA,W-wo,7,6,10,29-31,3,6.5,Koch,Bones,,3:40,N,18629,.64,++,
61,"Saturday, Jun 9",boxscore,TOR,,FLA,L,1,6,,29-32,3,6.5,Burnett,Carpenter,,2:13,D,20875,.68,-,
62,"Sunday, Jun 10",boxscore,TOR,,FLA,L,2,7,,29-33,4,7.5,Penny,Loaiza,,2:50,D,20070,.64,--,
63,"Monday, Jun 11",boxscore,TOR,,ATL,W,9,4,,30-33,3,7.0,File,Burkett,,3:23,N,16885,.58,+,
64,"Tuesday, Jun 12",boxscore,TOR,,ATL,L,0,3,,30-34,3,8.0,Perez,Parris,Rocker,3:09,N,20448,.63,-,
65,"Wednesday, Jun 13",boxscore,TOR,,ATL,W,12,5,,31-34,3,7.0,Hamilton,Glavine,,3:06,N,19901,.55,+,
66,"Friday, Jun 15",boxscore,TOR,@,MON,W,9,3,,32-34,3,7.5,Carpenter,Vazquez,,2:58,N,8692,.63,++,
67,"Saturday, Jun 16",boxscore,TOR,@,MON,L,2,7,,32-35,3,7.5,Blank,Loaiza,,2:51,N,11113,.67,-,
68,"Sunday, Jun 17",boxscore,TOR,@,MON,L-wo,1,4,,32-36,3,8.5,Mota,Quantrill,,3:07,D,8440,.64,--,
69,"Monday, Jun 18",boxscore,TOR,@,BAL,L,2,3,,32-37,4,9.0,Ponson,Borbón,Trombley,2:55,N,33605,.60,---,
70,"Tuesday, Jun 19",boxscore,TOR,@,BAL,L,1,5,,32-38,4,10.0,Towers,Hamilton,Groom,2:27,N,31001,.53,----,
71,"Wednesday, Jun 20",boxscore,TOR,@,BAL,W,6,5,,33-38,4,10.0,Quantrill,McElroy,Koch,3:44,N,30062,.44,+,
72,"Friday, Jun 22",boxscore,TOR,@,BOS,W,4,3,,34-38,3,9.5,Borbón,Schourek,Koch,2:41,N,33844,.60,++,
73,"Saturday, Jun 23",boxscore,TOR,@,BOS,W,9,6,,35-38,3,8.5,File,Castillo,Koch,3:25,N,33266,.67,+++,
74,"Sunday, Jun 24",boxscore,TOR,@,BOS,W,5,2,,36-38,3,7.5,Plesac,Wakefield,Koch,2:54,D,32804,.80,++++,
75,"Monday, Jun 25",boxscore,TOR,,BAL,L,2,8,,36-39,3,8.5,Roberts,Hamilton,,3:16,N,18243,.74,-,
76,"Tuesday, Jun 26",boxscore,TOR,,BAL,W,3,1,,37-39,3,8.5,Carpenter,Johnson,Koch,2:27,N,18175,.62,+,
77,"Wednesday, Jun 27",boxscore,TOR,,BAL,L,3,7,,37-40,3,8.5,Mercedes,Loaiza,,2:57,N,17517,.66,-,
78,"Thursday, Jun 28",boxscore,TOR,,BAL,L,0,5,,37-41,3,8.5,Ponson,Michalak,,2:11,D,17322,.62,--,
79,"Friday, Jun 29",boxscore,TOR,,BOS,W,8,4,,38-41,3,7.5,Quantrill,Florie,,3:20,N,23055,.66,+,
80,"Saturday, Jun 30",boxscore,TOR,,BOS,L,5,7,,38-42,3,8.5,Cone,Hamilton,,3:36,N,28543,.74,-,
Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,"Sunday, Jul 1",boxscore,TOR,,BOS,L,0,4,,38-43,4,9.5,Arrojo,Carpenter,,2:26,D,34348,.59,--,
82,"Monday, Jul 2",boxscore,TOR,,BOS,L,4,16,,38-44,4,10.5,Nomo,Loaiza,,3:32,D,38237,.46,---,
83,"Tuesday, Jul 3",boxscore,TOR,@,TBD,L,2,7,,38-45,4,11.0,Kennedy,Michalak,Phelps,2:38,N,13789,.28,----,
84,"Wednesday, Jul 4",boxscore,TOR,@,TBD,W,8,1,,39-45,4,11.0,Parris,Rekar,,2:36,D,13119,.21,+,
85,"Thursday, Jul 5",boxscore,TOR,@,TBD,W,7,4,,40-45,3,11.0,Hamilton,Rupe,Koch,2:46,N,10706,.26,++,
86,"Friday, Jul 6",boxscore,TOR,,MON,L,7,10,,40-46,3,12.0,Lloyd,Quantrill,Urbina,2:59,N,20074,.27,-,
87,"Saturday, Jul 7",boxscore,TOR,,MON,W-wo,9,8,11,41-46,3,11.0,Plesac,Strickland,,3:40,D,23976,.21,+,
88,"Sunday, Jul 8",boxscore,TOR,,MON,W,9,3,,42-46,3,11.0,Michalak,Armas,Quantrill,3:06,D,31012,.24,++,
89,"Thursday, Jul 12",boxscore,TOR,@,PHI,W,2,1,11,43-46,3,10.0,Escobar,Santiago,Koch,2:52,N,20306,.29,+++,
90,"Friday, Jul 13",boxscore,TOR,@,PHI,L,2,5,,43-47,3,10.0,Daal,Plesac,Mesa,2:30,N,18279,.36,-,
91,"Saturday, Jul 14",boxscore,TOR,@,PHI,W,4,2,,44-47,3,10.0,Hamilton,Figueroa,Koch,2:58,D,22418,.27,+,
92,"Sunday, Jul 15",boxscore,TOR,@,NYM,L,2,6,,44-48,3,10.0,Reed,Michalak,,2:51,D,32138,.34,-,
93,"Monday, Jul 16",boxscore,TOR,@,NYM,L,0,3,,44-49,3,11.0,Trachsel,Halladay,Benítez,2:54,N,34203,.29,--,
94,"Tuesday, Jul 17",boxscore,TOR,@,NYM,L,0,1,,44-50,3,12.0,Leiter,Carpenter,Benítez,2:46,N,26630,.22,---,
95,"Wednesday, Jul 18",boxscore,TOR,,BOS,L,4,5,,44-51,3,12.5,Garcés,Koch,Lowe,2:53,N,30449,.21,----,
96,"Thursday, Jul 19",boxscore,TOR,,BOS,W-wo,4,3,,45-51,3,11.5,Escobar,Lowe,,3:04,N,30488,.14,+,
97,"Friday, Jul 20",boxscore,TOR,@,NYY,W,10,4,,46-51,3,10.5,Loaiza,Jodie,,3:23,N,46634,.19,++,
98,"Saturday, Jul 21",boxscore,TOR,@,NYY,W,5,3,,47-51,3,9.5,Quantrill,Rivera,Koch,3:28,D,55264,.26,+++,
99,"Sunday, Jul 22",boxscore,TOR,@,NYY,L,3,7,,47-52,3,10.5,Mussina,Carpenter,,2:59,D,51132,.33,-,
100,"Monday, Jul 23",boxscore,TOR,@,NYY,L,2,7,,47-53,3,11.5,Clemens,Parris,,2:36,N,38573,.25,--,
101,"Tuesday, Jul 24",boxscore,TOR,@,BOS,L,4,6,,47-54,3,12.5,Cone,Hamilton,Lowe,2:38,N,33154,.18,---,
102,"Wednesday, Jul 25",boxscore,TOR,@,BOS,W,4,3,10,48-54,3,12.5,Quantrill,Lowe,Koch,3:16,N,33030,.12,+,
103,"Thursday, Jul 26",boxscore,TOR,@,BOS,L,3,6,,48-55,3,13.5,Nomo,File,Beck,3:19,N,33094,.15,-,
104,"Friday, Jul 27",boxscore,TOR,,NYY,L,1,9,,48-56,3,14.5,Mussina,Carpenter,,2:46,N,36666,.09,--,
105,"Saturday, Jul 28",boxscore,TOR,,NYY,L,1,12,,48-57,3,15.5,Clemens,Escobar,,3:00,D,44105,.05,---,
106,"Sunday, Jul 29",boxscore,TOR,,NYY,L,3,9,,48-58,3,16.5,Pettitte,Hamilton,,2:58,D,40149,.04,----,
107,"Tuesday, Jul 31",boxscore,TOR,,MIN,W,3,1,,49-58,3,15.5,Loaiza,Mays,Koch,2:33,N,23849,.02,+,
Gm#,August,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
108,"Wednesday, Aug 1",boxscore,TOR,,MIN,W,3,1,,50-58,3,15.5,Halladay,Lohse,Koch,2:01,N,26069,.04,++,
109,"Thursday, Aug 2",boxscore,TOR,,MIN,L,4,9,,50-59,3,15.5,Reed,Carpenter,,2:54,D,26849,.05,-,
110,"Friday, Aug 3",boxscore,TOR,,BAL,W,10,1,,51-59,3,15.5,Escobar,Mercedes,,3:08,N,20115,.03,+,
111,"Saturday, Aug 4",boxscore,TOR,,BAL,W,2,1,,52-59,3,15.5,Lyon,Ponson,Koch,2:12,D,22322,.04,++,
112,"Sunday, Aug 5",boxscore,TOR,,BAL,W,5,4,,53-59,3,14.5,Loaiza,Towers,Koch,2:32,D,27724,.03,+++,
113,"Tuesday, Aug 7",boxscore,TOR,@,SEA,L-wo,4,5,14,53-60,3,14.0,Halama,DeWitt,,4:37,N,45636,.04,-,
114,"Wednesday, Aug 8",boxscore,TOR,@,SEA,L,4,12,,53-61,3,15.0,Moyer,Carpenter,,2:47,N,45450,.03,--,
115,"Thursday, Aug 9",boxscore,TOR,@,SEA,W,6,5,,54-61,3,15.0,Quantrill,García,Koch,3:13,N,45670,.02,+,
116,"Friday, Aug 10",boxscore,TOR,@,ANA,L,7,8,,54-62,3,15.0,Schoeneweis,Lyon,Percival,3:05,N,30484,.02,-,
117,"Saturday, Aug 11",boxscore,TOR,@,ANA,W,7,6,10,55-62,3,14.0,Plesac,Levine,Koch,3:40,N,27927,.02,+,
118,"Sunday, Aug 12",boxscore,TOR,@,ANA,L,5,6,,55-63,3,14.0,Levine,Plesac,Percival,2:51,N,19129,.02,-,
119,"Tuesday, Aug 14",boxscore,TOR,,OAK,W-wo,6,3,,56-63,3,14.0,Koch,Isringhausen,,2:59,N,25121,.02,+,
120,"Wednesday, Aug 15",boxscore,TOR,,OAK,W,5,2,,57-63,3,14.0,Escobar,Zito,Koch,2:40,N,23135,.02,++,
121,"Thursday, Aug 16",boxscore,TOR,,OAK,L,4,8,,57-64,3,15.0,Lidle,Lyon,,3:20,D,30062,.03,-,
122,"Friday, Aug 17",boxscore,TOR,,TEX,W,11,3,,58-64,3,15.0,Loaiza,Oliver,,2:43,N,22384,.01,+,
123,"Saturday, Aug 18",boxscore,TOR,,TEX,L,5,12,,58-65,3,15.0,Moreno,Koch,,3:08,D,26092,.01,-,
124,"Sunday, Aug 19",boxscore,TOR,,TEX,L,4,8,,58-66,3,15.0,Myette,Carpenter,,3:20,D,30336,.00,--,
125,"Monday, Aug 20",boxscore,TOR,@,MIN,W,3,2,,59-66,3,15.0,Escobar,Mays,Koch,2:32,N,16032,.01,+,
126,"Tuesday, Aug 21",boxscore,TOR,@,MIN,W,7,5,,60-66,3,14.0,Lyon,Cressend,Koch,2:57,N,13023,.00,++,
127,"Wednesday, Aug 22",boxscore,TOR,@,MIN,L,3,6,,60-67,3,14.0,Reed,Loaiza,,2:35,N,15303,.01,-,
128,"Thursday, Aug 23",boxscore,TOR,@,MIN,W,6,2,,61-67,3,14.0,Halladay,Lohse,,3:02,D,16482,.00,+,
129,"Friday, Aug 24",boxscore,TOR,@,BAL,W,5,0,,62-67,3,13.0,Carpenter,Johnson,,2:48,N,43606,.01,++,
130,"Saturday, Aug 25",boxscore,TOR,@,BAL,W,9,0,,63-67,3,13.0,Escobar,Maduro,,2:58,N,42260,.01,+++,
131,"Sunday, Aug 26",boxscore,TOR,@,BAL,W,5,1,,64-67,3,12.0,Lyon,Mercedes,,2:34,D,37994,.02,++++,
132,"Tuesday, Aug 28",boxscore,TOR,@,NYY,L,0,4,,64-68,3,13.0,Mussina,Loaiza,Rivera,2:44,N,37450,.03,-,
133,"Wednesday, Aug 29",boxscore,TOR,@,NYY,W,3,2,,65-68,3,12.0,Halladay,Hitchcock,Koch,2:46,N,36855,.01,+,
134,"Thursday, Aug 30",boxscore,TOR,@,NYY,L-wo,4,5,11,65-69,3,13.0,Witasick,Eyre,,4:02,D,42537,.02,-,
135,"Friday, Aug 31",boxscore,TOR,,DET,L,3,4,,65-70,3,14.0,Sparks,Borbón,Anderson,2:49,N,22383,.00,--,
Gm#,September,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,"Saturday, Sep 1",boxscore,TOR,,DET,W,3,1,,66-70,3,14.0,Lyon,Weaver,Plesac,2:13,D,22052,.00,+,
137,"Sunday, Sep 2",boxscore,TOR,,DET,W,11,0,,67-70,3,14.0,Loaiza,Lima,,2:39,D,24146,.00,++,
138,"Monday, Sep 3",boxscore,TOR,,NYY,L,5,7,,67-71,3,15.0,Wohlers,Koch,Mendoza,3:49,D,28404,.00,-,
139,"Tuesday, Sep 4",boxscore,TOR,,NYY,W,14,0,,68-71,3,14.0,Carpenter,Pettitte,,2:46,N,20036,.00,+,
140,"Wednesday, Sep 5",boxscore,TOR,,NYY,L,3,4,,68-72,3,15.0,Clemens,Escobar,Rivera,2:46,N,29235,.00,-,
141,"Friday, Sep 7",boxscore,TOR,@,DET,W,2,1,,69-72,3,15.0,Lyon,Lima,Koch,2:20,N,28083,.00,+,
142,"Saturday, Sep 8",boxscore,TOR,@,DET,L,3,4,,69-73,3,16.0,Murray,Halladay,Anderson,2:45,N,29158,.00,-,
143,"Sunday, Sep 9",boxscore,TOR,@,DET,W,6,3,,70-73,3,16.0,Carpenter,Cornejo,,2:56,D,24652,.00,+,
144,"Tuesday, Sep 18",boxscore,TOR,,BAL,W,8,5,,71-73,3,16.0,Plesac,Julio,Koch,3:06,N,18604,.00,++,
145,"Wednesday, Sep 19",boxscore,TOR,,BAL,W,4,1,,72-73,3,16.0,Halladay,Maduro,Koch,2:15,N,31303,.00,+++,
146,"Thursday, Sep 20",boxscore,TOR,,BAL,L,6,12,,72-74,3,16.0,Parrish,File,,3:19,N,21895,.00,-,
147,"Friday, Sep 21",boxscore,TOR,,TBD,L,4,7,,72-75,3,16.0,Rekar,Lyon,Yan,2:47,N,25344,.00,--,
148,"Saturday, Sep 22",boxscore,TOR,,TBD,W,8,7,,73-75,3,15.0,Coco,Colomé,Koch,2:59,D,24691,.00,+,
149,"Sunday, Sep 23",boxscore,TOR,,TBD,L,0,1,,73-76,3,16.0,Kennedy,Escobar,Yan,2:16,D,31351,.00,-,
150,"Monday, Sep 24",boxscore,TOR,@,CLE,W,3,2,11,74-76,3,15.5,File,Báez,Eyre,3:32,N,32425,.00,+,
151,"Tuesday, Sep 25",boxscore,TOR,@,CLE,L,7,11,,74-77,3,15.5,Riske,Plesac,,3:39,N,35729,.00,-,
152,"Thursday, Sep 27",boxscore,TOR,@,TBD,L,1,5,,74-78,3,16.5,Colomé,Eyre,,2:41,N,13045,.00,--,
153,"Friday, Sep 28",boxscore,TOR,@,TBD,L,1,6,,74-79,3,17.5,Rekar,Escobar,Phelps,2:34,N,10586,.00,---,
154,"Saturday, Sep 29",boxscore,TOR,@,TBD,L,2,5,,74-80,3,17.5,Bierbrodt,Halladay,Yan,2:30,D,17635,.00,----,
155,"Sunday, Sep 30",boxscore,TOR,@,TBD,W,6,5,12,75-80,3,17.0,Quantrill,Creek,Eyre,3:19,D,14217,.00,+,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
156,"Monday, Oct 1",boxscore,TOR,@,BAL,W,1,0,,76-80,3,17.0,Loaiza,Bauer,Koch,2:37,N,37108,.00,++,2001-09-11 (9/11 attack)
157,"Tuesday, Oct 2",boxscore,TOR,@,BAL,L-wo,3,4,,76-81,3,18.0,Roberts,DeWitt,,3:17,N,29390,.00,-,2001-09-12 (9/11 attack)
158,"Wednesday, Oct 3",boxscore,TOR,@,BAL,W,7,6,,77-81,3,18.0,Eyre,Groom,Koch,3:25,N,33705,.00,+,2001-09-13 (9/11 attack)
159,"Friday, Oct 5 (1)",boxscore,TOR,,CLE,W,5,0,,78-81,3,16.0,Halladay,Finley,,1:57,N,,.00,++,2001-09-14 (9/11 attack)
160,"Friday, Oct 5 (2)",boxscore,TOR,,CLE,W-wo,4,3,11,79-81,3,16.0,File,Drese,,3:15,N,19387,.00,+++,2001-09-26 (Rain; Site change)
161,"Saturday, Oct 6",boxscore,TOR,,CLE,W,5,2,,80-81,3,15.0,Carpenter,Drew,Quantrill,2:31,N,20762,.00,++++,2001-09-15 (9/11 attack)
162,"Sunday, Oct 7",boxscore,TOR,,CLE,L,2,3,,80-82,3,16.0,Sabathia,Lyon,Rocker,2:25,D,28217,.00,-,2001-09-16 (9/11 attack)
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
